@relation data

@attribute id string
@attribute 10965 numeric
@attribute 11332 numeric
@attribute 122970 numeric
@attribute 201562 numeric
@attribute 30 numeric
@attribute 3030 numeric
@attribute 3992 numeric
@attribute 51 numeric
@attribute 51144 numeric
@attribute 54898 numeric
@attribute 55825 numeric
@attribute 570 numeric
@attribute 60481 numeric
@attribute 6319 numeric
@attribute 641371 numeric
@attribute 79071 numeric
@attribute 79966 numeric
@attribute 8310 numeric
@attribute 9200 numeric
@attribute 9415 numeric
@attribute 9524 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4944,0.0209,0.0683,0.869,0.8196,1.17,0.7175,1.0978,0.3982,-0.0456,0.8781,-0.0919,1.3143,0.2282,0.0562,0.0225,-0.0175,0.4105,0.1933,0.697,0.4739,Control
Utah__A02,0.3723,0.1018,0.0491,0.7081,0.7973,1.1626,0.5068,0.8618,0.1699,0.0402,0.503,-0.0823,0.9937,0.1457,0.0881,0.1028,0.0908,0.3231,0.0711,0.1843,0.4055,Control
Utah__A03,0.5269,0.1392,0.1131,0.9032,0.9243,1.1782,0.865,0.9809,0.2577,-0.037,0.5155,-0.1232,1.1848,0.3488,0.1103,0.1535,0.0573,0.412,0.0583,0.591,0.3888,Control
Utah__A04,0.6875,0.1475,0.1489,0.84,0.8454,1.2097,0.572,0.7471,0.2522,-0.0344,0.4843,-0.0407,1.2463,-0.0172,0.0657,0.1097,0.0291,0.3521,0.0764,0.6675,0.4654,Control
Utah__A05,0.6325,0.1936,0.1547,0.9241,1.0141,1.2869,1.0366,1.1826,0.3072,-0.0123,0.6006,-0.0358,1.1817,0.1573,0.1353,0.0997,-0.0073,0.4006,0.1818,0.4698,0.5047,Control
Utah__A06,0.409,0.0833,-0.0121,0.8072,0.8844,1.2423,0.6022,1.0742,0.3204,0.0218,0.5476,-0.0494,0.9843,-0.0966,0.0584,0.1361,0.0315,0.3809,-0.074,0.2221,0.3884,Control
Utah__A07,0.549,0.0853,0.0092,0.9306,0.9729,1.2764,0.6344,1.1013,0.3928,-0.0188,0.7438,-0.1314,1.3193,-0.0056,0.0293,0.1522,0.0729,0.4376,0.0857,0.3006,0.4144,Control
Utah__A08,0.3698,0.0209,0.0696,0.8962,0.7354,1.1768,0.5288,0.9711,0.5281,-0.0523,0.7228,-0.0923,1.5112,0.0735,0.0863,0.241,0.0184,0.4452,0.0352,0.2662,0.4216,Control
Utah__A09,0.3575,0.0966,0.18,0.775,0.731,1.1337,0.5247,0.9471,0.3844,-0.0567,0.4717,-0.0474,1.2718,0.1646,-0.0238,0.0881,0.0454,0.4093,0.1052,0.6189,0.4399,Control
Utah__A10,0.4089,0.0804,0.073,0.9271,0.8359,1.2728,0.617,1.0432,0.3416,-0.0691,0.6331,-0.0523,1.3738,0.055,0.2141,0.1386,0.0147,0.3574,0.0935,0.2276,0.3842,Control
