@relation data

@attribute id string
@attribute 10001 numeric
@attribute 10025 numeric
@attribute 10046 numeric
@attribute 1024 numeric
@attribute 112950 numeric
@attribute 1387 numeric
@attribute 22938 numeric
@attribute 2648 numeric
@attribute 29079 numeric
@attribute 3516 numeric
@attribute 4851 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51003 numeric
@attribute 51586 numeric
@attribute 5469 numeric
@attribute 55534 numeric
@attribute 81857 numeric
@attribute 84246 numeric
@attribute 84441 numeric
@attribute 8850 numeric
@attribute 892 numeric
@attribute 90390 numeric
@attribute 9282 numeric
@attribute 9439 numeric
@attribute 9440 numeric
@attribute 9441 numeric
@attribute 9442 numeric
@attribute 9443 numeric
@attribute 9477 numeric
@attribute 9794 numeric
@attribute 9862 numeric
@attribute 9968 numeric
@attribute 9969 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.7511,0.6965,0.0131,0.6731,0.9017,1.4764,1.4202,0.9058,1.3356,0.8205,0.7736,-0.0084,0.0951,0.8556,1.1648,1.9677,0.257,0.4416,1.6538,1.0076,1.5138,1.1149,0.5027,1.4372,1.626,1.4212,0.3632,0.1864,1.2783,0.4766,0.6502,0.893,1.4776,1.6484,Control
Utah__A02,1.4129,0.5819,0.0436,0.412,0.7177,1.2354,1.1773,0.6424,1.0721,0.6514,0.664,-0.0302,0.1432,0.5627,1.0574,1.7567,0.1935,0.3238,1.3859,0.4526,1.3559,0.7989,0.3674,1.2456,1.3296,1.1203,0.3038,0.0399,1.0104,0.3895,0.4998,0.7056,1.2909,1.4045,Control
Utah__A03,1.6812,0.6582,0.0337,0.5558,0.8825,1.4513,1.3917,0.7137,1.3908,0.9229,0.8797,-0.0296,0.1524,0.6333,1.1903,1.8655,0.2291,0.5265,1.6506,0.5621,1.5245,0.9513,0.4996,1.4231,1.4816,1.3289,0.361,0.1612,1.146,0.406,0.6258,0.8941,1.4815,1.6349,Control
Utah__A04,1.4121,0.7609,0.0571,0.3754,0.7576,1.2933,1.1805,0.6734,1.1815,0.7108,0.7013,0.0963,0.1121,0.6402,1.0039,1.6815,0.1883,0.4377,1.6466,0.6068,1.4194,0.9567,0.507,1.1836,1.4306,1.0428,0.3057,0.1119,0.9397,0.3833,0.6177,0.7855,1.3413,1.4282,Control
Utah__A05,1.5617,0.7106,8e-04,0.5476,0.9606,1.4436,1.3791,0.7441,1.2633,0.8433,0.9069,0.0871,0.1162,0.6744,1.0768,1.929,0.2963,0.5487,1.5636,0.744,1.3851,0.9634,0.419,1.3796,1.4952,1.1979,0.4058,0.1218,1.1248,0.5916,0.7171,0.8999,1.4987,1.5466,Control
Utah__A06,1.4417,0.5503,0.0584,0.4759,0.8701,1.3768,1.2476,0.7539,1.1524,0.7367,0.709,-0.0437,0.1504,0.6411,1.0279,1.8356,0.2419,0.3683,1.5602,0.6609,1.2545,0.8439,0.5062,1.3457,1.3931,1.1179,0.2807,0.1307,1.1215,0.4094,0.5833,0.8468,1.3707,1.484,Control
Utah__A07,1.6628,0.5955,-0.0172,0.7326,0.918,1.4744,1.3588,0.6726,1.4458,0.9338,0.7326,-0.0292,0.2002,0.753,1.0727,1.8175,0.5079,0.4125,1.5141,1.2483,1.5198,1.0882,0.5281,1.5741,1.6027,1.4042,0.3741,0.2282,1.2224,0.5241,0.7117,0.7712,1.356,1.6756,Control
Utah__A08,1.6466,0.4759,0.077,0.7399,0.7649,1.5962,1.3331,0.6625,1.259,0.9916,0.731,-0.0837,0.107,0.7035,1.1614,1.6237,0.5264,0.3487,1.4728,1.5544,1.8134,1.1734,0.499,1.5618,1.746,1.2121,0.471,0.3642,1.0559,0.3995,0.705,0.8367,1.4485,1.7302,Control
Utah__A09,1.6364,0.5535,-0.0795,0.6539,0.7834,1.4502,1.3821,0.6618,1.2536,0.8669,0.6632,0.0115,0.1806,0.718,1.0644,1.8494,0.4182,0.3814,1.4956,1.2887,1.3653,0.9025,0.3401,1.4012,1.5051,1.245,0.3782,0.232,1.0667,0.3453,0.6068,0.7088,1.3055,1.6398,Control
Utah__A10,1.5758,0.6096,0.0187,0.7081,0.9024,1.5075,1.2395,0.6232,1.2692,1.0117,0.8042,0.0411,0.08,0.6635,1.1036,1.7964,0.5275,0.3712,1.3978,1.1359,1.7318,1.1059,0.4642,1.48,1.682,1.2376,0.4299,0.2341,1.1206,0.4141,0.6728,0.7592,1.387,1.704,Control
