@relation data

@attribute id string
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3458 numeric
@attribute 355 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 5551 numeric
@attribute 7124 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.8408,2.2511,0.6301,3.0447,1.5255,0.064,3.1376,1.0901,3.4838,2.4201,0.2865,0.7344,1.2288,-0.0747,0.3703,-0.2431,-0.0293,0.0395,0.0496,-0.0509,2.0279,0.4095,2.1239,0.4421,0.8499,0.8258,1.5529,Control
A02,1.9724,2.3441,0.5394,3.2633,1.414,0.2722,3.6276,1.0826,3.5946,2.3937,0.7163,1.6345,1.1813,0.0465,0.5088,-0.2101,-0.0555,-0.0722,0.0278,-0.052,2.9198,0.4322,1.3376,0.1621,0.8317,0.7075,0.9872,Control
A03,2.2167,2.32,0.6168,3.2587,1.698,0.0989,3.3288,0.3109,3.4581,2.4933,0.5286,2.2035,1.7863,-0.0546,0.7048,-0.2254,-0.0179,0.1952,0.0514,0.0619,3.0536,0.5375,1.1393,0.456,1.0285,0.6911,0.736,Control
A04,1.9243,2.1154,0.7192,3.256,1.1807,0.1989,3.5778,0.0915,4.0306,2.478,0.6054,0.6827,1.1168,0.0852,0.4199,0.0048,-0.1525,-0.0464,0.2051,-0.0711,2.8432,0.3432,1.8994,0.2416,0.7735,0.7371,1.1933,Control
A05,2.2998,2.5246,0.7657,3.3307,1.4126,0.2537,3.5296,1.1502,3.784,2.4677,0.5731,0.6381,1.3299,0.0464,0.4669,-0.1382,0.0787,0.0633,0.1003,-0.0381,2.8876,0.365,1.3903,0.2137,1.1321,0.9059,0.9898,Control
A06,1.9422,2.406,0.6325,3.1875,1.5093,0.1825,3.3593,0.2693,3.5927,2.3427,0.4794,0.0789,1.1995,0.1405,0.5095,-0.1418,-0.0252,0.0319,0.0585,-5e-04,3.1043,0.4132,1.3944,0.1887,1.184,0.4816,0.9253,Control
A07,1.8919,2.2993,0.7661,2.8594,1.3639,0.0756,3.3186,0.2407,3.4613,2.3214,0.3589,0.9899,1.1282,0.0103,0.5964,-0.0543,0.0029,0.0802,-0.01,-0.0347,3.0449,0.4675,1.7264,0.2877,1.2271,0.5814,1.2645,Control
A08,1.5099,1.9586,0.401,2.6,1.2623,0.1471,2.8904,0.2157,3.2931,2.3836,0.4545,0.8299,1.1547,-0.0891,0.5226,-0.1634,-0.1791,0.0187,-0.0035,-0.038,2.6305,0.2445,2.1012,0.191,0.9739,0.6358,1.2683,Control
A09,1.4803,1.9645,0.3074,2.8203,1.109,0.1972,3.0509,0.2228,3.6744,2.3213,0.2869,0.813,1.2423,-0.0058,0.3699,-0.2085,0.0863,0.1634,0.1572,-0.0703,2.8149,0.3484,1.8492,0.3199,0.9946,0.3478,1.1211,Control
A10,1.8458,2.3878,0.3703,2.9707,1.21,0.1049,3.2873,1.1195,3.7184,2.5081,0.3549,1.5987,1.4522,0.0167,0.6383,-0.1695,-0.1003,0.1564,0.0227,-0.0612,2.9287,0.4505,1.5323,0.3404,1.2395,0.5789,0.9831,Control
A11,1.3249,1.7397,0.3657,2.8884,0.9221,0.1309,3.194,0.4223,3.0887,1.591,0.2203,1.7846,1.1292,0.0851,0.415,-0.1985,-0.1282,-0.1035,-0.1012,0.0392,3.4857,0.1872,1.0509,0.243,0.7572,0.3338,0.8483,Control
A12,1.2325,1.8084,0.4714,2.5652,0.6983,0.2554,3.2817,1.4399,3.242,2.0217,0.2354,0.728,0.8144,0.0161,0.3731,-0.1636,0.0484,0.1685,-0.0047,0.1071,2.2587,0.0949,0.8876,0.4391,0.7537,0.227,0.5603,Control
B01,1.4892,2.0121,0.3667,2.5758,1.4735,0.2031,2.8593,0.2103,3.1579,2.1788,0.1784,0.1716,1.0167,-0.1157,0.2572,-0.2116,-0.2898,0.1327,-0.2013,0.0799,1.4215,0.221,1.8935,0.3791,1.1021,0.5387,1.1209,Control
B02,2.049,2.4738,0.6907,3.3457,1.8712,0.1796,3.4823,0.1148,3.874,2.737,0.3699,0.8544,1.2986,-0.0354,0.4005,-0.1473,-0.0507,0.1262,0.0301,-0.1005,3.0077,0.4265,1.9669,0.3184,1.0128,0.4158,1.2133,Control
B03,1.77,2.2988,0.3318,2.9946,1.5317,0.1948,3.2169,1.0159,3.6205,2.446,0.3926,0.7853,1.3425,-0.0023,0.3854,-0.2215,-0.0976,0.1331,-0.093,-0.1091,2.4169,0.1629,2.0141,0.3586,1.0179,0.4176,1.0601,BRCACancer
B04,1.5149,2.0217,0.265,2.5105,1.4969,0.2028,2.6632,0.2728,3.1845,2.2685,0.4309,0.8647,1.0497,-0.1299,0.6049,-0.1581,-0.0712,0.0806,-0.0555,-0.0365,2.6475,0.3204,1.7529,0.3449,0.9316,0.1917,0.749,BRCACancer
B05,1.7847,2.0999,0.6911,3.1847,1.4503,0.2273,3.3766,0.3128,3.2619,2.3974,0.4037,0.2659,0.9451,-0.0198,0.445,-0.1394,-0.0493,0.2059,0.0377,0.0696,3.1458,0.3651,1.2293,0.2709,0.9559,0.3929,0.6725,BRCACancer
B06,1.5006,2.2572,0.2648,2.6002,1.2863,0.1632,2.8845,0.5698,2.9835,2.0611,0.2035,0.4188,0.8313,-0.1076,0.5253,-0.0484,0.1077,0.1645,-0.1737,0.152,1.9839,0.0826,1.1768,0.4839,0.9392,0.3648,0.8275,BRCACancer
B07,1.9731,2.577,0.6642,3.0748,1.726,0.2885,3.16,0.2174,3.7881,2.7488,0.5969,1.4515,1.4488,0.0224,0.6943,-0.0185,-0.0577,0.0604,0.0637,-0.0472,2.9459,0.1916,1.8345,0.353,0.8858,0.8665,0.9806,BRCACancer
B08,1.5852,2.0538,0.362,2.9688,1.0878,0.1909,3.2387,0.2997,3.6373,2.3487,0.5467,0.8862,1.2536,-0.0117,0.4654,-0.025,-0.0426,0.0625,-0.0394,-0.0494,2.9517,0.1785,1.5297,0.5025,0.7553,0.3499,1.3792,Control
B09,1.4025,1.8479,0.1847,1.9231,1.5196,0.1451,2.3797,0.2759,3.3146,1.7988,0.172,0.568,0.9012,-0.1255,0.3674,-0.3111,-0.1795,-0.1693,-0.0122,-0.0593,2.3078,0.0635,1.5911,0.199,0.7327,0.5653,0.8328,Control
B10,1.1074,1.6522,0.1971,2.3555,0.9421,0.1689,2.8399,1.0361,3.586,1.9561,0.4646,0.699,0.8869,-0.065,0.5992,-0.3167,0.0223,-0.0201,-0.1568,0.0249,3.2695,0.0864,1.3307,0.3207,0.8541,0.1925,0.7362,Control
B11,1.6393,2.2778,0.6019,2.9205,0.8439,0.1053,3.3025,1.9642,3.3615,2.2462,0.3921,0.4402,1.0057,0.0283,0.3673,-0.1714,-0.0728,0.1554,-0.0355,0.0557,2.0211,0.1554,1.4491,0.331,0.9018,0.5024,0.9894,Control
B12,1.1255,1.7988,0.2226,1.8059,1.1972,0.2381,2.4327,0.4206,2.8687,1.7995,0.202,0.0181,0.7556,-0.0056,0.1596,-0.2787,-0.0517,-0.1207,-0.1883,0.1109,1.4768,0.2909,1.194,0.1523,0.4746,0.2097,0.5101,Control
C01,1.8635,2.2848,0.4387,3.0068,1.3796,0.2899,2.8403,0.2968,3.2738,2.4588,0.3011,0.7974,1.0691,-0.0271,0.6192,-0.1054,0.0302,0.2694,-0.0176,-0.0596,3.118,0.4812,1.4053,0.2367,1.1319,0.5923,1.0438,BRCACancer
C02,1.9455,2.2651,0.5569,3.0434,1.1795,0.2148,3.0783,0.3083,4.0074,2.6061,0.542,0.649,0.9781,0.0027,0.561,-0.0996,-0.0721,0.1537,0.0691,0.0092,3.2636,0.4151,1.7929,0.4567,0.7507,0.5919,1.0909,BRCACancer
C03,1.8903,2.1379,0.386,2.9866,1.5778,0.3795,2.8942,0.0657,3.6961,2.6963,0.5301,1.3967,1.3573,-0.0174,0.8687,-0.0681,-0.0112,0.1101,0.1856,-0.032,3.5629,0.5511,1.4616,0.3334,0.9072,0.8396,0.8159,BRCACancer
C04,1.225,1.3569,0.1882,2.4496,0.6176,0.3549,2.9191,0.3297,3.509,1.8529,0.5565,0.0041,0.6434,-0.0461,0.2198,-0.2029,-0.1166,0.0259,-0.1184,0.0049,2.6413,0.1199,0.888,0.085,0.3399,0.1426,1.0857,Control
C05,1.3886,1.5336,0.2885,3.0206,0.4484,0.1938,3.3796,0.1399,3.4773,2.093,0.2454,0.5171,0.6822,0.0163,0.2956,-0.1565,0.0305,0.046,0.0097,-0.0374,3.3578,0.1511,1.0818,0.1669,0.5767,0.254,0.9062,BRCACancer
C06,0.5001,0.5909,0.023,1.2959,0.6105,-0.0935,1.5909,0.8465,2.185,0.9358,0.012,0.2805,0.3692,-0.0535,0.205,-0.0074,-0.1305,0.1888,-0.0755,0.0663,0.8715,-0.1027,0.0866,0.1494,0.1381,-0.0583,0.2356,Control
C07,1.4626,1.7329,0.3686,3.2502,1.0543,0.1906,3.0724,0.3058,3.9868,2.167,0.6795,1.0111,0.6958,0.0395,0.2971,-0.1602,-0.1144,-0.0196,0.0484,0.0257,3.518,0.2303,0.9823,0.2411,0.569,0.2391,0.7198,Control
C08,1.5408,1.697,0.5957,2.8898,1.095,0.2573,2.9788,0.9021,3.492,2.3534,0.5987,1.0552,0.8715,-0.0843,0.5075,-0.118,-0.1209,0.2639,0.035,0.0085,3.2425,0.3332,1.534,0.2235,0.762,0.7212,1.1442,Control
C09,1.4346,1.4665,0.3502,3.0192,0.9089,0.1796,3.1469,0.3247,3.9304,2.5815,0.727,0.898,0.8314,-0.0211,0.5763,-0.211,-0.1251,0.0383,0.0536,-0.031,3.2542,0.4021,1.4491,0.3338,0.5079,0.3518,1.0222,Control
C10,1.6186,1.8778,0.5418,2.9992,0.9046,0.1964,3.3181,0.8436,3.8629,2.6429,0.6249,0.3588,0.6229,3e-04,0.472,-0.1762,-0.087,0.1397,0.1008,-0.0162,3.4417,0.1714,1.5083,0.1505,0.5833,0.3859,0.989,BRCACancer
C11,1.5866,1.8492,0.3471,2.6483,0.9655,0.0576,2.9167,0.3359,3.7575,2.5051,0.6582,1.3382,0.967,-0.0599,0.5895,-0.2144,-0.1001,0.1282,-0.0605,-0.0248,3.3506,0.2264,1.5849,0.119,0.6002,0.4779,1.3024,Control
C12,1.1417,1.4815,0.3824,2.2935,0.5731,0.2207,2.8096,0.2323,3.8729,1.7631,0.604,0.5154,0.4208,-0.0619,0.3012,-0.1315,0.0599,-0.0356,0.07,-0.0071,2.6717,0.0849,0.9129,0.1294,0.2618,0.4675,0.7524,BRCACancer
D01,1.6727,2.1248,0.3352,2.2788,1.5317,0.1644,2.7781,0.9798,2.9351,2.2256,-0.0154,0.1227,1.0744,-0.0603,0.314,-0.3275,-0.0491,-0.0954,-0.0596,0.0483,1.4471,0.2647,1.7712,0.2023,0.827,0.672,0.9388,BRCACancer
D02,1.8525,2.0261,0.6726,3.3029,0.9468,0.0754,3.5883,1.0561,4.0419,2.1879,0.6838,0.4619,0.662,-0.005,0.4266,-0.0892,0.0222,0.0673,-0.0146,0.0367,2.9859,0.3772,1.3196,0.0846,0.562,0.6728,0.9351,BRCACancer
D03,1.7115,1.795,0.418,3.0111,0.9816,0.286,3.3511,0.1495,4.046,2.2081,0.3776,0.423,0.6057,0.0936,0.3172,-0.1056,0.0039,0.0723,-0.0398,-0.0578,2.9915,0.2993,1.1287,0.2758,0.5589,0.5973,0.6914,BRCACancer
D04,1.5386,1.7751,0.4081,2.7313,0.8488,0.1528,3.0301,0.2697,3.6642,2.2832,0.2655,0.3179,1.0057,-0.0971,0.3688,-0.264,0.176,0.1663,-0.0746,0.0401,2.4573,0.226,1.3063,0.1505,0.7556,0.6389,1.1744,BRCACancer
D05,1.8513,2.1264,0.3356,3.3961,1.012,0.2009,3.3866,0.324,4.054,2.537,0.5257,0.7232,0.8369,-0.0891,0.4806,-0.198,-0.1485,0.0948,0.0198,0.0651,3.5462,0.2075,0.8532,0.2895,0.8667,0.3726,0.4914,BRCACancer
D06,1.7642,2.047,0.5801,2.8446,1.0651,0.076,2.9984,0.2766,3.6082,2.4345,0.582,0.6622,1.1114,-0.0437,0.512,-0.2356,-0.0982,-0.0092,-0.0076,0.04,3.198,0.3893,1.525,0.2483,0.7944,0.6256,1.1232,BRCACancer
D07,1.7941,2.0045,0.5045,3.0624,1.0056,0.0071,3.2203,0.7975,4.0436,2.5793,0.7178,1.1026,0.9161,-0.0736,0.5993,-0.2167,-0.134,0.1801,-0.0809,-0.0202,4.1752,0.2291,1.2383,0.0728,0.7282,0.5012,0.5968,Control
