@relation data

@attribute id string
@attribute 1022 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 25885 numeric
@attribute 284119 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 4331 numeric
@attribute 51082 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 7270 numeric
@attribute 7343 numeric
@attribute 84172 numeric
@attribute 9013 numeric
@attribute 9014 numeric
@attribute 9015 numeric
@attribute 902 numeric
@attribute 9533 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5802,0.3669,0.9849,0.8474,-0.0943,0.9641,1.3044,0.3275,0.3124,1.1085,1.1959,1.14,0.9652,1.3116,0.9238,0.7199,0.4989,0.8387,1.6417,1.0044,Control
Utah__A02,0.3655,0.2626,0.7292,0.6118,-0.1787,0.6071,0.9392,0.1366,0.1154,0.8666,0.9626,0.9461,0.6549,1.0477,0.6646,0.4875,0.4359,0.4784,1.1906,0.7118,Control
Utah__A03,0.5555,0.413,0.9585,0.8415,-0.1223,0.7964,1.1066,0.2466,0.1977,1.0766,1.0552,1.1323,0.7875,1.1549,0.8007,0.64,0.5667,0.5869,1.5435,0.868,Control
Utah__A04,0.5596,0.3413,0.7792,0.7331,-0.1418,0.5536,0.8619,0.2567,0.1644,1.0346,1.0876,1.143,0.537,1.2713,0.7808,0.6035,0.3703,0.4826,1.4379,0.8161,Control
Utah__A05,0.5538,0.4677,0.8769,0.8951,-0.131,0.6421,1.0592,0.3328,0.1852,1.0762,1.0842,1.0415,0.717,1.3062,0.8657,0.6592,0.5036,0.4701,1.4466,0.8791,Control
Utah__A06,0.5002,0.3095,0.8123,0.6976,-0.2408,0.6933,1.0497,0.3044,0.136,1.0664,1.0566,1.0075,0.6468,1.1332,0.7634,0.4891,0.3033,0.4847,1.4245,0.7892,Control
Utah__A07,0.536,0.3495,0.9036,0.793,-0.1848,0.8235,1.117,0.3143,0.3864,1.1954,1.0864,0.9531,0.7578,1.1419,0.7599,0.563,0.4645,0.7253,1.7306,1.0243,Control
Utah__A08,0.6008,0.2823,0.9421,0.8134,-0.1605,0.7888,1.0224,0.1607,0.5927,1.2048,0.8803,0.9223,0.7493,1.1233,0.7997,0.5766,0.6019,0.7898,1.8361,0.8241,Control
Utah__A09,0.5342,0.2424,0.8333,0.6455,-0.1715,0.6481,1.183,0.172,0.3814,1.0504,0.9737,0.8756,0.816,1.2662,0.5719,0.5288,0.3827,0.5295,1.6176,0.7726,Control
Utah__A10,0.6226,0.3422,0.9836,0.8118,-0.1499,0.651,1.0047,0.2017,0.3743,1.1741,1.0401,1.0417,0.7049,1.1702,0.8222,0.528,0.5887,0.7633,1.9214,0.9178,Control
Utah__A11,0.4857,0.328,0.5912,0.5207,-0.1458,0.5843,1.1051,0.0898,0.3321,0.8819,0.7226,0.8672,0.6401,1.0538,0.3191,0.45,0.3346,0.4885,1.1617,0.6025,Control
Utah__A12,0.4064,0.2251,0.5299,0.3889,-0.3195,0.3564,0.471,0.0199,0.0425,0.8586,0.8087,0.9726,0.3607,0.6209,0.1667,0.2076,0.2071,0.2423,0.9335,0.4776,Control
Utah__B01,0.5145,0.0845,0.8416,0.6362,-0.335,0.7214,1.0664,0.0956,0.2817,1.027,0.9092,1.0444,0.8195,1.0083,0.5048,0.3593,0.4781,0.5567,1.5871,0.8672,Control
Utah__B02,0.5819,0.4327,0.9875,0.7625,-0.1384,0.6942,1.2324,0.2937,0.181,1.137,1.1503,1.2293,0.7453,1.3128,0.6839,0.7517,0.4636,0.5085,1.7122,0.9714,Control
Utah__B03,0.5173,0.2794,0.9663,0.6996,-0.189,0.661,1.0281,0.2011,0.271,1.0234,1.0079,1.2198,0.7164,1.1319,0.648,0.5746,0.5431,0.5367,1.7017,0.8429,BRCACancer
Utah__B04,0.499,0.1925,0.8736,0.7908,-0.1206,0.6193,0.5741,0.104,0.4884,0.8712,0.8703,0.6375,0.5508,0.8708,0.6394,0.5076,0.5538,0.5795,1.6148,0.615,BRCACancer
Utah__B05,0.4024,0.2578,0.7381,0.6076,-0.2595,0.4582,0.648,0.0935,0.2033,0.9963,0.9485,0.7017,0.4459,0.893,0.4078,0.5048,0.2515,0.3664,1.3459,0.5664,BRCACancer
Utah__B06,0.3758,-0.0805,0.7157,0.365,-0.4067,0.522,0.6333,-0.0319,0.1418,0.6414,0.7325,0.5883,0.5063,0.6171,0.321,0.2864,0.3249,0.5094,1.1789,0.6606,BRCACancer
Utah__B07,0.6062,0.3978,1.0334,0.7129,-0.1546,0.8358,1.1918,0.2823,0.2818,1.1116,1.2583,1.0091,0.8623,1.2003,0.7425,0.6868,0.6152,0.8389,1.8064,0.9007,BRCACancer
Utah__B08,0.4136,0.3988,0.7139,0.5098,-0.1394,0.6893,1.0729,0.26,0.1851,1.0481,1.0074,0.8062,0.724,1.1407,0.5907,0.5596,0.3368,0.5253,1.3434,0.7492,Control
Utah__B09,0.4157,0.1343,0.6439,0.5853,-0.0874,0.5354,0.453,-6e-04,0.4253,0.8325,0.5836,0.7297,0.4836,0.9726,0.3763,0.5917,0.2828,0.315,1.3187,0.5026,Control
Utah__B10,0.3786,0.0709,0.6694,0.5931,-0.1997,0.4862,0.5227,0.0899,0.2671,0.7128,0.8426,0.713,0.4221,0.8325,0.5559,0.3107,0.3383,0.4505,1.366,0.5956,Control
Utah__B11,0.3483,0.3609,0.6552,0.5162,-0.1377,0.6326,0.6969,0.1851,0.2329,1.2291,0.8503,1.0614,0.6838,0.9844,0.4375,0.3944,0.3175,0.5131,1.5162,0.7518,Control
Utah__B12,0.2577,0.1008,0.5742,0.4951,-0.218,0.4165,0.2854,0.0375,0.3217,0.5665,0.6084,0.3089,0.2932,0.5964,0.2603,0.4175,0.2767,0.3384,1.0536,0.2548,Control
Utah__C01,0.4887,0.4589,0.9715,0.8405,-0.1903,0.7123,0.9963,0.3131,0.156,1.0494,1.074,0.8749,0.7224,1.1796,0.6722,0.8528,0.3897,0.5541,1.5264,0.866,BRCACancer
Utah__C02,0.5224,0.4737,0.971,0.7454,-0.1143,0.5685,1.0334,0.3363,0.1039,0.8936,1.1712,1.0388,0.6736,1.2931,0.6743,0.8287,0.4103,0.6539,1.4554,0.8517,BRCACancer
