@relation data

@attribute id string
@attribute 1432 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 1981 numeric
@attribute 1982 numeric
@attribute 207 numeric
@attribute 2475 numeric
@attribute 2690 numeric
@attribute 26986 numeric
@attribute 5164 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5728 numeric
@attribute 6198 numeric
@attribute 8569 numeric
@attribute 8672 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4449,1.8662,2.1165,0.5757,0.1832,1.4793,2.5024,0.6157,1.0383,-0.0986,2.3413,0.6256,0.7923,1.5746,1.4982,0.5534,1.0586,1.76,1.0952,1.2392,1.1348,0.7881,0.7795,Control
Utah__A02,1.1614,1.7522,1.8069,0.4203,0.1712,1.3423,2.5395,0.5686,0.8076,-0.0029,1.9422,0.4556,0.6688,1.3014,1.1993,0.2001,0.7032,1.6579,1.0379,0.6452,0.9374,0.6075,0.6906,Control
Utah__A03,1.3753,2.2543,2.1599,0.5343,0.293,1.4772,2.6326,0.6805,1.0044,-0.0597,2.384,0.6294,0.8003,1.3967,1.3339,0.1966,0.9762,1.9065,1.0752,0.9168,1.0488,0.8199,0.8395,Control
Utah__A04,1.2634,1.8524,2.1067,0.4748,0.2937,1.4762,2.7776,0.6225,0.953,-0.0411,2.2077,0.6267,0.7491,1.353,1.4882,0.3061,0.82,1.7434,1.0602,0.7608,0.9145,0.6786,0.7613,Control
Utah__A05,1.514,1.7783,1.854,0.4721,0.3405,1.7308,2.5587,0.7463,1.0559,-0.0301,2.1096,0.7278,0.8948,1.4836,1.3381,0.3059,0.9512,1.9721,1.2157,0.9371,1.0517,0.7458,0.9125,Control
Utah__A06,1.2099,2.0417,1.9042,0.3823,0.2689,1.5194,2.5602,0.6458,0.9456,-0.0545,2.2244,0.5957,0.7874,1.3845,1.3761,0.296,0.9045,1.8749,1.0037,0.835,1.024,0.7175,0.8206,Control
Utah__A07,1.5901,1.6949,1.7643,0.6261,0.2793,1.4711,2.6813,0.597,0.982,-0.0524,2.3023,0.5577,0.8207,1.5934,1.6231,0.5102,1.3099,1.9127,0.9863,1.3069,1.1139,0.8159,0.9039,Control
Utah__A08,1.6278,1.8875,1.9116,0.7036,0.2097,1.3477,2.4821,0.5375,1.0594,-0.097,2.4528,0.4875,0.8395,1.7501,1.714,0.8364,1.4137,1.9432,1.0102,1.4954,1.1814,0.7827,0.9338,Control
Utah__A09,1.4374,1.8755,1.7305,0.5664,0.2428,1.3751,2.597,0.5633,0.8822,-0.0708,2.2959,0.6276,0.8331,1.4582,1.5464,0.5718,1.2508,1.8616,1.0062,1.3533,1.0737,0.6488,0.8064,Control
Utah__A10,1.7306,1.89,1.866,0.528,0.1753,1.4812,2.6601,0.5633,1.0156,-0.0928,2.1875,0.5457,0.8665,1.6941,1.6535,0.3781,1.3167,1.9537,0.9394,1.3318,1.0955,0.8,1.1129,Control
