@relation data

@attribute id string
@attribute 2788 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2791 numeric
@attribute 2771 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 4988 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 5443 numeric
@attribute 5173 numeric
@attribute 10681 numeric
@attribute 2779 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2780 numeric
@attribute 346562 numeric
@attribute 2781 numeric
@attribute 2782 numeric
@attribute 51764 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4901,1.0856,0.919,-0.0227,0.5399,-0.0547,0.1248,0.0556,1.6097,0.7272,-0.1115,0.3338,-0.0647,1.0858,-0.0685,0.4775,0.2502,-0.1871,0.5855,-0.0478,1.6236,0.0476,-0.0595,-0.1447,0.5611,1.414,0.026,Control
A02,0.3306,0.7634,1.0066,-0.0064,0.5789,0.0724,0.1585,0.0367,1.3471,0.7901,-0.0107,0.2554,-0.0861,1.022,0.0029,0.1854,0.4187,-0.2028,0.2454,-0.0302,1.6473,-0.0341,-0.0841,-0.0821,0.5232,1.3774,0.1274,Control
A03,0.2789,1.2042,1.1432,0.0315,0.7336,0.0226,0.2682,0.0398,1.5199,0.9144,-0.1264,0.7994,-0.1088,1.2814,-0.0297,0.2562,0.3164,-0.2179,0.2872,0.0192,1.7222,0.0372,-0.0343,-0.1119,0.4821,1.4718,0.0957,Control
A04,0.4236,0.8648,0.9454,-0.0315,0.6723,0.013,0.1309,0.0206,1.4955,0.8831,-0.0455,0.2105,-0.0868,0.9732,-0.0499,0.3302,0.4352,-0.2942,0.4014,-0.0025,1.7702,-0.0102,-0.0343,-0.1338,0.6214,1.4544,0.1156,Control
A05,0.4397,1.1603,1.296,-0.0312,0.7587,0.0179,0.1017,0.0468,2.287,1.0479,-0.0806,0.5324,-0.1083,1.0752,-0.0418,0.4779,0.2793,-0.1516,0.4597,-0.0565,1.7758,-0.0045,0.0026,-0.1077,0.8307,1.553,0.1322,Control
A06,0.3392,0.988,1.039,-0.0332,0.5575,-0.01,0.1002,0.0662,1.2718,0.8297,-0.1084,0.4152,-0.0499,1.3107,0.0125,0.2435,0.2312,-0.196,0.3018,-0.0895,1.6727,0.0177,-0.0095,-0.0946,0.5797,1.3984,0.0493,Control
A07,0.3759,0.9953,1.1347,-0.0204,0.6289,0.0088,0.0665,0.0378,1.6179,0.9487,-0.1539,0.5242,-0.0708,1.4486,0.0084,0.2152,0.2639,-0.2177,0.3421,-0.066,1.7805,-0.0274,0.0082,-0.0831,0.5415,1.5046,0.0263,Control
A08,0.2853,0.9791,0.873,-0.0321,0.4918,-0.0448,0.1109,-0.0073,1.384,0.8193,-0.0861,0.4541,-0.1053,1.595,-0.0654,0.5065,0.2348,-0.206,0.488,-0.0374,1.4616,-0.0085,-0.082,-0.21,0.3639,1.4784,0.1487,Control
A09,0.3133,0.7509,0.9565,-0.0672,0.5252,0.0346,0.1913,-0.0253,1.8706,0.8051,-0.1335,0.5022,-0.0709,1.4451,-0.0253,0.1661,0.189,-0.1556,0.4962,0.0128,1.6031,-0.008,-0.0014,-0.1177,0.7441,1.3959,-0.0284,Control
A10,0.3022,1.0795,1.0972,-0.0698,0.5499,0.0059,0.1182,0.1148,2.1093,0.8443,-0.1431,0.5166,-0.0869,1.5315,-0.0291,0.13,0.3446,-0.2507,0.4614,-0.0867,1.7231,0.1538,-0.0122,-0.0994,0.73,1.4977,0.0718,Control
A11,0.2954,0.6488,0.7037,0.0124,0.3684,-0.0457,0.0168,-0.0454,0.9733,0.5688,-0.1683,0.4658,-0.0929,1.3544,-0.016,0.1154,0.306,-0.1378,0.3814,-0.0571,1.5057,0.075,-0.0821,-0.1155,0.4944,1.2505,0.0422,Control
