@relation data

@attribute id string
@attribute 10038 numeric
@attribute 10039 numeric
@attribute 10714 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 2237 numeric
@attribute 23583 numeric
@attribute 252969 numeric
@attribute 27301 numeric
@attribute 27343 numeric
@attribute 3146 numeric
@attribute 328 numeric
@attribute 3978 numeric
@attribute 3980 numeric
@attribute 4350 numeric
@attribute 4595 numeric
@attribute 4913 numeric
@attribute 4968 numeric
@attribute 5111 numeric
@attribute 54107 numeric
@attribute 5423 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5427 numeric
@attribute 55247 numeric
@attribute 57804 numeric
@attribute 645490 numeric
@attribute 6996 numeric
@attribute 7374 numeric
@attribute 7515 numeric
@attribute 79661 numeric
@attribute 8930 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5959,0.3206,0.9371,1.017,1.767,0.3003,0.5584,0.3467,0.7453,0.7003,2.1217,1.6196,0.6637,1.0352,0.3479,0.2948,0.0081,0.4423,1.0378,0.7112,0.9032,0.2778,0.4044,0.5853,0.3645,0.2836,0.9524,0.0267,0.8729,0.6402,0.9096,0.1548,1.7995,Control
A02,0.3099,0.3026,0.5681,0.8167,1.5577,0.1179,0.3478,0.3168,0.6277,0.3655,1.5668,1.3058,0.4443,0.8168,0.3771,0.2185,-0.0639,0.3579,0.8338,0.5961,0.6701,0.1041,0.2926,0.3365,0.2585,0.2804,0.8119,-0.0602,0.5876,0.3863,0.6374,-0.0124,1.4882,Control
A03,0.4386,0.3789,1.0381,0.9422,1.8604,0.2828,0.5538,0.2555,0.7663,0.5356,1.8744,1.181,0.5025,1.0062,0.3514,0.275,0.0845,0.4262,1.1256,0.7397,0.8497,0.2232,0.3785,0.519,0.3103,0.3645,0.9725,0.0297,0.734,0.54,0.8701,0.1129,1.5498,Control
A04,0.3416,0.3271,0.6304,0.9976,1.5675,0.2045,0.3279,0.4098,0.6092,0.4608,1.6745,1.0661,0.5292,0.8176,0.3488,0.2302,0.077,0.4348,0.9317,0.7087,0.5712,0.2818,0.3917,0.401,0.1998,0.2584,0.8594,0.0068,0.5106,0.6188,0.7301,0.046,1.7282,Control
A05,0.4295,0.3629,0.9705,0.9347,1.7917,0.4528,0.4751,0.3629,0.7874,0.5468,1.7304,1.4098,0.535,0.9726,0.3908,0.2453,0.1385,0.4747,1.0134,0.9318,0.8108,0.3345,0.3864,0.501,0.3363,0.3735,1.1212,0.1105,0.5796,0.5469,0.8961,0.1551,1.7763,Control
A06,0.5155,0.2476,0.9511,0.8003,1.7052,0.0456,0.4474,0.2293,0.6985,0.5745,1.6656,1.2988,0.4366,0.9808,0.2956,0.2133,-0.0102,0.4166,0.7188,0.7425,0.7024,0.2038,0.2237,0.439,0.2167,0.3714,0.835,-0.117,0.5632,0.3772,0.8016,0.1081,1.5472,Control
A07,0.4908,0.3099,0.9645,0.9249,1.8168,0.2386,0.512,0.3157,0.7844,0.541,1.7157,1.3262,0.4865,0.9276,0.3043,0.2647,0.0709,0.4779,0.9848,0.6762,0.8586,0.2139,0.3733,0.4581,0.2928,0.3973,0.8968,0.0144,0.7931,0.5053,0.7719,0.0664,1.6105,Control
A08,0.4873,0.2495,0.9747,0.908,1.8306,0.1978,0.4159,0.3004,0.5442,0.5281,1.7904,1.0326,0.5163,1.0169,0.2808,0.2038,0.0235,0.4426,0.7216,0.6557,0.9888,0.1436,0.3686,0.492,0.1836,0.2755,0.7437,-1e-04,0.8649,0.3925,0.7635,0.1219,1.4796,Control
A09,0.4566,0.277,0.8869,0.8527,1.7304,0.4076,0.4654,0.2952,0.6282,0.5297,1.7421,1.3618,0.4632,0.905,0.2941,0.2526,-0.0065,0.3652,0.8874,0.6936,0.674,0.1942,0.3713,0.4179,0.2222,0.2576,0.8598,-0.0431,0.5766,0.4794,0.7765,-0.0022,1.5624,Control
A10,0.3869,0.261,0.895,0.8924,1.8642,0.2156,0.3621,0.3563,0.7424,0.5911,1.6245,1.1065,0.4297,0.949,0.3039,0.2089,-0.0801,0.4463,0.8474,0.6442,0.8693,0.2525,0.2464,0.4745,0.3581,0.376,0.8566,0.0537,0.6361,0.4456,0.7097,3e-04,1.6348,Control
A11,0.4316,0.2103,0.7194,0.7292,1.6812,0.1365,0.5076,0.2731,0.6784,0.4339,1.475,1.0716,0.4351,0.8812,0.2918,0.1391,0.0233,0.2367,0.9438,0.5275,0.484,0.15,0.2676,0.3169,0.184,0.3061,0.7237,-0.0415,0.6281,0.4784,0.7139,0.025,1.0425,Control
A12,0.1185,0.1713,0.3576,0.5512,1.0723,-0.0388,0.4419,0.2471,0.3331,0.2286,1.1891,0.7888,0.2264,0.4917,0.2014,0.2612,-0.0321,0.3289,0.3436,0.3826,0.4665,-0.0291,0.3551,0.0923,0.0817,0.3454,0.4098,-0.1717,0.2027,0.2523,0.3979,-0.1748,1.1306,Control
B01,0.5699,0.2135,0.7208,0.8373,1.5309,0.0311,0.4009,0.2292,0.5234,0.4098,2.1287,1.4022,0.4345,0.9487,0.0792,0.2657,-0.2111,0.2504,0.629,0.4075,0.7712,-0.1363,0.3596,0.3651,0.1744,0.1697,0.5482,-0.1139,0.9058,0.2421,0.5825,-0.1887,1.5957,Control
