@relation data

@attribute id string
@attribute 978 numeric
@attribute 7298 numeric
@attribute 51733 numeric
@attribute 56953 numeric
@attribute 1854 numeric
@attribute 790 numeric
@attribute 1807 numeric
@attribute 51251 numeric
@attribute 1806 numeric
@attribute 1890 numeric
@attribute 7372 numeric
@attribute 84618 numeric
@attribute 7371 numeric
@attribute 30833 numeric
@attribute 1635 numeric
@attribute 1723 numeric
@attribute 7083 numeric
@attribute 1633 numeric
@attribute 4907 numeric
@attribute 7084 numeric
@attribute 7378 numeric
@attribute 83549 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7268,0.4254,-0.0243,0.079,0.9463,0.8684,-0.1821,0.5037,0.722,1.0641,0.8432,0.115,0.2369,0.1197,0.8644,0.3692,0.2137,2.3061,0.4734,0.743,1.0646,0.7395,Control
A02,0.6688,0.2538,0.0231,0.0373,0.7072,0.5124,-0.1631,0.2431,0.4293,1.2014,0.6146,0.0498,0.2671,0.0554,0.7381,0.13,0.0985,2.083,0.2667,0.6682,0.8922,0.6141,Control
A03,0.755,0.7956,-0.0468,0.1019,0.6767,0.6513,-0.1878,0.4656,0.6643,1.7008,0.7872,0.0475,0.3418,0.1547,0.8658,0.3141,0.3522,2.1796,0.1969,0.898,1.0077,0.7522,Control
A04,0.6501,0.2379,0.0027,0.1336,0.6855,0.6848,-0.1635,0.2546,0.4781,0.9952,0.7106,0.0389,0.199,0.2196,0.759,0.1293,0.2757,2.2165,0.4515,0.58,0.9858,0.6969,Control
A05,1.1181,0.5168,0.0695,0.2573,0.6688,0.6925,-0.1175,0.4286,0.7233,1.5441,0.7899,0.0851,0.3376,0.3307,0.8375,0.2037,0.2984,2.1577,0.3006,0.9902,1.1119,0.8477,Control
A06,0.8113,0.3641,0.0786,0.1016,0.7011,0.6227,-0.1865,0.2356,0.5701,1.1543,0.7051,0.0641,0.323,0.0486,0.8002,0.2523,0.1749,1.9217,0.1826,0.8406,1.0164,0.6878,Control
A07,0.764,0.4993,-0.1189,0.0983,0.9337,0.6024,-0.1603,0.5537,1.0572,1.0879,0.8412,0.0732,0.4353,0.1984,0.8664,0.2565,0.2351,2.3274,0.1999,0.9404,0.9438,0.7145,Control
A08,0.5225,0.4063,-0.0834,-0.0066,0.6906,0.7194,-0.1746,0.6246,1.3083,0.8463,0.7265,0.0737,0.3276,0.0018,0.8176,0.2008,0.1451,2.0895,0.2084,0.5783,0.9657,0.5957,Control
A09,0.6099,0.3312,0.0919,0.0477,0.6509,0.5677,-0.1219,0.4044,1.0309,1.0731,0.7884,0.1315,0.3266,0.1551,0.7285,0.2383,0.2395,2.2089,0.1745,0.6864,0.9061,0.7151,Control
A10,0.9046,0.4532,-0.0286,0.171,0.6397,0.5494,-0.081,0.4706,1.2867,1.0664,0.8046,0.1254,0.3783,0.0954,0.8419,0.131,0.1726,2.0008,0.1208,0.8043,1.0583,0.7032,Control
A11,0.3819,0.4473,0.117,0.0306,0.6246,0.4629,-0.1784,0.172,0.5482,0.7333,0.5557,0.051,0.2286,-0.0683,0.5709,0.153,0.2884,2.0066,0.1351,0.6646,0.6739,0.624,Control
A12,0.5658,0.3511,0.1174,0.019,0.5664,0.3437,-0.197,0.0692,0.3019,0.3485,0.2996,0.2581,0.3468,-0.2133,0.7432,0.1322,0.0846,1.5456,0.2528,0.3434,0.7229,0.4315,Control
B01,0.6152,0.1988,0.096,-0.1139,0.8081,0.5597,-0.2108,0.3093,0.725,0.5218,0.6725,0.1569,0.3671,-0.286,0.8954,0.1297,0.0209,2.053,0.4656,0.4861,0.9835,0.4407,Control
B02,0.8426,0.4065,0.0581,0.0565,0.8983,0.7059,-0.1395,0.2592,0.5366,1.3178,0.8983,0.1137,0.3511,0.1786,0.9803,0.2903,0.2647,2.3562,0.3163,0.7584,1.2712,0.7786,Control
B03,0.6235,0.3342,0.184,-0.0228,0.8074,0.5864,-0.1798,0.2826,0.6792,0.8997,0.8192,0.1117,0.3463,0.0243,0.8909,0.2553,0.1648,2.2429,0.3004,0.6646,1.0689,0.6598,BRCACancer
B04,0.3146,0.5498,-0.1284,0.0384,0.5919,0.6501,-0.191,0.566,1.2633,0.8704,0.5994,0.063,0.4681,-0.278,0.79,0.1491,0.1117,1.9223,0.2484,0.6738,0.8891,0.5246,BRCACancer
B05,0.5445,0.842,-0.0765,0.0145,0.8462,0.4917,-0.2501,0.2575,0.4054,0.9024,0.5694,0.1083,0.314,-0.0365,0.7211,0.1128,0.2797,1.7704,0.1842,0.5008,1.0483,0.5372,BRCACancer
B06,0.3182,0.202,-0.0565,-0.2743,0.5056,0.3157,-0.2175,0.1031,0.5275,0.6108,0.5682,0.0976,0.3094,-0.5355,0.6868,-0.0115,-0.257,1.5616,0.3621,0.3204,0.5421,0.2363,BRCACancer
B07,0.8513,0.4921,-0.0541,0.0711,0.8584,0.7419,-0.1499,0.4991,0.6093,1.333,0.9747,0.1449,0.3526,0.1011,0.8806,0.2599,0.2275,2.3522,0.331,0.6982,1.1893,0.7452,BRCACancer
B08,0.7709,0.6001,0.146,0.1929,0.8756,0.4503,-0.098,0.2904,0.3497,1.1165,0.5042,0.0818,0.1904,0.0407,0.7361,0.287,0.3716,2.427,0.1563,0.8963,0.8524,0.7468,Control
B09,0.317,0.3713,0.0896,0.0685,0.5322,0.4204,-0.1902,0.4584,1.0108,0.6443,0.291,0.1292,0.2318,-0.1595,0.6508,0.071,0.1653,1.4792,0.169,0.4821,0.7848,0.5884,Control
B10,0.4458,0.2031,-0.029,-0.0088,0.4906,0.4495,-0.162,0.3734,0.9543,0.7805,0.4816,0.2738,0.2719,-0.0252,0.7196,0.0953,0.1769,2.0129,0.1498,0.4194,0.8022,0.4917,Control
B11,0.7413,0.7662,0.0378,0.1441,0.8845,0.4933,-0.0735,0.3245,0.6586,1.2266,0.6749,0.2092,0.2349,0.1038,0.7658,0.1347,0.4714,1.6946,0.2401,0.7576,1.1068,0.7037,Control
B12,0.2764,0.1139,-0.091,-0.0433,0.2865,0.29,-0.2158,0.2445,0.9441,0.7749,0.3491,0.0603,0.1582,-0.198,0.5122,-0.0173,0.0153,0.9609,0.0914,0.2908,0.6551,0.4537,Control
C01,0.9823,0.6551,-0.0861,0.0716,0.6842,0.771,-0.1966,0.4626,0.8961,1.5562,0.6615,0.0674,0.3794,0.1788,0.6806,0.2329,0.3393,1.913,0.2258,0.8454,0.9771,0.7431,BRCACancer
C02,0.9728,0.4706,0.0334,0.1388,0.6319,0.7577,-0.1577,0.2858,0.4434,1.2382,0.8474,0.1162,0.3035,0.3597,0.7913,0.2784,0.2617,2.2615,0.3981,0.7161,1.0006,0.7966,BRCACancer
C03,0.8291,0.5303,0.0175,0.1598,0.8165,0.9799,-0.1407,0.3918,0.5659,1.7014,0.8954,0.0687,0.3487,0.3887,0.7971,0.2095,0.3946,2.0595,0.1162,0.8149,1.2128,0.8823,BRCACancer
C04,0.2996,0.3341,-5e-04,0.169,0.4357,0.4077,-0.2219,0.1772,0.2691,0.8588,0.4231,0.011,0.1203,-0.0195,0.4051,0.0572,0.1937,1.2464,0.1174,0.3715,0.7339,0.641,Control
C05,0.742,0.219,-0.0187,0.0192,0.313,0.4662,-0.1368,0.136,0.3022,1.0603,0.5467,0.1257,0.114,0.0515,0.4436,0.0094,0.2487,1.4239,0.0485,0.5204,0.7429,0.6181,BRCACancer
C06,0.2106,0.2784,0.1996,-0.0337,-0.1105,0.0523,-0.1016,-0.0603,0.0757,0.0529,0.0123,0.1189,0.0759,-0.2181,0.3473,0.031,0.1915,0.3309,0.0811,0.1233,0.151,0.4228,Control
C07,0.6306,0.1232,-0.0334,0.1905,0.556,0.481,-0.1468,0.1884,0.3232,0.6044,0.4639,0.0774,0.2938,0.0141,0.6418,0.135,0.2467,1.7609,0.2288,0.5601,0.6501,0.6708,Control
C08,0.8226,0.341,0.0623,0.0882,0.6306,0.7181,-0.1531,0.159,0.3037,0.9633,0.7907,0.0682,0.2222,0.1439,0.6391,0.2242,0.2281,2.037,0.3206,0.6631,0.8208,0.701,Control
C09,0.6405,0.4018,0.0606,0.1061,0.493,0.5828,-0.0832,0.1185,0.2761,1.0904,0.6933,0.0369,0.1937,0.0362,0.6566,0.0701,0.2234,1.9301,0.2146,0.5454,0.7448,0.6553,Control
C10,0.9211,0.3012,-0.0564,0.1239,0.3372,0.5936,-0.1067,0.2459,0.3278,1.1184,0.7406,0.0135,0.2656,0.135,0.6866,0.1561,0.1305,2.0903,0.2836,0.5715,0.9275,0.6541,BRCACancer
C11,0.7304,0.4789,0.0427,0.1928,0.6911,0.7012,-0.1258,0.2234,0.2756,1.1413,0.5856,0.0187,0.1757,0.309,0.6024,0.2715,0.3915,2.0073,0.1347,0.7312,0.7856,0.8866,Control
C12,0.3623,0.2293,-0.0074,0.207,0.3689,0.3713,-0.1612,0.1569,0.2378,0.6654,0.3105,0.069,0.1006,0.0235,0.3638,0.0875,0.2178,1.3878,0.1894,0.3468,0.5522,0.5497,BRCACancer
D01,0.5395,0.116,0.0435,-0.0527,0.6987,0.5031,-0.1215,0.3342,1.2459,1.2294,0.5339,-0.0151,0.3218,-0.0595,0.6059,0.2122,0.1106,1.3874,0.1696,0.555,0.6552,0.5614,BRCACancer
D02,0.4401,0.3537,0.1828,0.2283,0.3763,0.5834,-0.0875,0.2374,0.2434,1.0021,0.5204,-0.0158,0.167,0.2007,0.6275,0.1427,0.1783,2.0717,0.1068,0.5081,0.5896,0.6973,BRCACancer
D03,0.5996,0.3528,0.102,0.1856,0.3921,0.5303,-0.1186,0.1897,0.3324,1.2539,0.4302,0.0684,0.2151,0.1102,0.549,0.0761,0.2204,1.6654,0.1941,0.4806,0.6737,0.6205,BRCACancer
D04,0.8117,0.2519,0.0523,0.1576,0.5171,0.5818,-0.0833,0.2258,0.4661,1.4403,0.469,0.0564,0.2332,0.0771,0.6293,0.1147,0.1785,1.7781,0.0647,0.7313,0.8229,0.7523,BRCACancer
D05,0.8488,0.1912,8e-04,0.1437,0.3925,0.5061,-0.1096,0.2499,0.4358,1.522,0.5174,0.1084,0.2489,0.1312,0.74,0.0972,0.0963,1.7932,0.0705,0.7343,0.8528,0.7161,BRCACancer
D06,0.8267,0.4075,0.0224,0.1114,0.6471,0.7358,-0.1466,0.2809,0.3782,1.095,0.7744,0.0154,0.3684,0.1878,0.7654,0.2438,0.3229,2.1774,0.3847,0.8319,0.822,0.7973,BRCACancer
D07,0.9533,0.3201,0.1318,0.2184,0.6224,0.6074,-0.0815,0.286,0.283,1.0828,0.7006,0.0662,0.2459,0.3073,0.6878,0.1588,0.4021,2.0917,0.1946,0.7729,0.8146,0.8122,Control
D08,0.6237,0.2864,0.0113,0.0282,0.4189,0.3529,-0.127,0.059,0.2261,1.062,0.5354,0.1293,0.1927,-0.0273,0.5605,0.2112,0.1289,1.6604,0.0614,0.5289,0.5633,0.6492,Control
D09,0.8434,0.3325,0.0818,0.1598,0.51,0.6641,-0.0949,0.159,0.2997,1.1492,0.6032,0.0428,0.184,0.1002,0.6327,0.2064,0.2855,2.034,0.2516,0.5281,0.7506,0.7619,Control
D10,0.762,0.4748,0.0104,0.1576,0.8997,0.3259,-0.1311,0.0285,0.2255,1.0638,0.5622,0.1161,0.2122,0.0816,0.637,0.1195,0.3569,1.5062,0.2051,0.6848,0.7066,0.6916,Control
D11,0.1606,0.2156,0.0568,0.0234,0.1378,0.1847,-0.2325,-0.1613,0.114,0.1674,0.2015,0.0746,0.1677,-0.3823,0.4409,0.193,0.0732,0.7309,0.1148,0.1852,0.2123,0.3476,Control
D12,0.6823,0.3164,0.072,0.1449,0.5062,0.1844,-0.0663,0.0523,0.1697,0.8347,0.3995,0.0134,0.1336,0.1395,0.5077,0.1633,0.3665,1.369,0.2192,0.4818,0.4479,0.7537,Control
E01,0.6041,0.2293,-0.075,-0.072,0.3939,0.4113,-0.08,0.168,0.2299,1.052,0.3826,0.0114,0.1482,0.0568,0.5621,0.1576,0.2162,1.7686,0.1111,0.4748,0.5973,0.5799,BRCACancer
E02,0.7344,0.2677,0.0023,0.2287,0.5954,0.7723,-0.0751,0.3679,0.3869,0.9,0.8391,0.0093,0.1874,0.198,0.7889,0.1951,0.3563,2.2778,0.614,0.6318,0.7468,0.7972,Control
E03,0.8607,0.6023,0.0905,0.2,0.677,0.5529,-0.0842,0.2526,0.2485,1.471,0.6025,0.0822,0.1045,0.2654,0.6181,0.2121,0.3799,1.9826,0.2573,0.7307,0.6765,0.8326,Control
E04,0.8426,0.2758,0.1911,0.2666,0.685,0.8661,-0.1208,0.2417,0.4001,1.3842,0.6908,0.1097,0.2088,0.3236,0.7287,0.1717,0.2509,2.0963,0.3763,0.7809,1.0409,0.9217,Control
E05,0.4124,0.3253,-0.1348,0.0887,0.5609,0.747,-0.1993,0.2067,0.3464,0.3992,0.6782,0.0151,0.2204,-0.0144,0.7711,0.1688,0.1691,2.3803,0.446,0.3601,0.6798,0.6314,Control
E06,0.6377,0.2283,0.0659,-0.1522,0.2624,0.396,-0.1468,0.1611,0.4252,0.8763,0.4046,0.1403,0.3531,-0.2195,0.7224,0.1034,0.0989,1.4404,0.2006,0.5749,0.5347,0.4606,BRCACancer
E07,0.7527,0.3032,0.0707,0.2279,0.6399,0.6905,-0.0965,0.2755,0.3067,1.2713,0.6231,0.1542,0.2364,0.2749,0.7416,0.1574,0.1865,1.8069,0.173,0.6591,0.8159,0.7736,BRCACancer
E08,0.7758,0.4604,-0.0111,0.2216,0.6762,0.6308,-0.0677,0.3207,0.3144,1.5337,0.7584,0.0316,0.1188,0.259,0.6874,0.1681,0.3039,2.1982,0.153,0.6879,0.9007,0.8326,Control
E09,0.7858,0.4382,-0.0173,0.3486,0.8918,0.6164,-0.0776,0.2053,0.2649,1.3119,0.765,0.0556,0.1339,0.203,0.709,0.2059,0.4241,1.9197,0.1727,0.6623,0.9565,0.8544,BRCACancer
E10,0.7616,0.5811,0.1254,0.1234,0.6064,0.8001,-0.0737,0.3873,0.5129,0.9696,0.7525,0.0718,0.3653,0.1602,0.8014,0.1647,0.3747,2.1864,0.3434,0.7701,0.9202,0.7127,BRCACancer
E11,0.5406,0.274,0.0985,0.2403,0.5313,0.4525,-0.0774,0.1456,0.1923,0.7681,0.5554,0.0384,0.1823,0.078,0.5323,0.0786,0.1896,1.7261,0.2593,0.4435,0.4977,0.7375,Control
E12,0.6807,0.2732,0.0635,0.0743,0.3235,0.2394,-0.0535,0.0484,0.213,0.699,0.4565,-0.0608,0.1382,9e-04,0.501,-0.0469,0.1482,1.45,0.1086,0.459,0.4979,0.5934,BRCACancer
F01,0.6763,0.3454,-0.0794,0.0253,0.5051,0.9537,-0.2014,0.2604,0.4965,1.3275,0.659,0.0383,0.2217,0.1508,0.6771,0.2932,0.1803,2.1498,0.3648,0.6881,0.9377,0.7856,Control
