@relation data

@attribute id string
@attribute 6770 numeric
@attribute 240 numeric
@attribute 3284 numeric
@attribute 3283 numeric
@attribute 7252 numeric
@attribute 1583 numeric
@attribute 7166 numeric
@attribute 5641 numeric
@attribute 5740 numeric
@attribute 1621 numeric
@attribute 5443 numeric
@attribute 4363 numeric
@attribute 3290 numeric
@attribute 5743 numeric
@attribute 4036 numeric
@attribute 5742 numeric
@attribute 8029 numeric
@attribute 3293 numeric
@attribute 1588 numeric
@attribute 1081 numeric
@attribute 1586 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 1594 numeric
@attribute 1591 numeric
@attribute 5409 numeric
@attribute 7173 numeric
@attribute 10728 numeric
@attribute 5122 numeric
@attribute 4048 numeric
@attribute 80765 numeric
@attribute 1644 numeric
@attribute 147323 numeric
@attribute 389434 numeric
@attribute 4056 numeric
@attribute 64174 numeric
@attribute 1734 numeric
@attribute 1733 numeric
@attribute 2638 numeric
@attribute 2488 numeric
@attribute 1735 numeric
@attribute 6528 numeric
@attribute 3972 numeric
@attribute 2687 numeric
@attribute 6916 numeric
@attribute 120227 numeric
@attribute 7054 numeric
@attribute 134429 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0399,1.4341,-0.0683,0.2018,-0.0159,-0.1352,0.1376,0.3025,-0.0301,-0.0785,0.2432,1.0499,-0.0665,2.2485,-0.0952,1.2655,0.3521,0.0108,-0.1167,-0.0122,-0.0542,0.0161,0.0816,-0.0354,-0.0214,-0.313,-0.1401,0.8791,-0.1419,1.9148,0.52,-0.0866,-0.2092,-0.0902,-0.1525,1.2678,-0.2564,0.0052,-0.089,-0.0698,-0.0979,0.0246,0.0735,-0.021,0.5728,1.0039,-0.0256,1.2683,Control
A02,-0.0368,1.4138,-0.0749,0.2263,-5e-04,-0.119,0.0489,0.1816,-0.0478,-0.012,0.4134,0.7466,-0.0166,0.6403,-0.0453,1.1049,0.0051,-0.0312,-0.1115,-0.0018,-0.0497,-0.0706,0.113,-0.0899,-0.1489,-0.3446,-0.0262,0.5601,-0.0899,2.1969,0.1815,-0.0178,-0.2544,0.0148,0.0548,1.0005,-0.1868,0.0732,-0.038,-0.0964,-0.1044,-0.0376,-0.1456,0.1783,0.4712,0.6872,0.0213,1.4109,Control
A03,0.0248,1.637,-0.2175,0.2868,-0.0455,-0.1405,0.1123,0.2412,-0.0444,-0.0055,0.3101,0.9584,-0.0032,0.7037,-0.0504,1.2097,8e-04,-0.0714,-0.1052,-7e-04,-0.1557,0.0111,0.0203,-0.0042,-0.1093,-0.2218,-0.0457,0.7623,-0.078,2.0394,0.2656,0.0076,-0.2023,-0.0714,-0.1301,1.0351,-0.2498,-0.0497,-0.1137,-0.0439,-0.0429,0.0093,-0.0383,0.115,0.742,0.9454,0.0256,1.4891,Control
A04,0.0651,1.3168,-0.2129,0.1434,-0.0651,-0.1514,-0.0096,0.2301,-0.0693,-0.0056,0.43,0.8157,-0.019,0.5118,-0.0535,1.3391,0.1086,-0.0398,-0.125,0.0241,-0.0843,0.0204,0.1222,0.012,-0.1288,-0.2601,-0.0489,0.5173,-0.077,2.0386,0.2079,-0.0763,-0.1438,-0.0434,0.1393,0.9935,-0.1641,-0.025,-0.0688,-0.1064,0.0878,0.0245,0.09,0.195,0.4682,0.78,-0.005,1.4054,Control
A05,-0.0275,1.8076,-0.195,0.1506,-0.0735,-0.1243,0.031,0.3018,-0.0574,-0.0517,0.2726,0.9353,-0.0357,0.8173,-0.0571,1.7705,0.1603,-0.0023,-0.1057,-0.0431,-0.069,-0.0738,0.2024,0.054,-0.0315,-0.2632,-0.0779,0.5728,-0.0522,2.2941,0.2918,-0.069,-0.1665,-0.1192,0.0442,1.2083,-0.1468,-0.0316,-0.0927,-0.0082,-0.0645,0.0164,0.0389,0.1729,0.7464,0.8139,0.0032,1.4982,Control
A06,0.0145,1.6021,-0.0951,0.0259,-0.0149,-0.1594,0.152,0.2642,-0.0362,-0.0699,0.224,0.8571,-0.065,0.7996,-0.0493,1.4101,0.1762,-0.0648,-0.0928,0.0115,0.0055,-0.0681,0.0938,-0.0638,-0.2156,-0.2793,-0.0836,0.5295,-0.0372,2.2287,0.2678,-0.0312,-0.2232,-0.0641,-0.0711,1.2024,-0.1739,-0.0377,-0.0452,-0.1395,-0.213,-0.0405,0.162,0.0269,0.6877,0.8603,-0.0563,1.2064,Control
A07,-0.0231,1.5904,-0.1943,0.1104,-0.08,-0.1496,0.0421,0.2837,-0.1017,-0.0864,0.2571,0.9141,-0.0361,0.945,-0.0346,1.2392,0.2239,-0.0454,-0.1517,0.0367,-0.0991,-0.0381,0.0475,-0.056,-0.1827,-0.2956,-0.0714,0.8127,-0.0387,2.3817,0.3185,-0.0302,-0.2411,-0.0435,0.0907,1.1829,-0.2099,-0.0366,-0.0528,-0.0749,-0.0149,-0.0077,0.0197,0.0327,0.9579,0.938,-0.065,1.3546,Control
A08,0.0095,1.4123,-0.0714,0.1439,-0.0248,-0.1392,0.2055,0.1986,-0.0205,-0.0203,0.2277,0.9858,-0.0266,0.4725,-0.065,0.7891,0.5914,-0.0648,-0.1325,0.0086,-0.0935,-0.0195,0.136,-0.0181,-0.1025,-0.2607,-0.1728,0.7689,-0.0641,1.8234,0.2231,-0.0704,-0.1816,-0.1214,-0.1849,1.0282,-0.1883,-0.0838,-0.0625,-0.0738,-0.1697,-0.0086,-0.0414,0.0024,0.9692,0.927,-0.0383,1.291,Control
A09,0.0081,1.4812,-0.1578,0.2023,-0.0091,-0.1241,0.0808,0.27,-0.0959,-0.0626,0.1814,0.9302,-0.0582,0.6659,-0.0463,1.5086,0.2674,-0.0461,-0.115,-0.0354,-0.0905,0.0076,-0.0589,0.0749,-0.027,-0.3344,-0.0327,0.5434,-0.0886,2.121,0.2151,-0.0223,-0.1404,-0.0288,0.0066,0.9341,-0.201,-0.0515,-0.0808,0.0146,-0.1526,0.0238,0.0519,0.02,0.901,0.9265,-0.1079,1.1464,Control
A10,-0.0342,1.5437,-0.1568,0.1376,0.0461,-0.0659,0.0079,0.2228,2e-04,-0.0701,0.3385,0.8824,-0.1004,1.1847,-0.0739,1.6665,0.1297,0.0146,-0.1084,-0.064,-0.0753,-0.0633,0.0853,-0.0455,-0.1132,-0.1733,-0.1094,0.6285,-0.1155,2.3195,0.2786,-0.0935,-0.1499,-0.0763,-0.05,0.9505,-0.1427,0.0038,-0.0996,-0.1028,-0.054,-0.018,0.1856,0.1459,0.959,0.8365,0.0138,1.3815,Control
A11,0.0708,1.2366,-0.1609,0.077,-0.1752,-0.0515,-0.0018,0.1906,-0.1359,-0.0426,0.2996,0.7372,-0.152,0.6984,-0.0589,1.1264,0.1276,-0.0421,-0.0843,-0.034,0.024,0.0366,0.2111,-0.0438,-0.155,-0.3291,-0.1485,0.5438,-0.137,1.9366,0.3071,-0.0558,-0.1366,-0.008,-0.2443,0.9002,-0.2276,-0.0414,-0.0623,-0.0545,-0.0268,-0.0382,0.0111,0.0868,0.5595,0.8667,0.062,1.0743,Control
A12,0.1016,0.8875,-0.0145,0.2635,0.0618,-0.0233,-0.1075,0.1495,-0.1149,-0.0351,0.2857,0.4973,0.0028,0.234,0.0564,1.3124,-0.0127,-0.0657,-0.1299,0.204,-0.049,0.0449,-0.0072,0.0491,-0.1881,-0.2776,-0.0063,0.0733,-0.0579,1.9183,0.2049,0.0992,-0.3489,0.0112,-0.2514,0.6956,-0.2813,-0.0469,0.0516,0.0163,-0.2997,-0.1258,0.2631,-0.1158,0.4365,0.5658,-0.1387,0.9537,Control
B01,0.1331,1.3086,0.0372,0.214,0.1044,-0.0066,0.2312,0.2415,-0.0288,-0.2432,0.0269,0.8047,0.0142,0.4798,-0.0025,0.964,0.3714,0.1154,-0.0372,0.0679,0.0546,-0.1435,-0.1867,-0.0979,-0.2405,-0.4483,-0.09,0.8914,-0.0651,1.8556,0.3805,0.0496,-0.2973,-0.0888,-0.5615,1.045,-0.2359,0.0559,-0.0212,0.0146,-0.4922,-0.1164,0.4556,-0.2227,0.6123,0.8546,-0.3464,1.01,Control
B02,0.0513,1.5293,-0.1834,0.2555,0.0584,-0.1024,0.0811,0.2293,-0.0099,-0.0466,0.2748,0.8586,-0.0574,1.0292,-0.0646,1.0825,0.2392,-0.035,-0.1184,0.0396,-0.0239,0.0466,0.2015,0.018,-0.1552,-0.2726,-0.0747,0.848,-0.1364,2.2113,0.4035,-0.0368,-0.0663,-0.0441,-0.0644,1.2915,-0.1789,-0.0757,-0.0564,-0.067,-0.1158,0.0181,0.1939,0.0463,0.5494,0.9841,0.0301,1.3631,Control
B03,0.0419,1.42,-0.0921,0.1219,0.0423,-0.0401,0.0989,0.2669,-0.0679,-0.1277,0.175,0.8425,-0.0234,0.9794,-0.0578,0.5417,0.1625,0.0228,-0.0472,0.0213,0.0327,-0.0316,0.0195,-0.0726,-0.1929,-0.3516,-0.1153,0.8287,-0.1299,2.1589,0.3546,-0.0471,-0.2583,-0.0678,-0.2688,1.1188,-0.1782,-0.0303,-0.0843,0.0167,-0.2797,-0.045,0.2142,0.0095,0.6151,0.9247,-0.0145,1.3921,BRCACancer
B04,-0.0102,1.3528,-0.1633,0.1714,0.0378,-0.1144,0.2173,0.1925,-0.0469,0.0182,0.1278,0.9366,-0.1067,0.5505,-0.0283,1.0606,0.3689,-7e-04,-0.1493,0.0076,-0.1146,0.0125,0.0262,-0.0678,-0.2464,-0.3324,-0.0726,0.747,-0.095,1.6361,0.2077,-0.0482,-0.2918,-0.0055,-0.1842,1.0836,-0.2566,-0.0384,-0.0807,-0.05,-0.2026,-0.0285,0.0708,0.0042,1.1472,0.6123,-0.1096,1.2581,BRCACancer
B05,-0.0035,1.2637,-0.035,0.2053,-0.0681,-0.1213,0.0873,0.3247,-0.1646,-0.0667,0.382,0.7611,0.0523,0.5485,0.0084,0.9804,0.0776,0.039,-0.1433,0.1481,-0.0074,-0.0841,0.0152,-0.0871,-0.1482,-0.3773,-0.0405,0.6852,-0.0714,1.9074,0.2645,0.0125,-0.2292,-0.0024,-0.0733,1.25,-0.3026,0.0936,0.0143,-0.092,-0.1452,-0.0859,0.101,0.0108,0.6597,0.8423,-0.1052,1.0505,BRCACancer
B06,-0.1203,1.0792,0.1306,0.3224,0.0705,-0.0688,0.0672,0.1511,-0.0381,-0.2957,-0.0811,0.5515,0.0503,0.2156,0.0786,0.6378,0.1596,-0.0747,0.0072,0.1348,0.0564,-0.1087,-0.3201,-0.1847,-0.2387,-0.5749,-0.1711,0.4464,-0.023,1.8894,0.2964,0.0507,-0.2924,0.0083,-0.4926,0.9362,-0.2488,0.0498,-0.0851,0.0212,-0.5203,-0.2383,0.0431,-0.285,0.5729,0.7308,-0.3522,0.9619,BRCACancer
B07,-0.0247,1.5443,-0.1461,0.133,0.0243,-0.1417,0.1602,0.1713,-0.1098,-0.0974,0.2696,0.9124,-0.0089,0.5084,-0.0329,1.027,0.2247,-0.062,-0.1372,0.0259,-0.0915,-0.0581,0.0693,-0.1112,-0.0804,-0.2528,-0.0681,0.9887,-0.0684,2.0708,0.3991,-0.0317,-0.1962,-0.0269,-0.0032,1.3179,-0.2216,0.0172,-0.0603,0.0033,-0.1941,0.0031,-0.0317,0.0275,0.6478,1.0704,0.0454,1.5069,BRCACancer
B08,-0.0258,1.4774,-0.1412,0.1222,-0.006,-0.075,0.0484,0.2677,0.0104,-0.0574,0.2452,0.7845,-0.0428,0.7447,-0.056,1.8683,0.0955,-0.001,-0.0666,-0.0567,0.0072,-0.0142,0.0483,0.0438,0.0193,-0.1822,-0.1117,0.6676,-0.1336,2.1129,0.3766,-0.0689,-0.0911,-0.0789,-0.0477,1.2062,-0.1397,-0.0335,-0.0615,-0.0574,-0.0391,0.0611,0.1509,0.1288,0.4867,0.81,0.1174,1.1605,Control
B09,0.007,1.3944,-0.209,0.0408,-0.0036,-0.0398,0.1084,0.1781,-0.0179,-0.0975,0.2549,0.8802,-0.1059,0.2501,-0.048,1.4117,0.25,-0.0455,-0.0842,0.0326,0.0968,-0.0896,-0.1752,-0.0306,-0.2474,-0.554,-0.1305,0.7516,-0.1008,1.2763,0.24,-0.1008,-0.2384,-0.0142,-0.1856,1.0077,-0.2451,0.0162,-0.1668,-0.0356,-0.1959,-0.0474,-0.1351,0.0266,0.9005,0.5713,-0.0624,1.0139,Control
B10,0.0785,1.1111,-0.174,0.1624,-0.0051,-0.0966,0.03,0.097,-0.0671,-0.0831,0.3281,0.6649,-0.0677,0.4845,-0.0555,0.9545,0.0879,-0.0447,-0.107,0.0918,-0.0624,-0.0982,0.1444,-0.1333,-0.2064,-0.187,-0.1025,0.4173,-0.0824,1.8119,0.0667,-0.0066,-0.1622,-0.09,-0.0765,0.7208,-0.2129,-0.0234,-0.0914,0.0681,-0.118,-0.0487,-0.024,0.0799,0.875,0.6483,-0.0305,1.2442,Control
B11,0.0265,1.4954,-0.2465,0.29,0.0093,-0.1234,0.0374,0.2461,-0.0157,-0.1273,0.4998,0.7477,-0.0578,0.5699,-6e-04,1.5783,0.0843,-0.0148,-0.1001,0.0452,-0.0171,0.01,0.0869,0.0055,-0.0456,-0.0769,-0.0972,0.4499,-0.0985,2.2796,0.1748,-0.0453,-0.1049,-0.0434,-0.0111,0.9154,-0.2099,0.0175,-0.0699,0.0138,-0.1253,-0.0058,-0.3447,0.1628,0.6914,0.6833,-0.0482,1.1613,Control
B12,-0.022,1.1703,-0.1215,0.2885,-0.0837,-0.1178,0.0907,0.0872,0.038,-0.0225,0.2211,0.7219,-0.0742,0.3542,-0.0647,0.6988,0.2471,-0.0167,-0.1602,0.0843,0.0097,-0.0383,0.0998,-0.0997,-0.1818,-0.3205,-0.0546,0.3893,-0.0189,1.3214,0.123,-0.0093,-0.1034,-0.0227,-0.0907,1.0526,-0.2926,-0.1236,-0.112,-0.1967,-0.2186,-0.1001,-0.0247,0.0897,0.7557,0.395,-0.0775,0.7688,Control
C01,-0.0357,1.7645,-0.1718,0.25,-0.0424,-0.152,-0.0269,0.2671,-0.0608,-0.058,0.2321,0.9973,-0.089,0.8488,-0.033,1.4971,0.2173,-0.0025,-0.1588,-0.0458,-0.0924,-0.0255,0.0592,0.0316,-0.1994,-0.2203,-0.0229,0.8745,-0.0247,2.3386,0.4276,-0.0016,-0.2382,-0.096,-0.1016,1.4008,-0.2704,0.0461,-0.0583,-0.0675,-0.1449,-0.007,0.1178,0.0544,1.0409,0.795,-0.0387,1.3916,BRCACancer
