@relation data

@attribute id string
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 2885 numeric
@attribute 3674 numeric
@attribute 3690 numeric
@attribute 54518 numeric
@attribute 5747 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0945,-0.2419,-0.1804,-0.0489,1.6355,1.1928,2.1301,1.4279,0.2595,1.3016,1.7119,1.1256,0.3755,2.3174,Control
Utah__A02,-0.071,-0.1443,-0.1062,-0.002,1.481,1.2625,2.2489,1.1565,0.1285,1.0126,1.2372,0.9005,0.3775,2.3906,Control
Utah__A03,-0.0529,-0.1351,-0.173,-0.0268,1.7658,1.4116,2.2641,1.4629,0.1567,1.1563,1.7552,1.1275,0.6195,2.607,Control
Utah__A04,-0.0865,-0.1603,-0.1183,-0.0521,1.4795,1.5515,2.7493,1.2148,0.158,1.0515,1.2952,1.028,0.414,2.6218,Control
Utah__A05,-0.0683,-0.1735,-0.1227,-0.0661,1.8562,2.113,2.9795,1.3665,0.2684,1.0668,1.5482,1.0464,0.6469,2.9588,Control
Utah__A06,-0.116,-0.1957,-0.0935,-0.0507,1.5705,1.6991,2.6063,1.2417,0.1239,0.8997,1.3449,0.8852,0.4253,2.6128,Control
Utah__A07,-0.0667,-0.1034,-0.1475,-0.0393,1.8609,1.3328,2.3361,1.485,0.2112,1.4728,2.0368,1.1765,0.359,2.4816,Control
Utah__A08,-0.1453,-0.2146,-0.1511,-0.067,1.7198,0.6743,1.4609,1.5726,0.2145,1.7029,2.4745,1.467,0.3481,2.2507,Control
Utah__A09,-0.0318,-0.1419,-0.136,-0.0476,1.8278,1.5013,2.6827,1.3863,0.2051,1.2388,1.9939,0.9988,0.4569,2.5289,Control
Utah__A10,-0.0574,-0.1695,-0.1294,-0.0093,1.802,1.7771,2.8517,1.4292,0.2446,1.509,2.0248,1.3316,0.4388,2.7276,Control
Utah__A11,-0.0863,-0.125,-0.1329,-0.012,1.5523,1.2177,2.3695,1.2573,0.1375,0.9474,1.7129,0.7415,0.2186,2.3921,Control
Utah__A12,0.0943,-0.076,-0.1904,0.0641,1.1373,1.2862,2.6209,0.5563,0.1142,0.7858,0.6297,0.5292,0.1258,2.0181,Control
Utah__B01,0.067,-0.214,-0.1978,-0.046,1.5002,0.7002,2.0844,1.128,0.2109,1.2945,1.7705,0.9141,0.1574,1.9534,Control
Utah__B02,0.0025,-0.1837,-0.1407,-0.0478,1.6034,0.8614,2.0496,1.2176,0.1703,1.1171,1.4555,0.8807,0.4168,2.3404,Control
Utah__B03,0.0011,-0.143,-0.1528,0.0844,1.5674,0.2237,1.0702,1.211,0.0978,1.2067,1.5959,0.9276,0.269,2.1366,BRCACancer
Utah__B04,-0.0968,-0.22,-0.1602,-0.0342,1.6385,0.9724,2.152,1.5106,0.225,1.7902,2.5273,1.4335,0.3471,2.2441,BRCACancer
Utah__B05,-0.006,-0.0907,-0.0904,0.027,1.4949,0.5654,1.7683,1.0266,0.098,1.0495,1.6639,0.7814,0.2846,2.3134,BRCACancer
Utah__B06,0.0892,-0.1229,-0.0902,0.0306,1.1292,0.4304,1.7483,0.8287,0.1786,1.0347,1.2829,0.7812,-0.0707,1.6104,BRCACancer
Utah__B07,-0.0322,-0.1345,-0.083,-0.0457,1.6266,1.1036,2.1936,1.2927,0.1564,1.3023,1.7886,1.1751,0.3629,2.3218,BRCACancer
Utah__B08,-0.0719,-0.1574,-0.1083,-0.0402,1.6339,1.714,3.2108,1.1773,0.257,0.957,1.2505,0.7597,0.5462,2.6882,Control
Utah__B09,-0.0497,-0.2731,-0.2114,-0.0625,1.6507,1.4757,2.6423,1.4331,0.2831,1.383,2.574,1.2186,0.3244,2.4784,Control
Utah__B10,-0.0359,-0.1313,-0.1718,-0.0285,1.509,0.9119,2.2788,1.1971,0.0953,1.3495,2.0119,1.0541,0.2328,2.2601,Control
Utah__B11,-0.1329,-0.1918,-0.1312,-0.0666,1.7392,1.5956,3.0489,1.2027,0.1896,1.0758,1.3358,0.949,0.4267,2.7068,Control
Utah__B12,-0.1227,-0.2441,-0.0646,-0.0736,1.3322,0.7991,1.9676,1.0507,0.1111,1.207,2.1796,1.0091,0.2132,1.8963,Control
Utah__C01,-0.0488,-0.2347,-0.0795,-0.0298,1.7966,1.0883,2.5119,1.4066,0.194,1.2964,1.8727,1.0332,0.5989,2.7223,BRCACancer
Utah__C02,-0.0324,-0.1181,-0.0835,-0.0214,1.5019,1.6554,2.66,1.1425,0.1482,0.9136,1.1396,0.9069,0.5092,2.6942,BRCACancer
Utah__C03,-0.0649,-0.0775,-0.1469,0.0206,1.5147,1.6902,2.6571,1.292,0.1063,1.0584,1.5467,1.1291,0.541,2.8307,BRCACancer
Utah__C04,-0.073,-0.1366,-0.0997,-0.1092,1.2632,2.3749,3.8506,0.8667,0.1785,0.6783,0.8472,0.4603,0.433,3.0767,Control
Utah__C05,-0.1146,-0.2148,-0.1113,-0.0242,1.1596,0.8166,2.1287,0.8373,0.0692,0.7217,0.7068,0.4962,0.3517,2.4838,BRCACancer
Utah__C06,-0.0662,-0.1053,-0.0983,-0.0912,0.5665,0.5066,1.2922,0.2638,-0.029,0.4039,0.4741,0.0704,0.2542,1.1742,Control
Utah__C07,-0.0722,-0.1158,-0.0992,-0.0436,1.2704,1.5162,3.1773,0.8971,0.1166,0.7887,0.8457,0.6274,0.3657,2.9447,Control
Utah__C08,-0.0849,-0.1702,-0.1261,-0.0208,1.4131,1.1669,2.4876,1.0882,0.2127,0.7819,1.1397,0.8108,0.4913,2.5452,Control
Utah__C09,-0.0981,-0.1084,-0.1255,-0.0903,1.2526,1.3477,2.5791,0.8794,0.1377,0.7141,0.8723,0.6951,0.3827,2.6424,Control
Utah__C10,-0.0584,-0.1804,-0.1242,-0.0442,1.2452,1.532,2.8418,0.8486,0.1261,0.7886,0.8349,0.7278,0.3594,2.6443,BRCACancer
Utah__C11,-0.0513,-0.1784,-0.1414,-0.0675,1.5328,1.7847,3.0138,1.2842,0.2377,0.7857,1.314,0.8178,0.6349,2.8696,Control
Utah__C12,-0.1139,-0.149,-0.1709,-0.0498,1.1452,2.4301,4.3423,0.8249,0.0884,0.568,0.7568,0.4174,0.4345,3.3993,BRCACancer
Utah__D01,-0.0792,-0.0897,-0.1558,-0.0587,1.5757,0.5037,1.222,1.524,0.1806,1.4124,2.2689,1.1288,0.3332,1.9736,BRCACancer
Utah__D02,-0.0868,-0.1315,-0.113,-0.0664,1.3968,2.5478,3.6807,1.1241,0.2148,0.7688,0.8965,0.7383,0.5147,3.2832,BRCACancer
Utah__D03,-0.0717,-0.1467,-0.0892,-0.0294,1.412,2.4391,3.9207,1.0247,0.1742,0.735,1.0138,0.6003,0.5069,3.3761,BRCACancer
Utah__D04,-0.1107,-0.1407,-0.1183,-0.0322,1.6251,2.1585,3.4419,1.2548,0.1397,0.8206,1.1457,0.8315,0.5287,3.0443,BRCACancer
Utah__D05,-0.0475,-0.1347,-0.1408,0.0575,1.5193,2.1603,3.5236,1.0597,0.1388,0.8303,1.0352,0.7064,0.5736,3.2126,BRCACancer
Utah__D06,-0.0236,-0.226,-0.176,-0.045,1.5134,1.5655,2.7514,1.2666,0.1752,0.8395,1.2155,0.886,0.5301,2.6839,BRCACancer
Utah__D07,-0.1113,-0.0832,-0.1023,-0.0644,1.4296,2.2616,3.375,1.102,0.2222,0.7711,1.0051,0.8111,0.5619,3.1269,Control
Utah__D08,0.0088,-0.1573,-0.0892,-0.029,1.2683,1.1895,2.9397,0.8011,0.1394,0.6887,0.8411,0.5506,0.4029,2.4798,Control
Utah__D09,-0.0701,-0.1469,-0.0939,-0.0677,1.4266,1.5041,2.8211,1.1296,0.1901,0.7856,0.9023,0.7371,0.5661,2.6801,Control
Utah__D10,-0.0408,-0.1277,-0.1621,-0.0522,1.581,1.1302,2.6839,1.0302,0.1796,0.7408,0.8585,0.6175,0.3731,2.6309,Control
Utah__D11,-0.0907,-0.2168,-0.1249,-0.0642,0.8295,1.0962,2.8902,0.5525,0.0971,0.5897,0.6142,0.2635,0.2787,2.1999,Control
Utah__D12,-0.0835,-0.1511,-0.0761,-0.0669,1.4151,1.0533,2.1627,1.1187,0.1451,0.5934,0.8094,0.4739,0.3685,2.383,Control
Utah__E01,0.0119,-0.1667,-0.0786,-0.0676,1.4031,0.1984,0.9466,0.8983,0.0576,0.7138,0.8487,0.5953,0.2853,2.3178,BRCACancer
Utah__E02,-0.0578,-0.1244,-0.1249,-0.0064,1.4048,2.184,3.333,1.1913,0.2158,0.8942,1.1132,0.8881,0.525,3.0061,Control
Utah__E03,-0.0242,-0.0878,-0.0931,-0.0355,1.5979,2.2504,3.5795,1.1311,0.2002,0.6716,0.9074,0.5972,0.521,3.1447,Control
Utah__E04,-0.0576,-0.1099,-0.1525,-0.0205,1.5412,2.2589,3.3899,1.1914,0.2199,0.7696,0.9968,0.8595,0.6108,2.9539,Control
Utah__E05,-0.0549,-0.1519,-0.1751,-0.0023,1.227,1.87,3.0665,1.0461,0.1603,0.8798,1.068,0.9182,0.2376,2.7313,Control
Utah__E06,0.054,-0.1451,-0.1847,-0.0131,1.2853,0.5987,1.6551,0.8817,0.1049,0.8288,1.1561,0.7624,0.2431,2.1821,BRCACancer
Utah__E07,-0.0122,-0.0666,-0.1337,-0.0134,1.5114,2.4766,3.7537,1.1828,0.2072,0.7196,1.0143,0.8198,0.6886,3.4722,BRCACancer
Utah__E08,-0.0586,-0.1333,-0.114,-0.036,1.5283,2.0453,3.4012,1.2376,0.1872,0.8934,1.0661,0.8485,0.6175,3.0118,Control
Utah__E09,-0.0705,-0.1304,-0.109,-0.0118,1.5643,2.1937,3.7351,1.0766,0.222,0.8354,1.0386,0.7464,0.5432,3.2412,BRCACancer
Utah__E10,0.0154,-0.1547,-0.1173,0.0669,1.6731,1.4731,2.5787,1.313,0.2219,1.1548,1.395,1.0414,0.4581,2.7444,BRCACancer
Utah__E11,-0.0712,-0.1402,-0.1394,-0.0497,1.3961,2.2177,3.7158,1.0336,0.1926,0.6246,0.8305,0.6365,0.4465,3.1117,Control
Utah__E12,-0.0163,-0.1725,-0.1978,-0.0373,1.2321,1.1714,2.8649,0.8179,0.1261,0.5569,0.7136,0.4659,0.2474,2.5151,BRCACancer
Utah__F01,-0.1134,-0.1994,-0.1269,-0.0756,1.6107,1.2727,2.2419,1.3873,0.203,1.0089,1.4522,0.9704,0.4716,2.6175,Control
Utah__F02,-0.0831,-0.1623,-0.1767,-0.04,1.5449,1.1966,2.4035,1.2276,0.15,0.8685,1.2014,0.9519,0.4811,2.5679,Control
Utah__F03,-0.1411,-0.1936,-0.0762,-0.0046,1.3953,2.017,2.954,1.0353,0.1543,0.7201,0.941,0.7463,0.5169,2.8217,Control
Utah__F04,-0.0495,-0.1875,-0.2334,-0.0514,1.6199,1.5429,2.7882,1.3944,0.1521,1.067,1.8529,0.997,0.4553,2.5814,Control
Utah__F05,-0.0455,-0.1753,-0.158,-0.0143,1.5073,2.2411,3.4553,1.1224,0.2056,0.8201,1.1326,0.7676,0.6132,3.0202,Control
Utah__F06,-0.0019,-0.2376,-0.0643,0.0327,1.3651,2.4625,3.4361,0.9533,0.1405,0.6525,0.8773,0.5554,0.5198,3.0699,Control
Utah__F07,-0.1362,-0.1826,-0.1761,-0.0648,1.5015,1.7914,2.8531,1.2758,0.1959,1.1875,1.6401,1.0482,0.4197,2.8409,Control
Utah__F09,-0.1461,-0.1921,-0.1502,-0.0444,1.6157,1.5422,2.4557,1.2406,0.209,0.9252,1.1555,0.9535,0.5526,2.5963,Control
Utah__F10,-0.0688,-0.1475,-0.1209,-0.0706,1.6602,1.812,2.8637,1.2969,0.2076,1.1704,1.3178,1.1028,0.6748,2.8747,Control
Utah__F11,-0.0199,-0.1015,-0.116,-0.0411,1.5684,1.5668,3.0396,1.1577,0.1783,0.707,0.9068,0.629,0.569,2.9129,Control
Utah__F12,-0.0668,-0.1503,-0.1277,0.0075,1.6505,1.196,2.2414,1.4125,0.1723,1.265,1.953,1.0312,0.3841,2.5552,Control
Utah__G01,-0.0134,-0.1652,-0.1465,-0.0776,1.5528,1.2339,2.1062,1.2882,0.1736,0.8578,1.2643,0.7577,0.5202,2.6619,Control
Utah__G02,-0.0469,-0.1236,-0.1676,0.0477,1.4222,2.1234,3.7922,1.0051,0.1784,0.7527,1.0005,0.7526,0.5369,3.0652,Control
Utah__G03,-0.0524,-0.117,-0.1297,-0.0314,1.6403,1.2355,2.3033,1.2517,0.2,0.9785,1.3734,1.1155,0.5514,2.48,Control
Utah__G04,-0.0595,-0.1732,-0.1031,-0.0546,1.4798,1.8883,3.1434,1.0754,0.1689,0.8745,0.9253,0.9417,0.6485,2.9918,BRCACancer
Utah__G05,-0.0491,-0.2269,-0.2594,-0.085,1.1658,0.7507,1.9451,0.9001,0.1757,0.5733,1.1176,0.5383,0.2726,2.1671,BRCACancer
Utah__G06,-0.0777,-0.1292,-0.2246,-0.0629,1.4026,1.3204,2.3742,1.0264,0.0931,1.0086,1.0863,1.0108,0.446,2.4786,BRCACancer
Utah__G07,-0.0559,-0.1815,-0.0955,-0.0843,1.3968,1.2976,2.5535,1.0238,0.1561,0.7266,0.8968,0.6015,0.3477,2.4139,Control
Utah__G08,-0.067,-0.2209,-0.09,-0.0711,1.5768,1.2104,2.2706,1.3423,0.1447,1.0126,1.3762,0.874,0.5183,2.6072,Control
Utah__G09,-0.1067,-0.1879,-0.1182,-0.0849,1.3119,1.5982,3.1071,1.1382,0.2173,0.7895,1.1695,0.6725,0.4609,2.661,Control
Utah__G10,-0.0482,-0.1775,-0.1782,-0.0376,1.1694,0.2948,0.8787,0.8315,0.0132,0.9053,1.0576,0.7451,0.2374,2.0408,BRCACancer
Utah__G11,0.023,-0.0682,-0.1354,-0.0194,1.0046,0.7908,2.2346,0.5642,0.1749,0.6189,0.7993,0.3565,0.1696,1.7351,BRCACancer
Utah__G12,-0.0405,-0.1062,-0.1405,-0.0507,1.3276,1.5861,2.7485,1.1162,0.1141,1.0049,1.3235,0.9109,0.4071,2.6921,BRCACancer
Utah__H01,-0.0733,-0.1393,-0.1285,-0.0144,1.2987,0.9773,2.1887,0.9729,0.1435,0.7715,1.021,0.6825,0.314,2.3229,Control
Utah__H02,-0.1047,-0.0295,-0.137,-0.0573,1.482,1.4396,2.7684,1.083,0.2038,0.5198,0.8239,0.5235,0.5382,2.7664,Control
Utah__H03,-0.0449,-0.1475,-0.1562,-0.0977,1.2661,0.6999,1.7637,1.0602,0.1239,0.7079,1.1083,0.7701,0.2331,2.0738,Control
Utah__H04,-0.082,-0.1774,-0.0941,-0.0569,1.5729,1.053,2.0908,1.3623,0.1584,0.9659,1.5735,0.8059,0.4458,2.3924,Control
Utah__H06,-0.0583,-0.1527,-0.0767,-0.0654,1.5265,1.9556,3.3397,1.1912,0.148,0.8071,1.1165,0.7552,0.6246,2.9313,Control
Utah__H07,-0.1155,-0.1183,-0.1023,-0.0178,1.351,0.5399,1.5428,1.06,0.0501,0.9619,1.2683,0.641,0.2755,2.1045,BRCACancer
Utah__H08,-0.1013,-0.0724,-0.1592,0.0415,1.4587,1.6034,3.1652,0.9413,0.12,0.718,1.0956,0.6224,0.3688,2.8026,BRCACancer
Utah__H09,-0.0947,-0.1912,-0.2292,-0.094,0.9477,0.993,2.5187,0.7033,0.0603,0.9653,1.7501,0.6399,0.2803,2.0281,BRCACancer
Utah__H10,-0.0149,-0.2139,-0.1579,-0.047,1.3625,1.1471,2.7011,0.9247,0.0491,0.899,1.3027,0.5289,0.1774,2.4342,BRCACancer
Utah__H11,-0.0856,-0.1599,-0.1273,0.0142,1.1251,1.2341,2.6777,0.636,0.0888,0.9373,0.8098,0.8182,0.2968,2.3955,BRCACancer
Utah__H12,-0.0656,-0.1868,-0.1103,0.226,1.4753,1.103,2.0701,1.2061,0.109,1.0977,1.4202,1.1541,0.4006,2.4691,BRCACancer
Utah__I01,-0.0966,-0.1282,-0.1576,-0.0901,1.4733,2.5393,3.2079,1.4209,0.2622,1.2767,1.9711,1.3558,0.5439,3.1862,Control
Utah__I02,-0.0909,-0.2048,-0.0735,-0.0634,1.2686,1.1718,2.2058,1.1024,0.1323,0.9514,1.4891,1.0099,0.2664,2.3315,Control
Utah__I03,0.0336,-0.1766,-0.118,-0.0173,1.0278,0.9019,2.3757,0.6325,0.0752,0.5646,0.8529,0.4714,0.1916,2.2342,Control
Utah__I04,-0.0897,-0.1129,-0.1084,-0.0524,1.4139,1.9106,3.2227,1.0559,0.1833,0.7263,0.9457,0.778,0.6562,2.9028,Control
Utah__I05,-0.0382,-0.0927,-0.0849,-0.0506,1.4428,1.9486,3.3114,1.1044,0.2091,0.6237,0.816,0.5809,0.6283,3.0566,Control
Utah__I06,-0.041,-0.1129,-0.1415,-0.0461,1.3048,0.8494,2.1142,0.9543,0.0999,0.7047,0.9727,0.7634,0.4208,2.6529,Control
