@relation data

@attribute id string
@attribute 11340 numeric
@attribute 23658 numeric
@attribute 27257 numeric
@attribute 246175 numeric
@attribute 9924 numeric
@attribute 118460 numeric
@attribute 54512 numeric
@attribute 255967 numeric
@attribute 9125 numeric
@attribute 25804 numeric
@attribute 23019 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1975 numeric
@attribute 23016 numeric
@attribute 25904 numeric
@attribute 27258 numeric
@attribute 1977 numeric
@attribute 23404 numeric
@attribute 56915 numeric
@attribute 22894 numeric
@attribute 11157 numeric
@attribute 57472 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 57819 numeric
@attribute 167227 numeric
@attribute 23644 numeric
@attribute 4849 numeric
@attribute 4848 numeric
@attribute 54464 numeric
@attribute 5073 numeric
@attribute 5393 numeric
@attribute 85456 numeric
@attribute 1981 numeric
@attribute 80153 numeric
@attribute 1656 numeric
@attribute 55802 numeric
@attribute 28960 numeric
@attribute 10605 numeric
@attribute 55571 numeric
@attribute 196513 numeric
@attribute 4850 numeric
@attribute 29883 numeric
@attribute 26986 numeric
@attribute 9337 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1701,1.0201,0.7122,1.576,1.3574,0.9465,0.2374,1.7607,1.2874,0.3963,2.4993,1.8662,2.1165,1.1179,0.7203,0.9848,0.8797,0.5757,1.6338,0.8942,1.7623,0.9032,1.1631,1.6755,1.2112,0.332,1.2123,1.3251,0.6439,1.4034,1.7866,1.0192,1.5841,0.1045,1.4793,0.6077,1.979,0.9102,0.5218,0.1106,1.2549,0.4755,1.0649,1.4482,2.3413,2.0656,Control
A02,0.751,0.6402,0.5884,1.2429,0.9295,0.8633,0.3424,1.4242,0.9961,0.3104,2.4703,1.7522,1.8069,0.7284,0.4195,0.8177,0.6811,0.4203,1.2633,0.6303,1.4207,0.7012,0.9239,1.2232,0.9643,0.1952,1.0813,1.1813,0.4923,1.1385,1.5996,0.7473,1.3006,0.0495,1.3423,0.3699,1.6964,0.7432,0.3901,0.1175,1.0747,0.1989,0.7242,1.2045,1.9422,1.8973,Control
A03,0.8296,0.7238,0.7482,1.4153,1.0529,1.1069,0.4307,1.6215,1.2054,0.357,2.5298,2.2543,2.1599,0.9144,0.5835,0.8747,0.6952,0.5343,1.4091,0.7593,1.6092,0.7952,1.0619,1.3673,1.0829,0.2853,1.1779,1.2557,0.5676,1.385,1.8126,0.9435,1.4399,0.0539,1.4772,0.4887,1.9225,0.8318,0.5416,0.04,1.0906,0.307,0.8702,1.4238,2.384,1.9707,Control
A04,0.6985,0.7235,0.5719,1.4334,0.9315,1.166,0.3174,1.3964,1.2244,0.3801,2.4719,1.8524,2.1067,0.7203,0.5338,0.8165,0.7686,0.4748,1.3047,0.739,1.2902,0.782,0.971,1.212,0.9243,0.3077,1.053,1.2172,0.5008,1.1294,1.6928,0.8202,1.4018,0.1021,1.4762,0.4065,1.8784,0.7863,0.4097,0.1665,1.1223,0.2461,0.7906,1.204,2.2077,2.1082,Control
A05,0.7373,0.8345,0.7667,1.3522,1.1253,1.1685,0.4116,1.5662,1.1098,0.4236,2.5227,1.7783,1.854,0.694,0.5115,0.9545,0.7928,0.4721,1.4764,0.8827,1.4905,0.8094,1.1403,1.3341,1.0706,0.3871,1.2972,1.3073,0.6671,1.2449,1.7731,0.9259,1.4504,0.07,1.7308,0.4764,1.6881,0.8172,0.5146,0.1359,1.1512,0.3288,0.887,1.3024,2.1096,2.1048,Control
A06,0.8128,0.7626,0.6923,1.3601,1.1161,0.9396,0.3269,1.5408,1.0646,0.2782,2.4652,2.0417,1.9042,0.7464,0.5207,0.8502,0.731,0.3823,1.4217,0.9031,1.4576,0.8534,1.0071,1.2908,0.9989,0.248,1.1799,1.2476,0.5045,1.1925,1.5494,0.9218,1.3398,0.0075,1.5194,0.4407,1.7991,0.8241,0.4879,-0.0056,1.0686,0.265,0.817,1.3805,2.2244,1.9393,Control
A07,0.9382,0.9128,0.5919,1.6455,1.1686,1.0981,0.3851,1.9287,1.1887,0.3019,2.54,1.6949,1.7643,0.8215,0.6219,0.9046,0.9317,0.6261,1.4768,0.7657,1.6864,0.9005,1.0644,1.5607,1.1784,0.284,1.4555,1.2342,0.5476,1.4759,1.7019,0.9618,1.3337,0.0147,1.4711,0.5509,1.9624,0.9177,0.4787,0.2089,1.164,0.3582,1.0862,1.3175,2.3023,2.0344,Control
A08,0.8363,0.6803,0.591,1.9803,1.1105,0.9128,0.2752,2.107,1.3189,0.2909,2.4488,1.8875,1.9116,0.9807,0.735,0.9379,0.6454,0.7036,1.2998,0.5781,1.5977,1.0278,1.0716,1.3687,1.0314,0.2439,1.329,1.1707,0.5251,1.5438,1.9531,1.1076,1.3388,0.0551,1.3477,0.5203,1.9075,0.9864,0.4524,0.1614,1.1967,0.3536,1.2098,1.2733,2.4528,1.8714,Control
A09,0.8658,0.7718,0.7019,1.6167,1.1087,1.1161,0.2102,1.9171,1.0789,0.3016,2.5486,1.8755,1.7305,0.8228,0.5081,0.8864,0.8045,0.5664,1.4127,0.7222,1.6401,0.8086,0.9177,1.3472,1.0895,0.2195,1.1635,1.2381,0.5005,1.5106,1.6392,0.9983,1.3617,0.0299,1.3751,0.5222,1.877,0.7917,0.4702,0.0794,1.1333,0.3461,0.9335,1.3405,2.2959,1.8602,Control
A10,0.7435,0.6935,0.7283,1.7182,0.9963,1.0241,0.2754,1.8963,1.2496,0.3821,2.5615,1.89,1.866,0.8065,0.5852,0.956,0.7812,0.528,1.3332,0.7388,1.5575,0.9246,1.0167,1.3276,1.0771,0.2726,1.3841,1.2148,0.6122,1.4318,1.8729,0.9812,1.4701,0.0587,1.4812,0.515,1.7622,0.9767,0.4664,0.1704,1.1995,0.4355,1.1011,1.1825,2.1875,1.9708,Control
A11,0.7396,0.5848,0.6029,1.3025,0.8737,0.9828,0.298,1.6554,0.8317,0.3116,2.4458,1.6199,1.4056,0.6087,0.37,0.645,0.6897,0.3428,1.3502,0.7296,1.4358,0.6205,0.7211,1.3329,0.9331,0.0832,0.913,1.1765,0.4737,1.2301,1.2829,0.8589,1.1955,0.0741,1.1265,0.4499,1.8277,0.5753,0.4122,-0.0761,0.9064,0.34,0.7176,1.1215,1.8514,1.577,Control
A12,0.4193,0.5493,0.3523,0.9414,0.5013,0.6135,0.2217,1.0525,0.8368,0.1878,1.8143,1.1543,1.3668,0.2344,0.4638,0.6884,0.7543,0.2567,0.8607,0.5089,0.9736,0.5825,0.7076,0.6383,0.6684,0.1933,0.8,0.9483,0.2373,0.7507,1.1292,0.647,1.0803,0.0077,1.0294,0.3158,1.2119,0.5679,0.2978,-0.062,0.8526,0.1273,0.4985,0.8338,1.3176,1.5101,Control
B01,1.0906,1.0321,0.4972,1.604,1.3031,0.4796,0.1216,1.7076,1.3432,0.069,2.2297,2.1053,2.1927,1.2556,0.6737,0.8744,1.0231,0.5583,1.3843,0.4659,1.7147,1.1885,0.9919,1.6086,0.8495,0.0817,1.0514,1.1502,0.3858,1.4189,1.6231,0.8871,1.3661,-0.0756,1.2023,0.5466,1.9326,0.8644,0.3523,0.0948,1.1961,0.2172,0.965,1.7018,2.7155,1.9529,Control
B02,1.0258,1.0738,0.6753,1.5521,1.2245,1.2568,0.2819,1.5201,1.3312,0.3488,2.4533,2.4408,2.4081,1.1083,0.5804,0.9653,0.9911,0.5056,1.6344,0.8592,1.6363,1.1091,1.0773,1.5753,1.1221,0.2888,1.1986,1.4191,0.6037,1.3069,1.606,0.9431,1.5545,0.0695,1.5603,0.5165,2.0075,0.8895,0.4812,0.2345,1.4326,0.3412,0.9074,1.6095,2.7449,2.2517,Control
B03,0.9296,0.9201,0.6078,1.6914,1.1158,0.9286,0.1584,1.6154,1.253,0.2905,2.4308,2.2427,2.3298,1.0634,0.5534,0.8598,0.8658,0.479,1.4475,0.6386,1.625,1.0431,1.0565,1.5536,1.0019,0.2499,1.1754,1.2658,0.4872,1.347,1.7115,0.8835,1.4441,0.0908,1.3979,0.4965,1.9785,0.9103,0.4039,0.1267,1.3246,0.3535,0.9479,1.5745,2.779,2.1614,BRCACancer
