@relation data

@attribute id string
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4091 numeric
@attribute 4092 numeric
@attribute 5045 numeric
@attribute 57154 numeric
@attribute 64750 numeric
@attribute 6497 numeric
@attribute 7040 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7321 numeric
@attribute 7323 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.2803,0.8601,1.5515,-0.0978,0.2131,1.0971,0.7723,0.9344,0.4164,2.044,1.3569,1.7706,1.5193,1.4061,Control
Utah__A02,0.9688,0.5808,1.1748,-0.0937,0.2682,0.8672,0.569,0.6763,0.3672,2.0529,1.222,1.4137,1.3464,1.0749,Control
Utah__A03,1.1581,0.7619,1.2843,-0.0139,0.432,1.3173,0.7428,0.7301,0.4243,2.233,1.3969,1.5733,1.6434,1.325,Control
Utah__A04,1.0252,0.7254,1.1688,-0.0123,0.3065,1.0901,0.6147,0.6228,0.4817,2.1844,1.2572,1.6415,1.2153,1.3066,Control
Utah__A05,1.1964,0.6997,1.2846,0.0136,0.379,1.4782,0.7716,0.7655,0.5757,2.5268,1.3194,1.6744,1.4989,1.2993,Control
Utah__A06,1.1488,0.6681,1.2586,-0.0761,0.2558,1.3048,0.6084,0.7616,0.3575,2.0798,1.2809,1.6206,1.6268,1.2147,Control
Utah__A07,1.3816,0.8202,1.5482,-0.0903,0.2791,1.1117,0.8456,0.8691,0.4897,2.1037,1.5979,1.9084,1.7912,1.5236,Control
Utah__A08,1.4495,1.0401,1.6738,-0.1029,0.2676,0.9416,0.9104,1.0851,0.425,1.7967,1.6228,2.0967,1.6501,1.6101,Control
Utah__A09,1.339,0.8964,1.4823,-0.0647,0.1115,1.0314,0.7082,0.8423,0.423,2.0877,1.4273,1.7813,1.6457,1.3035,Control
Utah__A10,1.3549,0.8986,1.4478,-0.0488,0.3424,1.076,0.7773,0.8998,0.3935,2.136,1.695,1.9446,1.684,1.5507,Control
Utah__A11,1.2039,0.8252,1.3103,-0.0635,0.3048,1.0001,0.4686,0.7474,0.2149,2.0524,1.5808,1.3103,1.274,0.9557,Control
Utah__A12,0.5949,0.3602,0.793,-0.1231,0.0395,0.7014,0.3532,0.4043,0.3003,1.7473,0.829,1.0697,0.924,0.6999,Control
Utah__B01,1.145,0.6788,1.5175,-0.1044,0.1224,0.6914,0.6815,0.8206,0.2162,1.6757,1.1843,1.7635,1.3255,1.4272,Control
Utah__B02,1.0922,0.6753,1.327,-0.0121,0.4004,1.1616,0.7399,0.7653,0.4295,2.0639,1.2327,1.6682,1.4291,1.3146,Control
Utah__B03,1.1081,0.7577,1.3191,0.0074,0.3137,0.8975,0.7072,0.7815,0.2721,1.7886,1.2872,1.6588,1.3973,1.4158,BRCACancer
Utah__B04,1.2945,1.0639,1.3157,-0.1112,0.2167,0.7402,0.9756,0.9533,0.5973,1.8958,1.6113,2.0397,1.2734,1.4846,BRCACancer
Utah__B05,1.0005,0.7101,1.1662,-0.0949,0.2814,0.8383,0.6235,0.6124,0.418,2.1324,1.0486,1.4346,1.049,1.1243,BRCACancer
Utah__B06,0.8434,0.4471,1.0354,-0.2257,-0.0025,0.4909,0.4349,0.6606,0.0352,1.4019,1.1998,1.4147,1.2569,1.0763,BRCACancer
Utah__B07,1.2166,0.7412,1.4615,-0.0825,0.4106,0.9564,0.7398,0.8604,0.4466,2.1589,1.5968,1.7154,1.4631,1.3867,BRCACancer
Utah__B08,1.1487,0.61,1.3162,9e-04,0.2928,1.2209,0.5386,0.7258,0.2909,2.4005,1.3014,1.3524,1.4782,1.0488,Control
Utah__B09,1.3062,1.0793,1.2654,-0.0165,0.2266,0.8763,0.7486,0.9231,0.4739,1.9835,1.4869,1.8252,0.9355,1.4652,Control
Utah__B10,1.122,0.653,1.2354,-0.0719,0.1533,0.7167,0.6384,0.7388,0.438,1.6909,1.3158,1.7593,1.0944,1.36,Control
Utah__B11,1.0346,0.6456,1.2639,-0.0282,0.2667,1.0604,0.6075,0.6351,0.427,2.5514,1.2394,1.5069,1.4073,1.1353,Control
Utah__B12,0.9401,0.7693,0.9706,-0.0697,0.0376,0.509,0.641,0.658,0.5695,1.5744,1.2496,1.6797,0.5627,1.1126,Control
Utah__C01,1.2221,0.793,1.3065,-0.024,0.329,1.3796,0.8221,0.8594,0.4884,2.3286,1.4486,1.7293,1.4726,1.2177,BRCACancer
Utah__C02,0.955,0.6055,1.1323,-0.0635,0.3172,1.3392,0.6485,0.6613,0.5018,2.3928,1.161,1.5206,1.3215,1.0374,BRCACancer
Utah__C03,1.1342,0.8357,1.365,-0.0561,0.6052,1.4202,0.779,0.768,0.6171,2.4922,1.5667,1.7236,1.3992,1.2383,BRCACancer
Utah__C04,0.7576,0.4721,0.8616,-0.0662,0.2083,1.1324,0.3441,0.4758,0.3314,2.499,0.8148,1.0864,0.8909,0.6062,Control
Utah__C05,0.6468,0.4225,0.8652,0.0405,0.1388,1.0945,0.3908,0.4514,0.3206,1.9697,0.9884,1.2425,1.0679,0.6972,BRCACancer
Utah__C06,0.1147,0.3676,0.3562,0.0545,0.0349,0.4308,0.073,0.224,0.1524,0.7769,0.2883,0.5439,0.2834,0.2904,Control
Utah__C07,0.7968,0.4915,0.9374,-0.052,0.2492,1.0345,0.5017,0.5665,0.3535,2.1308,1.0929,1.3485,0.9588,0.7652,Control
Utah__C08,0.9666,0.5404,1.2168,-0.0104,0.3679,1.2009,0.4773,0.7114,0.398,2.2263,1.0872,1.4237,1.2699,0.8233,Control
Utah__C09,0.7394,0.4842,0.9385,0.0113,0.2987,1.022,0.5561,0.5101,0.3261,2.0636,1.0315,1.3158,1.1036,0.8764,Control
Utah__C10,0.7428,0.4127,0.9211,0.0022,0.1642,1.2919,0.4999,0.5188,0.4385,2.1618,0.9144,1.5058,1.0075,0.8566,BRCACancer
Utah__C11,0.9833,0.6618,1.2194,0.011,0.4476,1.3559,0.5081,0.7223,0.4358,2.5133,1.2559,1.4513,1.1933,0.9977,Control
Utah__C12,0.6241,0.3909,0.7148,-0.0066,0.1367,0.9381,0.3442,0.4037,0.2999,2.3985,0.7781,1.0652,0.7507,0.6554,BRCACancer
Utah__D01,1.1701,1.3336,1.3642,-0.0452,0.1235,0.6247,0.7897,0.9329,0.6041,1.7341,1.3446,1.9276,1.1532,1.3786,BRCACancer
Utah__D02,0.8385,0.6433,1.0156,0.0257,0.2987,1.2934,0.4894,0.589,0.3785,2.8805,1.0282,1.386,1.2143,0.8422,BRCACancer
Utah__D03,0.7977,0.5663,0.8985,-0.0445,0.1887,1.169,0.4889,0.5332,0.4095,2.7621,1.0286,1.3474,0.8642,0.8303,BRCACancer
Utah__D04,0.8972,0.6103,1.0177,0.0275,0.226,1.2816,0.5216,0.6432,0.4279,2.5963,1.0521,1.4235,1.3618,1.0035,BRCACancer
Utah__D05,0.9064,0.5288,0.9963,-0.0085,0.2511,1.2112,0.6098,0.5758,0.4496,2.6241,1.0541,1.4187,1.2509,0.8998,BRCACancer
Utah__D06,1.0235,0.6737,1.2083,0.004,0.4101,1.3376,0.6075,0.7235,0.4418,2.4116,1.2244,1.4832,1.3743,1.0643,BRCACancer
Utah__D07,0.9566,0.5865,1.1186,-0.0107,0.4269,1.5146,0.5273,0.656,0.4508,2.7882,1.173,1.3555,1.2107,0.9,Control
Utah__D08,0.7111,0.4436,0.9219,0.0351,0.204,0.9987,0.4188,0.4498,0.3494,2.4203,0.9049,1.2041,1.0536,0.7528,Control
Utah__D09,0.8639,0.6212,1.1171,-0.0658,0.2595,1.0434,0.5108,0.6066,0.4261,2.4079,1.0402,1.3845,1.175,0.8507,Control
Utah__D10,0.9099,0.4998,1.0544,-0.0296,0.1759,1.1386,0.3774,0.5161,0.3443,2.7098,1.1158,1.2133,1.37,0.6924,Control
Utah__D11,0.4021,0.3457,0.6882,0.0091,-0.0464,0.5008,0.2264,0.2635,0.231,1.7495,0.5981,0.7916,0.4578,0.4203,Control
Utah__D12,0.7014,0.5186,0.8781,0.0644,0.2552,1.0155,0.3503,0.5205,0.3005,2.4968,0.9508,0.9853,0.9521,0.6343,Control
Utah__E01,0.678,0.3961,0.8563,-0.0744,0.2411,0.8554,0.4763,0.4991,0.2794,2.1149,0.9997,1.1718,1.0947,0.7954,BRCACancer
Utah__E02,0.9797,0.6104,1.2308,0.0333,0.3781,1.2898,0.6356,0.6761,0.4173,2.6215,1.1816,1.5999,1.0918,1.02,Control
Utah__E03,0.9544,0.575,1.0461,0.0339,0.3548,1.5051,0.4274,0.6713,0.4113,2.7238,1.1042,1.3156,1.4775,0.7845,Control
Utah__E04,0.9349,0.6579,1.2215,0.0352,0.3694,1.5458,0.6153,0.6979,0.5215,2.8909,1.0519,1.4791,1.3207,0.9737,Control
Utah__E05,0.8917,0.5421,1.1139,-0.0422,0.1721,1.2058,0.5217,0.5928,0.4324,2.0877,0.9868,1.5643,0.9179,1.0083,Control
Utah__E06,0.6479,0.4371,0.7073,-0.1031,0.0457,0.58,0.4875,0.4373,0.3574,1.4713,0.8316,1.2288,1.2649,0.9318,BRCACancer
Utah__E07,0.8625,0.5415,0.994,0.0192,0.3087,1.2458,0.5892,0.5689,0.4366,2.7741,1.0038,1.3342,1.0955,1.0322,BRCACancer
Utah__E08,0.99,0.5991,1.1486,-0.0038,0.2621,1.2665,0.5827,0.6892,0.4305,2.6508,1.2133,1.5316,1.2183,1.0088,Control
Utah__E09,1.0585,0.6302,1.1348,0.042,0.3851,1.4227,0.4542,0.5849,0.4696,2.8026,1.2137,1.4108,1.1476,0.8665,BRCACancer
Utah__E10,1.1187,0.6694,1.3016,-0.0366,0.3348,1.2963,0.6974,0.768,0.4545,2.2854,1.3207,1.6124,1.2851,1.143,BRCACancer
Utah__E11,0.7943,0.4912,0.9107,0.0472,0.2457,1.1659,0.4419,0.5558,0.3848,2.6043,0.9999,1.2221,1.0511,0.7822,Control
Utah__E12,0.653,0.3938,0.823,0.0181,0.1635,0.9521,0.3242,0.4854,0.1759,2.2688,1.0783,1.0302,0.9229,0.6577,BRCACancer
Utah__F01,1.0821,0.8542,1.3754,-0.0529,0.1977,1.228,0.691,0.8267,0.467,2.4503,1.1804,1.6015,1.4156,1.0784,Control
Utah__F02,1.002,0.6783,1.2785,-0.0266,0.2601,1.3571,0.6865,0.7213,0.5217,2.3544,1.1302,1.6722,1.2769,1.1145,Control
Utah__F03,0.8493,0.5521,1.0769,-0.0312,0.3478,1.3186,0.557,0.5694,0.3827,2.5358,1.0986,1.2896,1.1668,0.8167,Control
Utah__F04,1.1945,0.8926,1.3587,-0.082,0.2627,1.0557,0.6385,0.8158,0.3081,2.2535,1.537,1.5265,1.3797,1.07,Control
Utah__F05,0.9496,0.5711,1.1814,-0.0188,0.2316,1.1823,0.5445,0.6721,0.4339,2.5804,1.0566,1.4355,1.3045,0.967,Control
Utah__F06,0.7916,0.4198,0.923,-0.0431,0.1196,1.2516,0.4052,0.4116,0.2909,2.4388,0.8362,1.1639,1.3444,0.7617,Control
Utah__F07,1.0633,0.9488,1.3167,-0.0171,0.2352,0.9727,0.7072,0.7637,0.5356,2.2851,1.2509,1.9836,0.9895,1.2202,Control
Utah__F09,1.0727,0.6323,1.25,0.0342,0.3455,1.4694,0.6829,0.7557,0.5008,2.458,1.1411,1.6094,1.4442,1.1588,Control
Utah__F10,1.0857,0.7755,1.2849,0.0317,0.3539,1.4624,0.7402,0.7656,0.52,2.4727,1.2923,1.7607,1.5251,1.2261,Control
Utah__F11,0.9235,0.5046,1.1437,-6e-04,0.2585,1.412,0.5372,0.6432,0.3971,2.6909,1.1442,1.2295,1.4549,0.8221,Control
Utah__F12,1.2152,0.9327,1.3201,-0.0389,0.182,1.0201,0.7557,0.7807,0.3223,1.9933,1.4369,1.7815,1.4171,1.2312,Control
Utah__G01,0.8873,0.6154,1.0416,-0.0058,0.288,1.0953,0.6021,0.5664,0.4007,2.4146,1.0853,1.4018,1.3899,1.002,Control
Utah__G02,0.7702,0.46,0.9619,-0.0375,0.22,1.2221,0.4339,0.5853,0.3578,2.7291,0.91,1.2124,1.1632,0.8442,Control
