@relation data

@attribute id string
@attribute 920 numeric
@attribute 940 numeric
@attribute 5062 numeric
@attribute 51606 numeric
@attribute 919 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 130340 numeric
@attribute 1175 numeric
@attribute 1173 numeric
@attribute 3055 numeric
@attribute 1174 numeric
@attribute 1794 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 9844 numeric
@attribute 160 numeric
@attribute 2534 numeric
@attribute 567 numeric
@attribute 5879 numeric
@attribute 55690 numeric
@attribute 3932 numeric
@attribute 10053 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.7101,2.0683,1.0093,0.9594,0.8229,1.0939,0.8052,0.301,0.6911,1.3909,1.6033,0.3044,1.5715,0.6255,1.0302,0.9924,1.8975,1.0242,0.6745,0.9412,1.6042,3.5588,0.6575,1.0726,1.9358,0.0629,Control
A02,1.4691,1.3671,0.8765,0.6375,0.553,0.8597,0.7634,0.1812,0.7446,1.3965,1.6607,0.2694,1.3851,0.4449,0.9189,0.7956,1.7449,0.9595,0.3958,0.9788,1.263,3.9483,0.5148,0.6452,1.6874,0.1118,Control
A03,1.6093,1.1903,0.9832,0.8927,0.729,1.0033,0.8524,0.2279,0.842,1.4416,1.9212,0.4615,1.6553,0.5451,1.1521,0.9877,1.8978,1.2127,0.5373,1.1465,1.4626,3.6232,0.7441,0.8348,1.7151,0.1419,Control
A04,1.5742,1.8681,0.9574,0.6517,0.7673,0.5614,0.8534,0.1942,0.868,1.5436,1.6254,0.3811,1.5863,0.4737,1.0075,0.7969,1.6646,1.1147,0.4658,0.9386,1.4429,3.7988,0.4666,0.8324,1.9667,0.0312,Control
A05,1.8284,1.4142,1.0515,0.8066,0.7984,0.9783,0.8913,0.2109,1.0439,1.6424,2.001,0.5077,1.738,0.6169,1.2853,0.9036,1.8496,1.162,0.6167,1.2436,1.4763,3.4664,0.6929,0.8847,1.6797,0.2212,Control
A06,1.6971,1.4178,0.8871,0.7317,0.7589,0.8701,0.7419,0.162,0.7534,1.4526,1.7879,0.3215,1.5475,0.4861,1.1374,0.9066,1.7484,1.1349,0.4948,1.0622,1.3895,3.4735,0.5468,0.7654,1.611,0.1003,Control
A07,1.6769,1.7139,1.0399,0.9943,1.1167,1.3774,0.8272,0.2967,0.7397,1.5088,1.9095,0.3572,1.8989,0.5502,1.0639,1.0412,1.821,1.1813,0.8846,1.064,1.8589,3.3963,0.7206,0.9676,1.7129,0.0739,Control
A08,1.4848,2.0481,1.2064,1.0263,1.4459,0.9986,0.7752,0.2465,0.5712,1.3102,1.5647,0.1477,1.9692,0.565,0.9279,1.1033,1.778,0.9997,1.1116,0.9477,1.9941,3.5373,0.8123,1.2564,1.5609,0.0482,Control
A09,1.6385,1.8234,0.9376,0.8826,0.958,1.0201,0.7992,0.179,0.7881,1.4113,1.7805,0.311,1.804,0.5189,1.0099,0.968,1.8437,1.003,0.8262,0.9538,1.7212,3.7495,0.5927,0.9206,1.828,0.2338,Control
A10,1.5195,1.5408,1.0688,0.8365,0.9953,1.0498,0.8349,0.2984,0.839,1.4946,1.7645,0.3996,2.0046,0.5151,1.0288,1.0609,1.8845,1.1223,0.9361,0.9104,1.9662,3.4959,0.7228,0.9264,1.8784,0.1738,Control
A11,1.4484,1.1116,0.7459,0.8442,0.7513,0.8051,0.6878,0.1834,0.7093,1.1788,1.5878,0.2109,1.368,0.4414,0.9235,0.973,1.6928,0.8774,0.4891,0.8667,1.3506,3.3969,0.4368,0.7598,1.6506,0.0284,Control
A12,0.9411,0.966,0.5361,0.4894,0.4875,0.1183,0.5109,0.1248,0.5123,1.4061,1.0915,0.214,1.0717,0.2941,0.6338,0.5538,1.1862,0.751,0.3308,0.5372,0.9467,2.9838,0.3242,0.3868,1.4307,-0.0307,Control
B01,1.3262,1.8629,0.9828,0.8633,0.7999,0.8207,0.5947,0.2851,0.3123,1.2239,1.3415,0.0605,1.4704,0.3895,0.7133,0.8173,1.661,1.091,0.7042,0.6808,1.5006,3.6088,0.7893,0.8493,1.4554,-0.023,Control
B02,1.605,1.9283,0.9868,0.7792,0.7977,0.8729,0.8528,0.2239,0.7705,1.5947,1.8443,0.3644,1.4925,0.5674,1.0686,0.8144,1.8338,1.2516,0.4933,1.0522,1.543,3.9836,0.7121,0.8093,2.0057,0.0972,Control
B03,1.4273,1.9704,0.9203,0.8561,0.7362,0.8525,0.6774,0.3326,0.6396,1.3817,1.6302,0.229,1.5454,0.5038,0.9075,0.8568,1.7945,1.1979,0.5944,0.822,1.6673,3.8181,0.7853,0.7885,1.8247,-0.042,BRCACancer
B04,0.9942,1.7375,1.2065,0.8372,1.2485,1.0961,0.6736,0.3819,0.4698,1.2388,1.4337,0.1508,2.0366,0.5442,0.7754,1.0411,1.6814,1.1205,1.0698,0.7904,2.1402,3.4814,0.863,1.0692,1.589,0.0447,BRCACancer
B05,1.3487,1.2706,0.7662,0.6461,0.7467,0.5546,0.7547,0.2724,0.6221,1.409,1.6325,0.1728,1.4511,0.4407,0.8775,0.7573,1.5501,1.0928,0.4495,1.095,1.5799,3.9018,0.5003,0.6869,1.3683,-0.0468,BRCACancer
B06,0.8346,1.2238,0.6788,0.5235,0.5349,1.053,0.2887,0.2211,0.0859,1.0782,1.1928,-0.0486,1.3185,0.1921,0.5585,0.6644,1.3801,0.8776,0.509,0.3933,1.4278,3.6877,0.5144,0.4118,1.1402,-0.0945,BRCACancer
B07,1.4458,1.8102,1.0181,0.868,0.852,1.3443,0.7922,0.295,0.7132,1.5099,1.7385,0.38,1.5716,0.5976,1.0026,0.9313,1.8946,1.1118,0.5931,0.92,1.7729,3.9911,0.7406,0.874,2.0284,0.0504,BRCACancer
B08,1.6695,1.5385,0.7429,0.7795,0.5472,0.9505,0.8066,0.1961,0.8654,1.4468,1.9358,0.3497,1.2546,0.4991,1.0276,0.8327,1.8197,1.0166,0.3323,1.0599,1.1603,3.6445,0.5019,0.7226,1.7152,0.3079,Control
B09,0.8931,1.5932,0.9226,0.7332,1.4387,0.7784,0.5996,0.2219,0.5464,1.0043,0.9642,0.0582,1.779,0.6021,0.6087,0.9539,1.6261,1.1409,0.9657,0.6781,2.0697,3.7565,0.6642,1.1884,1.1918,0.1504,Control
B10,0.9695,1.3611,0.936,0.7019,1.0385,0.8975,0.5489,0.2247,0.6387,1.2435,1.2468,0.1946,1.7859,0.3954,0.5989,0.8035,1.4548,0.9325,0.7566,0.6678,1.7842,3.5675,0.8311,0.7622,1.555,-0.0046,Control
B11,1.4106,1.4666,0.8215,0.7802,0.6083,0.8311,0.8149,0.1451,0.9271,1.6018,1.6613,0.2637,1.5757,0.4684,0.9004,0.8021,1.6498,0.939,0.5579,0.9824,1.4134,3.202,0.5887,0.7457,1.4096,0.1201,Control
B12,0.5738,1.2391,0.8481,0.4663,1.2054,0.7981,0.455,0.1844,0.3873,0.7282,0.9468,0.0979,1.7137,0.524,0.5154,0.7254,1.1987,0.9156,0.8395,0.5629,1.9103,3.8318,0.6848,0.8968,1.0659,0.0065,Control
C01,1.5839,1.4275,1.0623,0.7395,0.9237,1.2787,0.8905,0.257,0.5711,1.4777,2.1263,0.2781,1.798,0.5822,1.2035,0.9064,1.8806,1.1659,0.7084,1.2994,1.58,3.4251,0.757,0.954,1.5805,0.0999,BRCACancer
C02,1.4798,1.7731,0.939,0.691,0.7432,0.6083,0.9321,0.2671,0.7001,1.5359,1.7124,0.384,1.4421,0.5476,1.0839,0.792,1.6865,0.9637,0.4602,1.1298,1.3461,3.633,0.5463,0.7984,1.9668,0.2035,BRCACancer
C03,1.519,1.4777,1.0188,0.8051,0.9764,1.0782,1.0251,0.24,0.8926,1.5371,1.8556,0.4076,1.5732,0.6037,1.188,0.9265,1.8631,1.1789,0.5406,1.3278,1.6334,3.778,0.7605,0.9347,2.0464,0.074,BRCACancer
C04,1.3048,0.9663,0.603,0.4603,0.4544,0.4586,0.7758,0.1246,0.6976,1.1312,1.5526,0.202,0.9841,0.3994,0.9457,0.6449,1.2675,0.9763,0.2592,0.9101,0.8656,3.636,0.409,0.5977,1.4599,0.2051,Control
C05,1.3431,1.1391,0.6235,0.4791,0.4521,0.4305,0.6879,0.1483,0.6828,1.1614,1.6275,0.2221,1.1863,0.3799,0.9001,0.618,1.3188,0.8562,0.2699,0.9478,0.9248,3.5553,0.4719,0.5379,1.6196,0.0683,BRCACancer
C06,0.4559,0.2518,0.0984,0.187,0.2612,0.0027,0.1549,0.1686,0.3555,0.3352,0.3808,0.0481,0.3804,0.2933,0.2305,0.2868,0.498,0.6897,0.1351,0.2307,0.5527,1.8236,0.0209,0.2477,0.6474,0.0668,Control
C07,1.1911,1.0504,0.6529,0.5007,0.5717,0.405,0.7746,0.1683,0.6577,1.3077,1.3113,0.2424,1.3155,0.4172,0.8731,0.7178,1.4571,0.8748,0.2925,0.8488,1.1562,3.3855,0.4022,0.6157,1.8538,0.0505,Control
C08,1.5614,1.5423,0.7047,0.6932,0.6171,0.4598,0.8386,0.2152,0.7217,1.3344,1.6442,0.3266,1.2919,0.5205,1.0471,0.7391,1.6685,0.8918,0.3326,1.0525,1.1159,3.3352,0.3509,0.8017,1.7599,0.2302,Control
C09,1.2047,1.4666,0.7612,0.5794,0.5408,0.3447,0.7524,0.2189,0.6995,1.3381,1.5951,0.2039,1.2912,0.4199,0.9082,0.6261,1.4541,0.9569,0.279,0.958,1.144,3.2409,0.4522,0.6652,1.785,0.0745,Control
C10,1.3798,1.5194,0.7254,0.4383,0.6646,0.4187,0.7683,0.1524,0.6376,1.6073,1.6275,0.3363,1.3944,0.3646,0.9147,0.6399,1.3923,0.8597,0.3088,0.9953,1.0423,3.3129,0.3496,0.6015,1.8911,-0.0168,BRCACancer
C11,1.6217,1.5877,0.7047,0.665,0.7067,0.7038,0.8879,0.165,0.7759,1.3664,1.6424,0.3523,1.2983,0.6053,1.0373,0.796,1.7056,1.0305,0.3358,1.1612,1.3013,3.7007,0.508,0.9445,1.8211,0.1287,Control
C12,1.0429,0.9885,0.4181,0.418,0.3972,0.2831,0.6958,0.1815,0.7377,1.1217,1.1841,0.1979,0.986,0.3674,0.7789,0.5443,1.1248,0.8387,0.2476,0.6959,0.7822,3.4539,0.4645,0.6092,1.4716,-0.0319,BRCACancer
D01,1.087,1.7538,0.9163,0.7734,1.2738,1.1551,0.6258,0.1592,0.3492,0.9584,1.5353,0.1543,1.9357,0.6246,0.8522,0.8732,1.5488,1.0259,1.0287,0.8458,2.0938,3.823,0.7422,1.2125,1.2833,-0.0451,BRCACancer
D02,1.3752,1.3511,0.7355,0.5564,0.5357,0.4586,0.8336,0.1665,0.8009,1.3985,1.5059,0.3139,1.2875,0.4492,1.095,0.7283,1.5384,0.8672,0.2872,0.9898,1.0718,3.5117,0.4827,0.8049,1.54,0.2128,BRCACancer
D03,1.215,1.1809,0.6432,0.4748,0.4832,0.5391,0.7497,0.0981,0.7328,1.4452,1.6411,0.2705,1.4138,0.4042,0.9741,0.6946,1.4353,0.9329,0.3372,1.0186,1.0987,3.7495,0.4075,0.6822,1.5561,0.1776,BRCACancer
D04,1.572,1.3393,0.7852,0.6418,0.4749,0.7281,0.856,0.0362,0.8453,1.3726,1.8225,0.1769,1.4402,0.4813,1.115,0.6784,1.678,0.9851,0.3764,1.0898,1.1092,3.5533,0.4112,0.807,1.4476,0.0904,BRCACancer
D05,1.436,0.9352,0.8249,0.5794,0.6157,0.6059,0.7509,0.1155,0.7675,1.583,1.8731,0.3453,1.4503,0.4156,1.1078,0.6796,1.548,1.0273,0.3712,1.1357,1.24,3.7884,0.5978,0.6268,1.5393,0.0919,BRCACancer
D06,1.5215,1.5343,0.8378,0.6756,0.7346,0.7144,0.8778,0.2306,0.7337,1.4619,1.6949,0.2857,1.4186,0.5342,1.1806,0.8326,1.7063,0.9989,0.3967,1.1284,1.351,3.4327,0.555,0.8574,1.7367,0.1885,BRCACancer
D07,1.4147,1.2786,0.6752,0.628,0.6489,0.5807,0.8642,0.1471,0.7958,1.5048,1.5083,0.3571,1.2991,0.4957,1.1857,0.7781,1.7169,0.9506,0.3158,1.1678,1.3277,3.8829,0.3617,0.7626,1.7927,0.2442,Control
D08,1.2246,1.0741,0.4837,0.4281,0.4844,0.4964,0.6476,0.1055,0.603,1.2586,1.3437,0.2775,1.1213,0.3739,0.7723,0.5905,1.3937,0.7947,0.294,0.8505,1.0187,3.7827,0.5215,0.573,1.4768,0.003,Control
D09,1.5486,1.607,0.7259,0.6703,0.614,0.4889,0.8295,0.0773,0.6578,1.4118,1.6538,0.239,1.3291,0.4982,1.0669,0.6792,1.4929,0.8679,0.3974,1.1359,1.1271,3.3633,0.4527,0.784,1.6835,0.1332,Control
D10,1.4396,1.1521,0.6882,0.6577,0.5468,0.4104,0.8148,0.0737,1.0178,1.5775,1.6103,0.2582,1.2227,0.44,0.964,0.6537,1.6503,0.8326,0.295,0.943,0.9222,3.0798,0.2713,0.6763,1.4648,0.0954,Control
D11,0.7215,0.7161,0.2347,0.3569,0.3363,0.201,0.3794,-0.0247,0.313,0.8217,0.6721,0.0572,0.6751,0.313,0.4504,0.4033,0.8026,0.7014,0.179,0.3371,0.6743,2.5469,0.3377,0.4619,1.022,-0.0047,Control
D12,1.5135,1.1938,0.4766,0.5148,0.45,0.4252,0.6852,0.0572,0.8653,1.2129,1.3444,0.1792,1.0364,0.4604,0.9081,0.6213,1.4077,0.7501,0.1797,0.9059,0.8836,3.4943,0.3181,0.6793,1.4352,0.0722,Control
E01,1.3151,1.2031,0.6531,0.4896,0.4773,0.4567,0.7232,0.0693,0.636,1.3485,1.6667,0.207,1.2496,0.3855,0.9043,0.5886,1.3663,0.8433,0.2592,0.8226,1.0817,4.0595,0.2781,0.593,1.7668,-0.0103,BRCACancer
E02,1.3597,1.7287,0.8356,0.64,0.873,0.461,0.8652,0.2989,0.7712,1.6041,1.3754,0.3107,1.4366,0.4554,1.0237,0.7601,1.6,0.8742,0.466,1.0064,1.335,3.1451,0.487,0.9118,1.9643,0.229,Control
E03,1.7172,1.3732,0.7386,0.6912,0.6027,0.4892,1.0042,0.2145,1.0942,1.4721,1.9127,0.2855,1.3014,0.5225,1.1611,0.7545,1.6962,0.8315,0.2919,1.2513,1.0348,3.4947,0.4225,0.8078,1.8837,0.1546,Control
