@relation data

@attribute id string
@attribute 353 numeric
@attribute 3251 numeric
@attribute 132 numeric
@attribute 51292 numeric
@attribute 1716 numeric
@attribute 4860 numeric
@attribute 1633 numeric
@attribute 270 numeric
@attribute 2766 numeric
@attribute 272 numeric
@attribute 271 numeric
@attribute 100 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.507,1.1553,0.4772,1.3447,1.1199,1.7614,2.3061,-0.059,0.4217,0.7764,1.2396,0.8449,Control
A02,0.3105,0.9332,0.1669,1.0451,0.8498,1.4419,2.083,-0.0165,0.41,0.4825,1.0603,0.911,Control
A03,0.4303,1.1752,0.3525,1.2408,0.8836,1.8128,2.1796,-0.0034,0.5668,0.6299,1.2566,1.2899,Control
A04,0.5171,0.9276,0.3198,1.0213,1.0164,1.529,2.2165,-0.0252,0.3755,0.4806,1.2159,0.8298,Control
A05,0.5268,1.0641,0.3363,1.3142,1.0538,1.7886,2.1577,-0.031,0.5749,0.6389,1.4522,0.7737,Control
A06,0.4704,0.8582,0.2895,1.1823,0.9212,1.6394,1.9217,-0.1112,0.4292,0.5644,1.2665,0.7802,Control
A07,0.41,1.0807,0.4185,1.2566,1.1011,1.631,2.3274,-0.131,0.4126,0.6399,1.251,0.8945,Control
A08,0.3107,0.9805,0.7001,0.9601,1.0712,1.4221,2.0895,-0.0371,0.3057,0.639,1.1207,0.7765,Control
A09,0.4939,0.9958,0.5304,1.1621,0.975,1.7483,2.2089,0.027,0.4011,0.6325,1.1992,0.9002,Control
A10,0.4455,0.8883,0.3921,1.1834,0.9869,1.8047,2.0008,-0.0248,0.4721,0.7113,1.1482,0.9646,Control
A11,0.3713,1.1269,0.3205,1.0779,0.7896,1.7903,2.0066,-0.0688,0.2337,0.568,0.8614,0.8332,Control
A12,0.2695,0.6128,0.1251,0.711,0.7542,1.3773,1.5456,0.0539,0.4602,0.1571,0.7901,0.5364,Control
B01,0.1836,0.9147,0.3869,1.1866,1.0396,1.2864,2.053,0.0291,0.4035,0.5906,0.8909,0.7824,Control
B02,0.5705,1.0804,0.2317,1.3987,1.0849,1.5665,2.3562,-0.052,0.3506,0.6091,1.3984,1.0907,Control
