@relation data

@attribute id string
@attribute 10162 numeric
@attribute 10390 numeric
@attribute 1040 numeric
@attribute 10400 numeric
@attribute 10423 numeric
@attribute 10434 numeric
@attribute 10554 numeric
@attribute 10555 numeric
@attribute 10908 numeric
@attribute 1103 numeric
@attribute 1119 numeric
@attribute 11313 numeric
@attribute 123745 numeric
@attribute 129642 numeric
@attribute 137964 numeric
@attribute 150763 numeric
@attribute 151056 numeric
@attribute 154141 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 162466 numeric
@attribute 23171 numeric
@attribute 23659 numeric
@attribute 23761 numeric
@attribute 253558 numeric
@attribute 254531 numeric
@attribute 26279 numeric
@attribute 2819 numeric
@attribute 2820 numeric
@attribute 30814 numeric
@attribute 375775 numeric
@attribute 391013 numeric
@attribute 3931 numeric
@attribute 43 numeric
@attribute 50487 numeric
@attribute 5130 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 54675 numeric
@attribute 54947 numeric
@attribute 55224 numeric
@attribute 55500 numeric
@attribute 56894 numeric
@attribute 56895 numeric
@attribute 56985 numeric
@attribute 56994 numeric
@attribute 57678 numeric
@attribute 5833 numeric
@attribute 64600 numeric
@attribute 6901 numeric
@attribute 79143 numeric
@attribute 79888 numeric
@attribute 81490 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 8443 numeric
@attribute 84647 numeric
@attribute 84803 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 85465 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute 8760 numeric
@attribute 9162 numeric
@attribute 9468 numeric
@attribute 9489 numeric
@attribute 9791 numeric
@attribute 9926 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.9292,1.2658,-0.0993,0.0358,1.7741,0.4664,0.9442,0.1724,0.8962,-0.0221,0.5871,0.4922,2e-04,0.2285,0.9088,0.1195,0.2269,0.8714,2.1595,-0.0854,0.1482,0.5991,0.3408,0.2502,0.7832,0.2018,0.6368,0.6815,0.6806,0.1003,0.0101,0.6726,-0.133,0.0743,-0.1244,0.3992,-0.0584,-0.0924,1.0119,-0.0518,-0.0825,0.541,-0.198,0.3243,0.5659,0.9523,1.1276,0.0737,1.612,0.6969,0.2393,1.621,0.8699,0.5703,0.4705,0.0052,0.9547,1.0644,0.547,0.4007,0.4155,0.464,0.2044,1.1165,-0.0753,0.8938,0.4301,1.5609,1.0263,1.0342,0.2455,0.0943,0.0152,0.6991,1.2924,-0.091,0.456,1.0993,1.1611,0.9024,Control
Utah__A02,0.7772,0.9708,0.0121,0.0092,1.6185,0.1877,0.8378,0.2022,0.8364,-0.0551,0.3413,0.5251,0.0288,0.2165,0.819,0.1902,0.1446,0.7691,1.5348,-0.0213,0.1156,0.2424,0.3345,0.2317,0.4151,0.2046,0.4775,0.2631,0.4461,0.1235,4e-04,0.4851,0.0302,0.0212,0.0305,0.2617,0.0124,-3e-04,0.9649,-0.0708,0.0619,0.4199,-0.1858,0.2387,0.4611,0.6691,1.1229,0.0811,1.3282,0.5882,0.174,0.9314,0.5796,0.2238,0.371,0.0506,0.6906,0.8928,0.6731,0.286,0.3673,0.2477,-0.0422,0.8414,-0.06,0.7349,0.294,1.1722,0.8164,0.6995,0.0887,0.0759,0.0728,0.3054,1.1661,-0.0266,0.3745,0.7134,1.0162,0.7612,Control
Utah__A03,1.0347,1.2235,-0.047,0.0869,1.7376,0.3762,0.9427,0.2964,1.1082,-0.0992,0.5364,0.5649,-0.0184,0.2637,0.9064,0.3504,0.1698,1.0308,1.3934,-0.0601,0.1989,0.3393,0.4432,0.3695,0.5874,0.3601,0.5984,0.3087,0.5844,0.2143,0.0488,0.7686,-0.0621,0.0421,0.0504,0.2815,-0.0441,-0.0197,1.1281,-0.0493,0.0236,0.5097,-0.1014,0.3963,0.5797,0.765,1.5436,0.0368,1.5574,0.8588,0.3705,0.8105,0.8143,0.5073,0.5372,-0.0604,0.782,1.1387,0.8674,0.4166,0.2585,0.4022,-0.0424,0.9986,-0.1217,0.8255,0.3614,1.2569,0.8489,0.943,0.1119,0.0687,0.0545,0.5214,1.2975,-0.0484,0.388,0.9588,1.0834,0.9676,Control
Utah__A04,0.7992,1.1153,0.0355,0.08,1.6768,0.2049,0.9841,0.2795,0.9492,-0.0299,0.2718,0.5794,0.0154,0.1851,0.8365,0.0114,0.121,0.7636,1.6196,-0.0264,0.109,0.2146,0.4891,0.1311,0.5633,0.225,0.4561,0.6217,0.4985,0.155,0.0143,0.5769,-0.0816,0.1476,-0.108,0.1876,0.1153,0.0112,0.959,0.0442,0.0279,0.324,-0.1458,0.1767,0.4766,0.6443,0.8577,0.0452,1.1868,0.5589,0.2389,1.0374,0.6915,0.2695,0.5313,-0.0426,0.7921,0.9794,0.6615,0.3326,0.2732,0.3282,-0.2316,0.9037,-0.1663,0.6539,0.3027,1.0505,1.0069,0.8029,0.1458,0.105,-0.0072,0.3987,1.234,-0.0402,0.312,0.8964,1.1269,0.8678,Control
Utah__A05,1.0006,1.1506,-9e-04,0.1784,1.9051,0.202,1.2579,0.3414,1.2325,-0.0569,0.5079,0.5838,-0.0355,0.3804,0.9371,0.0205,0.3215,1.0768,1.4491,-0.061,0.2962,0.2551,0.4773,0.2831,0.6461,0.3711,0.7175,0.4586,0.4912,0.1888,-0.0081,0.8535,-0.1104,0.1254,-0.0639,0.2315,0.0757,0.0413,1.0945,0.0279,-0.0669,0.6523,-0.122,0.4633,0.7495,0.7871,1.5289,0.0348,1.3599,0.8061,0.3769,0.931,0.7884,0.3618,0.6103,0.0186,0.8899,1.3129,0.8206,0.397,0.3608,0.3537,0.0525,1.1023,-0.0556,0.9609,0.3893,1.0936,1.068,0.8875,0.0723,0.1395,-0.0011,0.5053,1.2937,-0.0553,0.6523,1.0455,1.1467,1.0223,Control
Utah__A06,0.7937,0.9864,-0.1119,0.0899,1.7377,0.2513,1.0015,0.2214,0.9818,-0.0334,0.5313,0.4641,-0.0214,0.2464,0.8523,0.3491,0.2321,0.8527,1.5303,-0.0168,0.1886,0.2427,0.2974,-0.016,0.5748,0.2118,0.563,0.4918,0.3734,0.0317,-0.0091,0.6509,-0.0085,-0.0296,0.0583,0.1835,-0.0173,-0.0073,0.9531,0.0536,0.0098,0.4123,-0.1602,0.4964,0.6227,0.7321,1.3168,0.0799,1.3443,0.6833,0.2908,1.0528,0.7165,0.4,0.4481,-0.0281,0.7576,1.0939,0.7696,0.2972,0.3895,0.3665,-0.0866,0.9331,-0.0663,0.9894,0.2797,1.0873,0.9617,0.7183,0.1002,-0.0012,0.0068,0.4826,1.2228,-0.045,0.4423,0.9686,1.1156,0.8574,Control
Utah__A07,0.8703,1.4757,0.0093,0.0415,1.6736,0.336,0.9596,0.2022,0.9095,-0.0812,0.6716,0.5213,-0.0681,0.2752,0.9358,0.2769,0.2887,0.9359,1.7606,-0.033,0.3242,0.2871,0.4177,0.1168,0.6802,0.2397,0.6562,0.6169,0.5098,0.1884,-0.0443,0.8675,-0.0157,0.0538,-0.0232,0.2458,0.0236,-0.0098,1.0207,-0.1046,-0.0235,0.6192,-0.1308,0.4958,0.5604,0.951,1.3284,0.1109,1.7763,0.7338,0.4181,1.0376,1.0229,0.5778,0.4328,0.0369,0.773,1.0644,0.7164,0.3316,0.7497,0.2803,-0.0888,1.1068,-0.1166,0.9471,0.3749,1.3607,1.0423,1.0254,0.1737,0.1182,-0.0174,0.4214,1.2928,-0.0297,0.365,0.9959,1.1837,1.0658,Control
Utah__A08,0.862,1.5694,-0.0759,0.0318,1.4406,0.513,0.7807,0.0833,0.7618,-0.1353,0.6468,0.3742,0.0345,0.1743,0.8606,0.1728,0.1692,0.9207,2.0763,-0.0779,0.238,0.568,0.2289,0.1222,0.6796,0.1062,0.5154,0.8763,0.4988,-0.0182,-0.0527,0.7945,-0.043,0.0865,-0.0744,0.2181,-0.0431,-0.0196,0.9631,0.0031,-0.0028,0.4231,-0.118,0.3479,0.4345,0.9002,1.0964,0.0266,1.8492,0.7505,0.3974,1.1756,0.9744,0.5043,0.4377,0.0122,0.7106,0.8351,0.6798,0.3116,0.555,0.3545,0.0187,1.1231,-0.0775,0.7389,0.3733,1.577,1.0832,1.1012,0.3339,0.025,-0.0648,0.5394,1.2785,-0.0874,0.3026,0.9082,1.1661,1.0494,Control
Utah__A09,0.8582,1.2669,-0.0303,0.0412,1.7201,0.3008,1.0287,0.1913,0.8798,-0.0504,0.5285,0.539,-0.0223,0.2343,0.8254,0.1043,0.2577,0.8049,1.8805,-0.0522,0.2321,0.4084,0.4142,0.1128,0.6134,0.1694,0.5383,0.4537,0.3741,0.1139,0.0048,0.6679,-0.0426,0.0731,-0.0373,0.2798,0.0409,0.0414,0.8365,-0.0301,0.0389,0.4106,-0.1187,0.2681,0.4912,0.7875,1.3372,0.0771,1.7264,0.675,0.2805,1.1836,0.8268,0.3925,0.3743,0.0078,0.7714,0.9026,0.6245,0.3008,0.4755,0.2703,0.0993,0.8719,-0.1198,0.6813,0.3184,1.384,0.9511,0.8081,0.1733,0.1228,0.0784,0.538,1.368,-0.0216,0.4592,0.9432,1.0683,0.9193,Control
Utah__A10,0.8496,1.4451,-0.0385,0.0773,1.7249,0.3721,1.1229,0.262,0.8553,-0.046,0.4578,0.4316,-0.0029,0.3274,0.9098,0.0857,0.2287,0.8797,1.4902,-0.0495,0.3325,0.4937,0.4286,0.1544,0.7056,0.2574,0.6381,0.5878,0.4973,0.091,0.0194,0.9447,-0.0138,0.0371,-0.0661,0.2262,-0.0178,0.0706,1.0873,-0.0449,-0.0152,0.6973,-0.1018,0.4834,0.5939,0.8603,1.253,0.0976,1.6944,0.7103,0.4461,0.6497,0.8545,0.4653,0.4668,-0.0201,0.7532,1.0227,0.8997,0.3145,0.479,0.3453,-0.0936,1.114,-0.0982,0.8135,0.4149,1.3848,1.008,1.0395,0.0981,0.1028,0.0718,0.4287,1.4355,-0.068,0.471,0.9605,1.1262,1.0483,Control
