@relation data

@attribute id string
@attribute 841 numeric
@attribute 596 numeric
@attribute 8837 numeric
@attribute 5147 numeric
@attribute 836 numeric
@attribute 1072 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4595,1.5972,1.8285,0.4204,1.208,0.6877,Control
A02,1.188,0.7857,1.624,0.3401,1.1875,0.5874,Control
A03,1.4115,0.7002,1.8985,0.4593,1.3243,0.8608,Control
A04,1.3025,0.8705,1.6301,0.3778,1.1111,0.6536,Control
A05,1.3533,0.8938,1.7826,0.4554,1.4127,0.7912,Control
A06,1.2424,0.813,1.6482,0.3728,1.1328,0.669,Control
A07,1.4468,1.3348,1.9022,0.4088,1.3997,0.5738,Control
A08,1.5231,1.9587,1.9455,0.3696,1.0162,0.5525,Control
A09,1.2405,1.6272,1.6857,0.3885,1.0099,0.6291,Control
A10,1.377,1.211,2.0584,0.483,1.2126,0.5694,Control
A11,1.0241,1.1887,1.4291,0.1824,0.8471,0.4053,Control
A12,0.9702,0.4731,1.2088,0.2855,0.8752,0.4538,Control
B01,1.3464,1.3335,1.5256,0.3255,0.8695,0.4608,Control
B02,1.3633,0.7824,1.7809,0.4581,1.1304,0.7317,Control
B03,1.4966,1.0604,1.7963,0.3595,1.0343,0.6323,BRCACancer
B04,1.4103,1.7255,2.1685,0.3465,1.014,0.4694,BRCACancer
B05,1.1332,0.6514,1.7021,0.2593,1.108,0.763,BRCACancer
B06,1.4109,0.8106,1.487,0.0721,0.9311,0.3086,BRCACancer
B07,1.7174,1.1266,2.0655,0.4587,1.2236,0.7274,BRCACancer
B08,1.1708,0.7055,1.6046,0.3031,1.1212,0.6561,Control
B09,1.1532,2.0128,1.7314,0.2048,0.9357,0.7466,Control
B10,1.228,1.4518,1.8121,0.2982,0.8552,0.4013,Control
B11,0.9354,0.9615,1.567,0.301,0.9833,0.6673,Control
B12,0.9063,1.9409,1.629,0.2148,0.6083,0.329,Control
C01,1.259,0.9344,1.9187,0.365,0.9394,0.6214,BRCACancer
C02,1.2823,0.8697,1.5861,0.4707,0.9703,0.5793,BRCACancer
C03,1.553,0.8652,1.9863,0.3255,1.2113,0.9034,BRCACancer
C04,0.769,0.634,1.0371,0.1595,0.6798,0.6236,Control
C05,0.7856,0.4891,1.1882,0.2876,0.7172,0.356,BRCACancer
C06,0.4638,0.2427,0.4254,-0.0365,0.2638,0.2426,Control
C07,1.0572,0.4061,1.3716,0.2838,0.8175,0.3528,Control
C08,1.123,0.7777,1.3859,0.3586,0.8462,0.471,Control
C09,1.1016,0.5166,1.4909,0.3014,0.8785,0.5777,Control
C10,1.0559,0.5432,1.4596,0.3221,0.9156,0.496,BRCACancer
C11,1.2092,0.7038,1.524,0.33,0.8346,0.5579,Control
C12,0.7171,0.5118,0.813,0.1975,0.5451,0.3417,BRCACancer
D01,1.2009,1.9158,1.8604,0.2808,0.6655,0.5087,BRCACancer
D02,0.9703,0.563,1.2972,0.2755,0.8968,0.4852,BRCACancer
D03,0.927,0.6868,1.3458,0.2236,0.8455,0.498,BRCACancer
D04,1.0257,0.9915,1.4537,0.291,0.7887,0.6344,BRCACancer
D05,1.157,0.5335,1.5267,0.2589,0.9086,0.7349,BRCACancer
D06,1.2617,0.8682,1.6392,0.3327,1.0307,0.6117,BRCACancer
D07,1.0939,0.5319,1.5303,0.3204,1.0886,0.7406,Control
D08,0.9394,0.5913,1.131,0.2694,0.8835,0.5553,Control
D09,1.0353,0.6223,1.362,0.3576,0.963,0.67,Control
D10,0.8815,0.6009,1.2179,0.2511,0.9678,0.5703,Control
D11,0.6378,0.479,0.6167,0.0379,0.5269,0.3285,Control
D12,0.7337,0.5213,0.9048,0.1114,0.7048,0.4859,Control
E01,0.8263,0.447,1.2495,0.2714,0.5489,0.4318,BRCACancer
E02,1.2451,0.7097,1.5325,0.4965,1.0825,0.4431,Control
E03,0.9087,0.5567,1.3121,0.2657,0.9086,0.525,Control
E04,1.258,0.8197,1.5882,0.3818,0.9967,0.7463,Control
E05,1.2138,0.7334,1.3524,0.3049,0.9626,0.4174,Control
E06,1.0082,0.3891,1.4558,0.2216,0.8535,0.5031,BRCACancer
E07,1.184,0.6719,1.5085,0.3442,0.8865,0.7859,BRCACancer
E08,1.1757,0.7301,1.5349,0.3469,0.9934,0.4837,Control
E09,1.0312,0.727,1.4787,0.2746,1.0584,0.6123,BRCACancer
E10,1.4011,0.9104,1.8013,0.4472,1.2444,0.5249,BRCACancer
E11,0.9434,0.457,1.2587,0.2279,0.8545,0.4371,Control
E12,0.9323,0.402,1.0646,0.2088,0.6085,0.2838,BRCACancer
F01,1.2819,1.4131,1.6087,0.3583,0.9699,0.7088,Control
F02,1.3858,0.9499,1.6894,0.4216,1.2342,0.5875,Control
F03,1.2057,0.4833,1.4674,0.2626,1.2832,0.6558,Control
F04,1.3083,1.453,1.6823,0.289,1.0366,0.5737,Control
F05,1.2489,0.6012,1.5289,0.4627,1.0097,0.5616,Control
F06,0.8074,0.4547,1.279,0.2318,1.0544,0.4484,Control
F07,1.404,1.6938,1.6797,0.3713,1.2138,0.5887,Control
F09,1.336,0.8031,1.6097,0.421,1.2498,0.8771,Control
F10,1.4115,1.2179,1.7617,0.4636,1.3649,0.6809,Control
F11,1.0949,0.5114,1.404,0.3071,1.1929,0.5555,Control
F12,1.3293,1.2317,1.7958,0.3346,1.1174,0.5162,Control
G01,1.1525,0.5153,1.4651,0.3095,1.0513,0.6839,Control
G02,0.9852,0.6034,1.359,0.2607,0.9681,0.4228,Control
G03,1.4138,0.9931,1.698,0.5037,1.1684,0.7878,Control
G04,1.2406,0.8266,1.4499,0.3944,1.1358,0.8263,BRCACancer
G05,0.7548,0.7816,1.1293,-0.008,0.5159,0.5541,BRCACancer
G06,1.2744,0.5826,1.717,0.2865,1.1883,0.4754,BRCACancer
G07,1.1293,0.7069,1.2158,0.2173,0.9353,0.389,Control
G08,1.1963,0.566,1.5859,0.3662,1.1602,0.5527,Control
G09,1.0652,0.3955,1.3782,0.1924,0.7373,0.5026,Control
G10,1.1803,0.3603,1.475,0.3168,0.9982,0.4592,BRCACancer
G11,0.5856,0.4741,0.8669,0.1185,0.4383,0.3939,BRCACancer
G12,1.2882,0.574,1.6061,0.2901,1.0494,0.6068,BRCACancer
H01,0.9075,0.5936,1.1852,0.2519,0.7598,0.5322,Control
H02,0.7864,0.5313,1.1101,0.1962,0.7286,0.3996,Control
H03,1.0471,0.7771,1.1937,0.2487,1.0144,0.6108,Control
H04,1.2196,0.8627,1.5184,0.2827,0.845,0.5632,Control
H06,1.0932,0.5625,1.3294,0.3442,0.8676,0.3618,Control
H07,1.161,0.7025,1.4534,0.1915,0.8859,0.5271,BRCACancer
H08,0.9132,0.4391,1.4653,0.2754,0.8312,0.6639,BRCACancer
H09,0.819,0.9265,1.2779,0.0631,0.6645,0.3311,BRCACancer
H10,1.084,0.6309,1.4324,0.2071,0.8345,0.5801,BRCACancer
H11,1.2701,0.4461,1.5594,0.2395,1.08,0.3826,BRCACancer
H12,1.3959,0.7156,1.7532,0.5601,1.2279,0.6789,BRCACancer
I01,1.4234,1.1464,1.9305,0.4202,1.2563,0.5936,Control
I02,1.0883,1.3962,1.3985,0.2638,0.7595,0.4401,Control
I03,0.8443,0.54,1.033,0.1706,0.7649,0.4351,Control
I04,1.0932,0.5118,1.4888,0.3655,0.8526,0.6335,Control
I05,0.9372,0.4851,1.2346,0.2872,0.913,0.5289,Control
I06,1.0209,0.4864,1.4349,0.3209,0.8454,0.6266,Control
I07,1.3997,0.7986,1.9738,0.4933,0.998,0.8916,Control
I08,1.3948,0.6383,1.7674,0.4331,1.2673,0.6961,Control
I09,1.0204,0.523,1.338,0.1456,0.8164,0.5971,Control
I10,1.3998,0.9497,1.6703,0.4669,1.1991,0.6963,Control
I11,0.9857,0.5633,1.2295,0.2562,0.7078,0.4211,Control
I12,1.1263,0.6858,1.34,0.3081,0.8869,0.5217,Control
I13,1.1154,0.82,1.4915,0.2377,1.0678,0.4791,Control
J01,0.8904,0.5186,1.1583,0.2064,0.7761,0.5133,Control
J02,1.0352,0.7502,1.3138,0.248,0.797,0.4832,Control
J03,1.2588,0.5543,1.5981,0.529,1.2684,0.7676,Control
J04,1.1563,1.0853,1.4126,0.38,0.9548,0.6903,Control
J05,1.0553,1.8826,1.715,0.2968,0.9446,0.6614,Control
J06,1.3947,1.5549,1.7816,0.2104,1.102,0.4785,Control
J07,1.311,0.9028,1.6914,0.5151,1.2525,1.0023,Control
J08,1.2344,1.0689,1.5356,0.3694,1.0973,0.8076,Control
J09,1.191,1.3948,1.3931,0.2445,0.8763,0.4876,Control
J10,1.3199,1.6901,1.7736,0.3646,1.0188,0.8445,Control
J11,1.1176,1.401,1.6428,0.2084,0.8589,0.6565,Control
J12,1.2879,1.6913,1.4511,0.2057,0.8408,0.5479,Control
K01,1.4578,0.9176,2.0093,0.5385,1.215,0.9409,BRCACancer
K02,1.263,1.1635,1.7503,0.3915,1.1777,0.7216,BRCACancer
K03,1.37,0.8855,1.8266,0.3143,0.9591,0.4825,BRCACancer
K04,1.4731,1.0401,1.9672,0.3986,1.2742,0.6438,BRCACancer
