@relation data

@attribute id string
@attribute 3685 numeric
@attribute 6714 numeric
@attribute 5335 numeric
@attribute 5781 numeric
@attribute 5175 numeric
@attribute 7525 numeric
@attribute 2534 numeric
@attribute 3690 numeric
@attribute 5777 numeric
@attribute 3932 numeric
@attribute 4067 numeric
@attribute 3635 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7309,0.3629,1.7289,0.5364,1.7178,0.2948,1.5632,2.1043,1.806,1.9662,1.322,1.2646,Control
A02,0.6041,0.3648,1.2376,0.3842,1.7968,0.1432,1.1722,2.2228,1.8835,1.7131,1.18,1.2681,Control
A03,0.8144,0.5956,1.3242,0.4604,1.9943,0.3163,1.401,2.238,1.9537,1.7413,1.5735,1.4447,Control
A04,0.6126,0.3996,1.312,0.3807,1.6718,0.296,1.3783,2.722,1.8892,1.9976,1.3977,1.3759,Control
A05,0.8229,0.6218,1.2008,0.4661,2.0442,0.2673,1.4167,2.9516,2.0146,1.7053,1.5903,1.4136,Control
A06,0.6964,0.4104,1.1962,0.4744,1.7947,0.315,1.3172,2.5793,1.8259,1.6353,1.3721,1.3554,Control
A07,0.7783,0.3471,1.2837,0.516,2.1193,0.345,1.855,2.3097,1.8391,1.7391,1.7192,1.4305,Control
A08,0.7522,0.3367,1.4764,0.6002,2.0131,0.4797,2.0099,1.4367,1.6796,1.5842,1.9024,1.5328,Control
A09,0.622,0.4405,1.3678,0.4408,2.06,0.2588,1.6972,2.6555,1.8284,1.8564,1.6508,1.3605,Control
A10,0.7986,0.4233,1.2566,0.5,1.9358,0.2945,1.978,2.8242,1.8549,1.9077,1.8161,1.547,Control
A11,0.4898,0.2131,1.1671,0.4071,1.6625,0.3221,1.2727,2.3431,1.7052,1.6756,1.0919,1.1425,Control
A12,0.4265,0.1246,0.8362,0.2448,1.2989,0.1497,0.8099,2.5939,1.3549,1.4516,0.9496,1.0352,Control
B01,0.5354,0.1548,1.4003,0.5505,1.6848,0.3432,1.4445,2.0587,1.5214,1.4767,1.3861,1.1946,Control
B02,0.6652,0.4023,1.468,0.4639,1.8552,0.2692,1.4931,2.024,1.9612,2.0374,1.3263,1.4018,Control
B03,0.6283,0.2613,1.4472,0.5275,1.6735,0.2462,1.6356,1.0469,1.786,1.853,1.3701,1.3328,BRCACancer
B04,0.7023,0.3358,1.3972,0.6234,1.9491,0.3938,2.1773,2.1261,1.5997,1.6128,2.0108,1.6247,BRCACancer
B05,0.431,0.2762,1.0175,0.3737,1.9541,0.4399,1.5353,1.7434,1.8143,1.388,1.5095,1.4358,BRCACancer
