@relation data

@attribute id string
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 3006 numeric
@attribute 3007 numeric
@attribute 3008 numeric
@attribute 3009 numeric
@attribute 3024 numeric
@attribute 3836 numeric
@attribute 3837 numeric
@attribute 836 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.9683,0.4112,2.0421,1.9238,3.8205,0.8363,0.1197,1.3302,2.2726,1.208,Control
Utah__A02,0.8495,0.2916,1.5129,1.5025,3.8085,0.1641,-0.0902,1.0932,2.2783,1.1875,Control
Utah__A03,0.9197,0.4401,2.0161,1.7497,3.8444,1.2453,0.0303,1.2746,2.3035,1.3243,Control
Utah__A04,0.8958,0.3836,2.3972,1.9977,4.6812,0.8734,0.0316,1.1876,2.1358,1.1111,Control
Utah__A05,1.0382,0.4936,2.3564,1.8806,4.2263,1.1051,0.0175,1.3552,2.2236,1.4127,Control
Utah__A06,0.9035,0.424,1.5368,1.5189,3.7148,0.4978,0.0169,1.213,2.174,1.1328,Control
Utah__A07,0.9215,0.4549,1.7194,1.8066,3.8271,1.0072,-0.0702,1.3581,2.2349,1.3997,Control
Utah__A08,0.6569,0.3883,1.9595,1.6928,3.807,0.6103,-0.0154,1.488,2.1647,1.0162,Control
Utah__A09,0.8576,0.38,1.5142,1.6557,3.8301,0.6871,0.0279,1.2612,2.3078,1.0099,Control
Utah__A10,0.9305,0.3818,2.1002,1.7872,4.1461,0.7405,-0.0412,1.407,2.2271,1.2126,Control
Utah__A11,0.5846,0.1932,1.6294,1.4811,3.8686,0.474,-0.0635,0.9427,2.0994,0.8471,Control
Utah__A12,0.4109,0.2302,1.6916,1.1086,3.6754,0.0699,-0.1993,0.8527,1.6382,0.8752,Control
Utah__B01,0.5758,0.2783,1.6154,1.3662,3.195,0.0241,-0.2818,1.1542,2.1207,0.8695,Control
Utah__B02,0.9058,0.4105,2.1883,1.8843,4.0122,0.8285,0.0245,1.2613,2.2946,1.1304,Control
Utah__B03,0.8294,0.3312,1.8747,1.6626,3.8841,0.4317,-0.0993,1.2665,2.1931,1.0343,BRCACancer
Utah__B04,0.6866,0.3861,1.34,1.2254,3.2808,0.3567,-0.017,1.4277,2.02,1.014,BRCACancer
Utah__B05,0.5665,0.3089,1.7884,1.2832,3.6938,0.4086,-0.1328,1.0461,2.1633,1.108,BRCACancer
Utah__B06,0.2895,0.1266,0.816,0.6535,2.7273,-0.3842,-0.1335,0.8574,1.9215,0.9311,BRCACancer
Utah__B07,1.0043,0.4318,1.8731,1.6269,3.7917,0.507,0.022,1.3226,2.415,1.2236,BRCACancer
Utah__B08,0.7748,0.3083,1.5498,1.6096,4.095,0.7404,-0.0387,1.1335,2.2118,1.1212,Control
Utah__B09,0.3019,0.2388,1.3331,1.3382,3.6682,0.171,-0.1725,1.2153,2.0247,0.9357,Control
Utah__B10,0.5803,0.2655,1.5424,1.4876,3.8685,0.3649,0.0503,1.1923,1.9469,0.8552,Control
Utah__B11,0.6707,0.1709,2.1811,1.3495,3.8205,1.0958,-0.0229,1.1151,2.1689,0.9833,Control
Utah__B12,0.1609,0.1779,0.6363,1.0617,3.3505,-0.2504,-0.1491,0.9694,1.6475,0.6083,Control
Utah__C01,0.8839,0.4281,1.5094,1.6728,3.706,0.7816,-0.0532,1.2389,2.3104,0.9394,BRCACancer
Utah__C02,0.9332,0.426,1.8213,1.7948,4.0765,0.7215,0.0394,1.1344,2.2239,0.9703,BRCACancer
Utah__C03,1.1123,0.6258,1.6871,1.5657,3.9003,0.9132,0.203,1.2616,2.3993,1.2113,BRCACancer
Utah__C04,0.5197,0.2512,1.2534,1.341,3.7538,0.2103,-0.1166,0.7406,1.814,0.6798,Control
Utah__C05,0.4566,0.2506,1.1259,1.4727,3.8236,0.0817,0.3264,0.8381,1.8263,0.7172,BRCACancer
Utah__C06,-0.0671,-0.0378,0.8909,0.9663,2.3831,-0.2961,-0.167,0.2537,0.7186,0.2638,Control
Utah__C07,0.7299,0.2545,1.4993,1.8169,4.4809,0.4158,-0.2147,0.9373,2.004,0.8175,Control
Utah__C08,0.747,0.3765,1.6951,1.7361,4.0275,0.4264,0.1155,1.0636,2.1614,0.8462,Control
Utah__C09,0.6612,0.2909,1.5099,1.7642,4.241,0.607,-0.0031,1.0504,1.9278,0.8785,Control
Utah__C10,0.7982,0.378,1.7432,1.7857,4.399,0.472,0.0229,1.124,1.9664,0.9156,BRCACancer
Utah__C11,0.6789,0.4007,1.6709,1.8333,4.1995,0.7234,-0.157,1.0654,2.3715,0.8346,Control
Utah__C12,0.2846,0.1419,1.5715,1.1739,4.2329,0.2004,0.134,0.5864,1.7376,0.5451,BRCACancer
Utah__D01,0.3369,0.2899,0.822,0.9322,3.0084,-0.1276,-0.0326,1.1036,2.0702,0.6655,BRCACancer
Utah__D02,0.5444,0.2533,1.6805,1.6876,4.5741,0.7987,-0.0065,0.9993,2.0239,0.8968,BRCACancer
Utah__D03,0.4401,0.2875,1.573,1.634,4.3349,0.7513,-0.0255,0.8801,1.9515,0.8455,BRCACancer
Utah__D04,0.6352,0.2588,1.5391,1.4913,4.0147,0.5578,0.0549,1.0026,2.1365,0.7887,BRCACancer
Utah__D05,0.8331,0.2896,1.342,1.62,4.0933,0.224,0.1405,1.1285,2.0695,0.9086,BRCACancer
Utah__D06,0.8262,0.3799,1.6775,1.7512,3.9032,0.7236,-0.0175,1.1762,2.2118,1.0307,BRCACancer
Utah__D07,0.7728,0.3698,1.7801,1.7039,4.4279,0.8008,-0.0013,1.1226,2.2355,1.0886,Control
Utah__D08,0.3837,0.2762,1.3666,1.2268,4.1438,0.4571,0.1122,0.7682,1.9969,0.8835,Control
Utah__D09,0.6881,0.3251,1.6493,1.6515,3.9758,0.6864,0.1234,1.0239,2.104,0.963,Control
Utah__D10,0.6663,0.2132,2.4501,1.4907,4.381,0.7803,-0.0562,0.8819,2.1215,0.9678,Control
Utah__D11,-0.0214,0.1312,0.8077,0.9836,2.8867,-0.0101,-0.3356,0.389,1.3551,0.5269,Control
Utah__D12,0.3133,0.0714,1.1391,1.4363,4.2374,0.5107,-0.0733,0.7127,2.0812,0.7048,Control
Utah__E01,0.5059,0.1806,1.6412,1.586,4.9703,0.81,0.1015,0.8924,2.0057,0.5489,BRCACancer
Utah__E02,0.8616,0.3763,2.0298,2.2072,4.4879,1.2231,0.1953,1.2275,2.0706,1.0825,Control
Utah__E03,0.7884,0.3139,2.0259,1.9182,4.7609,0.9825,0.0848,0.9922,2.247,0.9086,Control
Utah__E04,0.89,0.4572,1.9257,1.906,4.2032,0.8095,-0.0621,1.2255,2.2699,0.9967,Control
Utah__E05,0.7022,0.2798,1.8099,1.7377,4.0417,0.6024,-0.1492,1.163,1.967,0.9626,Control
Utah__E06,0.4358,0.2679,1.2811,0.9765,3.6456,0.3975,-0.3082,0.8411,1.7893,0.8535,BRCACancer
Utah__E07,0.6208,0.3044,1.6645,1.6529,4.1635,0.7376,-0.0251,1.0991,2.1644,0.8865,BRCACancer
Utah__E08,0.7973,0.3267,1.766,1.9505,4.36,1.1282,-0.0179,1.1641,2.4017,0.9934,Control
Utah__E09,0.6443,0.2149,2.2595,1.8188,4.1425,0.567,0.0856,1.0771,2.1757,1.0584,BRCACancer
Utah__E10,0.9334,0.3724,1.9638,1.9408,4.1331,1.1691,-0.0323,1.3009,2.2575,1.2444,BRCACancer
Utah__E11,0.5976,0.2183,1.3645,1.6535,4.1518,0.5651,-0.0521,0.9384,2.0429,0.8545,Control
Utah__E12,0.3071,0.0726,1.3526,1.538,4.5879,0.5718,-0.0837,0.768,1.9723,0.6085,BRCACancer
Utah__F01,0.9191,0.4108,1.9151,1.8626,3.9034,0.7292,-0.1406,1.1397,2.3494,0.9699,Control
