@relation data

@attribute id string
@attribute 10434 numeric
@attribute 115677 numeric
@attribute 1785 numeric
@attribute 207 numeric
@attribute 3320 numeric
@attribute 340481 numeric
@attribute 4846 numeric
@attribute 51070 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 857 numeric
@attribute 8976 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4651,-0.1042,1.0588,0.6157,0.7571,1.194,0.1139,1.0876,2.327,1.1541,2.0788,-0.0865,0.6382,Control
Utah__A02,0.1902,-0.0569,0.9026,0.5686,0.6913,0.9391,0.1064,0.5967,2.3401,0.9777,2.1743,-0.1157,0.5042,Control
Utah__A03,0.3762,-0.0663,1.0805,0.6805,0.8905,1.1008,0.1514,0.6111,2.5223,1.2312,2.1303,-0.002,0.5574,Control
Utah__A04,0.2072,-0.0775,0.9491,0.6225,0.7697,0.8218,0.15,0.7773,2.6032,1.025,2.2819,-0.0584,0.4639,Control
Utah__A05,0.2044,-0.0642,1.0811,0.7463,0.69,0.9694,0.1124,0.7432,2.287,0.9902,2.3833,-0.0049,0.5921,Control
Utah__A06,0.253,-0.1179,0.9801,0.6458,0.6767,0.803,0.0779,0.7186,2.2428,1.1486,2.1363,-0.084,0.5236,Control
Utah__A07,0.3366,-0.08,1.0425,0.597,0.5796,1.2536,0.1226,0.8071,2.296,1.4495,2.1759,-0.0743,0.7878,Control
Utah__A08,0.5112,-0.0889,1.0763,0.5375,0.7084,1.3683,0.0858,0.7366,2.2139,1.2527,1.9205,-0.1327,0.9028,Control
Utah__A09,0.3018,-0.094,1.0059,0.5633,0.5974,1.1727,0.1394,0.8329,2.2423,0.951,2.3034,-0.0557,0.707,Control
Utah__A10,0.3721,-0.0784,1.0237,0.5633,0.6163,1.0344,0.0716,0.6678,2.2774,1.2653,2.2451,-0.0635,0.7633,Control
Utah__A11,0.2015,-0.1627,0.8681,0.54,0.6377,1.1429,0.043,0.5937,2.2562,0.7584,2.1908,-0.1113,0.4921,Control
Utah__A12,0.0569,-0.0703,0.6116,0.3955,0.5292,0.4976,0.1116,0.4828,1.7774,0.602,1.965,0.0016,0.2466,Control
Utah__B01,0.3504,-0.0888,0.8718,0.3916,0.7447,1.1376,-0.0013,0.6728,2.4459,1.5527,1.8265,-0.2354,0.6168,Control
Utah__B02,0.3278,-0.0958,1.03,0.6693,0.873,0.9855,0.1192,0.965,2.7299,1.4591,2.189,-0.1231,0.5812,Control
Utah__B03,0.2373,-0.0743,0.9806,0.5703,0.9221,1.1035,0.0632,0.7654,2.6651,1.4948,2.042,-0.1967,0.6172,BRCACancer
Utah__B04,0.3846,-0.0414,1.0988,0.5203,0.6259,1.0891,0.1101,0.5435,2.1452,1.4654,1.8968,-0.0826,0.8694,BRCACancer
Utah__B05,0.1795,-0.086,0.9816,0.443,0.7698,0.9402,0.1003,0.5696,2.5472,1.2033,2.0581,-0.1264,0.4955,BRCACancer
Utah__B06,0.1391,-0.026,0.7533,0.1783,0.6535,0.7298,-0.1416,0.2933,2.1772,1.2894,1.5456,-0.2369,0.4429,BRCACancer
Utah__B07,0.3364,-0.1028,1.1536,0.6313,0.7891,1.2677,0.0829,0.7396,2.7059,1.3429,2.1058,-0.0846,0.6425,BRCACancer
Utah__B08,0.252,-0.0593,0.9548,0.6407,0.6312,0.9584,0.084,0.8232,2.443,1.1707,2.4631,-0.0621,0.4601,Control
Utah__B09,0.3809,-0.1095,1.0923,0.4608,0.9533,0.9836,0.0122,0.5021,2.528,1.1532,2.1245,-0.1948,0.7094,Control
Utah__B10,0.2271,-0.0504,0.8415,0.3842,0.513,0.7748,0.0123,0.3745,2.1794,1.174,2.0672,-0.0795,0.5886,Control
