@relation data

@attribute id string
@attribute 4660 numeric
@attribute 2934 numeric
@attribute 7414 numeric
@attribute 9826 numeric
@attribute 1072 numeric
@attribute 4633 numeric
@attribute 3984 numeric
@attribute 1729 numeric
@attribute 4638 numeric
@attribute 387 numeric
@attribute 4983 numeric
@attribute 6093 numeric
@attribute 6714 numeric
@attribute 393 numeric
@attribute 392 numeric
@attribute 395 numeric
@attribute 394 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 10093 numeric
@attribute 10092 numeric
@attribute 10552 numeric
@attribute 10458 numeric
@attribute 10097 numeric
@attribute 10096 numeric
@attribute 10095 numeric
@attribute 9138 numeric
@attribute 10094 numeric
@attribute 7984 numeric
@attribute 7094 numeric
@attribute 10109 numeric
@attribute 5216 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3178,0.3405,1.2384,0.7329,0.6877,-0.1322,0.4778,1.692,0.1805,0.765,0.1898,1.5435,0.3755,1.3306,0.9637,-0.0298,0.8414,0.4607,0.1369,1.6629,1.4633,0.7424,0.0173,2.0439,2.1256,1.9128,1.6152,0.6454,0.3973,2.3174,2.1461,1.3967,Control
A02,0.2034,0.2473,1.1723,0.642,0.5874,-0.1189,0.5419,1.5934,0.1896,0.54,0.0793,1.2563,0.3775,1.0664,0.841,-0.0394,0.6009,0.3008,0.0045,1.6044,1.5728,0.6418,-0.006,1.9462,1.9481,1.8527,1.4033,0.3855,0.1123,2.3906,2.2047,1.3442,Control
A03,0.3182,0.4819,1.3701,0.8462,0.8608,-0.0448,0.6022,1.8183,0.2011,0.8594,0.0862,1.5334,0.6195,1.2716,1.0891,-0.0422,0.5318,0.3911,0.1132,1.7989,1.5456,0.7455,0.0581,2.1664,2.1635,2.0375,1.5105,0.6143,0.2364,2.607,2.3388,1.6832,Control
A04,0.227,0.2966,1.3499,0.5759,0.6536,-0.0369,0.5622,1.8154,0.1822,0.5096,0.087,1.1857,0.414,1.1999,0.9635,-0.0367,0.6507,0.2626,0.0391,1.8317,1.6583,0.6485,0.0346,2.0268,2.0926,2.2056,1.5301,0.4111,0.2914,2.6218,2.2495,1.2385,Control
A05,0.2931,0.5166,1.5754,0.8211,0.7912,-0.069,0.8112,1.9691,0.2652,0.6538,0.2595,1.4238,0.6469,1.251,1.1221,0.0083,0.6228,0.3082,0.1165,1.9654,1.6424,0.7062,0.0267,2.0566,2.2116,2.3734,1.5182,0.6179,0.1812,2.9588,2.2923,1.4906,Control
A06,0.2625,0.3947,1.3317,0.7549,0.669,-0.0058,0.5633,1.708,0.1978,0.5802,0.0704,1.3049,0.4253,1.205,0.9929,-0.0625,0.5717,0.3263,0.0413,1.6663,1.4632,0.6208,0.0066,2.0285,1.9371,2.0743,1.4448,0.4365,0.3577,2.6128,2.0431,1.4311,Control
A07,0.4072,0.3897,1.4361,0.8182,0.5738,-0.0732,0.5803,1.9112,0.2174,0.7994,0.1688,1.5625,0.359,1.2345,1.0103,-0.0775,0.8813,0.4091,0.1426,1.776,1.6007,0.7275,0.0784,2.2654,2.2443,2.0621,1.5044,0.628,0.186,2.4816,2.2004,1.3882,Control
A08,0.557,0.3584,1.197,0.7224,0.5525,-0.042,0.421,2.0342,0.1426,0.8642,0.1445,1.5997,0.3481,1.1778,0.874,-0.0803,1.0196,0.48,0.1647,1.6099,1.404,0.7075,-0.0049,2.2788,2.4093,1.8139,1.5044,0.55,0.2008,2.2507,2.3329,1.3241,Control
A09,0.3657,0.3408,1.4183,0.6424,0.6291,-0.0634,0.4957,1.7934,0.2309,0.5863,0.1631,1.5151,0.4569,1.23,0.8829,-0.0367,0.7751,0.3065,0.1239,1.6319,1.4758,0.6017,-0.0387,2.0967,2.2355,1.936,1.4979,0.4452,0.3167,2.5289,2.1452,1.3816,Control
A10,0.4397,0.3881,1.6209,0.7579,0.5694,-0.0478,0.5862,2.0862,0.2111,0.7708,0.2303,1.483,0.4388,1.133,0.894,-0.0126,0.7036,0.3636,0.1324,1.906,1.6215,0.6625,0.0105,2.263,2.3883,2.141,1.4585,0.5506,0.141,2.7276,2.4244,1.5144,Control
A11,0.2435,0.3313,1.1749,0.4326,0.4053,-0.0182,0.382,1.5236,0.0735,0.5541,0.1226,1.2476,0.2186,1.0288,0.8394,-0.0113,0.6047,0.2221,0.1035,1.2961,1.1493,0.4357,0.0103,1.9172,1.8196,1.6813,1.3202,0.3416,0.3103,2.3921,1.7119,1.3163,Control
