@relation data

@attribute id string
@attribute 10411 numeric
@attribute 107 numeric
@attribute 11261 numeric
@attribute 114 numeric
@attribute 1387 numeric
@attribute 163688 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 27330 numeric
@attribute 2776 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4659 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5502 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 63928 numeric
@attribute 673 numeric
@attribute 775 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0359,-0.0295,1.0959,-0.1515,1.4764,0.0853,1.9196,0.4579,-0.0835,0.6485,-0.1013,-0.1559,-0.1117,-0.0837,-0.1622,-0.1089,-0.1708,-0.1684,-0.133,0.4236,1.3732,0.7579,0.8352,0.8558,1.5967,1.3668,1.8606,2.7938,-0.267,1.7231,0.5973,-0.0566,1.8182,1.834,2.3607,-0.1106,0.7429,1.2926,1.379,1.3074,0.945,1.1287,-0.1227,0.5534,1.0586,-0.0574,1.76,1.0952,0.7341,0.4307,1.142,1.7841,1.3016,1.7119,0.9079,0.1016,1.9037,-0.1833,0.5978,-0.0944,2.327,1.1541,2.0788,-0.0549,1.3209,0.1107,0.0018,0.871,0.6395,Control
Utah__A02,-0.0038,0.0718,1.2156,-0.1772,1.2354,0.1916,1.7075,0.2609,-0.0829,0.2358,-0.0893,-0.08,-0.1337,-0.143,-0.1532,-0.1274,-0.1038,-0.1016,-0.1801,0.3716,1.136,0.5221,0.6307,0.6946,1.3547,1.1121,1.6524,2.9993,-0.136,1.687,0.5059,-0.0793,2.055,1.7465,2.4743,-0.0554,0.6208,0.9495,1.0794,1.0986,0.8462,0.9806,-0.1089,0.2001,0.7032,-0.1301,1.6579,1.0379,0.48,0.3006,0.9562,1.5394,1.0126,1.2372,0.9261,0.1035,1.6531,-0.162,0.4645,-0.098,2.3401,0.9777,2.1743,-0.0667,0.7169,0.2623,0.1255,0.6333,0.4503,Control
Utah__A03,0.0593,0.0628,1.2948,-0.1901,1.4513,0.1507,1.9357,0.3328,-0.1467,0.4627,-0.0914,-0.0855,-0.1377,-0.1018,-0.1821,-0.0683,-0.0968,-0.0954,-0.1616,0.3757,1.4067,0.5995,0.8656,0.7329,1.6527,1.3456,1.88,3.0903,-0.2309,2.0214,0.7325,-0.1062,2.0834,1.7879,2.3717,-0.1215,0.7759,1.2205,1.157,1.2768,1.0405,0.9935,-0.0955,0.1966,0.9762,-0.1328,1.9065,1.0752,0.7059,0.4986,1.0907,1.7337,1.1563,1.7552,1.0247,0.114,1.847,-0.1684,0.5178,-0.0937,2.5223,1.2312,2.1303,0.02,0.7838,0.2189,0.1008,0.8023,0.5131,Control
Utah__A04,0.0273,0.0443,1.2501,-0.1469,1.2933,0.1196,1.6503,0.219,-0.1081,0.3177,-0.1044,-0.0429,-0.0447,-0.1291,-0.1293,-0.0465,0.0267,-0.1004,-0.1059,0.3609,1.2239,0.6647,0.6114,0.7843,1.1951,1.0938,1.8523,3.0364,0.0209,1.6421,0.5226,-0.07,2.2124,1.9132,2.4773,0.0789,0.692,0.9394,1.2377,1.2271,0.8362,1.1638,-0.1322,0.3061,0.82,0.0051,1.7434,1.0602,0.5113,0.4277,0.9348,1.6705,1.0515,1.2952,1.0075,0.1111,1.8121,-0.123,0.5636,-0.0914,2.6032,1.025,2.2819,0.0716,1.0123,0.1397,0.0872,0.6998,0.4799,Control
Utah__A05,0.0549,0.0207,1.4293,-0.1504,1.4436,0.1695,1.9547,0.4891,-0.052,0.4844,-0.0863,-0.0927,-0.0453,-0.0864,-0.1196,-0.0566,0.0378,-0.103,-0.0921,0.4772,1.3362,0.6917,0.8284,0.7231,1.4096,1.206,1.9027,3.3113,-0.1501,1.8765,0.8434,-0.0587,2.2298,1.9153,2.3286,-0.0281,0.7965,1.0923,1.1578,1.3083,1.1378,1.0454,-0.0826,0.3059,0.9512,-0.0102,1.9721,1.2157,0.726,0.5021,1.0738,1.8077,1.0668,1.5482,1.116,0.1037,1.8169,-0.0599,0.6105,-0.0855,2.287,0.9902,2.3833,0.1309,0.8377,0.1933,0.0829,0.7777,0.5432,Control
Utah__A06,0.0442,0.0266,1.3792,-0.2147,1.3768,0.1554,1.8403,0.3865,-0.0929,0.3651,-0.0785,-0.08,-0.1583,-0.0762,-0.1424,-0.1751,-0.2,-0.1162,-0.1561,0.2467,1.3004,0.6267,0.7511,0.679,1.4336,1.1204,1.8849,2.8748,-0.1934,1.7549,0.6445,-0.0795,1.9267,1.7717,2.213,-0.0139,0.6451,0.9526,0.9225,1.1683,1.0087,0.8785,-0.1543,0.296,0.9045,-0.1858,1.8749,1.0037,0.6824,0.3564,1.0469,1.7479,0.8997,1.3449,0.9822,0.115,1.6695,-0.0916,0.5021,-0.0996,2.2428,1.1486,2.1363,-0.0252,0.8162,0.2303,0.0537,0.5939,0.4865,Control
Utah__A07,-0.0016,0.0569,1.3022,-0.1782,1.4744,0.1441,1.9418,0.8525,-0.1165,0.8957,-0.0722,-0.0754,-0.0988,-0.1371,-0.1631,-0.1023,-0.1288,-0.0906,-0.1378,0.364,1.2829,0.8084,1.009,0.6968,1.7064,1.4262,1.5155,2.9085,-0.247,1.796,0.6633,-0.0871,2.0551,1.9496,2.4706,-0.1152,1.0466,1.3272,1.1807,1.5577,0.903,1.1356,-0.131,0.5102,1.3099,-0.1581,1.9127,0.9863,0.8669,0.4096,1.0479,1.7697,1.4728,2.0368,0.9873,0.1706,2.0157,-0.1397,0.7036,-0.1374,2.296,1.4495,2.1759,0.0498,1.2401,0.2357,0.107,0.9005,0.5939,Control
Utah__A08,0.0574,-0.0018,1.1024,-0.1807,1.5962,0.117,2.0295,0.6443,-0.0935,1.0393,-0.1318,-0.143,-0.114,-0.1302,-0.1534,-0.1024,-0.23,-0.1814,-0.1396,0.2967,1.2091,0.9922,1.0928,0.7065,1.6216,1.5251,1.5419,2.6904,-0.3364,1.7709,0.4362,-0.0906,1.6567,1.9258,2.1783,-0.0951,1.1754,1.4644,1.5305,1.735,0.9887,1.1812,-0.03,0.8364,1.4137,-0.1612,1.9432,1.0102,0.8829,0.3414,1.0982,1.7375,1.7029,2.4745,0.8463,0.1697,1.9639,-0.2384,0.87,-0.0768,2.2139,1.2527,1.9205,5e-04,1.6919,0.1735,0.0326,1.242,0.6051,Control
Utah__A09,-0.0115,0.0294,1.2395,-0.1889,1.4502,0.1201,1.9327,0.7299,-0.0892,0.8753,-0.0688,-0.0608,-0.1222,-0.1084,-0.1589,-0.1115,-0.1126,-0.0978,-0.139,0.349,1.2521,0.7685,0.9804,0.6507,1.5553,1.4442,1.5854,2.8883,-0.1152,1.6671,0.6203,-0.0575,2.0501,1.8912,2.494,-0.0624,0.8882,1.2405,1.1693,1.3777,1.0256,1.096,-0.2464,0.5718,1.2508,-0.1546,1.8616,1.0062,0.7767,0.356,1.0489,1.637,1.2388,1.9939,0.8276,0.1377,1.9382,-0.1799,0.6839,-0.0921,2.2423,0.951,2.3034,0.0793,1.2272,0.2185,0.0954,0.8183,0.5577,Control
Utah__A10,0.0361,-0.0156,1.2083,-0.1492,1.5075,0.1372,1.9649,0.9457,-0.0571,0.8224,-0.1004,-0.0835,-0.0662,-0.1233,-0.1127,-0.1097,-0.0417,-0.1043,-0.0982,0.398,1.1456,0.8089,1.0339,0.6346,1.4415,1.4307,1.5651,2.9966,-0.1401,1.7443,0.5606,-0.0546,1.979,1.9215,2.2784,-0.0479,1.0953,1.2521,1.4239,1.6032,0.9363,1.2467,-0.1022,0.3781,1.3167,-0.0174,1.9537,0.9394,0.8171,0.4749,1.0175,1.7832,1.509,2.0248,0.9696,0.0595,1.8103,-0.1298,0.7899,-0.0951,2.2774,1.2653,2.2451,-0.0243,1.1449,0.096,0.0153,1.0998,0.6079,Control
Utah__A11,0.0821,-0.0037,1.2259,-0.1336,1.3339,0.1301,1.7953,0.6393,-0.1215,0.5344,-0.0841,-0.0905,-0.0917,-0.0914,-0.1335,-0.0803,-0.2015,-0.1354,-0.1251,0.2904,1.1705,0.5047,0.8112,0.4282,1.4146,1.2753,1.309,2.4753,-0.188,1.4793,0.5867,-0.0621,2.0735,1.6938,2.3685,-0.0308,0.643,1.0422,0.9878,1.0846,0.9115,0.9113,-0.0051,0.3263,0.9853,-0.1178,1.8347,0.9926,0.6056,0.4262,0.8719,1.2804,0.9474,1.7129,0.7333,0.038,1.7123,-0.1303,0.477,-0.0803,2.2562,0.7584,2.1908,0.0769,0.7793,0.1602,-0.0087,0.6099,0.4877,Control
Utah__A12,0.0487,0.1315,1.0335,-0.1268,0.7983,0.1369,1.0459,0.1726,-0.1312,0.1356,0.0025,-0.0105,-0.1777,-0.0696,-0.108,-0.2075,-0.371,-0.084,-0.2088,0.2032,0.8099,0.458,0.3529,0.5382,0.8721,0.7368,1.2577,2.575,-0.2893,0.8977,0.2473,-0.0411,1.6335,1.5974,2.2305,-0.1135,0.5035,0.6696,0.8395,0.9252,0.786,0.9203,-0.3279,0.1184,0.5269,-0.2487,1.3126,0.6672,0.3165,0.1908,0.5241,1.1644,0.7858,0.6297,0.6795,0.1463,1.2381,-0.1657,0.3712,-0.0359,1.7774,0.602,1.965,0.1727,0.6168,0.5306,0.1424,0.4145,0.2663,Control
Utah__B01,-0.03,0.1108,0.9494,-0.1404,1.305,-0.0138,1.7251,0.3587,-0.102,0.5769,0.0133,-0.0935,-0.3059,-0.0372,-0.0777,-0.2776,-0.4993,-0.1399,-0.1874,0.1584,1.3595,0.7067,0.7916,0.6486,1.5366,1.1959,1.79,2.5536,-0.5906,1.4475,0.2449,-0.0318,1.2807,1.7726,2.3297,-0.1684,0.7077,1.1678,1.2423,1.3713,0.7574,0.9718,-0.2682,0.5839,0.9472,-0.434,1.5662,0.7793,0.6567,0.1449,0.9051,1.6434,1.2945,1.7705,0.612,0.1018,1.7189,-0.1875,0.5276,-0.0381,2.4459,1.5527,1.8265,-0.1601,1.2952,0.3381,-0.0327,0.7835,0.4253,Control
Utah__B02,0.0342,0.0233,1.2251,-0.1385,1.342,0.08,1.784,0.2607,-0.0995,0.34,-0.0745,-0.0666,-0.109,-0.0863,-0.1102,-0.1279,-0.067,-0.1298,-0.1431,0.3404,1.5389,0.5934,0.6638,0.8422,1.5341,1.1402,2.1022,3.1429,-0.1537,1.8017,0.5812,-0.0654,2.0593,2.0246,2.5529,-0.029,0.6735,1.0899,1.3341,1.2918,0.9736,1.0268,-0.1548,0.3378,0.785,-0.1472,1.7427,1.0963,0.6188,0.4126,1.006,1.8632,1.1171,1.4555,0.9432,0.1052,1.8131,-0.1392,0.5114,-0.0632,2.7299,1.4591,2.189,0.0854,1.0466,0.2735,0.0412,0.6112,0.5478,Control
Utah__B03,0.0309,-0.0151,1.1842,-0.1297,1.3124,0.0668,1.7618,0.3661,-0.0825,0.4581,-0.0506,-0.0837,-0.1622,-0.0356,-0.0988,-0.1426,-0.233,-0.1609,-0.1145,0.2646,1.4142,0.6638,0.7044,0.7215,1.6305,1.1765,1.9957,2.9071,-0.2824,1.6027,0.4731,-0.0366,1.885,2.0091,2.5353,-0.0062,0.7456,1.1547,1.3269,1.3768,0.9021,1.0272,-0.1715,0.3907,0.9095,-0.1904,1.7521,0.9479,0.6536,0.3093,1.0673,1.7244,1.2067,1.5959,0.8727,0.0764,1.8013,-0.1796,0.5587,-0.0499,2.6651,1.4948,2.042,0.0256,1.0755,0.2655,-0.0252,0.7042,0.5171,BRCACancer
Utah__B04,-0.013,0.0312,0.9946,-0.2223,1.5339,0.1428,1.9323,0.8222,-0.1275,1.0542,-0.1093,-0.1048,-0.1121,-0.1652,-0.1826,-0.1528,-0.2703,-0.1226,-0.1443,0.1782,1.1114,0.9323,1.0224,0.7962,1.3969,1.3655,1.3704,2.4183,-0.2884,1.6955,0.4117,-0.1142,1.5295,1.8303,2.0291,-0.1108,1.1983,1.4023,1.5379,1.7592,0.8631,1.2233,-0.0225,0.6402,1.5857,-0.1718,1.9229,0.7243,0.8115,0.3653,0.9176,1.7237,1.7902,2.5273,0.8714,0.1473,1.8135,-0.1468,0.83,-0.1014,2.1452,1.4654,1.8968,-0.0211,1.4032,0.1714,0.0595,1.1106,0.5915,BRCACancer
