@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4209 numeric
@attribute 3265 numeric
@attribute 4207 numeric
@attribute 5599 numeric
@attribute 805 numeric
@attribute 4205 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 2002 numeric
@attribute 1956 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 801 numeric
@attribute 6416 numeric
@attribute 1386 numeric
@attribute 121916 numeric
@attribute 6714 numeric
@attribute 5747 numeric
@attribute 5605 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 2776 numeric
@attribute 5058 numeric
@attribute 183 numeric
@attribute 2885 numeric
@attribute 185 numeric
@attribute 5595 numeric
@attribute 808 numeric
@attribute 2185 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9973,1.3192,0.8212,0.4247,0.1258,1.4021,1.1595,1.0742,1.0332,1.7847,0.4312,-0.0786,0.75,0.5523,2.3173,0.7285,1.574,-0.1374,0.3629,0.2618,0.4255,2.2889,0.718,0.6216,1.1667,0.0672,1.6544,-0.0483,1.0783,2.0808,1.1554,0.6432,1.1294,1.7309,Control
A02,0.7343,0.8029,0.7691,0.3701,0.1086,0.9672,0.9813,0.7184,0.6697,1.5429,0.2767,0.0036,0.7973,0.1715,2.331,0.4813,1.4086,-0.0466,0.3648,0.117,0.2945,1.8995,0.4692,0.1857,1.1756,0.1838,1.493,0.0483,1.0214,2.1764,0.9821,0.4992,0.9018,1.6299,Control
A03,0.856,1.2073,0.9618,0.3745,0.0633,1.211,1.2374,1.0479,0.9489,1.7349,0.3461,-0.0126,0.7917,0.1678,2.5215,0.6279,1.4536,-0.0784,0.5956,0.1482,0.494,2.1356,0.6904,0.4253,1.4289,0.2025,1.7906,-0.0163,1.0584,2.1323,1.1527,0.7305,1.1313,1.8758,Control
A04,0.9735,1.3091,0.8689,0.3589,0.1499,0.9665,1.0291,0.7307,0.7891,1.6725,0.3725,-0.0237,0.7946,0.2858,2.6061,0.5001,1.4952,-0.1799,0.3996,0.1496,0.4226,2.278,0.4999,0.2721,1.0247,0.1284,1.4914,0.0111,1.0435,2.2841,1.0681,0.4506,1.0307,1.7145,Control
A05,1.0726,1.2428,0.921,0.4809,0.0982,1.1192,0.994,0.9836,0.9233,1.808,0.4351,-0.0402,0.89,0.2856,2.2755,0.5851,1.5048,-0.0516,0.6218,0.2717,0.4974,2.4514,0.7099,0.4482,1.3702,0.0708,1.8851,-0.0239,1.1978,2.3856,1.2178,0.6788,1.0492,1.9408,Control
A06,0.9088,0.8136,0.9069,0.2391,0.0956,1.1521,1.154,0.8948,0.8755,1.7489,0.3874,-0.0106,0.7604,0.2749,2.2293,0.575,1.3949,-0.1283,0.4104,0.1119,0.3508,2.0424,0.6673,0.3223,1.2955,0.1295,1.5864,-0.023,0.9874,2.1384,1.1114,0.5315,0.8863,1.8446,Control
A07,1.2314,1.2402,0.9507,0.3621,0.0811,1.3691,1.4581,1.2678,1.2903,1.7704,0.2834,-0.0137,0.7917,0.5058,2.2849,0.7805,1.5978,-0.2206,0.3471,0.2084,0.4043,2.4121,0.8479,0.8825,1.3668,0.1623,1.89,0.0034,0.9702,2.178,1.2608,0.7067,1.1809,1.882,Control
A08,1.1064,0.8862,0.7973,0.2915,0.0777,1.4969,1.2592,1.4066,1.3963,1.7386,0.3073,-0.0387,0.777,0.8574,2.199,0.967,1.6407,-0.0587,0.3367,0.2121,0.3356,2.6664,0.8635,1.0342,1.2078,0.0911,1.7425,-0.024,0.9939,1.9223,1.2676,0.7992,1.4746,1.9122,Control
A09,0.9636,0.9959,0.7831,0.3464,0.0631,1.3676,0.9544,1.189,1.2298,1.6393,0.3567,-0.0275,0.7709,0.5722,2.2287,0.7254,1.4886,-0.1353,0.4405,0.2016,0.3503,2.4939,0.7596,0.861,1.2824,0.1407,1.8554,-0.0079,0.99,2.3056,1.1629,0.5778,1.0011,1.8315,Control
A10,1.1138,1.3751,0.9169,0.3978,0.1034,1.2269,1.2719,1.1955,1.2971,1.7838,0.3201,-0.0564,0.7829,0.3634,2.2654,0.8418,1.7266,-0.1257,0.4233,0.2453,0.4701,2.3914,0.7992,0.8051,1.3673,0.1099,1.8284,-0.0245,0.9237,2.2472,1.4018,0.709,1.3376,1.9225,Control
A11,0.6111,1.0715,0.73,0.2849,0.057,1.1557,0.7597,0.9525,0.9582,1.2871,0.307,-0.0127,0.5757,0.3076,2.2432,0.6083,1.2742,-0.1231,0.2131,0.1269,0.421,1.7477,0.5921,0.5011,1.166,0.0049,1.5674,0.02,0.9765,2.1929,0.862,0.4206,0.7411,1.8048,Control
A12,0.4231,0.7127,0.5218,0.1934,-0.0558,0.6947,0.6016,0.4354,0.4893,1.1725,0.1436,0.1107,0.5602,0.0835,1.7425,0.2659,1.0839,-0.1667,0.1246,0.1012,0.184,1.228,0.3092,0.0799,0.6782,0.3584,1.1338,0.0895,0.6537,1.9669,0.6486,0.307,0.5264,1.2884,Control
B01,0.7079,0.9621,0.7767,0.1464,-0.1438,1.4678,1.5624,1.0373,0.9193,1.6457,0.1758,0.0172,0.5727,0.5853,2.4417,0.5919,1.4056,-0.1491,0.1548,0.2081,0.1378,2.2282,0.6422,0.5459,0.9999,0.2783,1.513,-0.0213,0.7649,1.8282,0.9569,0.7761,0.9155,1.5393,Control
B02,0.745,1.3562,1.0253,0.3374,0.0821,1.2677,1.4678,0.8533,0.7534,1.8628,0.3923,-0.0214,0.8993,0.32,2.7387,0.5649,1.5309,-0.013,0.4023,0.1632,0.4073,2.0497,0.6051,0.2957,1.1145,0.138,1.6209,-8e-04,1.0793,2.1911,1.0893,0.6982,0.8818,1.7139,Control
B03,0.7637,1.1569,0.8989,0.2578,0.0327,1.2757,1.5039,0.9842,0.8807,1.7257,0.3166,-0.0516,0.7096,0.377,2.6709,0.6194,1.5341,-0.0944,0.2613,0.0831,0.3033,2.2274,0.6391,0.4204,1.1141,0.0989,1.5833,-0.0323,0.9322,2.044,1.0493,0.7721,0.9292,1.7231,BRCACancer
B04,1.1502,0.8223,0.9583,0.1672,0.0917,1.1452,1.4742,1.3511,1.5724,1.725,0.2218,-0.018,0.7034,0.646,2.1272,0.7505,1.5952,-0.2489,0.3358,0.2236,0.3598,2.5867,0.7937,1.0499,1.1366,0.1269,1.6575,-0.0236,0.7103,1.8986,1.4229,0.8504,1.4407,1.892,BRCACancer
B05,0.6722,0.6881,1.0347,0.23,0.0487,1.0222,1.2093,0.8065,0.8302,1.4207,0.1931,0.0442,0.7378,0.1593,2.5476,0.52,1.2618,-0.2276,0.2762,0.0832,0.3612,1.848,0.4861,0.2189,1.0147,0.2727,1.5074,0.0904,0.8091,2.0601,0.8942,0.4846,0.7814,1.7712,BRCACancer
B06,0.7218,0.3086,0.5975,-0.0263,-0.1702,0.9729,1.2963,0.7521,0.6881,1.4508,-0.0943,-0.005,0.4776,0.1613,2.1606,0.4002,1.2558,-0.0713,-0.0629,0.1723,-0.0139,1.6836,0.5274,0.2931,0.8608,0.2521,1.1253,0.017,0.5053,1.547,0.83,0.4988,0.7812,1.2783,BRCACancer
B07,0.9278,1.0713,1.0717,0.3789,0.0984,1.4186,1.3503,1.0057,0.9103,1.951,0.2699,-0.0147,0.879,0.2287,2.7136,0.6667,1.682,-0.1799,0.3509,0.1479,0.486,2.0738,0.6798,0.3195,1.26,0.1892,1.6451,0.0489,1.0321,2.1078,1.2037,0.7269,1.1794,1.792,BRCACancer
B08,0.5768,1.1173,0.6966,0.3671,0.104,1.0803,1.1764,0.7458,0.6713,1.5728,0.3521,-0.0666,0.7952,0.2168,2.4386,0.4788,1.4027,-0.0364,0.5257,0.2591,0.444,1.8445,0.667,0.2425,1.2287,0.0961,1.6528,0.0088,1.0572,2.4655,0.8834,0.4862,0.7595,1.6981,Control
B09,1.0196,0.8029,0.834,0.2529,0.0996,1.0942,1.1587,1.2017,1.5246,1.5204,0.1412,-0.04,0.6547,0.6846,2.5275,0.8406,1.319,-0.124,0.3141,0.2879,0.3163,2.6368,0.7209,0.9171,0.8196,0.2658,1.6703,0.0013,0.6103,2.1265,1.1795,0.6499,1.2234,1.8255,Control
