@relation data

@attribute id string
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 4331 numeric
@attribute 5435 numeric
@attribute 6829 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 2071 numeric
@attribute 2068 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 8732 numeric
@attribute 8731 numeric
@attribute 2965 numeric
@attribute 2963 numeric
@attribute 1022 numeric
@attribute 2962 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 902 numeric
@attribute 2968 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4354,1.1959,0.9817,0.3124,0.7223,0.9637,0.2219,0.8808,0.9849,0.3669,1.14,0.836,0.8552,1.7729,0.9641,0.4001,0.5802,0.9155,2.0825,1.5522,0.8088,1.16,1.6417,0.3275,1.3044,Control
A02,1.1562,0.9626,0.8539,0.1154,0.3854,0.7768,0.1063,0.7347,0.7292,0.2626,0.9461,0.7074,0.5916,1.3348,0.6071,0.2157,0.3655,0.7528,2.0833,1.3891,0.6644,0.8994,1.1906,0.1366,0.9392,Control
A03,1.3708,1.0552,1.0277,0.1977,0.6997,0.8762,0.1499,0.8758,0.9585,0.413,1.1323,0.7009,0.7935,1.5758,0.7964,0.3497,0.5555,0.9088,2.055,1.5684,0.7828,1.1302,1.5435,0.2466,1.1066,Control
A04,1.2516,1.0876,0.9127,0.1644,0.5693,0.8648,0.3144,0.9022,0.7792,0.3413,1.143,0.799,0.7017,1.3158,0.5536,0.2486,0.5596,0.8665,2.1358,1.4578,0.6845,1.0701,1.4379,0.2567,0.8619,Control
A05,1.448,1.0842,1.1475,0.1852,0.7293,0.9718,0.4329,0.9387,0.8769,0.4677,1.0415,0.9498,0.7968,1.5284,0.6421,0.3416,0.5538,1.0537,2.1131,1.5719,0.771,1.0463,1.4466,0.3328,1.0592,Control
A06,1.3463,1.0566,0.9961,0.136,0.6284,0.8618,0.2293,0.951,0.8123,0.3095,1.0075,0.8847,0.6523,1.5168,0.6933,0.2325,0.5002,0.9523,2.013,1.45,0.6504,1.0496,1.4245,0.3044,1.0497,Control
A07,1.2636,1.0864,0.9622,0.3864,0.7287,0.7943,0.1682,0.7372,0.9036,0.3495,0.9531,0.6864,0.9064,1.5423,0.8235,0.3985,0.536,0.9564,2.1069,1.4774,0.8238,1.0936,1.7306,0.3143,1.117,Control
A08,1.1024,0.8803,0.6375,0.5927,0.5887,0.7474,0.0336,0.8896,0.9421,0.2823,0.9223,0.6422,1.0481,1.5378,0.7888,0.443,0.6008,0.7089,2.0036,1.5842,0.6566,0.9022,1.8361,0.1607,1.0224,Control
A09,1.3495,0.9737,0.8945,0.3814,0.5617,0.782,0.2329,0.9042,0.8333,0.2424,0.8756,0.6051,0.8264,1.5353,0.6481,0.3887,0.5342,0.9767,2.0307,1.4547,0.7091,0.9718,1.6176,0.172,1.183,Control
A10,1.3085,1.0401,0.9445,0.3743,0.65,0.7154,0.3371,0.935,0.9836,0.3422,1.0417,0.7454,0.8921,1.4343,0.651,0.3808,0.6226,0.8408,2.1681,1.5175,0.6642,0.9752,1.9214,0.2017,1.0047,Control
