@relation data

@attribute id string
@attribute 10059 numeric
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10459 numeric
@attribute 10552 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1731 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 1793 numeric
@attribute 2017 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 23607 numeric
@attribute 23624 numeric
@attribute 2549 numeric
@attribute 25759 numeric
@attribute 26052 numeric
@attribute 26084 numeric
@attribute 29119 numeric
@attribute 3059 numeric
@attribute 3611 numeric
@attribute 3678 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 391 numeric
@attribute 399694 numeric
@attribute 4233 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53358 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 60 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 71 numeric
@attribute 7414 numeric
@attribute 7454 numeric
@attribute 79658 numeric
@attribute 81873 numeric
@attribute 8218 numeric
@attribute 8503 numeric
@attribute 857 numeric
@attribute 858 numeric
@attribute 859 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9564 numeric
@attribute 9844 numeric
@attribute 998 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.3254,1.4633,1.6629,0.6454,1.9128,2.1461,0.6781,0.7904,0.7424,0.9562,0.9227,1.9611,0.9907,2.0291,0.3646,-0.1079,2.1378,1.9111,0.0635,1.0588,-0.1051,0.6263,-0.0489,1.4389,0.8495,0.0204,0.3514,-0.1669,0.1153,-0.193,-0.1056,1.8739,1.5602,1.5124,2.4273,0.765,1.1865,-0.0245,-0.0539,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,-0.0759,0.2595,1.0183,0.6575,2.0458,0.7565,0.3755,1.4022,1.2384,1.1904,0.2033,0.3947,0.1188,0.0818,-0.0865,0.305,0.0431,1.4692,1.059,0.063,0.6382,0.0389,0.6745,1.3548,0.0981,Control
Utah__A02,1.0891,1.5728,1.6044,0.3855,1.8527,2.2047,0.4938,0.7356,0.6418,0.8153,0.9643,1.9152,0.7806,1.9507,0.3017,-0.0664,1.9406,1.5306,0.0091,0.9026,-0.1199,0.501,-0.002,1.1486,0.6101,-0.0196,0.2561,-0.1382,0.1232,-0.1171,-0.1274,1.6327,1.5947,1.2465,2.1759,0.54,1.1236,-0.0738,0.1428,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,-0.064,0.1285,0.8499,0.5148,1.7686,0.8046,0.3775,1.0939,1.1723,1.1067,0.2332,0.4124,0.0446,0.0895,-0.1157,0.4289,0.0294,1.3404,0.7344,0.0791,0.5042,0.0582,0.3958,1.0825,-0.0641,Control
Utah__A03,1.3067,1.5456,1.7989,0.6143,2.0375,2.3388,0.709,0.9132,0.7455,1.0403,1.1109,2.0885,0.9451,2.0362,0.4994,-0.0814,2.228,1.646,0.1096,1.0805,-0.0869,0.6107,-0.0268,1.5932,0.797,-0.1324,0.3441,-0.1701,0.0682,-0.1518,-0.1282,1.7633,1.7237,1.607,2.3183,0.8594,1.2719,-0.0703,0.1217,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,-0.0992,0.1567,1.0969,0.7441,2.0648,0.7989,0.6195,1.1357,1.3701,1.3437,0.2779,0.5583,0.0283,0.2042,-0.002,0.3632,0.0399,1.4201,0.9609,0.1708,0.5574,0.0201,0.5373,1.3582,0.05,Control
Utah__A04,1.0689,1.6583,1.8317,0.4111,2.2056,2.2495,0.5243,0.8571,0.6485,0.7203,1.0789,1.8032,0.8166,2.0492,0.3274,-0.0806,2.1149,1.8348,0.0915,0.9491,-0.0898,0.5995,-0.0521,1.374,0.6986,0.013,0.3117,-0.0427,0.0702,-0.0976,-0.099,1.5652,1.475,1.3644,2.3751,0.5096,1.1859,-0.0232,0.0367,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,-0.0951,0.158,0.9327,0.4666,1.9505,0.8019,0.414,1.1965,1.3499,1.0836,0.1807,0.4288,-0.0216,0.0407,-0.0584,0.185,-0.0041,1.3018,0.8992,0.1075,0.4639,0.1022,0.4658,1.2386,0.0031,Control
Utah__A05,1.2609,1.6424,1.9654,0.6179,2.3734,2.2923,0.652,1.0666,0.7062,0.9985,1.1544,2.0685,0.9618,2.1796,0.525,-0.092,2.1217,1.6211,0.1472,1.0811,-0.0727,0.8272,-0.0661,1.5816,0.6664,-0.0472,0.439,-0.049,0.1395,-0.0811,-0.0943,1.8295,1.9049,1.6749,2.221,0.6538,1.4782,-0.0117,0.0534,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,-0.0728,0.2684,1.1784,0.6929,2.0435,0.8988,0.6469,1.2454,1.5754,1.4672,0.1981,0.4919,0.1711,0.1426,-0.0049,0.5688,-0.0883,1.5154,0.8743,0.2051,0.5921,0.1021,0.6167,1.2977,0.0296,Control
Utah__A06,1.216,1.4632,1.6663,0.4365,2.0743,2.0431,0.5783,0.8439,0.6208,0.9842,0.9366,1.9611,0.87,1.9476,0.3738,-0.0535,2.0671,1.4825,0.0503,0.9801,-0.0923,0.5293,-0.0507,1.4575,0.648,-0.1252,0.357,-0.1671,0.0802,-0.1621,-0.1174,1.8108,1.5765,1.5112,2.0446,0.5802,1.2302,-0.0366,0.0458,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,-0.111,0.1239,0.9658,0.5468,1.8446,0.7671,0.4253,1.1742,1.3317,1.2382,0.1779,0.3288,0.1688,0.0877,-0.084,0.2578,-0.0241,1.3978,0.9094,0.1021,0.5236,0.0898,0.4948,1.1472,-0.0117,Control
Utah__A07,1.3226,1.6007,1.776,0.628,2.0621,2.2004,0.868,0.8529,0.7275,1.2881,1.0014,2.1088,1.0263,2.0664,0.494,-0.0716,2.242,1.6434,-0.015,1.0425,-0.1148,0.568,-0.0393,1.4083,0.7821,-0.0857,0.5671,-0.1573,0.0911,-0.174,-0.1418,1.8774,1.6132,1.5123,2.4763,0.7994,1.2477,-0.0995,0.0411,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,-0.1254,0.2112,1.0181,0.7206,1.8021,0.7989,0.359,1.1316,1.4361,1.1709,0.2526,0.4344,0.0617,0.1594,-0.0743,0.2331,0.2212,1.5784,1.248,0.1582,0.7878,0.066,0.8846,1.571,-0.0456,Control
Utah__A08,1.3298,1.404,1.6099,0.55,1.8139,2.3329,1.0275,0.64,0.7075,1.107,0.8585,2.0191,0.7391,1.7358,0.5131,-0.105,2.2731,1.4987,-0.0242,1.0763,-0.1169,0.3608,-0.067,1.3564,0.9142,-0.051,0.5621,-0.1806,0.0637,-0.178,-0.0935,1.8692,1.2902,1.3905,2.328,0.8642,1.0952,-0.0733,-0.0034,1.7501,1.5683,1.321,2.0579,1.714,0.168,-0.1016,0.2145,1.0077,0.8123,1.5964,0.784,0.3481,0.8875,1.197,1.0456,0.2734,0.3659,0.0283,0.1918,-0.1327,0.1114,-0.1338,1.5716,1.6296,0.0468,0.9028,0.0864,1.1116,1.6801,-0.058,Control
Utah__A09,1.3197,1.4758,1.6319,0.4452,1.936,2.1452,0.6695,0.6974,0.6017,1.2065,0.9574,2.0278,0.8608,2.0087,0.4136,-0.0661,2.1764,1.6929,0.0657,1.0059,-0.1033,0.6627,-0.0476,1.3804,0.7165,-0.0782,0.4145,-0.1667,0.1161,-0.1332,-0.1021,1.8089,1.5787,1.3587,2.5756,0.5863,1.1858,-0.0509,0.0382,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,-0.0928,0.2051,0.9398,0.5927,1.768,0.7778,0.4569,1.0418,1.4183,1.1899,0.1951,0.3551,0.0368,0.0917,-0.0557,0.2007,-0.0672,1.523,1.1452,0.0572,0.707,0.0729,0.8262,1.4154,-0.0029,Control
Utah__A10,1.3876,1.6215,1.906,0.5506,2.141,2.4244,0.8286,0.8648,0.6625,1.2309,1.0332,2.1007,0.8286,1.9823,0.5452,-0.0827,2.3614,1.6426,0.0907,1.0237,-0.0711,0.7119,-0.0093,1.4485,0.7988,-0.0369,0.5091,-0.1373,0.1494,-0.1327,-0.1117,1.9717,1.7299,1.5221,2.7093,0.7708,1.1379,-0.0384,0.0124,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,-0.0523,0.2446,1.0533,0.7228,1.821,0.79,0.4388,1.1061,1.6209,1.1146,0.312,0.4527,0.1636,0.2381,-0.0635,0.2945,-0.0891,1.4811,1.3815,0.1535,0.7633,0.1025,0.9361,1.5851,0.0168,Control
