@relation data

@attribute id string
@attribute 107 numeric
@attribute 154 numeric
@attribute 2778 numeric
@attribute 51196 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5731 numeric
@attribute 5912 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0295,0.9523,0.7306,-0.0932,1.1287,-0.1227,1.8555,0.0687,1.1825,1.0216,0.1486,1.3761,Control
Utah__A02,0.0718,1.5265,0.5967,-0.0981,0.9806,-0.1089,1.8585,0.0861,1.0744,1.1411,0.0124,1.416,Control
Utah__A03,0.0628,1.5596,0.6975,-0.1113,0.9935,-0.0955,1.9244,0.0926,1.2517,1.0566,0.0744,1.5851,Control
Utah__A04,0.0443,1.2037,0.6569,-0.1147,1.1638,-0.1322,1.8452,0.1265,1.2396,1.3226,0.1466,1.5998,Control
Utah__A05,0.0207,1.5138,0.6767,-0.0923,1.0454,-0.0826,1.9782,0.1139,1.3175,1.4163,0.1603,1.9284,Control
Utah__A06,0.0266,1.2156,0.5918,-0.1097,0.8785,-0.1543,1.9638,0.061,1.1796,1.0561,0.0447,1.5531,Control
Utah__A07,0.0569,1.4657,0.6707,-0.1368,1.1356,-0.131,2.0261,0.1063,1.2869,1.1756,0.0953,1.6215,Control
Utah__A08,-0.0018,1.2874,0.6901,-0.1035,1.1812,-0.03,1.7243,0.0189,1.1737,0.8746,0.0136,1.2842,Control
Utah__A09,0.0294,1.117,0.6175,-0.1069,1.096,-0.2464,1.9258,0.0974,1.1124,1.1918,-0.0263,1.4843,Control
Utah__A10,-0.0156,1.8174,0.6986,-0.0881,1.2467,-0.1022,1.9263,0.0576,1.2695,1.3995,0.1294,1.7499,Control
Utah__A11,-0.0037,1.2483,0.6091,-0.0441,0.9113,-0.0051,1.7363,0.0123,0.9531,0.9148,0.0675,1.1526,Control
Utah__A12,0.1315,1.0435,0.3465,-0.0402,0.9203,-0.3279,1.3776,0.1257,0.9027,1.3159,-0.2072,0.9294,Control
Utah__B01,0.1108,0.5699,0.5895,-0.0055,0.9718,-0.2682,1.8027,-0.0505,1.0473,0.9602,-0.2235,1.0726,Control
Utah__B02,0.0233,1.3767,0.704,-0.1034,1.0268,-0.1548,2.0535,0.0887,1.2766,1.0651,0.0668,1.7175,Control
Utah__B03,-0.0151,1.1036,0.6633,-0.0224,1.0272,-0.1715,2.0162,-0.0396,1.1829,0.646,-0.0285,1.5759,BRCACancer
Utah__B04,0.0312,1.7998,0.6721,-0.1069,1.2233,-0.0225,1.639,0.0723,1.0672,1.2146,-0.0031,1.2966,BRCACancer
Utah__B05,0.0971,1.2367,0.5904,-0.1295,0.8631,-0.1351,1.8498,0.0593,1.0246,1.0401,-0.0709,1.0888,BRCACancer
Utah__B06,-8e-04,0.7862,0.3913,0.0625,0.7513,-0.3816,1.7036,-0.1152,0.7864,0.9661,-0.2798,0.9364,BRCACancer
Utah__B07,0.0391,1.6541,0.7489,-0.0786,1.149,-0.1569,2.0138,0.0665,1.2151,1.0411,0.0719,1.7133,BRCACancer
Utah__B08,-0.0051,1.3407,0.6844,-0.0583,1.0355,-0.0317,1.9852,0.0425,1.0681,1.4374,0.1823,1.6928,Control
Utah__B09,-0.0189,1.2002,0.6796,-0.0709,1.0551,-0.1108,1.6626,0.0119,0.8428,1.3304,0.0035,1.4115,Control
Utah__B10,0.0631,1.3815,0.4932,-0.089,1.0905,-0.2745,1.6734,0.0224,0.9935,1.1605,0.1402,1.3695,Control
Utah__B11,-0.0029,1.5269,0.6187,-0.0991,0.8979,-0.1753,1.7789,0.0916,0.9883,1.4164,0.0822,1.486,Control
Utah__B12,0.0589,0.9419,0.5449,-0.0798,0.7255,-0.1048,1.3614,0.044,0.654,1.0709,0.0443,0.8447,Control
Utah__C01,0.0598,1.1668,0.6989,-0.1426,0.8639,-0.0299,1.8994,0.086,1.2721,1.0896,-0.0048,1.4313,BRCACancer
Utah__C02,0.0502,1.3395,0.6217,-0.0963,1.0809,-0.1685,1.7968,0.1118,1.2637,1.3757,0.1609,1.6301,BRCACancer
