@relation data

@attribute 10 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1549 numeric
@attribute 1553 numeric
@attribute 7498 numeric
@attribute 9 numeric
@attribute Class {Control,BRCA}

@data
5.040904755,5.147928634,5.667190506,5.6868600275,5.0553050655,6.350767395,6.01355275933,Control
5.40668228,4.98710623,5.039150733,4.899988218,5.1448679035,7.94301456,5.56362304467,BRCA
5.042218873,4.747402994,5.033215116,5.100882184,5.6510240955,8.714658623,5.812739593,BRCA
5.171138007,5.677798027,5.229406468,6.203983216,5.6412953675,7.607850191,5.668606374,Control
4.841735742,4.841735742,5.130324729,5.4139593525,5.841531388,13.38150649,5.690988062,BRCA
5.51191964,5.040904755,5.234397132,5.495975867,5.4400429355,7.77185443,5.88016416333,BRCA
5.384059522,4.981180512,4.948613986,5.8328492495,5.3621893625,8.239337323,5.28149094933,BRCA
5.193979903,5.273526379,5.273526379,5.5246541575,5.520568082,6.94866253,6.31143885267,Control
5.126612849,5.241850906,5.391468086,5.2493603095,5.724689425,6.74994022,5.92515507033,BRCA
5.616189503,5.542111953,6.009890885,5.8300379875,5.267633249,7.084333057,6.076831094,BRCA
4.766345274,4.547045185,4.990967619,5.125667049,5.277469767,7.831198166,5.59756765567,BRCA
6.230458223,5.255511354,5.328415757,5.647965995,5.087437039,7.178966366,5.98111396533,Control
5.193979903,5.249645622,5.6098519,5.4313222975,5.5021896915,7.619781863,6.240619254,Control
5.115003321,5.109999067,5.580003175,5.04733699,5.40722417,7.434004992,6.11869875933,BRCA
4.657664267,4.619453945,4.981066318,5.171509486,5.6716993555,8.328238603,6.11353796633,BRCA
5.039150733,4.134646682,5.43205013,5.4155975425,5.3663148385,7.646560735,6.13728807533,BRCA
5.704879743,5.176533465,5.233246971,5.159732007,5.5671360405,7.580147605,6.99759945233,BRCA
5.051166787,4.931459981,5.442621133,5.580144506,5.401148199,6.923657663,5.705763801,BRCA
4.927198693,4.878003385,4.833536883,5.03208028,5.2443677925,7.386080459,6.76224953633,BRCA
4.726302606,5.113545539,4.941119518,5.4017644025,5.51746625,9.459309233,5.84167830667,BRCA
