@relation data

@attribute id string
@attribute 10161 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 64805 numeric
@attribute 9934 numeric
@attribute 53829 numeric
@attribute 136 numeric
@attribute 27334 numeric
@attribute 5030 numeric
@attribute 5031 numeric
@attribute 5028 numeric
@attribute 5029 numeric
@attribute 2846 numeric
@attribute 140 numeric
@attribute 2840 numeric
@attribute Class {Control,BRCACancer}

@data
A01,2.7109,-0.0671,0.5338,1.3101,0.2382,2.1779,0.1671,2.1661,-0.233,0.0253,0.582,0.3272,0.6434,0.0033,-0.1011,Control
A02,2.5764,0.0473,0.3787,0.9087,0.0966,2.5435,0.0906,1.7595,-0.1267,-0.0148,0.4365,0.2917,-0.1238,0.0834,0.0069,Control
A03,2.2948,0.0294,0.5252,0.7303,0.1776,2.4857,0.0988,1.8435,-0.2659,0.0093,0.4324,0.4103,0.1225,0.0824,0.1021,Control
A04,2.2733,0.0103,0.4901,0.8976,0.2672,2.2369,0.1312,2.0466,-0.2044,-0.0593,0.5075,0.2342,0.2055,0.0488,-0.0047,Control
A05,2.5515,-0.0185,0.5739,1.4232,0.1909,2.7991,0.2284,1.7668,-0.1148,-0.0161,0.8062,0.4731,0.3488,0.1659,-0.0183,Control
A06,2.2954,-0.0388,0.3561,0.686,0.2039,2.5436,0.0406,1.4358,-0.1372,-0.0404,0.2801,0.3931,0.101,0.1205,-0.0675,Control
A07,2.4872,0.0534,0.483,0.8159,0.2831,2.353,0.1237,1.7166,-0.156,0.0736,0.413,0.4417,0.0356,0.1194,0.0355,Control
A08,1.9303,-0.0578,0.4948,0.7537,0.1743,1.8892,0.0773,1.5708,-0.0662,0.053,0.2614,0.2876,0.032,0.0609,-0.0668,Control
A09,2.4146,-0.029,0.6047,1.0542,0.0998,2.0837,0.0363,1.7893,-0.1574,-0.0437,0.3855,0.3498,0.2381,0.0828,0.0175,Control
A10,2.0783,-0.0503,0.4947,1.144,0.0657,2.708,0.1472,1.6715,-0.0067,-0.0017,0.5527,0.4078,0.2198,0.052,-0.0078,Control
A11,2.4977,-0.0294,0.4081,0.3536,0.0718,1.7665,0.1667,1.5576,-0.0692,0.0327,0.0794,0.1928,0.2397,0.0567,-0.0153,Control
A12,2.2462,0.1438,0.2964,0.94,0.2445,1.895,0.0151,1.0798,-0.053,0.0522,0.1205,0.005,0.0306,0.1509,0.0688,Control
B01,2.2707,-0.1118,0.315,0.6877,0.1413,1.5965,-0.0578,1.9279,-0.2087,0.0732,-0.0165,0.1399,0.1778,0.1041,-0.1499,Control
B02,2.3513,-0.0388,0.5587,0.9105,0.1798,2.0714,0.1264,1.9959,-0.1226,0.0439,0.4234,0.266,0.1656,0.0373,-0.0333,Control
B03,2.4417,-0.0049,0.455,0.3711,0.0702,1.8523,0.0237,1.9893,-0.0464,0.1249,0.0791,0.1627,0.0826,0.061,-0.1256,BRCACancer
B04,1.524,-0.0116,0.3706,0.8342,0.282,1.6176,0.0188,1.4495,-0.1857,0.08,0.3449,0.3221,0.282,0.0455,0.0656,BRCACancer
B05,2.2449,0.0826,0.3019,0.6655,0.3923,1.7589,-0.0286,1.4747,-0.1693,0.127,0.3623,0.3418,0.0549,0.0666,0.0241,BRCACancer
B06,2.1437,-0.0348,0.018,0.4475,0.0339,1.8167,-0.0722,1.5226,-0.3844,0.0535,-0.016,0.0297,0.0324,0.1419,-0.1397,BRCACancer
B07,2.4968,0.0084,0.5348,0.825,0.1476,2.1193,0.0607,1.9023,-0.138,0.0011,0.2778,0.3413,0.1986,0.0476,-0.0336,BRCACancer
