@relation data

@attribute id string
@attribute 3303 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 3551 numeric
@attribute 5925 numeric
@attribute 7133 numeric
@attribute 9093 numeric
@attribute 3460 numeric
@attribute 7490 numeric
@attribute 7157 numeric
@attribute 7132 numeric
@attribute 3717 numeric
@attribute 30851 numeric
@attribute 8825 numeric
@attribute 10083 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,2.7134,1.4148,0.4095,1.1434,1.0662,1.1674,0.7736,1.3647,-0.0543,0.7723,1.2525,1.1832,0.6564,0.1368,-0.0721,0.7344,2.1285,1.6889,2.2235,Control
A02,3.2789,1.23,0.4322,0.9151,0.8166,1.3119,0.3944,1.3784,-0.0615,0.5902,1.1877,1.0583,0.6003,-0.0474,-0.0774,1.6345,2.0411,1.279,2.0678,Control
A03,3.0646,1.459,0.5375,1.0536,1.0876,1.4649,0.5308,1.5679,-0.0316,0.8387,1.399,1.4846,0.6514,0.023,-0.0644,2.2035,2.0254,1.4481,2.7745,Control
A04,2.8085,1.4617,0.3432,0.9388,0.8373,1.4707,0.4272,1.0777,-0.0253,0.598,1.102,0.8542,0.745,0.0561,-0.0956,0.6827,1.8933,1.4307,2.2888,Control
A05,3.5058,1.5159,0.365,1.0568,1.0736,1.5415,0.5307,1.5432,0.0193,0.7928,1.3902,1.2997,0.9098,0.2291,-0.0626,0.6381,2.31,1.5153,2.4787,Control
A06,3.2768,1.312,0.4132,0.9679,0.9123,1.4167,0.4814,1.4135,-0.1131,0.6071,1.2785,1.0757,0.7137,0.075,-0.077,0.0789,2.2008,1.3528,2.4894,Control
A07,2.9021,1.2303,0.4675,1.1316,1.0503,1.5234,0.5164,1.3774,-0.022,0.6983,1.4729,1.4165,0.68,0.1258,-0.105,0.9899,2.2185,1.6808,1.9854,Control
A08,2.5864,1.2164,0.2445,1.1825,1.1154,1.223,0.5372,1.3456,-0.0075,0.6576,1.1343,1.4627,0.3356,0.1684,-0.0519,0.8299,1.8401,1.8517,1.9135,Control
A09,2.7855,1.304,0.3484,1.0308,1.0658,1.3942,0.5091,1.2777,-0.0374,0.5363,1.1571,1.3629,0.6638,0.1633,-0.0813,0.813,1.9492,1.6,2.2018,Control
A10,3.1214,1.2969,0.4505,1.1319,0.9902,1.3297,0.4458,1.3818,-0.0385,0.5893,1.3434,1.4231,0.8203,0.2925,-0.0884,1.5987,2.2227,1.6339,2.1342,Control
A11,2.435,1.1956,0.1872,0.7572,0.8532,1.041,0.4557,1.1203,-0.0023,0.5293,1.2239,0.9662,0.6318,0.0591,-0.0493,1.7846,1.5924,1.1125,2.0686,Control
A12,3.4523,0.7846,0.0949,0.7413,0.4202,0.9706,0.2154,0.7735,-0.0545,0.141,0.7465,0.4496,0.42,-0.1167,-0.0568,0.728,1.6677,1.0664,1.6783,Control
B01,2.4146,1.1788,0.221,0.9675,0.913,0.952,0.5785,1.25,-0.0846,0.6634,0.9247,0.9717,0.2034,-0.0471,-0.0356,0.1716,2.173,1.5141,2.5522,Control
B02,2.7148,1.5668,0.4265,1.0914,0.8399,1.5186,0.5377,1.4524,-0.0257,0.8429,1.3104,0.9603,0.6734,0.0547,-0.0675,0.8544,2.3646,1.4393,3.1122,Control
B03,2.8591,1.3846,0.1629,1.0365,0.8769,1.2624,0.5205,1.343,0.0249,0.7188,1.1844,1.0128,0.379,-0.0081,-0.0108,0.7853,2.3633,1.4807,2.6831,BRCACancer
B04,2.3469,1.1066,0.3204,1.2905,0.8599,1.3357,0.4009,1.2436,-0.0812,0.5053,1.1507,1.3155,0.3874,-0.0133,-0.0586,0.8647,1.7332,1.6477,1.6768,BRCACancer
B05,2.9191,1.2743,0.3651,0.8579,0.7142,1.4015,0.4155,1.2137,-0.1213,0.5991,1.0748,0.7915,0.3941,-0.166,-0.1136,0.2659,2.0497,1.2639,2.6534,BRCACancer
B06,2.3772,0.8016,0.0826,0.8602,0.5769,0.709,0.2618,1.003,-0.0966,0.1854,0.82,0.734,0.0051,0.0058,-0.1825,0.4188,1.7818,1.2056,1.5007,BRCACancer
B07,3.1853,1.4052,0.1916,1.2148,0.9896,1.2968,0.6196,1.4604,-0.0407,0.7614,1.4214,1.1696,0.5072,0.0957,-0.1126,1.4515,2.2682,1.4768,2.1568,BRCACancer
B08,3.3246,1.2641,0.1785,0.8656,0.8228,1.2517,0.5031,1.5516,0.0238,0.5332,1.4299,0.9315,0.9184,0.0734,-0.0552,0.8862,2.0339,1.2024,1.9468,Control
B09,2.4491,1.0746,0.0635,1.0191,0.7911,1.1122,0.2946,1.0905,-0.0038,0.4636,0.9505,1.1261,0.3579,0.0835,-0.0582,0.568,1.5112,1.3963,2.012,Control
B10,3.6264,0.9463,0.0864,0.9582,0.6957,1.2545,0.3094,0.9589,-0.0534,0.3786,0.9694,1.0401,0.3319,0.0247,-0.0661,0.699,1.8534,1.488,1.5794,Control
B11,4.5036,1.2114,0.1554,0.8689,0.817,1.2899,0.4007,1.3771,0.0015,0.5929,1.4468,1.069,0.559,0.1818,-0.1065,0.4402,1.972,1.3382,1.9276,Control
B12,2.3407,0.777,0.2909,1.0292,0.4483,0.9915,0.1648,0.9219,-0.0436,0.1559,0.7334,0.9325,0.127,0.0316,-0.0967,0.0181,1.0853,1.2842,1.5991,Control
C01,2.6353,1.4302,0.4812,1.1534,0.9498,1.6893,0.5916,1.4596,-0.0466,0.7981,1.5586,1.2402,0.6752,0.0158,-0.1322,0.7974,1.9742,1.4466,1.9287,BRCACancer
C02,2.9295,1.5139,0.4151,1.0308,0.7565,1.5631,0.4554,1.2114,-0.0042,0.6507,1.2953,0.8503,0.795,-0.0283,-0.0566,0.649,1.9761,1.3945,2.0466,BRCACancer
C03,2.9387,1.6895,0.5511,1.1489,0.8646,1.6917,0.5626,1.3142,-0.0653,0.7597,1.6263,1.1793,0.7917,0.0924,-0.0776,1.3967,1.9788,1.3917,2.1791,BRCACancer
C04,1.8262,1.2122,0.1199,0.6082,0.5048,1.2667,0.2924,1.0445,0.0599,0.3999,0.9798,0.6156,0.8604,-0.0232,-0.0231,0.0041,1.3672,0.9029,2.1606,Control
C05,2.7429,1.1245,0.1511,0.6748,0.3848,1.5588,0.2045,1.2587,0.0599,0.3324,1.0947,0.5986,0.521,-0.0057,-0.0023,0.5171,1.3856,1.0868,1.6711,BRCACancer
C06,-0.0374,0.5461,-0.1027,0.306,-0.0747,0.4427,-9e-04,0.2799,0.0501,0.1048,0.4127,0.0279,0.0771,-0.2057,-0.0288,0.2805,0.2731,0.4197,0.8758,Control
C07,2.991,1.1737,0.2303,0.7485,0.5383,1.3614,0.3622,0.9524,0.0275,0.2932,1.0294,0.5865,0.6546,-0.0295,-0.0807,1.0111,1.5131,1.1322,1.6617,Control
C08,2.7589,1.3756,0.3332,0.8332,0.7767,1.3967,0.5043,1.0733,0.003,0.7209,1.1972,0.8603,0.6119,0.026,-0.0395,1.0552,1.6836,1.256,1.9071,Control
C09,3.0269,1.2505,0.4021,0.8068,0.4805,1.5708,0.3521,0.9472,0.0201,0.3954,1.1444,0.5702,0.5537,0.0313,-0.026,0.898,1.6559,1.2046,1.9508,Control
C10,3.384,1.1881,0.1714,0.818,0.4697,1.6086,0.3168,1.1303,0.0302,0.4424,1.0457,0.4975,0.6581,0.0321,-0.0289,0.3588,1.8034,1.3224,2.0133,BRCACancer
C11,2.6635,1.54,0.2264,0.8794,0.7355,1.4327,0.5887,1.2107,0.0873,0.6502,1.3094,0.8805,0.7383,0.0466,-0.0388,1.3382,1.6121,1.2128,1.9656,Control
C12,2.0541,1.1171,0.0849,0.5436,0.3205,0.9932,0.304,0.8543,0.0875,0.2727,0.8568,0.4207,0.6493,-0.0548,-0.0358,0.5154,1.214,0.9106,1.43,BRCACancer
D01,1.7927,1.1972,0.2647,1.2389,0.7814,1.2711,0.3436,1.2942,0.0641,0.4303,1.073,1.3595,0.206,0.2089,-0.0459,0.1227,1.854,1.5194,1.6585,BRCACancer
D02,2.5414,1.3901,0.3772,0.7864,0.6215,1.4194,0.4611,1.1165,0.0375,0.6437,1.0647,0.6727,0.9075,-0.0035,0.0037,0.4619,1.6146,1.2262,1.815,BRCACancer
D03,2.9923,1.2135,0.2993,0.7981,0.5275,1.4426,0.3133,1.0568,0.0075,0.4158,1.0235,0.7914,0.7627,-0.056,-0.0258,0.423,1.6028,1.1064,1.6905,BRCACancer
D04,3.3913,1.3126,0.226,0.8771,0.6614,1.4942,0.3505,1.287,0.0588,0.6748,1.3483,0.9546,0.6167,0.1089,-0.0395,0.3179,1.7548,1.2679,1.9562,BRCACancer
D05,3.4619,1.2803,0.2075,0.9033,0.6045,1.7099,0.2927,1.3566,-0.0073,0.4539,1.259,0.881,0.8026,-0.0158,-0.0392,0.7232,2.4427,1.2268,2.2088,BRCACancer
D06,3.0414,1.4453,0.3893,1.0072,0.7787,1.5167,0.5423,1.1251,0.0583,0.6893,1.3593,0.9296,0.7163,0.042,-0.0584,0.6622,1.9757,1.4003,2.0942,BRCACancer
D07,2.6428,1.4693,0.2291,0.8912,0.6726,1.5758,0.4254,1.1515,0.0224,0.5811,1.3419,0.7917,0.8997,0.0289,-0.0233,1.1026,1.7343,1.1684,2.0057,Control
D08,2.6864,1.1476,0.3031,0.7185,0.4792,1.2083,0.2688,0.9341,0.0604,0.3421,0.9651,0.6577,0.5736,-0.0576,-0.038,0.2304,1.5173,1.0552,1.7571,Control
D09,2.9523,1.3605,0.4885,0.8649,0.632,1.5384,0.4313,1.1378,0.0602,0.6083,1.1337,0.6954,0.6312,0.0527,-0.0631,0.483,1.8641,1.2624,2.0801,Control
D10,4.5602,1.1994,0.1295,0.6437,0.6901,1.2796,0.3369,1.2058,0.0072,0.347,1.2826,0.6803,0.635,0.1089,-0.0188,0.5899,1.5455,0.9767,1.7489,Control
D11,1.5396,0.8229,-0.1943,0.4506,0.2282,0.6312,0.2298,0.6212,0.0649,0.312,0.5459,0.2879,0.2452,-0.1401,0.0255,0.0415,0.937,0.673,1.1805,Control
D12,2.5872,1.3293,0.1703,0.5458,0.5646,1.1447,0.3223,0.9943,0.1322,0.539,1.058,0.6044,0.4178,0.0646,-0.0064,0.4573,1.4345,0.9607,1.7747,Control
E01,3.4288,1.2459,0.1688,0.6821,0.5168,1.376,0.3007,1.0487,0.0419,0.3782,0.9103,0.5136,0.4378,0.0656,-0.0688,0.2346,1.8688,1.0221,2.19,BRCACancer
E02,2.7285,1.3666,0.2333,0.8725,0.6149,1.4631,0.5205,1.0912,0.015,0.5917,1.0573,0.6719,0.8247,0.0629,-0.0674,1.2529,1.8623,1.373,2.0579,Control
E03,3.9341,1.4859,0.2006,0.7484,0.7048,1.5017,0.4974,1.3921,0.0533,0.5571,1.2517,0.9208,1.0132,0.134,-0.0542,0.9764,1.7664,1.1533,2.1699,Control
E04,2.7619,1.6787,0.3956,1.0387,0.8049,1.4494,0.5725,1.1383,-0.0062,0.7435,1.3282,0.7785,0.8156,0.0562,-0.0631,0.5202,1.9371,1.3374,2.2668,Control
E05,2.5236,1.2602,0.0373,0.863,0.5035,1.1027,0.4202,0.6911,0.0654,0.4851,0.8781,0.589,0.4894,-0.1491,-0.0273,0.8349,1.4865,1.3527,1.5627,Control
E06,3.2159,0.8628,0.1274,0.7639,0.4819,1.3008,0.1777,0.9632,-0.0539,0.1874,0.9082,0.7269,0.2966,-0.1004,-0.0786,0.518,1.7865,1.0846,1.6581,BRCACancer
E07,3.0432,1.4606,0.1492,0.9216,0.6166,1.4562,0.4268,1.1607,0.0115,0.6439,1.3046,0.8079,0.8178,0.085,-0.0509,0.8019,1.9525,1.225,2.1918,BRCACancer
E08,3.3052,1.4692,0.425,0.8681,0.7523,1.5477,0.5369,1.1519,-0.0183,0.6368,1.338,0.918,0.7349,0.0922,-0.0744,0.6961,2.0179,1.3272,2.1965,Control
