@relation data

@attribute id string
@attribute 80086 numeric
@attribute 7846 numeric
@attribute 5174 numeric
@attribute 226 numeric
@attribute 2099 numeric
@attribute 6591 numeric
@attribute 57504 numeric
@attribute 53615 numeric
@attribute 3315 numeric
@attribute 3316 numeric
@attribute 7278 numeric
@attribute 9112 numeric
@attribute 7277 numeric
@attribute 2597 numeric
@attribute 3065 numeric
@attribute 84790 numeric
@attribute 1509 numeric
@attribute 6615 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0738,1.2268,0.2523,0.9067,0.014,0.0278,0.3767,0.2644,0.2839,0.2532,0.643,0.5524,1.5478,0.4225,1.3107,0.5173,1.3664,-0.1526,0.1369,Control
A02,0.157,0.8309,0.1377,0.8206,0.0666,-0.1213,0.2113,0.2157,0.1815,0.2345,0.662,0.3681,1.365,0.3299,1.1606,0.4265,1.3949,-0.1024,-0.0735,Control
A03,0.0908,1.4561,0.2488,0.8874,0.0151,-0.0782,0.2695,0.3421,0.274,0.171,0.6793,0.5158,1.2876,0.6162,1.2239,0.606,1.6053,-0.2523,0.0745,Control
A04,0.1301,1.0477,0.1004,0.9468,0.0222,-0.0452,0.2309,0.3565,0.2734,0.0958,0.6696,0.4753,1.5779,0.4865,1.1921,0.4291,1.6551,-0.1924,0.0138,Control
A05,0.0937,1.2367,0.1187,1.0027,0.0326,-0.062,0.2413,0.451,0.4606,0.2135,0.7248,0.5573,1.6169,0.639,1.1558,0.5827,1.924,-0.1584,0.0481,Control
A06,0.1248,1.2462,0.1813,0.9118,-0.0276,-0.1169,0.235,0.2194,0.2596,0.0719,0.3696,0.4589,1.3271,0.4242,1.0555,0.4018,1.634,-0.2135,-0.0054,Control
A07,0.1484,0.934,0.1897,0.8797,0.0563,-0.113,0.307,0.2636,0.3841,0.1652,0.6963,0.441,1.3932,0.3246,1.2779,0.4158,1.5254,-0.0859,-0.0494,Control
A08,0.1408,0.8026,0.27,0.7384,0.0114,-0.1119,0.409,0.2075,0.0912,0.1703,0.5518,0.4345,1.1289,0.3031,1.1225,0.2057,1.1979,-0.2778,-0.0656,Control
A09,0.1585,1.0085,0.1167,0.825,0.0714,-0.05,0.2696,0.2233,0.2415,0.1674,0.649,0.4521,1.497,0.5341,1.1692,0.333,1.2822,-0.1099,0.0059,Control
A10,0.1267,0.797,0.1343,0.8858,-0.0013,-0.1674,0.2838,0.2847,0.3236,0.1203,0.6383,0.4649,1.524,0.3989,1.1755,0.443,1.5104,-0.026,0.0315,Control
A11,-0.0142,0.8062,0.1684,0.8082,0.0042,-0.1343,0.1942,0.2017,0.1261,0.2949,0.585,0.387,1.0515,0.3341,0.9869,0.3142,1.3386,-0.1803,0.0983,Control
A12,0.2553,0.3944,0.3758,0.6468,0.0234,-0.0016,0.2553,-0.0495,0.1978,0.0174,0.2738,0.2055,1.3718,0.2029,0.8787,0.3048,0.8045,-0.1856,0.0157,Control
