@relation data

@attribute id string
@attribute 10010 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 3551 numeric
@attribute 3725 numeric
@attribute 4049 numeric
@attribute 4214 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5871 numeric
@attribute 5970 numeric
@attribute 6416 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 835 numeric
@attribute 8517 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8738 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1688,1.5306,1.4426,1.1434,1.3192,0.4444,2.2889,1.4724,1.6889,2.2235,1.4021,0.744,0.7028,0.9053,1.4148,0.7285,0.4095,1.2525,0.2448,1.4755,0.3441,1.2781,1.4069,0.1859,0.7542,Control
Utah__A02,0.8527,1.317,1.1508,0.9151,0.8029,0.1223,1.8995,1.2604,1.279,2.0678,0.9672,0.722,0.2931,0.6055,1.23,0.4813,0.4322,1.1877,0.1827,1.0993,0.3329,0.9188,1.2491,-0.0037,0.5135,Control
Utah__A03,1.1107,1.5532,1.3711,1.0536,1.2073,0.0545,2.1356,1.2702,1.4481,2.7745,1.211,1.0145,0.429,0.7535,1.459,0.6279,0.5375,1.399,0.2495,1.3108,0.358,1.0092,1.4813,0.0519,0.7466,Control
Utah__A04,0.8663,1.0954,1.2559,0.9388,1.3091,0.3653,2.278,1.212,1.4307,2.2888,0.9665,0.781,0.3654,0.8029,1.4617,0.5001,0.3432,1.102,0.2383,1.26,0.3611,1.1988,1.3259,0.0648,0.6238,Control
Utah__A05,1.0434,1.4575,1.5137,1.0568,1.2428,0.1468,2.4514,1.3174,1.5153,2.4787,1.1192,0.9779,0.5039,0.9359,1.5159,0.5851,0.365,1.3902,0.2226,1.3729,0.5943,1.1025,1.4854,0.0955,0.6847,Control
Utah__A06,0.8358,1.4051,1.2007,0.9679,0.8136,0.233,2.0424,1.2662,1.3528,2.4894,1.1521,0.8196,0.6103,0.7243,1.312,0.575,0.4132,1.2785,0.1497,1.1944,0.3083,0.9259,1.4059,0.0688,0.5878,Control
Utah__A07,1.3635,1.4813,1.592,1.1316,1.2402,0.1462,2.4121,1.4455,1.6808,1.9854,1.3691,0.7471,0.5968,0.7317,1.2303,0.7805,0.4675,1.4729,0.221,1.4374,0.3113,1.0883,1.4578,0.2201,0.7607,Control
Utah__A08,1.4986,1.3335,1.6309,1.1825,0.8862,0.2335,2.6664,1.2063,1.8517,1.9135,1.4969,0.6866,0.7273,0.6956,1.2164,0.967,0.2445,1.1343,0.1806,1.4224,0.1506,0.8238,1.4416,0.3893,0.7338,Control
Utah__A09,1.126,1.4215,1.435,1.0308,0.9959,0.2112,2.4939,1.3663,1.6,2.2018,1.3676,0.8065,0.5458,0.797,1.304,0.7254,0.3484,1.1571,0.2206,1.3433,0.2373,1.0496,1.3374,0.236,0.6833,Control
Utah__A10,1.4376,1.4407,1.7367,1.1319,1.3751,0.174,2.3914,1.3076,1.6339,2.1342,1.2269,0.7525,0.6755,0.7484,1.2969,0.8418,0.4505,1.3434,0.2134,1.4705,0.38,0.8903,1.4147,0.2784,0.7161,Control
Utah__A11,0.7698,1.3452,1.1233,0.7572,1.0715,-0.2542,1.7477,1.3333,1.1125,2.0686,1.1557,0.6863,0.5351,0.6196,1.1956,0.6083,0.1872,1.2239,0.2149,0.952,0.3096,0.881,1.0851,0.1854,0.5971,Control
