@relation data

@attribute id string
@attribute 9695 numeric
@attribute 7494 numeric
@attribute 10130 numeric
@attribute 2081 numeric
@attribute 4189 numeric
@attribute 4800 numeric
@attribute 27230 numeric
@attribute 51726 numeric
@attribute 3309 numeric
@attribute 5611 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.971,1.7321,1.9975,1.0759,0.9977,1.5988,2.0473,1.4163,1.9966,1.223,Control
A02,1.6603,1.4588,2.0976,0.777,0.7532,1.254,1.8789,1.374,1.855,1.0783,Control
A03,1.6836,1.633,2.0932,0.926,0.7093,1.4079,1.9472,1.4829,2.1303,1.2335,Control
A04,1.9421,1.7728,2.2299,0.9079,0.9432,1.5402,2.1632,1.2809,1.8866,1.1385,Control
A05,1.9435,1.7031,2.2781,0.9284,0.9589,1.5316,1.9819,1.6319,2.0364,1.2747,Control
A06,1.7166,1.7962,2.0441,0.9522,0.9208,1.4481,2.0324,1.422,2.0167,1.2003,Control
A07,1.8404,1.6523,2.0568,1.048,0.9338,1.5009,2.0456,1.4872,2.0005,1.3024,Control
A08,1.8338,1.4113,1.7724,0.9461,0.6631,1.3608,1.7916,1.1891,1.5807,1.2423,Control
A09,1.7936,1.6544,2.0095,0.9874,0.7159,1.3514,1.7572,1.2109,1.9606,1.2347,Control
A10,1.8793,1.5471,2.1643,1.0676,0.9278,1.501,2.0199,1.4592,1.7569,1.3364,Control
A11,1.3734,1.4747,1.8739,0.8331,0.7804,1.1103,1.5914,1.0868,1.9217,1.103,Control
A12,1.2046,1.1952,1.9194,0.4322,0.4736,1.0123,2.1067,1.0143,1.4099,0.8933,Control
B01,1.8497,1.5727,1.7181,0.6829,0.6283,1.2252,2.0984,1.3317,1.6629,1.094,Control
B02,2.0201,1.7877,2.2798,0.9787,1.0431,1.4797,2.2952,1.5425,2.0622,1.124,Control
B03,1.9947,1.7393,2.1072,0.9694,0.9593,1.4056,2.2389,1.4362,1.9583,1.1204,BRCACancer
B04,1.6887,1.4399,1.6811,1.1117,0.5856,1.285,1.5279,1.1095,1.273,1.158,BRCACancer
B05,1.6769,1.5354,1.9072,0.9969,0.7309,1.1654,2.1006,1.2799,1.7258,1.0395,BRCACancer
B06,1.3949,1.1092,1.6636,0.6748,0.3418,0.9963,1.7049,1.1726,1.2369,0.8616,BRCACancer
B07,2.0447,1.6478,2.1722,0.9978,0.8622,1.565,1.9817,1.5555,1.9835,1.126,BRCACancer
B08,1.6568,1.7463,2.1852,0.8466,0.9491,1.2624,2.0244,1.3447,1.9805,1.1975,Control
B09,1.5827,1.3418,1.4457,1.1184,0.4881,0.9061,1.6453,0.9585,1.4932,1.1796,Control
B10,1.6504,1.5184,1.9543,0.818,0.8032,1.1207,1.8056,1.1973,1.5461,1.0403,Control
B11,1.7153,1.47,1.8621,0.8309,0.9426,1.222,2.5584,1.346,1.8512,1.1051,Control
B12,1.325,0.9671,1.0327,0.7634,0.2395,0.978,1.1282,0.6118,0.6653,0.6727,Control
C01,1.7091,1.7105,1.9769,1.0111,0.77,1.4669,1.5455,1.5528,1.7846,1.2731,BRCACancer
C02,1.8128,1.5347,2.0007,0.9717,0.8766,1.5126,1.8011,1.4631,1.7194,1.0767,BRCACancer
C03,1.8839,1.6797,2.1625,1.2045,0.9303,1.6678,1.6457,1.626,1.8681,1.1043,BRCACancer
C04,1.1173,1.3201,1.3925,0.6224,0.4964,0.9673,1.3499,0.8231,1.3853,0.8398,Control
C05,1.3446,1.2445,1.7653,0.5736,0.6425,1.0733,1.5751,0.9991,1.5237,0.7703,BRCACancer
C06,0.3103,0.5782,0.5612,0.2406,0.1571,0.1135,0.6575,0.2695,0.6667,0.1961,Control
C07,1.4115,1.3208,1.9712,0.6333,0.6638,1.2487,1.5655,1.0531,1.6717,0.9918,Control
C08,1.54,1.6184,1.9189,0.8826,0.6847,1.3991,1.7036,1.3026,1.8811,1.1353,Control
C09,1.6392,1.4072,2.1348,0.7318,0.757,1.239,1.6931,1.2807,1.5937,0.9349,Control
C10,1.7278,1.4578,2.0825,0.6547,0.8145,1.5062,1.6634,1.4082,1.6629,0.8463,BRCACancer
C11,1.6246,1.6034,1.8808,0.8731,0.6642,1.261,1.5711,1.3506,1.8394,1.1069,Control
C12,0.9641,1.1603,1.4769,0.5193,0.436,0.8516,1.1625,0.8497,1.2627,0.6328,BRCACancer
