@relation data

@attribute id string
@attribute 5224 numeric
@attribute 5223 numeric
@attribute 5230 numeric
@attribute 226 numeric
@attribute 230 numeric
@attribute 229 numeric
@attribute 5213 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 7167 numeric
@attribute 5209 numeric
@attribute 2597 numeric
@attribute 5208 numeric
@attribute 5207 numeric
@attribute 5313 numeric
@attribute 2027 numeric
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 5315 numeric
@attribute 5214 numeric
@attribute 26330 numeric
@attribute 2821 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2423,0.4164,1.6128,0.8895,0.6856,-0.0761,0.6542,0.6607,1.1171,0.041,0.8749,0.3989,0.5996,-0.0812,-0.1697,0.2287,1.7871,1.0552,0.7028,0.6909,-0.0019,1.0502,Control
A02,0.2232,0.2452,1.3138,0.8034,0.4353,-0.0066,0.285,0.5876,0.9504,-0.0605,0.6811,0.3144,0.5705,-0.1313,-0.0443,0.0388,1.7415,0.7002,0.5101,0.5181,-0.0846,1.0073,Control
A03,0.1667,0.2952,1.6252,0.8702,0.4535,-0.0597,0.444,0.8229,1.1272,0.0386,1.1058,0.5757,0.5673,-0.1873,-0.0454,0.0612,1.7933,0.65,0.6352,0.5568,-0.0086,1.1168,Control
A04,0.2805,0.1609,1.3491,0.9297,0.5115,-0.0416,0.3658,0.5662,1.1093,0.1375,0.8292,0.4574,0.5188,-0.1461,-0.0254,0.0739,1.8431,0.7637,0.3886,0.449,0.0085,1.0251,Control
A05,0.3825,0.4036,1.6063,0.9855,0.6317,-0.0555,0.4705,0.8331,1.2197,0.0877,1.0617,0.5965,0.6834,-0.0806,-0.1143,0.0581,1.8653,0.8134,0.5839,0.5961,0.0137,1.0918,Control
A06,0.124,0.3648,1.5988,0.8946,0.5232,-0.132,0.3665,0.7999,0.9943,0.0271,1.1807,0.4005,0.6085,-0.1603,-0.1431,-0.0152,1.81,0.7462,0.6519,0.3685,-0.0533,1.0245,Control
A07,0.1883,0.2811,1.5065,0.8625,0.5496,-0.1251,0.4426,0.7036,1.0382,-0.0215,0.8874,0.3096,0.7109,-0.1665,-0.0545,0.0178,1.7162,0.7719,0.6428,0.4411,-0.0307,1.0657,Control
A08,0.0422,0.2189,1.6348,0.7211,0.5112,-0.0299,0.4297,0.6733,0.958,-0.0783,0.9522,0.29,0.5057,-0.0546,-0.1387,0.0808,1.5982,0.7233,0.6578,0.4638,-0.0639,0.9927,Control
A09,0.2516,0.1923,1.4668,0.8077,0.5446,-0.0978,0.4956,0.6052,1.0098,0.0216,0.8953,0.5008,0.5272,-0.1214,0.0072,-0.0044,1.6988,0.8903,0.613,0.4216,-0.0399,1.0589,Control
A10,0.2516,0.2467,1.4505,0.8686,0.4568,0.002,0.5701,0.7096,0.976,0.0482,0.859,0.3774,0.5217,-0.1164,-0.0768,0.0889,1.7574,0.8416,0.7674,0.5011,-0.0039,1.0376,Control
