@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1027 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4254 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 81620 numeric
@attribute 898 numeric
@attribute 990 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1608,2.6211,0.0219,0.588,0.5117,0.8648,0.5505,1.0302,1.0146,1.5227,0.17,0.031,1.1606,1.1405,0.8528,0.0115,0.621,0.0814,Control
Utah__A02,0.8381,2.1365,-0.007,0.3841,0.3183,0.6288,0.416,0.8851,0.6789,1.187,-0.013,0.0077,0.7585,0.9182,0.5676,-0.0047,0.2651,-0.1415,Control
Utah__A03,1.1007,2.3892,0.0815,0.5034,0.4678,0.7974,0.7149,1.2185,1.0195,1.3353,-0.0538,0.1914,0.8303,0.8777,0.7259,0.1184,0.5806,0.247,Control
Utah__A04,0.8526,2.675,0.0057,0.4076,0.4082,0.6307,0.4317,1.0555,0.846,1.3126,0.0024,0.0307,0.8413,0.9959,0.6191,0.1734,0.2387,-0.1461,Control
Utah__A05,1.0948,2.4322,0.182,0.43,0.4766,0.7661,0.5157,1.1842,0.9726,1.4734,0.0431,0.0854,0.9061,0.9657,0.7331,0.2476,0.4295,0.0984,Control
Utah__A06,0.8466,2.288,-0.0505,0.475,0.4016,0.6768,0.4426,0.988,0.7887,1.3019,-0.095,0.0827,0.755,0.9009,0.5551,-0.0131,0.2507,0.067,Control
Utah__A07,0.928,2.1677,0.1131,0.5579,0.4634,0.7784,0.5874,1.0351,0.9479,1.425,-0.0655,0.1282,0.962,1.1407,0.8116,-0.0079,0.4552,0.1774,Control
Utah__A08,0.8394,1.9706,-0.1095,0.6366,0.2308,0.7458,0.5147,0.8723,0.9058,1.2587,-0.0619,0.0151,1.051,1.2643,0.8461,-0.0522,0.3528,-0.0566,Control
Utah__A09,0.8432,2.2163,-0.0386,0.4217,0.3402,0.652,0.4007,1.0322,0.9042,1.2757,-0.0615,0.0499,0.8943,0.9826,0.6306,-0.0462,0.3649,-0.0153,Control
Utah__A10,0.9391,1.7468,0.0127,0.5294,0.3165,0.7037,0.3861,0.9637,0.8804,1.2525,0.1301,0.0666,1.0107,1.1849,0.8318,0.1026,0.2236,0.0326,Control
Utah__A11,0.9891,1.9002,-0.0792,0.2739,0.1234,0.4465,0.2198,0.9695,0.6759,0.9259,-0.0828,0.0256,0.6288,0.7539,0.5576,-0.0307,0.3004,0.0222,Control
Utah__A12,0.5104,1.4109,-0.3246,0.3611,0.323,0.427,0.3365,0.5722,0.6605,0.9161,-0.0936,0.0578,0.5317,0.674,0.5607,-0.2468,0.0702,-0.0848,Control
Utah__B01,0.8005,2.4314,-0.0919,0.6367,0.2311,0.6295,0.5415,0.7806,0.9054,1.4013,-0.0301,0.0914,0.9038,1.0846,0.6905,-0.423,0.3859,0.1298,Control
Utah__B02,1.0142,2.7715,0.0776,0.5341,0.5067,0.8278,0.7177,1.2238,1.0709,1.597,-0.0553,0.0749,0.9398,1.0399,0.7211,0.0017,0.5334,0.0973,Control
Utah__B03,0.7245,2.7998,-0.0112,0.4573,0.288,0.6806,0.5246,0.9912,0.9525,1.3818,-0.0881,0.0986,0.9207,0.9721,0.7339,-0.1226,0.3278,0.0505,BRCACancer
Utah__B04,0.5786,1.6884,-0.1377,0.5052,0.2414,0.571,0.4079,0.7676,0.7246,1.2071,0.0316,0.0237,0.9443,1.0323,0.7919,-0.1482,0.2738,0.0202,BRCACancer
Utah__B05,0.6607,2.0103,-0.0692,0.3408,0.5997,0.6095,0.5348,0.9154,0.9527,1.178,-0.0968,0.0486,0.5449,0.7279,0.6204,-0.0324,0.304,0.1172,BRCACancer
Utah__B06,0.308,1.9047,-0.3832,0.4347,-0.0329,0.5756,0.2039,0.4778,0.6824,1.1577,-0.0126,0.0917,0.6225,0.8574,0.4607,-0.6043,0.0141,-0.0323,BRCACancer
Utah__B07,0.9975,2.4588,0.042,0.5533,0.429,0.7866,0.6302,1.0421,1.077,1.6941,-0.0955,0.1014,1.1181,1.1344,0.7791,-0.0088,0.4731,0.1015,BRCACancer
