@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 146850 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 51206 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5336 numeric
@attribute 5590 numeric
@attribute 6850 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,0.7388,-0.182,-0.1116,0.3216,0.6045,0.8246,2.2919,1.3891,1.5632,2.2149,1.322,0.586,0.7691,1.6169,1.5303,1.8391,1.4782,0.5941,0.1591,1.0855,1.448,0.1913,Control
Utah__A02,0.3429,0.5864,-0.1832,-0.0539,0.1304,0.5571,0.607,2.669,1.0974,1.1722,2.0937,1.18,0.4443,0.6471,1.3286,1.3861,2.0614,1.1561,0.584,0.2088,0.9078,1.3147,0.1135,Control
Utah__A03,0.3568,0.6968,-0.175,-0.1058,0.4334,0.6699,0.7634,2.7328,1.5442,1.401,2.3345,1.5735,0.5402,0.777,1.4291,1.4305,2.1951,1.3011,0.7859,0.1415,1.2015,1.5496,0.2634,Control
Utah__A04,0.4955,0.644,-0.0899,-0.0786,0.0965,0.6114,0.6935,2.9327,1.3239,1.3783,2.0627,1.3977,0.7244,0.7264,1.383,1.3728,2.1245,1.4673,0.4817,0.2262,0.8709,1.283,0.1301,Control
Utah__A05,0.4795,0.8571,-0.0477,-0.0967,0.3835,0.7362,0.7698,3.0801,1.5325,1.4167,2.1374,1.5903,0.9458,0.8704,1.5208,1.8135,2.1197,1.3057,0.7428,0.1842,1.2336,1.5542,0.2084,Control
Utah__A06,0.4153,0.7849,-0.162,-0.0637,0.2847,0.6349,0.7165,2.7801,1.4078,1.3172,2.0011,1.3721,0.3962,0.7642,1.4163,1.4187,1.9994,1.3466,0.6112,0.1224,1.1513,1.4091,0.1414,Control
Utah__A07,0.7253,0.9519,-0.1879,-0.0849,0.3896,0.5857,0.7237,2.6305,1.3584,1.855,2.2697,1.7192,0.5257,0.7972,1.6368,1.5148,1.974,1.6128,0.6739,0.2036,1.4313,1.4238,0.1986,Control
Utah__A08,1.0592,1.1379,-0.1948,-0.1163,0.2311,0.5257,0.7148,2.3308,1.3062,2.0099,2.4058,1.9024,0.2883,0.8157,1.8021,1.5358,2.0798,1.7107,0.7942,0.1274,1.2774,1.3149,0.1921,Control
Utah__A09,0.7398,0.6254,-0.1405,-0.0969,0.2604,0.5517,0.6732,2.6919,1.3303,1.6972,2.2002,1.6508,0.5503,0.8094,1.4941,1.4418,1.9891,1.5301,0.619,0.1666,1.2825,1.4389,0.1807,Control
Utah__A10,0.7924,1.0645,-0.1477,-0.0991,0.405,0.5517,0.7126,2.6051,1.3987,1.978,2.5095,1.8161,0.6747,0.8424,1.743,1.7142,2.143,1.6455,0.6952,0.149,1.3904,1.3101,0.1442,Control
