@relation data

@attribute id string
@attribute 26018 numeric
@attribute 3265 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 1956 numeric
@attribute 6464 numeric
@attribute 3845 numeric
@attribute 867 numeric
@attribute 1950 numeric
@attribute 8038 numeric
@attribute 30011 numeric
@attribute 6868 numeric
@attribute 58513 numeric
@attribute 1175 numeric
@attribute 102 numeric
@attribute 5829 numeric
@attribute 9146 numeric
@attribute 1173 numeric
@attribute 1445 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 5605 numeric
@attribute 10252 numeric
@attribute 2060 numeric
@attribute 10254 numeric
@attribute 5604 numeric
@attribute 6456 numeric
@attribute 8874 numeric
@attribute 8027 numeric
@attribute 7314 numeric
@attribute 5290 numeric
@attribute 161 numeric
@attribute 55824 numeric
@attribute 163 numeric
@attribute 4893 numeric
@attribute 2549 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 1211 numeric
@attribute 1213 numeric
@attribute 160 numeric
@attribute 5595 numeric
@attribute 5295 numeric
@attribute 29924 numeric
@attribute 6654 numeric
@attribute 998 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5849,0.4236,0.5566,1.7841,-0.0836,0.7565,1.5967,1.4692,0.6001,-0.0433,0.6307,1.558,0.6478,0.6911,1.7081,1.0183,0.6759,1.3909,1.2814,0.3755,2.4175,0.4307,0.1625,1.4554,1.3761,0.7341,-0.1148,0.7843,1.5545,0.6845,1.5746,0.6255,1.4648,0.9924,2.7938,0.3514,1.7307,1.6355,0.9562,1.9611,0.9412,1.0952,1.4982,0.5776,1.1256,1.3548,1.76,Control
A02,0.401,0.3716,0.4031,1.5394,-0.0018,0.8046,1.3547,1.3404,0.4306,-0.069,0.3885,1.3848,0.4538,0.7446,1.5145,0.8499,0.5675,1.3965,1.2458,0.3775,2.3201,0.3006,0.0194,1.3538,1.2214,0.48,-0.1632,0.576,1.2482,0.7725,1.3014,0.4449,0.8879,0.7956,2.9993,0.2561,1.247,1.481,0.8153,1.9152,0.9788,1.0379,1.1993,0.514,0.9005,1.0825,1.6579,Control
A03,0.4026,0.3757,0.48,1.7337,-0.0179,0.7989,1.6527,1.4201,0.4898,-0.07,0.5598,1.7811,0.5942,0.842,1.7141,1.0969,0.7039,1.4416,1.4648,0.6195,2.5593,0.4986,0.0085,1.4929,1.4678,0.7059,-0.1795,0.6996,1.4016,0.8244,1.3967,0.5451,1.278,0.9877,3.0903,0.3441,1.3323,1.7658,1.0403,2.0885,1.1465,1.0752,1.3339,0.761,1.1275,1.3582,1.9065,Control
A04,0.5121,0.3609,0.3995,1.6705,-0.029,0.8019,1.1951,1.3018,0.406,-0.0409,0.4264,1.4159,0.5134,0.868,1.5093,0.9327,0.6342,1.5436,1.2871,0.414,2.4235,0.4277,0.1993,1.4664,1.2605,0.5113,-0.104,0.5559,1.3023,0.6344,1.353,0.4737,1.2094,0.7969,3.0364,0.3117,1.3202,1.4795,0.7203,1.8032,0.9386,1.0602,1.4882,0.5638,1.028,1.2386,1.7434,Control
A05,0.4209,0.4772,0.4857,1.8077,-0.0454,0.8988,1.4096,1.5154,0.8132,-0.0728,0.545,1.6851,0.6209,1.0439,1.656,1.1784,0.7207,1.6424,1.4266,0.6469,2.404,0.5021,0.1669,1.5078,1.4428,0.726,-0.08,0.6688,1.4484,0.7355,1.4836,0.6169,1.1222,0.9036,3.3113,0.439,1.2108,1.8562,0.9985,2.0685,1.2436,1.2157,1.3381,0.8338,1.0464,1.2977,1.9721,Control
A06,0.3907,0.2467,0.4941,1.7479,-0.0159,0.7671,1.4336,1.3978,0.4684,-0.0446,0.4948,1.4243,0.5282,0.7534,1.5563,0.9658,0.5748,1.4526,1.2077,0.4253,2.4712,0.3564,0.0885,1.3241,1.3459,0.6824,-0.082,0.6257,1.309,0.8108,1.3845,0.4861,1.0249,0.9066,2.8748,0.357,1.2063,1.5705,0.9842,1.9611,1.0622,1.0037,1.3761,0.6549,0.8852,1.1472,1.8749,Control
A07,0.5264,0.364,0.5361,1.7697,-0.019,0.7989,1.7064,1.5784,0.4347,-0.0798,0.7341,1.6488,0.6372,0.7397,1.9315,1.0181,0.6158,1.5088,1.323,0.359,2.4695,0.4096,0.1457,1.4951,1.5474,0.8669,-0.151,0.7466,1.4084,0.5046,1.5934,0.5502,1.484,1.0412,2.9085,0.5671,1.2924,1.8609,1.2881,2.1088,1.064,0.9863,1.6231,0.5818,1.1765,1.571,1.9127,Control
A08,0.7352,0.2967,0.621,1.7375,-0.0439,0.784,1.6216,1.5716,0.2616,-0.0558,0.8516,1.6493,0.6737,0.5712,1.8795,1.0077,0.5972,1.3102,1.2379,0.3481,2.3332,0.3414,0.063,1.6675,1.4388,0.8829,-0.1358,0.9115,1.5019,0.6334,1.7501,0.565,1.7617,1.1033,2.6904,0.5621,1.4821,1.7198,1.107,2.0191,0.9477,1.0102,1.714,0.5828,1.467,1.6801,1.9432,Control
A09,0.5652,0.349,0.4602,1.637,-0.0328,0.7778,1.5553,1.523,0.5351,-0.0636,0.714,1.4114,0.595,0.7881,1.7913,0.9398,0.6268,1.4113,1.3017,0.4569,2.5884,0.356,0.1646,1.4769,1.2582,0.7767,-0.1017,0.7337,1.5176,0.5004,1.4582,0.5189,1.5767,0.968,2.8883,0.4145,1.3752,1.8278,1.2065,2.0278,0.9538,1.0062,1.5464,0.6161,0.9988,1.4154,1.8616,Control
A10,0.4793,0.398,0.5199,1.7832,-0.0615,0.79,1.4415,1.4811,0.7675,-0.0611,0.7372,1.7081,0.6038,0.839,1.6975,1.0533,0.6848,1.4946,1.2891,0.4388,2.4465,0.4749,0.0324,1.7613,1.5679,0.8171,-0.0741,0.7576,1.4329,0.4407,1.6941,0.5151,1.3005,1.0609,2.9966,0.5091,1.2657,1.802,1.2309,2.1007,0.9104,0.9394,1.6535,0.633,1.3316,1.5851,1.9537,Control
A11,0.3522,0.2904,0.4262,1.2804,-0.018,0.5794,1.4146,1.2882,0.2605,-0.0565,0.5359,1.2079,0.5686,0.7093,1.6515,0.8852,0.4945,1.1788,1.2159,0.2186,2.3845,0.4262,-0.1112,1.2615,1.0357,0.6056,-0.1163,0.6154,1.2612,0.5305,1.2025,0.4414,1.1409,0.973,2.4753,0.2874,1.1776,1.5523,1.0557,1.9425,0.8667,0.9926,1.2442,0.4771,0.7415,0.9881,1.8347,Control
A12,0.4165,0.2032,0.2625,1.1644,0.1048,0.5636,0.8721,0.8081,0.5833,-0.0621,0.3178,1.1006,0.3613,0.5123,1.161,0.5455,0.3194,1.4061,0.6894,0.1258,1.7589,0.1908,0.0144,1.2119,0.8548,0.3165,-0.0997,0.4423,0.8389,0.4607,0.9215,0.2941,0.5427,0.5538,2.575,0.2226,0.8519,1.1373,0.5975,1.3107,0.5372,0.6672,1.0289,0.1988,0.5292,0.7081,1.3126,Control
B01,0.6046,0.1584,0.5709,1.6434,0.0118,0.5764,1.5366,1.2405,0.4203,0.0074,0.6192,1.4776,0.4579,0.3123,1.5379,0.7121,0.369,1.2239,1.0331,0.1574,2.4393,0.1449,-0.1101,1.277,1.1875,0.6567,-0.0963,0.7278,1.264,0.4343,1.4577,0.3895,1.3536,0.8173,2.5536,0.269,1.4072,1.5002,1.1218,1.7455,0.6808,0.7793,1.5918,0.3286,0.9141,1.4565,1.5662,Control
