@relation data

@attribute id string
@attribute 3127 numeric
@attribute 920 numeric
@attribute 3111 numeric
@attribute 8517 numeric
@attribute 3112 numeric
@attribute 1147 numeric
@attribute 50852 numeric
@attribute 10892 numeric
@attribute 5970 numeric
@attribute 8767 numeric
@attribute 84433 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 919 numeric
@attribute 23118 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3635 numeric
@attribute 3113 numeric
@attribute 5728 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 5588 numeric
@attribute 5170 numeric
@attribute 915 numeric
@attribute 3551 numeric
@attribute 916 numeric
@attribute 6885 numeric
@attribute 917 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 6957 numeric
@attribute 6955 numeric
@attribute 8915 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 3932 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0901,1.6895,0.6301,0.3441,1.747,1.5306,2.4805,1.4592,1.4148,1.7332,0.6655,0.8106,1.1707,0.7787,1.8011,2.2511,1.8408,1.2646,3.0447,1.243,1.5255,0.064,0.9328,0.7691,2.2816,1.1434,2.164,1.4603,2.3141,1.6169,1.5303,0.2245,0.2248,1.1561,1.6889,2.2235,1.9662,1.4782,0.1982,3.1376,Control
A02,1.0826,1.432,0.5394,0.3329,1.3779,1.317,1.8546,1.0308,1.23,1.719,0.5022,0.7424,0.8273,0.4601,1.4216,2.3441,1.9724,1.2681,3.2633,0.647,1.414,0.2722,0.5138,0.6471,1.9895,0.9151,1.8639,1.1513,2.276,1.3286,1.3861,0.1754,0.0476,0.884,1.279,2.0678,1.7131,1.1561,0.1599,3.6276,Control
A03,0.3109,1.5818,0.6168,0.358,1.1509,1.5532,1.6129,1.1874,1.459,1.8322,0.59,0.9056,1.0659,0.6678,1.3773,2.32,2.2167,1.4447,3.2587,0.9196,1.698,0.0989,0.8164,0.777,1.9398,1.0536,1.726,1.3066,2.3253,1.4291,1.4305,0.1461,0.0934,1.099,1.4481,2.7745,1.7413,1.3011,0.2603,3.3288,Control
A04,0.0915,1.5443,0.7192,0.3611,2.0388,1.0954,2.1123,1.1446,1.4617,1.7619,0.6404,0.7685,0.9476,0.7131,1.5642,2.1154,1.9243,1.3759,3.256,0.7631,1.1807,0.1989,0.6622,0.7264,1.9869,0.9388,1.8071,1.2606,2.3006,1.383,1.3728,0.1606,0.103,0.9158,1.4307,2.2888,1.9976,1.4673,0.2795,3.5778,Control
A05,1.1502,1.816,0.7657,0.5943,1.6604,1.4575,1.6686,1.1379,1.5159,1.9617,0.6188,0.825,0.9862,0.7498,1.5814,2.5246,2.2998,1.4136,3.3307,0.9399,1.4126,0.2537,0.6824,0.8704,1.5613,1.0568,1.5181,1.3929,1.9004,1.5208,1.8135,0.1513,0.0479,1.1686,1.5153,2.4787,1.7053,1.3057,0.3911,3.5296,Control
A06,0.2693,1.6757,0.6325,0.3083,0.8533,1.4051,1.6501,1.0398,1.312,1.7604,0.5338,0.7493,0.9127,0.7031,1.4081,2.406,1.9422,1.3554,3.1875,0.8375,1.5093,0.1825,0.5873,0.7642,1.5105,0.9679,1.4556,1.2752,1.709,1.4163,1.4187,0.157,0.0865,0.9591,1.3528,2.4894,1.6353,1.3466,0.1824,3.3593,Control
A07,0.2407,1.6541,0.7661,0.3113,1.0555,1.4813,1.8621,1.2534,1.2303,1.7833,0.619,0.9049,1.2001,1.1256,1.7287,2.2993,1.8919,1.4305,2.8594,1.3109,1.3639,0.0756,0.8646,0.7972,1.8185,1.1316,1.7176,1.5008,2.038,1.6368,1.5148,0.2075,0.0922,1.0825,1.6808,1.9854,1.7391,1.6128,0.1921,3.3186,Control
A08,0.2157,1.4489,0.401,0.1506,1.2049,1.3335,2.0374,1.4232,1.2164,1.6076,0.6822,0.8033,1.2858,1.5141,1.9423,1.9586,1.5099,1.5328,2.6,1.5,1.2623,0.1471,1.0663,0.8157,1.694,1.1825,1.7898,1.6185,1.9365,1.8021,1.5358,0.1618,0.1402,0.9288,1.8517,1.9135,1.5842,1.7107,0.159,2.8904,Control
A09,0.2228,1.6131,0.3074,0.2373,1.3956,1.4215,1.933,1.2729,1.304,1.4702,0.5377,0.7418,1.1451,0.9382,1.7492,1.9645,1.4803,1.3605,2.8203,1.3575,1.109,0.1972,0.8567,0.8094,2.0494,1.0308,1.7943,1.3452,2.2663,1.4941,1.4418,0.1739,0.1287,0.8224,1.6,2.2018,1.8564,1.5301,0.1611,3.0509,Control
A10,1.1195,1.4859,0.3703,0.38,0.9732,1.4407,1.8105,1.2092,1.2969,1.8338,0.608,0.9223,1.1147,0.9822,1.7556,2.3878,1.8458,1.547,2.9707,1.3359,1.21,0.1049,0.9458,0.8424,2.072,1.1319,1.874,1.6039,2.2669,1.743,1.7142,0.1461,0.1296,1.0817,1.6339,2.1342,1.9077,1.6455,0.2578,3.2873,Control
A11,0.4223,1.41,0.3657,0.3096,0.802,1.3452,1.5512,1.0335,1.1956,1.2754,0.3792,0.7483,0.9786,0.6942,1.3488,1.7397,1.3249,1.1425,2.8884,0.9869,0.9221,0.1309,0.8235,0.7155,2.1129,0.7572,1.7651,1.0633,2.1767,1.2242,1.0238,0.1151,0.0893,0.7706,1.1125,2.0686,1.6756,1.2045,0.1856,3.194,Control
