@relation data

@attribute id string
@attribute 10818 numeric
@attribute 1398 numeric
@attribute 1432 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4803 numeric
@attribute 4893 numeric
@attribute 4914 numeric
@attribute 53358 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 57498 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 5906 numeric
@attribute 6014 numeric
@attribute 6016 numeric
@attribute 6300 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7529 numeric
@attribute 9261 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.7799,0.9907,1.4449,-0.1669,1.6355,0.8562,0.4236,1.5967,-0.0474,2.7938,0.089,-0.0759,1.76,1.0952,-0.0236,1.0042,0.7341,0.4307,1.48,1.7841,0.8175,1.3287,0.6196,1.3016,-0.1552,1.9769,-0.1579,0.7565,1.1256,0.3755,0.5978,2.4175,0.9459,Control
Utah__A02,0.4949,0.7806,1.1614,-0.1382,1.481,0.6121,0.3716,1.3547,-0.0102,2.9993,0.2181,-0.064,1.6579,1.0379,-0.0148,0.9425,0.48,0.3006,1.1293,1.5394,0.4446,1.2542,0.506,1.0126,-0.1706,1.9598,-0.0901,0.8046,0.9005,0.3775,0.4645,2.3201,0.8406,Control
Utah__A03,0.7036,0.9451,1.3753,-0.1701,1.7658,0.9528,0.3757,1.6527,-0.0147,3.0903,0.1827,-0.0992,1.9065,1.0752,0.0233,0.9742,0.7059,0.4986,1.4895,1.7337,0.7238,1.4477,0.6615,1.1563,-0.1257,1.8943,-0.0782,0.7989,1.1275,0.6195,0.5178,2.5593,1.1179,Control
Utah__A04,0.5715,0.8166,1.2634,-0.0427,1.4795,0.7611,0.3609,1.1951,0.0577,3.0364,0.1326,-0.0951,1.7434,1.0602,0.1349,1.0887,0.5113,0.4277,1.3823,1.6705,0.6367,1.2889,0.5979,1.0515,-0.1306,1.9765,0.0243,0.8019,1.028,0.414,0.5636,2.4235,0.9438,Control
Utah__A05,0.6391,0.9618,1.514,-0.049,1.8562,0.8114,0.4772,1.4096,-8e-04,3.3113,0.0916,-0.0728,1.9721,1.2157,0.1042,0.9788,0.726,0.5021,1.5544,1.8077,0.6721,1.583,0.5895,1.0668,-0.1016,2.1947,0.0052,0.8988,1.0464,0.6469,0.6105,2.404,1.0178,Control
Utah__A06,0.5445,0.87,1.2099,-0.1671,1.5705,0.6859,0.2467,1.4336,-0.0398,2.8748,0.094,-0.111,1.8749,1.0037,-0.086,0.8609,0.6824,0.3564,1.4324,1.7479,0.5849,1.2899,0.51,0.8997,-0.163,1.9557,-0.1294,0.7671,0.8852,0.4253,0.5021,2.4712,1.009,Control
Utah__A07,0.8019,1.0263,1.5901,-0.1573,1.8609,1.0563,0.364,1.7064,0.0403,2.9085,0.1565,-0.1254,1.9127,0.9863,-0.0731,0.9428,0.8669,0.4096,1.5426,1.7697,0.832,1.4912,0.5152,1.4728,-0.1612,2.0403,-0.13,0.7989,1.1765,0.359,0.7036,2.4695,1.0917,Control
Utah__A08,0.8711,0.7391,1.6278,-0.1806,1.7198,1.1569,0.2967,1.6216,0.0402,2.6904,0.0775,-0.1016,1.9432,1.0102,-0.0884,0.8045,0.8829,0.3414,1.5947,1.7375,1.0383,1.2386,0.5487,1.7029,-0.0841,1.6528,-0.1106,0.784,1.467,0.3481,0.87,2.3332,1.041,Control
Utah__A09,0.6865,0.8608,1.4374,-0.1667,1.8278,1.0474,0.349,1.5553,0.0405,2.8883,0.1723,-0.0928,1.8616,1.0062,-0.0165,0.8572,0.7767,0.356,1.3858,1.637,0.7359,1.3293,0.554,1.2388,-0.0769,1.7903,-0.0919,0.7778,0.9988,0.4569,0.6839,2.5884,1.0265,Control
Utah__A10,0.7599,0.8286,1.7306,-0.1373,1.802,1.0854,0.398,1.4415,-0.0079,2.9966,0.0962,-0.0523,1.9537,0.9394,0.0023,1.0123,0.8171,0.4749,1.7051,1.7832,0.812,1.497,0.6166,1.509,-0.0998,2.1747,-0.0033,0.79,1.3316,0.4388,0.7899,2.4465,1.0756,Control
