@relation data

@attribute id string
@attribute 940 numeric
@attribute 914 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 925 numeric
@attribute 917 numeric
@attribute 3683 numeric
@attribute 3383 numeric
@attribute 7070 numeric
@attribute 6957 numeric
@attribute 3689 numeric
@attribute 6955 numeric
@attribute 919 numeric
@attribute 5788 numeric
@attribute Class {Control,BRCACancer}

@data
A01,2.0683,2.0014,2.2237,2.1629,1.298,2.3193,2.111,0.8029,-0.084,0.2182,2.2463,0.2158,0.8229,3.057,Control
A02,1.3671,1.641,1.9545,1.8928,1.5843,2.2847,2.2735,0.9718,-0.083,0.1727,2.3816,0.0504,0.553,3.0587,Control
A03,1.1903,1.8159,1.9088,1.7685,1.7604,2.3295,2.5078,1.1922,-0.0764,0.1455,2.5068,0.0932,0.729,3.1701,Control
A04,1.8681,2.0346,1.9522,1.8416,1.5276,2.3071,2.1956,0.8309,-0.1121,0.159,2.4299,0.1022,0.7673,3.2973,Control
A05,1.4142,1.5363,1.5601,1.5813,1.1741,1.9438,2.2154,1.2318,-0.0578,0.1504,2.5987,0.0507,0.7984,3.1618,Control
A06,1.4178,1.4548,1.5133,1.5251,0.9582,1.7701,2.0424,0.9087,-0.0729,0.1557,2.4549,0.0867,0.7589,2.8986,Control
A07,1.7139,1.7113,1.7971,1.761,1.0957,2.0687,2.2211,0.8975,-0.0933,0.2024,2.3516,0.0921,1.1167,3.3824,Control
A08,2.0481,1.6289,1.6824,1.826,0.8814,1.9766,2.2537,0.8417,-0.0317,0.1601,2.0859,0.1369,1.4459,3.4982,Control
A09,1.8234,1.8626,2.0098,1.8301,1.279,2.2759,2.1417,0.8461,-0.0618,0.1713,2.325,0.1261,0.958,3.4433,Control
A10,1.5408,2.0948,2.0305,1.9018,1.8442,2.2764,2.3524,1.0502,-0.057,0.1456,2.3423,0.127,0.9953,3.618,Control
A11,1.1116,1.8534,2.0683,1.8037,1.3734,2.1946,2.2057,0.8129,-0.0936,0.1168,2.3467,0.0893,0.7513,2.9418,Control
A12,0.966,1.9226,1.8233,1.4626,1.3745,2.1972,1.4932,0.482,-0.0573,0.2178,1.8196,-0.0411,0.4875,2.6525,Control
B01,1.8629,1.6406,1.8587,1.8616,0.8842,1.9259,1.7488,0.7426,-0.1923,0.2948,1.7648,0.1506,0.7999,3.0532,Control
B02,1.9283,2.1013,2.2224,1.9896,1.7729,2.3159,2.3968,1.2144,-0.0865,0.1819,2.4369,0.1291,0.7977,3.2716,Control
B03,1.9704,2.0345,2.0875,1.928,1.6374,2.2308,2.2166,0.8493,-0.024,0.1505,2.2962,0.1295,0.7362,3.3711,BRCACancer
B04,1.7375,1.7766,1.7798,1.6774,1.4906,1.8617,2.2769,0.5225,-0.0598,0.1595,2.1018,0.0721,1.2485,3.6222,BRCACancer
B05,1.2706,1.6012,1.7458,1.5625,1.1014,1.6891,2.2438,0.865,-0.1261,0.1815,2.2065,-0.0163,0.7467,3.0657,BRCACancer
