@relation data

@attribute id string
@attribute 5361 numeric
@attribute 5058 numeric
@attribute 5362 numeric
@attribute 3326 numeric
@attribute 5062 numeric
@attribute 1072 numeric
@attribute 2242 numeric
@attribute 3984 numeric
@attribute 91584 numeric
@attribute 10371 numeric
@attribute 8829 numeric
@attribute 3320 numeric
@attribute 2534 numeric
@attribute 5879 numeric
@attribute 55558 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.288,1.1667,0.0237,1.844,1.0217,0.6846,0.549,0.4691,0.1107,0.0804,-0.058,0.7784,1.5632,0.6432,0.3485,Control
A02,0.2775,1.1756,0.0639,1.5602,0.8893,0.5857,0.3799,0.5328,0.0773,-0.0014,-0.0748,0.7066,1.1722,0.4992,0.182,Control
A03,0.2881,1.4289,0.1151,1.9531,0.9957,0.8552,0.6971,0.5926,0.0563,-0.0198,-0.0034,0.9237,1.401,0.7305,0.2612,Control
A04,0.3305,1.0247,0.0532,1.9273,0.9699,0.6509,0.3604,0.5529,0.0802,0.017,-0.0889,0.7921,1.3783,0.4506,0.3404,Control
A05,0.2999,1.3702,0.1189,1.4667,1.0637,0.7866,0.7899,0.8,0.026,-0.0176,-0.058,0.7053,1.4167,0.6788,0.2669,Control
A06,0.2306,1.2955,0.1033,1.7684,0.8999,0.6661,0.7068,0.5539,0.0847,0.0214,0.0071,0.6908,1.3172,0.5315,0.1375,Control
A07,0.2965,1.3668,0.1116,1.459,1.0521,0.5723,0.6601,0.5708,0.17,-0.0216,0.0141,0.585,1.855,0.7067,0.2098,Control
A08,0.2754,1.2078,0.0833,1.6332,1.218,0.5512,0.3993,0.4128,0.108,-0.0417,-0.094,0.7253,2.0099,0.7992,0.2523,Control
A09,0.2817,1.2824,0.1242,1.6033,0.9502,0.6268,0.4388,0.4868,0.1114,-0.0121,-0.0491,0.6044,1.6972,0.5778,0.2368,Control
A10,0.2134,1.3673,0.0949,1.5068,1.0809,0.5679,0.5261,0.5767,0.019,-0.0523,-0.0644,0.625,1.978,0.709,0.2539,Control
A11,0.1786,1.166,0.0494,1.274,0.7593,0.4061,0.3455,0.3741,0.0254,-0.1206,-0.0299,0.6483,1.2727,0.4206,0.1672,Control
A12,0.2702,0.6782,0.1581,1.3925,0.5503,0.454,0.0454,0.3417,0.166,-0.0749,-0.0991,0.5301,0.8099,0.307,0.0014,Control
B01,0.1618,0.9999,0.132,2.0831,0.9952,0.4608,0.0869,0.2314,0.228,0.1229,-0.0191,0.7649,1.4445,0.7761,0.0245,Control
B02,0.2994,1.1145,0.0592,2.1611,0.9993,0.728,0.603,0.6032,0.0472,0.0599,-0.0802,0.9047,1.4931,0.6982,0.3011,Control
B03,0.2042,1.1141,0.0886,2.0034,0.933,0.6299,0.321,0.3875,0.1284,-0.0583,-0.0394,0.9581,1.6356,0.7721,0.2147,BRCACancer
B04,0.2904,1.1366,0.1174,1.3061,1.2182,0.4693,0.2944,0.4788,0.1958,-0.0179,-0.0767,0.6354,2.1773,0.8504,0.191,BRCACancer
B05,0.3097,1.0147,0.0993,1.8732,0.7795,0.7588,0.2344,0.4452,0.1682,0.0167,-0.0138,0.7922,1.5353,0.4846,0.1097,BRCACancer
B06,0.0558,0.8608,0.0959,1.671,0.6924,0.3107,0.0847,0.1109,0.2256,-0.0476,-0.029,0.6655,1.3611,0.4988,-0.1578,BRCACancer
B07,0.3381,1.26,0.0472,1.9274,1.0305,0.7237,0.5091,0.5321,0.0583,-0.0216,-0.0903,0.8132,1.7565,0.7269,0.3272,BRCACancer
B08,0.2115,1.2287,0.0138,1.4091,0.7563,0.6534,0.652,0.452,0.0056,-0.0501,-0.0505,0.6412,1.0547,0.4862,0.2167,Control
B09,0.1951,0.8196,0.0296,1.9846,0.9353,0.7427,0.2241,0.3218,0.1843,-0.0482,-0.1168,0.9921,2.0965,0.6499,0.2337,Control
B10,0.1942,0.9727,0.0522,1.3386,0.9486,0.4021,0.22,0.3946,0.095,-0.0083,-0.0696,0.5125,1.7694,0.8182,0.1715,Control
B11,0.2297,1.2778,0.082,1.6403,0.8346,0.6645,0.4866,0.49,0.0673,0.054,-0.0283,0.5734,1.3446,0.5737,0.2032,Control
B12,0.1665,0.7335,0.0594,1.3587,0.861,0.3309,0.2043,0.1512,0.0574,-0.0554,-0.1417,0.6104,1.9139,0.6707,0.2159,Control
C01,0.3504,1.4181,0.1611,1.4131,1.0745,0.6192,0.8646,0.6581,0.1849,0.0104,-0.0105,0.5576,1.5355,0.7435,0.2849,BRCACancer
C02,0.3537,1.0354,0.0963,1.3914,0.9516,0.5776,0.5836,0.6621,0.0849,0.0457,-0.0789,0.5775,1.2675,0.5309,0.3714,BRCACancer
C03,0.4513,1.2486,0.1261,1.6207,1.0312,0.8972,0.8205,0.7354,0.0647,0.0365,-0.08,0.5679,1.5967,0.747,0.5902,BRCACancer
C04,0.2542,0.8225,-0.0122,1.4997,0.6169,0.6213,0.4436,0.3549,0.0331,0.0015,-0.0731,0.7033,0.717,0.3925,0.244,Control
C05,0.2768,0.7839,0.0894,1.0465,0.6373,0.3574,0.4844,0.5283,0.0144,-0.0309,-0.0622,0.5904,0.7848,0.4559,0.2031,BRCACancer
C06,0.1152,0.1789,0.0312,0.5456,0.1142,0.2456,-0.0584,0.1269,0.0628,-0.119,-0.0795,0.5825,0.3585,0.0011,-3e-04,Control
C07,0.2343,0.7596,0.0583,1.0497,0.6666,0.3544,0.3905,0.5378,0.0246,0.0103,-0.1208,0.5303,1.0499,0.3857,0.2331,Control
C08,0.3437,1.0215,0.0781,1.4292,0.7183,0.4709,0.507,0.5894,0.0357,0.035,-0.0463,0.6262,1.0038,0.3339,0.1988,Control
C09,0.2704,0.7608,-0.0089,1.3882,0.7745,0.5761,0.3275,0.5136,0.0254,-0.0296,-0.083,0.595,1.036,0.4361,0.2734,Control
C10,0.3203,0.9055,0.0453,1.3032,0.7389,0.4955,0.3537,0.6162,0.0318,0.005,-0.0833,0.4034,0.9194,0.3326,0.1542,BRCACancer
C11,0.3224,0.9931,0.0373,1.4204,0.7182,0.5565,0.5628,0.582,0.0055,-0.0353,-0.0804,0.5618,1.2161,0.4923,0.3717,Control
C12,0.2406,0.7072,0.0589,1.1245,0.4327,0.3433,0.2586,0.3878,0.0302,-0.0526,-0.0914,0.4845,0.6215,0.4485,0.172,BRCACancer
D01,0.2182,1.1432,0.1198,1.4712,0.929,0.508,0.4887,0.3447,0.0715,-0.1058,-0.0762,0.5835,2.1241,0.7285,0.3632,BRCACancer
D02,0.2376,0.8156,0.0521,1.1489,0.7489,0.4848,0.3935,0.5917,-0.0074,-0.0234,-0.0234,0.496,0.9532,0.4669,0.3508,BRCACancer
D03,0.265,0.9149,0.0346,1.232,0.657,0.4975,0.399,0.4976,0.024,-0.0566,-0.1108,0.494,0.9841,0.391,0.2116,BRCACancer
D04,0.2727,1.1288,0.0281,1.2496,0.7984,0.632,0.5705,0.5607,0.0438,-0.0295,-0.039,0.4951,0.996,0.3948,0.3216,BRCACancer
D05,0.3102,1.1412,0.116,1.2668,0.838,0.7311,0.5997,0.7225,0.0531,-0.0065,-0.0943,0.5312,1.1459,0.5829,0.1914,BRCACancer
D06,0.3154,1.1797,0.1009,1.453,0.8508,0.6097,0.661,0.6752,0.0648,0.002,-0.0633,0.5044,1.2731,0.5398,0.3669,BRCACancer
D07,0.2906,0.9408,0.0832,1.2301,0.6889,0.7367,0.4998,0.6795,0.0412,-0.0407,-0.0067,0.5494,1.2464,0.3448,0.3604,Control
D08,0.2398,0.6745,0.0701,1.2435,0.498,0.554,0.3293,0.4596,0.0607,-0.0525,-0.091,0.4973,0.8923,0.506,0.2055,Control
D09,0.3511,1.0365,0.0712,1.4545,0.7394,0.6671,0.5303,0.6106,0.0696,-0.0229,-0.0833,0.4639,1.0165,0.4366,0.3017,Control
D10,0.2286,1.0871,0.0695,1.2727,0.7018,0.5688,0.4669,0.4403,0.0382,-0.0706,-0.08,0.5155,0.7818,0.2536,0.1214,Control
D11,0.1218,0.4322,0.0808,1.0944,0.25,0.3304,-0.0236,0.1639,0.0805,-0.1178,-0.0902,0.5993,0.4978,0.3206,0.0833,Control
D12,0.1583,1.0253,0.0069,1.2695,0.491,0.4856,0.296,0.4066,-0.0088,-0.0708,-0.0312,0.6117,0.7376,0.3008,0.1839,Control
E01,0.209,0.7629,0.0385,1.4093,0.6668,0.4322,0.3425,0.4777,0.0284,-0.0303,-0.0793,0.648,0.9646,0.2605,0.1259,BRCACancer
E02,0.2768,0.8731,0.0966,1.2837,0.8486,0.4434,0.4057,0.693,0.0221,0.0477,-0.0893,0.5458,1.2548,0.4711,0.2869,Control
