@relation data

@attribute id string
@attribute 1081 numeric
@attribute 1493 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 355 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3586 numeric
@attribute 5551 numeric
@attribute 7038 numeric
@attribute 7173 numeric
@attribute 7252 numeric
@attribute 7253 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0122,1.5756,1.7846,2.2176,0.6063,2.9699,1.5611,0.0501,3.0674,1.0727,3.4708,2.4355,0.2695,-0.0978,-0.4006,-0.1045,0.629,1.2188,-0.0738,0.3799,-0.2431,-0.0358,0.0038,2.1925,-0.0219,-0.1401,-0.0159,-0.0763,2.0683,0.3386,0.8489,0.7441,1.4973,Control
Utah__A02,-0.0018,0.7525,1.9155,2.3118,0.5192,3.1911,1.4482,0.257,3.5593,1.0652,3.5774,2.4089,0.6941,-0.1114,-0.416,0.0423,0.6933,1.1728,0.0386,0.5183,-0.2105,-0.0625,-0.0899,3.0505,-0.0229,-0.0262,-5e-04,-0.1648,1.3671,0.1308,0.8305,0.6453,1.0077,Control
Utah__A03,-7e-04,1.1068,2.1584,2.2874,0.5935,3.1864,1.7361,0.0848,3.2594,0.2925,3.4461,2.5091,0.5087,-0.1935,-0.3469,-0.0143,0.5847,1.7579,-0.0552,0.7143,-0.2256,-0.0242,0.1344,3.1792,0.0042,-0.0457,-0.0455,-0.1633,1.1903,0.3489,1.0305,0.6315,0.7903,Control
Utah__A04,0.0241,1.0034,1.8677,2.0805,0.6918,3.1836,1.2116,0.1842,3.5094,0.0729,3.997,2.4937,0.5846,-0.1827,-0.1293,0.0072,0.4194,1.1105,0.0745,0.4295,0.002,-0.1614,-0.0683,2.9768,-0.0317,-0.0489,-0.0651,-0.0986,1.8681,0.1898,0.7714,0.67,1.186,Control
Utah__A05,-0.0431,1.0982,2.2411,2.4942,0.7365,3.2592,1.4467,0.2387,3.4609,1.1329,3.7597,2.4833,0.5526,-0.1619,-0.2426,0.0292,0.5525,1.3166,0.0385,0.4764,-0.1394,0.0742,0.0238,3.0195,-0.0104,-0.0779,-0.0735,-0.0871,1.4142,0.1691,1.1358,0.8111,1.01,Control
Utah__A06,0.0115,0.9091,1.8854,2.3743,0.6086,3.1144,1.5448,0.1679,3.29,0.2508,3.5756,2.3576,0.46,-0.3673,-0.4509,0.0323,0.564,1.1905,0.1258,0.5191,-0.1429,-0.0316,-0.0026,3.2279,-0.0017,-0.0836,-0.0149,-0.1122,1.4178,0.1506,1.1886,0.4565,0.9542,Control
Utah__A07,0.0367,1.205,1.8354,2.2665,0.7369,2.7825,1.3973,0.0617,3.2491,0.2222,3.4491,2.3362,0.3411,-0.1783,-0.1853,-8e-04,0.5528,1.1215,0.005,0.6059,-0.0564,-0.003,0.038,3.1708,-5e-04,-0.0714,-0.08,-0.1511,1.7139,0.224,1.2324,0.5399,1.2476,Control
Utah__A08,0.0086,0.9686,1.4555,1.922,0.3863,2.52,1.2944,0.1327,2.8193,0.1972,3.2872,2.3988,0.4355,-0.2066,-0.2312,0.0635,0.6594,1.1471,-0.0872,0.5321,-0.1643,-0.1885,-0.0136,2.7722,0.0103,-0.1728,-0.0248,-0.0996,2.0481,0.1523,0.975,0.5853,1.2509,Control
Utah__A09,-0.0354,1.021,1.426,1.9279,0.2964,2.7429,1.1389,0.1825,2.9804,0.2043,3.6542,2.3361,0.2699,-0.1218,-0.3535,-0.0343,0.5188,1.2318,-0.0099,0.3795,-0.2088,0.082,0.1078,2.9496,0.0271,-0.0327,-0.0091,-0.1063,1.8234,0.2479,0.9961,0.3447,1.1236,Control
Utah__A10,-0.064,0.9775,1.7895,2.3559,0.3569,2.8951,1.2414,0.0908,3.2177,1.1022,3.6965,2.524,0.3371,-0.0979,-0.3127,0.035,0.4765,1.4348,0.011,0.6478,-0.1703,-0.1082,0.1019,3.059,-0.0059,-0.1094,0.0461,-0.0944,1.5408,0.2632,1.2449,0.5378,1.0042,Control
