@relation data

@attribute id string
@attribute 3706 numeric
@attribute 7535 numeric
@attribute 3707 numeric
@attribute 4796 numeric
@attribute 6655 numeric
@attribute 5063 numeric
@attribute 5894 numeric
@attribute 940 numeric
@attribute 867 numeric
@attribute 1605 numeric
@attribute 5062 numeric
@attribute 27040 numeric
@attribute 3702 numeric
@attribute 10298 numeric
@attribute 1841 numeric
@attribute 2048 numeric
@attribute 57144 numeric
@attribute 1445 numeric
@attribute 10235 numeric
@attribute 7409 numeric
@attribute 915 numeric
@attribute 5058 numeric
@attribute 9402 numeric
@attribute 3937 numeric
@attribute 55294 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 10725 numeric
@attribute 4791 numeric
@attribute 115727 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 3932 numeric
@attribute 4792 numeric
@attribute 56924 numeric
@attribute 4795 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 10125 numeric
@attribute 4794 numeric
@attribute 1493 numeric
@attribute 4690 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.2782,1.0187,1.1032,0.0664,1.3471,-0.0528,1.7841,2.0683,1.4692,0.4135,1.0093,1.6604,2.6126,0.1948,0.2679,0.0816,-0.115,1.2814,1.5195,1.4581,2.2237,1.1544,1.6651,2.2185,0.929,1.7307,1.6355,1.265,1.1558,0.8631,1.6981,0.9055,1.9358,2.2123,0.0198,0.1903,3.057,1.1256,1.76,1.9566,0.719,1.5756,0.8713,Control
A02,-0.2215,0.9277,0.7032,0.0749,1.2046,-0.125,1.5394,1.3671,1.3404,0.3531,0.8765,1.2534,1.9605,0.2198,0.2031,0.0841,-0.1375,1.2458,1.1624,1.3267,1.9545,1.1633,1.3515,2.1072,0.7115,1.247,1.481,0.9015,0.9284,0.7437,1.2732,0.76,1.6874,2.0603,0.041,0.2038,3.0587,0.9005,1.6579,1.4671,0.7479,0.7525,0.7212,Control
A03,-0.2816,0.9848,0.7757,0.094,1.3774,-0.1007,1.7337,1.1903,1.4201,0.4099,0.9832,1.4936,2.1163,0.2544,0.2688,0.1534,-0.2101,1.4648,1.1407,1.5584,1.9088,1.4142,1.4328,2.3283,0.8999,1.3323,1.7658,1.1474,1.0624,1.045,1.4485,1.0903,1.7151,2.7503,-0.0155,0.3145,3.1701,1.1275,1.9065,1.6887,1.017,1.1068,0.8561,Control
A04,-0.0606,1.0408,0.8349,0.1652,1.2203,-0.0852,1.6705,1.8681,1.3018,0.3598,0.9574,1.4892,2.3902,0.258,0.2206,0.0594,-0.131,1.2871,1.246,1.2953,1.9522,1.0138,1.5026,2.0788,0.7658,1.3202,1.4795,0.9037,1.0316,0.7065,1.4304,0.8727,1.9667,2.2761,0.0146,0.1961,3.2973,1.028,1.7434,1.6086,0.6893,1.0034,0.7593,Control
A05,-0.1057,0.9256,0.8734,0.1936,1.3739,-0.0745,1.8077,1.4142,1.5154,0.544,1.0515,1.4734,2.0685,0.2712,0.2195,0.1197,-0.1045,1.4266,1.3157,1.5629,1.5601,1.356,1.6692,2.1474,0.8457,1.2108,1.8562,1.1153,1.126,1.2316,1.5181,1.1142,1.6797,2.4615,0.0071,0.3187,3.1618,1.0464,1.9721,1.4784,1.0047,1.0982,0.8332,Control
A06,-0.2793,0.9177,0.8107,0.0623,1.3309,-0.128,1.7479,1.4178,1.3978,0.3382,0.8871,1.2048,1.9776,0.1644,0.1633,0.076,-0.1807,1.2077,1.2516,1.4198,1.5133,1.2821,1.2811,2.0222,0.7559,1.2063,1.5705,1.066,0.8596,0.9957,1.3497,0.8971,1.611,2.472,-0.0042,0.2461,2.8986,0.8852,1.8749,1.4685,0.6753,0.9091,0.6693,Control
A07,-0.132,0.9472,1.2021,0.1276,1.4837,-0.1132,1.7697,1.7139,1.5784,0.3858,1.0399,1.3664,2.2251,0.2179,0.3301,0.1052,-0.1822,1.323,1.2882,1.4343,1.7971,1.3527,1.6121,2.2689,1.1352,1.2924,1.8609,1.256,0.9967,0.9892,1.6897,0.8526,1.7129,1.9798,0.0223,0.2749,3.3824,1.1765,1.9127,1.7147,0.9462,1.205,0.926,Control
A08,-0.3014,0.9309,1.3175,0.0928,1.4271,-0.0907,1.7375,2.0481,1.5716,0.2771,1.2064,1.3395,2.5128,0.2161,0.2934,0.0074,-0.1377,1.2379,1.1784,1.3268,1.6824,1.1951,1.6622,2.3938,1.3437,1.4821,1.7198,1.3488,0.8752,0.6342,1.8669,0.7484,1.5609,1.9095,0.0158,0.2617,3.4982,1.467,1.9432,1.8821,0.6932,0.9686,0.9677,Control
A09,-0.1714,0.847,1.1023,0.0738,1.3188,-0.075,1.637,1.8234,1.523,0.3301,0.9376,1.5342,2.3832,0.2022,0.1596,0.0697,-0.1253,1.3017,1.1694,1.4492,2.0098,1.2691,1.7659,2.205,1.0205,1.3752,1.8278,1.1755,0.9958,0.6985,1.606,0.8347,1.828,2.1911,0.0176,0.2682,3.4433,0.9988,1.8616,1.9362,0.7026,1.021,0.8191,Control
A10,-0.1212,0.9689,1.0857,0.1364,1.3713,-0.0677,1.7832,1.5408,1.4811,0.3513,1.0688,1.3913,2.368,0.2588,0.2577,0.053,-0.1066,1.2891,1.1181,1.3221,2.0305,1.3532,1.8946,2.489,1.2112,1.2657,1.802,1.2398,0.983,0.9125,1.641,0.8363,1.8784,2.1251,0.008,0.1754,3.618,1.3316,1.9537,1.8442,0.8472,0.9775,0.932,Control
