@relation data

@attribute 10207 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 4301 numeric
@attribute 1001 numeric
@attribute 50855 numeric
@attribute 1002 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 9071 numeric
@attribute 1009 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 3728 numeric
@attribute 9074 numeric
@attribute 7122 numeric
@attribute 64398 numeric
@attribute 9076 numeric
@attribute 57863 numeric
@attribute 5584 numeric
@attribute 1010 numeric
@attribute 50848 numeric
@attribute 149461 numeric
@attribute 9069 numeric
@attribute 23705 numeric
@attribute 92359 numeric
@attribute 49861 numeric
@attribute 24146 numeric
@attribute 64403 numeric
@attribute 53842 numeric
@attribute 1495 numeric
@attribute 1000 numeric
@attribute 51208 numeric
@attribute 25945 numeric
@attribute 26285 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 1499 numeric
@attribute 5010 numeric
@attribute 253559 numeric
@attribute 1500 numeric
@attribute 1366 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 81607 numeric
@attribute 1016 numeric
@attribute 1013 numeric
@attribute 10686 numeric
@attribute 1012 numeric
@attribute 137075 numeric
@attribute 23562 numeric
@attribute 9080 numeric
@attribute 56288 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 5818 numeric
@attribute 999 numeric
@attribute Class {Control,BRCA}

@data
7.12895681,11.85473021,7.053552644,5.828587949,10.44063591,6.8014918265,6.642055755,6.123713395,4.056699474,5.29233896333,5.443947436,5.619624748,9.779514641,10.4653608185,5.899182429,9.22593978533,5.451055498,12.5439804,9.343419551,8.407417683,7.145935011,6.732544377,4.77796061,6.435307999,7.695960982,9.757740483,10.34910181,6.74314012767,6.209556324,7.73304554033,5.49947363467,5.394558084,12.970346955,7.556374089,5.8233407445,8.883830184,5.797474287,6.92390950133,6.109836529,6.94578590514,10.11790315,5.700724934,6.527119521,10.19481259,6.636411191,9.293610236,7.487359976,5.151586144,5.057462456,5.1897411875,8.867071067,9.777124244,6.85002063633,5.876585242,5.994133479,7.92292794,8.70463678933,5.62181327975,12.00989343,Control
8.16470045175,10.93507131,6.837302163,6.22776574,10.38197038,6.737760397,6.668073461,6.353195907,4.911705061,5.60803391833,4.523503679,6.49853177267,9.614162807,11.045214235,5.309804873,9.65798629833,5.166927545,12.50103733,9.953964008,11.4035182,6.924875212,6.648325671,7.493057094,6.68672331833,8.139527211,10.08591759,10.84683237,7.295763151,6.23007389,7.76905320567,5.62561365333,5.013251478,12.9002596,7.826232466,5.9676331465,9.2395806605,5.821079567,7.08136144267,6.205652149,6.96887473943,10.04213853,5.853378958,6.6127320924,11.15002032,7.001242451,10.15068061,8.722535293,4.943700135,5.40668228,5.2705778915,8.528308686,10.42274839,6.86544696733,6.196533893,5.919108385,8.212157254,8.396903982,5.99887986025,12.20475003,BRCA
8.265187617,9.908242911,6.000339336,6.04843851,11.76503338,7.290014311,6.608332915,6.436091549,4.878984301,5.72257639933,5.079816751,5.84141443467,9.28959884,11.61689802,5.399009764,10.0576530213,5.112503363,11.31092814,9.998054828,10.24378721,6.119621392,6.94883771,6.926506897,6.36773601167,8.651483291,10.06457475,10.94627781,7.700004099,5.730783436,7.30595834867,5.374601183,5.503993644,13.044669795,7.537647698,5.90455910375,8.035975337,5.579701547,7.14589495167,6.466305418,7.126093946,10.50484657,5.658790765,6.2696480308,11.91235432,6.947055725,10.98412667,8.874398256,5.173838258,5.434470814,5.5122677185,6.599805472,10.50080233,6.50144598933,5.894703343,6.234487549,7.808660365,8.515433634,5.785037344,12.80365393,BRCA
7.61032296375,9.836169177,5.4814809135,6.252954533,11.34028702,7.9321150915,6.277153122,6.318954546,4.180143653,5.25179341733,5.129088497,7.605638427,9.446194768,10.705123263,4.994139844,9.36088115533,5.68566776,12.02547364,9.967522091,9.151968584,6.209020126,6.524350224,7.127223453,6.54769707467,8.848952379,10.01546423,11.2835892,7.42008949233,6.458780312,7.566227501,5.33414475233,5.446761787,12.98230153,7.91055448,5.758296575,8.460124816,5.745177655,6.46216207167,5.59291388,6.25068708814,10.26509376,4.526932284,6.2848404562,11.5141002,7.564094459,11.25779165,9.521502846,5.066316611,5.706538322,5.3936997815,6.753287377,10.58816676,6.73312979833,6.784638526,6.708398067,8.521434692,8.52603302833,6.00254861525,12.55838012,Control
7.744837769,10.04796267,5.8624679885,5.850631456,10.58383522,6.559059008,6.795036757,6.240319696,5.403788568,5.68564613933,5.510179653,6.32537749467,9.337890083,11.838837845,4.906423146,9.67758439933,4.550123556,11.37897501,9.853855775,11.39527989,6.381807349,7.46131803,7.619965223,6.78912007267,8.84381204,10.01526211,10.72100969,7.739961832,4.948613986,7.14608217833,5.49268034067,5.31832701,12.901448725,7.055746423,5.8479986655,8.3454203835,5.353509659,6.99922139167,6.716651865,7.18244667671,9.800726477,5.524354632,6.5924215122,11.74803988,6.625420731,9.847089115,9.106668358,5.23113596,5.400889039,5.2510683345,7.390665805,10.04312339,6.81340590633,5.943224681,6.114372881,7.753920581,8.52308099,5.721517129,12.44726543,BRCA
7.76381979175,11.0724812,6.2657639425,6.264635533,10.48825468,6.9946221675,5.579852369,6.376000002,4.867663307,5.429492873,5.649048651,5.74379654567,9.65659519,11.604137535,5.238606558,9.71617004,5.560264997,11.61103415,9.593984478,13.07564465,6.657000843,7.252336945,6.963535174,6.73902004267,6.920445533,10.45556383,10.7042238,6.81310842267,5.424175738,6.78649468667,5.65353284033,4.985513237,13.345227255,6.85256423,5.935647283,8.4466293725,5.878732237,7.30159087867,6.074843234,7.271366378,9.479103779,5.853877943,6.4886357234,11.45582051,6.866664227,9.821300096,8.262201898,4.727392239,5.374005926,5.384486519,8.609743075,10.21465945,6.50456557867,6.232090496,6.246603446,7.921396347,9.44234958633,5.75476285725,13.02343475,BRCA
7.90267372775,9.255294845,5.5923308015,6.518854253,11.15959405,6.700055644,7.547899223,6.708673956,5.178725843,5.56961170333,5.28356184,5.10181611067,12.59315889,10.2247242155,5.096779711,8.83286652133,5.414821571,11.07640162,8.875304823,8.22256686,8.534916724,6.541565657,6.460337629,6.790668032,8.87920118,10.00516175,12.05268701,7.10022614933,6.893972281,7.43641033367,5.30611277767,5.046808884,12.567749395,9.291666361,6.14608826725,9.9586772805,5.418536788,6.48633039033,6.830487081,6.587592285,10.73861188,4.789483203,6.3745823812,10.73900867,7.01033543,10.5787857,9.802294663,4.77796061,5.68566776,5.0781205915,6.207068633,9.760949066,6.780834989,6.452575359,5.682019293,8.655048663,8.56421940767,5.33596100175,11.40859261,BRCA
7.363725271,10.98982397,6.603667755,6.355928609,10.8852123,7.0758149195,5.972354482,6.290853455,5.120093989,5.82396929667,5.018602184,6.48498078533,10.41429442,11.230446555,5.510179653,9.14835891633,5.154424477,12.63995684,9.772286167,9.706263374,7.380290323,6.401140314,5.685107058,6.50818729167,7.036808602,10.02337358,10.35482269,7.51201575333,6.169830446,7.51796725,5.751576261,4.756238089,12.832913565,8.950265087,6.38571988,8.4878315945,5.243375136,7.67687424867,6.554209422,7.12159637657,10.82235197,4.756238089,6.182989157,11.39699552,6.190817922,10.10988324,7.68113495,4.564786233,5.536217098,5.432418864,8.434358348,10.02857645,6.71134204967,5.914092825,6.007201809,7.181254459,8.80281133533,5.25640052575,12.40979539,Control
7.68324236775,10.20419243,5.940327262,5.833276737,11.24903656,7.145255335,6.964344117,6.496818333,5.307438771,5.766902227,5.163811922,5.15994938333,9.708558488,11.7320396,5.910739406,9.81358013633,5.221694654,11.14770754,9.689124896,9.125000832,6.17627851,7.250680065,5.901054678,6.84945253667,7.886307978,10.16436051,10.66574031,7.66507411167,5.823183308,6.83011701567,5.62602466933,5.108536217,12.876117185,6.592012667,5.828512715,7.714322137,5.778873021,7.03128532533,6.124695819,7.27824373014,10.26978741,5.034426206,6.4813948162,11.79378019,7.003043143,11.36117359,8.47004987,5.577437325,6.227476961,5.249326338,7.669826018,9.64277427,6.82324972833,6.257393146,6.440873838,7.696795653,9.02423309467,5.7172838405,12.47414328,BRCA
8.266235045,10.02491841,5.740700728,5.997750375,10.68107171,6.9288984445,6.047566334,6.274406692,5.181511332,5.47905402533,5.159075364,6.23884315,8.724600075,10.8220317815,5.144669712,9.89908857167,4.704059729,11.40394419,9.669851091,8.587403553,6.604779761,7.28012379,5.838328613,6.82081096367,9.183908962,10.0572611,11.32122928,7.70410549233,5.647898183,7.20637665767,5.76769855267,4.842490216,12.710907205,7.680959203,6.023262785,9.012490288,5.527954892,6.72553873467,6.762651532,6.66799436186,10.29824049,6.255789266,6.5779264378,11.24778827,6.271748387,10.30930613,9.038233906,4.656520763,5.589921684,5.3798116395,8.05923781,9.778192608,6.79550833233,6.333473491,6.536368163,8.239671468,8.801573127,5.76865980625,12.68293541,BRCA
