@relation data

@attribute id string
@attribute 6655 numeric
@attribute 5894 numeric
@attribute 3708 numeric
@attribute 6464 numeric
@attribute 2319 numeric
@attribute 3709 numeric
@attribute 2932 numeric
@attribute 2931 numeric
@attribute 1605 numeric
@attribute 5533 numeric
@attribute 6850 numeric
@attribute 572 numeric
@attribute 3635 numeric
@attribute 695 numeric
@attribute 1445 numeric
@attribute 596 numeric
@attribute 29760 numeric
@attribute 3710 numeric
@attribute 7409 numeric
@attribute 5532 numeric
@attribute 207 numeric
@attribute 23368 numeric
@attribute 1380 numeric
@attribute 208 numeric
@attribute 11184 numeric
@attribute 975 numeric
@attribute 5530 numeric
@attribute 10211 numeric
@attribute 5290 numeric
@attribute 10000 numeric
@attribute 5293 numeric
@attribute 5336 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 8431 numeric
@attribute 613 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 4067 numeric
@attribute 5295 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3471,1.7841,0.7579,0.7565,1.3902,0.8352,0.6628,1.039,0.4135,1.379,1.0836,0.2409,1.2791,1.4834,1.2814,1.5972,0.6565,0.8558,1.4581,1.2926,0.6157,0.3037,0.5413,0.8453,1.055,1.0887,0.7429,0.8613,1.5746,0.6233,1.3366,0.6199,1.6355,1.0952,0.0011,0.4762,0.6032,0.454,1.3216,1.4982,3.057,1.1256,1.76,Control
A02,1.2046,1.5394,0.5221,0.8046,1.1629,0.6307,0.4686,1.0386,0.3531,1.0794,0.9151,0.1478,1.2825,1.5178,1.2458,0.7857,0.3778,0.6946,1.3267,0.9495,0.5686,0.1694,0.2503,0.6275,0.8786,1.1021,0.6208,0.7788,1.3014,0.3831,1.1106,0.6094,1.481,1.0379,0.0054,0.2698,0.4413,0.3831,1.1848,1.1993,3.0587,0.9005,1.6579,Control
A03,1.3774,1.7337,0.5995,0.7989,1.2909,0.8656,0.609,1.1391,0.4099,1.157,1.1936,0.1867,1.4534,1.6458,1.4648,0.7002,0.3277,0.7329,1.5584,1.2205,0.6805,0.186,0.1868,0.7841,1.073,1.2271,0.7759,0.8449,1.3967,0.396,1.2772,0.8192,1.7658,1.0752,0.0398,0.4406,0.7027,0.4227,1.5638,1.3339,3.1701,1.1275,1.9065,Control
A04,1.2203,1.6705,0.6647,0.8019,1.3414,0.6114,0.5054,0.9664,0.3598,1.2377,0.88,0.2507,1.3869,1.4046,1.2871,0.8705,0.5163,0.7843,1.2953,0.9394,0.6225,0.1613,0.5256,0.7141,0.9048,1.1031,0.692,0.8101,1.353,0.5255,1.2477,0.503,1.4795,1.0602,0.0118,0.3444,0.4953,0.4964,1.3945,1.4882,3.2973,1.028,1.7434,Control
A05,1.3739,1.8077,0.6917,0.8988,1.4916,0.8284,0.6009,1.2576,0.544,1.1578,1.2241,0.3108,1.4233,1.7503,1.4266,0.8938,0.468,0.7231,1.5629,1.0923,0.7463,0.23,0.4134,0.7904,0.9092,1.0841,0.7965,0.9838,1.4836,0.5106,1.357,0.7744,1.8562,1.2157,-0.0066,0.4548,0.5023,0.4674,1.5799,1.3381,3.1618,1.0464,1.9721,Control
A06,1.3309,1.7479,0.6267,0.7671,1.3416,0.7511,0.5351,1.0334,0.3382,0.9225,1.146,0.2291,1.367,1.579,1.2077,0.813,0.3659,0.679,1.4198,0.9526,0.6458,0.1999,0.1642,0.7372,0.7318,0.9134,0.6451,0.8094,1.3845,0.4506,1.2439,0.6376,1.5705,1.0037,0.0167,0.3669,0.4665,0.3325,1.3697,1.3761,2.8986,0.8852,1.8749,Control
A07,1.4837,1.7697,0.8084,0.7989,1.2935,1.009,0.8251,1.0684,0.3858,1.1807,1.4117,0.2349,1.4397,1.5919,1.323,1.3348,0.5572,0.6968,1.4343,1.3272,0.597,0.1843,0.1404,0.7443,0.8624,0.9927,1.0466,0.7938,1.5934,0.74,1.2997,0.7028,1.8609,0.9863,0.0284,0.425,0.6422,0.3693,1.7041,1.6231,3.3824,1.1765,1.9127,Control
A08,1.4271,1.7375,0.9922,0.784,1.2166,1.0928,1.0661,0.9192,0.2771,1.5305,1.2657,0.086,1.5388,1.3284,1.2379,1.9587,0.4839,0.7065,1.3268,1.4644,0.5375,0.2629,0.3081,0.7355,0.8463,0.9312,1.1754,0.6864,1.7501,1.0516,1.321,0.8279,1.7198,1.0102,0.0473,0.4297,0.8832,0.4111,1.8806,1.714,3.4982,1.467,1.9432,Control
A09,1.3188,1.637,0.7685,0.7778,1.2728,0.9804,0.7154,0.987,0.3301,1.1693,1.2705,0.207,1.372,1.527,1.3017,1.6272,0.4399,0.6507,1.4492,1.2405,0.5633,0.19,0.1669,0.6938,0.8834,0.9823,0.8882,0.7637,1.4582,0.7535,1.2447,0.6457,1.8278,1.0062,-0.0303,0.4124,0.6233,0.3756,1.6382,1.5464,3.4433,0.9988,1.8616,Control
A10,1.3713,1.7832,0.8089,0.79,1.2639,1.0339,0.9142,1.05,0.3513,1.4239,1.3728,0.2064,1.5525,1.3942,1.2891,1.211,0.356,0.6346,1.3221,1.2521,0.5633,0.2304,0.0874,0.7332,0.9593,1.0923,1.0953,0.891,1.6941,0.8026,1.2718,0.7249,1.802,0.9394,-0.0338,0.5047,0.7374,0.3753,1.7975,1.6535,3.618,1.3316,1.9537,Control
A11,1.1993,1.2804,0.5047,0.5794,1.1931,0.8112,0.4848,0.8895,0.1933,0.9878,1.1063,0.1519,1.1609,1.3186,1.2159,1.1887,0.4007,0.4282,1.1818,1.0422,0.54,0.1213,-0.0335,0.6814,0.9645,1.1925,0.643,0.5167,1.2025,0.5676,0.9811,0.6521,1.5523,0.9926,-0.0337,0.3049,0.6323,0.3543,1.0998,1.2442,2.9418,0.7415,1.8347,Control
A12,0.783,1.1644,0.458,0.5636,0.7696,0.3529,0.3984,0.5321,0.1738,0.8395,0.479,0.0625,1.057,1.0641,0.6894,0.4731,0.2182,0.5382,0.8083,0.6696,0.3955,0.0735,0.1113,0.4581,0.5444,0.878,0.5035,0.6842,0.9215,0.3938,0.7648,0.2568,1.1373,0.6672,0.0213,0.2449,0.3468,0.2332,0.9628,1.0289,2.6525,0.5292,1.3126,Control
