@relation data

@attribute id string
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2875 numeric
@attribute 440 numeric
@attribute 4942 numeric
@attribute 5831 numeric
@attribute 5832 numeric
@attribute 84706 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1875,1.5484,0.9005,1.3302,0.6229,0.5097,-0.2268,0.604,1.156,0.0852,0.9812,0.0081,Control
Utah__A02,-0.0132,1.2471,0.6915,1.0841,0.4765,0.3421,-0.0946,0.4059,1.0251,0.0721,0.7064,-0.0255,Control
Utah__A03,-0.003,1.2937,0.9001,1.4724,0.5444,0.488,-0.1929,0.3953,1.1503,0.1395,0.8001,-0.004,Control
Utah__A04,0.0225,1.2923,0.6669,1.2109,0.3582,0.4196,0.0191,0.5198,0.996,0.1582,0.8239,-0.0462,Control
Utah__A05,0.0141,1.2717,0.7833,1.5311,0.4723,0.4996,-0.0298,0.3661,1.1015,0.1725,0.7522,0.0182,Control
Utah__A06,0.103,1.1584,0.7996,1.4537,0.5812,0.4481,-0.1978,0.4386,1.1106,0.0811,0.7471,0.0017,Control
Utah__A07,0.0531,1.639,1.0215,1.2752,0.5599,0.4741,-0.0544,0.4403,1.1712,0.1021,0.7428,-0.0093,Control
Utah__A08,0.1337,1.9035,1.1548,1.0057,0.502,0.4541,-0.2873,0.599,0.9329,0.0303,0.687,-0.0175,Control
Utah__A09,0.1175,1.5251,0.9707,1.0585,0.549,0.3859,-0.0163,0.5171,1.065,0.0953,0.7715,-0.0209,Control
Utah__A10,0.0416,1.7119,1.0364,1.3118,0.4876,0.5207,-0.1198,0.5348,1.0022,0.1319,0.8132,0.0107,Control
Utah__A11,0.0561,1.1455,0.8013,0.9311,0.5119,0.4674,-0.231,0.2382,1.1033,0.0537,0.7959,-0.0092,Control
Utah__A12,0.0779,0.8702,0.3466,0.7299,0.292,0.3372,-0.207,0.4073,0.7997,0.0193,0.397,-0.0155,Control
Utah__B01,0.2415,1.5001,0.8869,0.8299,0.4972,0.4294,-0.4454,0.4997,1.1294,-0.1442,0.6759,-0.0372,Control
Utah__B02,0.1917,1.4029,0.7329,1.4568,0.5153,0.5595,-0.141,0.5196,1.2582,0.1247,0.8055,-0.0237,Control
Utah__B03,0.175,1.5588,0.8143,1.2913,0.4969,0.5117,-0.2754,0.4434,1.25,0.0502,0.7612,0.0234,BRCACancer
Utah__B04,0.0409,1.8214,1.178,0.9006,0.3403,0.4014,-0.2088,0.4967,0.5185,0.0135,0.5909,-0.0243,BRCACancer
Utah__B05,0.047,1.1719,0.7573,1.0134,0.4599,0.3392,-0.2014,0.3699,0.9863,0.0799,0.4944,0.012,BRCACancer
Utah__B06,0.1404,1.2571,0.7054,0.909,0.4488,0.2922,-0.4279,0.3725,0.8289,-0.1765,0.4287,-0.1711,BRCACancer
Utah__B07,0.1375,1.6826,1.0104,1.2658,0.5299,0.483,-0.0788,0.648,1.0268,0.1146,0.8375,-0.0417,BRCACancer
Utah__B08,0.1037,1.1364,0.7193,1.1283,0.532,0.4779,-0.0791,0.3481,1.2659,0.1346,0.7138,0.0306,Control
Utah__B09,0.057,1.6577,1.0625,1.066,0.3009,0.3031,-0.1968,0.3714,0.558,0.0556,0.3862,-0.0134,Control
Utah__B10,0.0058,1.5033,0.8658,0.9839,0.3258,0.2272,-0.1012,0.4819,0.6377,0.026,0.5706,-0.0364,Control
Utah__B11,0.0905,1.2261,0.8188,1.0066,0.4841,0.3725,-0.1284,0.2845,0.8941,0.0522,0.4855,-0.0144,Control
Utah__B12,0.0329,1.4163,0.8209,0.6755,0.106,0.1953,-0.1383,0.4715,0.2644,-0.0108,0.1439,-0.0598,Control
Utah__C01,0.0652,1.2744,0.9802,1.2309,0.4969,0.4368,-0.1501,0.4426,0.8487,0.1231,0.6915,-0.0539,BRCACancer
Utah__C02,0.0963,1.2567,0.6207,1.1142,0.4589,0.5065,0.0172,0.5257,0.8667,0.1005,0.782,-0.004,BRCACancer
Utah__C03,0.0417,1.3762,0.8024,1.4707,0.5976,0.4307,0.0047,0.5433,1.0296,0.1229,0.8101,0.015,BRCACancer
Utah__C04,-0.0319,0.7028,0.5038,0.9317,0.2764,0.3138,-0.0078,0.3311,0.6667,0.1053,0.4817,-0.0351,Control
Utah__C05,0.0928,0.7972,0.4844,0.8581,0.2607,0.3232,0.0291,0.3447,0.5886,0.1453,0.4297,-0.0262,BRCACancer
Utah__C06,0.094,0.444,0.3617,0.2197,0.1355,0.0823,-0.0963,-0.0508,0.1104,0.1591,0.037,0.0569,Control
Utah__C07,0.0257,1.0281,0.4161,0.8679,0.3479,0.3385,-0.0521,0.3653,0.8428,0.1072,0.6037,0.0207,Control
Utah__C08,0.1511,1.0325,0.5928,1.0138,0.4891,0.4054,-0.0712,0.3649,0.9863,0.1352,0.808,-0.0033,Control
Utah__C09,0.0879,0.986,0.5913,1.0075,0.3524,0.322,-0.0569,0.3842,0.7968,0.17,0.5823,0.021,Control
Utah__C10,0.0721,0.9466,0.4006,1.0745,0.3024,0.3384,0.0224,0.382,0.733,0.1146,0.5307,-0.0452,BRCACancer
