@relation data

@attribute id string
@attribute 114 numeric
@attribute 3265 numeric
@attribute 805 numeric
@attribute 5894 numeric
@attribute 1742 numeric
@attribute 801 numeric
@attribute 27330 numeric
@attribute 109 numeric
@attribute 107 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 2905 numeric
@attribute 816 numeric
@attribute 2906 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 5170 numeric
@attribute 5567 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 1385 numeric
@attribute 4747 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 808 numeric
@attribute 84254 numeric
@attribute 88 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1515,0.4236,1.1541,1.7841,0.4022,2.327,-0.0835,0.3687,-0.0295,-0.1117,-0.0837,-0.1622,1.3209,0.1107,-0.1089,0.0018,-0.1708,0.871,0.6395,0.7923,1.1287,-0.0688,0.6953,1.8356,0.5786,0.1016,1.9037,2.0788,0.2362,-0.0432,0.9079,1.76,Control
A02,-0.1772,0.3716,0.9777,1.5394,0.2515,2.3401,-0.0829,0.2795,0.0718,-0.1337,-0.143,-0.1532,0.7169,0.2623,-0.1274,0.1255,-0.1038,0.6333,0.4503,0.6688,0.9806,-0.1071,0.3109,1.527,0.4037,0.1035,1.6531,2.1743,0.1382,-0.023,0.9261,1.6579,Control
A03,-0.1901,0.3757,1.2312,1.7337,0.4125,2.5223,-0.1467,0.3236,0.0628,-0.1377,-0.1018,-0.1821,0.7838,0.2189,-0.0683,0.1008,-0.0968,0.8023,0.5131,0.8003,0.9935,-0.097,0.1855,1.7022,0.158,0.114,1.847,2.1303,0.2886,-0.0276,1.0247,1.9065,Control
A04,-0.1469,0.3609,1.025,1.6705,0.3283,2.6032,-0.1081,0.3505,0.0443,-0.0447,-0.1291,-0.1293,1.0123,0.1397,-0.0465,0.0872,0.0267,0.6998,0.4799,0.7491,1.1638,-0.0587,0.4574,1.6873,0.7796,0.1111,1.8121,2.2819,0.2025,-0.0188,1.0075,1.7434,Control
A05,-0.1504,0.4772,0.9902,1.8077,0.4891,2.287,-0.052,0.3581,0.0207,-0.0453,-0.0864,-0.1196,0.8377,0.1933,-0.0566,0.0829,0.0378,0.7777,0.5432,0.8948,1.0454,-0.0828,0.32,1.7772,0.4862,0.1037,1.8169,2.3833,0.2881,-0.0483,1.116,1.9721,Control
A06,-0.2147,0.2467,1.1486,1.7479,0.3335,2.2428,-0.0929,0.241,0.0266,-0.1583,-0.0762,-0.1424,0.8162,0.2303,-0.1751,0.0537,-0.2,0.5939,0.4865,0.7874,0.8785,-0.1069,0.4089,1.6188,0.0983,0.115,1.6695,2.1363,0.2991,-0.0148,0.9822,1.8749,Control
A07,-0.1782,0.364,1.4495,1.7697,0.3991,2.296,-0.1165,0.3313,0.0569,-0.0988,-0.1371,-0.1631,1.2401,0.2357,-0.1023,0.107,-0.1288,0.9005,0.5939,0.8207,1.1356,-0.0835,0.5292,1.8387,0.4036,0.1706,2.0157,2.1759,0.1758,-0.0449,0.9873,1.9127,Control
A08,-0.1807,0.2967,1.2527,1.7375,0.2459,2.2139,-0.0935,0.2182,-0.0018,-0.114,-0.1302,-0.1534,1.6919,0.1735,-0.1024,0.0326,-0.23,1.242,0.6051,0.8395,1.1812,-0.0833,0.8226,1.919,0.3743,0.1697,1.9639,1.9205,0.259,-0.0516,0.8463,1.9432,Control
A09,-0.1889,0.349,0.951,1.637,0.3004,2.2423,-0.0892,0.3049,0.0294,-0.1222,-0.1084,-0.1589,1.2272,0.2185,-0.1115,0.0954,-0.1126,0.8183,0.5577,0.8331,1.096,-0.071,0.5396,1.7005,0.6307,0.1377,1.9382,2.3034,0.2554,-0.0377,0.8276,1.8616,Control
A10,-0.1492,0.398,1.2653,1.7832,0.3417,2.2774,-0.0571,0.272,-0.0156,-0.0662,-0.1233,-0.1127,1.1449,0.096,-0.1097,0.0153,-0.0417,1.0998,0.6079,0.8665,1.2467,-0.08,0.4315,1.9569,0.4644,0.0595,1.8103,2.2451,0.2647,-0.0478,0.9696,1.9537,Control
