@relation data

@attribute id string
@attribute 3725 numeric
@attribute 4217 numeric
@attribute 5599 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 4214 numeric
@attribute 5970 numeric
@attribute 3604 numeric
@attribute 3551 numeric
@attribute 11183 numeric
@attribute 3458 numeric
@attribute 7186 numeric
@attribute 1386 numeric
@attribute 3565 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 3558 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3192,0.9845,1.4021,1.5306,1.4426,2.2889,1.4148,0.4411,1.1434,1.0424,0.7344,0.2448,1.574,-0.2431,1.6889,2.2235,-0.0747,Control
A02,0.8029,0.8053,0.9672,1.317,1.1508,1.8995,1.23,1.0508,0.9151,0.854,1.6345,0.1827,1.4086,-0.2101,1.279,2.0678,0.0465,Control
A03,1.2073,1.0094,1.211,1.5532,1.3711,2.1356,1.459,0.2408,1.0536,0.9744,2.2035,0.2495,1.4536,-0.2254,1.4481,2.7745,-0.0546,Control
A04,1.3091,0.9356,0.9665,1.0954,1.2559,2.278,1.4617,0.3356,0.9388,0.7613,0.6827,0.2383,1.4952,0.0048,1.4307,2.2888,0.0852,Control
A05,1.2428,1.0498,1.1192,1.4575,1.5137,2.4514,1.5159,0.6637,1.0568,0.9297,0.6381,0.2226,1.5048,-0.1382,1.5153,2.4787,0.0464,Control
A06,0.8136,0.8568,1.1521,1.4051,1.2007,2.0424,1.312,0.5904,0.9679,0.7863,0.0789,0.1497,1.3949,-0.1418,1.3528,2.4894,0.1405,Control
A07,1.2402,1.1016,1.3691,1.4813,1.592,2.4121,1.2303,0.3743,1.1316,0.9883,0.9899,0.221,1.5978,-0.0543,1.6808,1.9854,0.0103,Control
A08,0.8862,1.249,1.4969,1.3335,1.6309,2.6664,1.2164,0.0972,1.1825,1.0312,0.8299,0.1806,1.6407,-0.1634,1.8517,1.9135,-0.0891,Control
A09,0.9959,1.025,1.3676,1.4215,1.435,2.4939,1.304,0.3033,1.0308,0.9308,0.813,0.2206,1.4886,-0.2085,1.6,2.2018,-0.0058,Control
A10,1.3751,1.3032,1.2269,1.4407,1.7367,2.3914,1.2969,0.6131,1.1319,1.0075,1.5987,0.2134,1.7266,-0.1695,1.6339,2.1342,0.0167,Control
A11,1.0715,0.6938,1.1557,1.3452,1.1233,1.7477,1.1956,0.1846,0.7572,0.8377,1.7846,0.2149,1.2742,-0.1985,1.1125,2.0686,0.0851,Control
A12,0.7127,0.6233,0.6947,0.8449,0.8493,1.228,0.7846,0.2617,0.7413,0.5414,0.728,0.0179,1.0839,-0.1636,1.0664,1.6783,0.0161,Control
B01,0.9621,0.8723,1.4678,1.2751,1.2183,2.2282,1.1788,0.1527,0.9675,0.9406,0.1716,-0.0292,1.4056,-0.2116,1.5141,2.5522,-0.1157,Control
B02,1.3562,0.8584,1.2677,1.2949,1.3113,2.0497,1.5668,0.5545,1.0914,0.8815,0.8544,0.2439,1.5309,-0.1473,1.4393,3.1122,-0.0354,Control
B03,1.1569,0.8759,1.2757,1.2866,1.2964,2.2274,1.3846,0.3905,1.0365,0.8514,0.7853,0.1441,1.5341,-0.2215,1.4807,2.6831,-0.0023,BRCACancer
B04,0.8223,1.248,1.1452,1.0813,1.5574,2.5867,1.1066,0.2858,1.2905,0.9593,0.8647,0.184,1.5952,-0.1581,1.6477,1.6768,-0.1299,BRCACancer
B05,0.6881,0.6864,1.0222,1.0308,1.0531,1.848,1.2743,0.2323,0.8579,0.7956,0.2659,0.1159,1.2618,-0.1394,1.2639,2.6534,-0.0198,BRCACancer
