@relation data

@attribute id string
@attribute 1026 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 1647 numeric
@attribute 171221 numeric
@attribute 1728 numeric
@attribute 2033 numeric
@attribute 207 numeric
@attribute 2274 numeric
@attribute 3090 numeric
@attribute 3091 numeric
@attribute 3303 numeric
@attribute 3320 numeric
@attribute 3486 numeric
@attribute 4193 numeric
@attribute 472 numeric
@attribute 4793 numeric
@attribute 5243 numeric
@attribute 5599 numeric
@attribute 581 numeric
@attribute 6117 numeric
@attribute 6872 numeric
@attribute 7157 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.3091,1.6042,1.4362,0.4808,-0.1548,0.2897,1.911,0.6045,0.0712,-0.1281,2.0667,2.7134,0.7784,-0.079,1.412,2.6617,0.878,0.5752,1.4021,0.8923,1.4412,0.6429,0.7723,Control
Utah__A02,1.0057,1.2833,1.2896,0.4863,-0.1064,0.0418,1.6897,0.5571,0.1115,-0.0818,1.4499,3.2789,0.7066,0.0724,1.1895,2.3362,0.7342,0.814,0.9672,0.8377,1.2154,0.4072,0.5902,Control
Utah__A03,1.7394,1.485,1.5365,0.5731,-0.1155,0.2005,1.9277,0.6699,0.0769,-0.059,2.0353,3.0646,0.9237,-0.1445,1.5968,2.256,1.0606,0.6727,1.211,1.0834,1.3645,0.5459,0.8387,Control
Utah__A04,1.0109,1.4243,1.2541,0.5515,-0.0477,0.0321,1.63,0.6114,0.0291,0.0157,1.8126,2.8085,0.7921,0.1502,1.1684,2.1759,0.8456,0.7514,0.9665,0.878,1.3858,0.4253,0.598,Control
Utah__A05,1.8012,1.4781,1.475,0.688,-0.1323,0.1146,1.9476,0.7362,0.0777,0.0434,1.9725,3.5058,0.7053,0.0995,1.3876,2.3159,1.0843,0.6402,1.1192,1.072,1.3991,0.502,0.7928,Control
Utah__A06,1.4441,1.3721,1.4057,0.3497,-0.1224,0.2279,1.8282,0.6349,0.0911,-0.1438,2.1659,3.2768,0.6908,-0.1032,1.2594,2.3638,0.8697,0.8713,1.1521,0.8501,1.297,0.5593,0.6071,Control
Utah__A07,1.1928,1.6472,1.3931,0.5431,-0.069,0.1172,1.9341,0.5857,0.127,-0.0854,2.0901,2.9021,0.585,0.0109,1.4421,2.732,0.8257,0.7074,1.3691,0.8711,1.3678,0.5793,0.6983,Control
Utah__A08,1.1583,1.6839,1.3361,0.3227,-0.1967,0.145,2.0256,0.5257,0.0266,-0.1144,2.1071,2.5864,0.7253,-0.0212,1.4586,2.9464,0.7227,0.6841,1.4969,0.7049,1.357,0.661,0.6576,Control
Utah__A09,1.3538,1.4591,1.4156,0.4807,-0.0986,0.065,1.9246,0.5517,0.0886,-0.0539,2.3031,2.7855,0.6044,0.0922,1.3379,2.7467,0.808,0.4931,1.3676,0.8757,1.3916,0.5604,0.5363,Control
Utah__A10,1.1964,1.641,1.3151,0.4951,-0.186,0.0976,1.9583,0.5517,0.0239,-0.0363,2.1053,3.1214,0.625,0.0695,1.402,2.6848,0.8096,0.65,1.2269,0.8864,1.4217,0.6006,0.5893,Control
