@relation data

@attribute id string
@attribute 23533 numeric
@attribute 5330 numeric
@attribute 23236 numeric
@attribute 5331 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 146850 numeric
@attribute 387 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 10681 numeric
@attribute 5170 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 10000 numeric
@attribute 2782 numeric
@attribute 51764 numeric
@attribute 5294 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4389,1.7231,0.4579,0.5973,1.0574,0.917,-0.0233,0.5434,-0.0578,0.1401,1.5828,-0.119,0.3293,0.2687,0.765,1.1149,-0.0728,0.5015,0.5839,0.7923,0.6157,0.8453,0.6233,1.4299,0.0313,1.8406,Control
A02,1.1486,1.687,0.2609,0.5059,0.7396,1.0017,-0.0075,0.5823,0.0681,0.1733,1.3293,-0.0204,0.2552,0.1361,0.54,1.0578,-0.0023,0.2071,0.2715,0.6688,0.5686,0.6275,0.3831,1.392,0.1333,2.0413,Control
A03,1.5932,2.0214,0.3328,0.7325,1.1743,1.1338,0.0291,0.7367,0.0188,0.281,1.4961,-0.1335,0.7692,0.3461,0.8594,1.2897,-0.0344,0.2784,0.3099,0.8003,0.6805,0.7841,0.396,1.4897,0.1014,2.162,Control
A04,1.374,1.6421,0.219,0.5226,0.8395,0.9425,-0.0317,0.6755,0.0093,0.1461,1.4725,-0.0544,0.2128,0.1126,0.5096,1.0142,-0.0544,0.353,0.4148,0.7491,0.6225,0.7141,0.5255,1.4717,0.1214,2.0983,Control
A05,1.5816,1.8765,0.4891,0.8434,1.1311,1.2816,-0.0315,0.7617,0.0142,0.1174,2.2365,-0.0887,0.5169,0.3115,0.6538,1.1054,-0.0464,0.502,0.4684,0.8948,0.7463,0.7904,0.5106,1.5737,0.1381,2.0939,Control
A06,1.4575,1.7549,0.3865,0.6445,0.961,1.033,-0.0333,0.561,-0.0135,0.1159,1.2565,-0.116,0.4062,0.2431,0.5802,1.3159,0.0072,0.2656,0.3232,0.7874,0.6458,0.7372,0.4506,1.4137,0.0547,1.9853,Control
A07,1.4083,1.796,0.8525,0.6633,0.9683,1.1256,-0.021,0.6322,0.0051,0.0828,1.5907,-0.1604,0.5092,0.3158,0.7994,1.4391,0.0032,0.2371,0.3603,0.8207,0.597,0.7443,0.74,1.5236,0.0316,1.9624,Control
A08,1.3564,1.7709,0.6443,0.4362,0.9523,0.8725,-0.0323,0.4954,-0.0479,0.1265,1.3649,-0.0941,0.443,0.2059,0.8642,1.57,-0.0697,0.5308,0.4944,0.8395,0.5375,0.7355,1.0516,1.4965,0.1547,2.0579,Control
A09,1.3804,1.6671,0.7299,0.6203,0.7273,0.9532,-0.0661,0.5287,0.0307,0.2054,1.8345,-0.1405,0.4885,0.2262,0.5863,1.436,-0.0302,0.1876,0.5019,0.8331,0.5633,0.6938,0.7535,1.4111,-0.0234,1.976,Control
A10,1.4485,1.7443,0.9457,0.5606,1.0513,1.0893,-0.0687,0.5533,0.0022,0.1336,2.065,-0.1499,0.5021,0.3264,0.7708,1.5133,-0.0338,0.1512,0.4699,0.8665,0.5633,0.7332,0.8026,1.5165,0.0774,2.115,Control
A11,1.3016,1.4793,0.6393,0.5867,0.6265,0.7087,0.0107,0.3723,-0.0489,0.0339,0.9685,-0.1745,0.454,0.1802,0.5541,1.3549,-0.0209,0.1365,0.3964,0.738,0.54,0.6814,0.5676,1.2608,0.0476,1.5981,Control
A12,0.7748,0.8977,0.1726,0.2473,0.4115,0.6133,0.0854,0.2616,0.1394,0.3757,1.7903,-0.0473,0.1024,0.0098,0.3136,0.7516,0.095,-0.0779,0.2514,0.4944,0.3955,0.4581,0.3938,1.191,0.1566,1.6271,Control
B01,1.0235,1.4475,0.3587,0.2449,0.9723,0.6775,-0.1128,0.2732,-0.0012,0.1499,1.146,-0.1225,0.2193,0.1197,0.7514,1.0452,0.0782,-0.1934,0.4829,0.5477,0.3916,0.6181,0.7023,1.281,-0.12,1.9184,Control
B02,1.3879,1.8017,0.2607,0.5812,1.1341,1.0695,-0.0399,0.6816,8e-04,0.0361,1.4113,-0.1637,0.5787,0.2907,0.6791,1.0782,-0.0279,0.2053,0.4206,0.7354,0.6693,0.8367,0.5192,1.5051,0.0257,2.0553,Control
B03,1.1755,1.6027,0.3661,0.4731,1.1148,0.966,-0.0239,0.4854,0.0163,0.2013,0.2213,-0.2162,0.3647,0.2024,0.6843,1.1925,0.0149,0.0841,0.4381,0.7817,0.5703,0.6643,0.6398,1.4294,0.0251,1.9803,BRCACancer
