@relation data

@attribute id string
@attribute 10488 numeric
@attribute 10818 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 1399 numeric
@attribute 1605 numeric
@attribute 1958 numeric
@attribute 1959 numeric
@attribute 1960 numeric
@attribute 1961 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 23162 numeric
@attribute 23542 numeric
@attribute 2776 numeric
@attribute 3725 numeric
@attribute 4131 numeric
@attribute 427 numeric
@attribute 466 numeric
@attribute 4914 numeric
@attribute 5288 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 5781 numeric
@attribute 6197 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7054 numeric
@attribute 820 numeric
@attribute 9479 numeric
@attribute 9586 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0424,0.7602,1.8416,1.4419,2.0325,0.4027,1.9982,0.5774,0.2521,-0.1096,0.4312,0.6045,0.6281,-0.0463,0.6216,1.3192,-0.0456,1.8216,1.4724,0.0962,-0.1239,1.6169,1.3241,1.4782,1.8985,1.7309,1.0783,1.4021,1.121,-0.0344,0.6035,0.5364,1.8816,0.7285,0.75,0.3629,0.5902,-0.0197,0.5271,-0.0126,0.1344,Control
Utah__A02,0.8369,0.4847,1.5349,1.1941,1.953,0.3437,0.461,0.3076,-0.0046,0.1087,0.2767,0.5571,0.464,-0.0434,0.1857,0.8029,0.0136,1.952,1.2604,0.2225,-0.1304,1.3286,1.0956,1.1561,1.5709,1.6299,1.0214,0.9672,0.983,0.0192,0.523,0.3842,1.6266,0.4813,0.7973,0.3648,0.4558,0.0278,0.5294,0.0183,0.1246,Control
Utah__A03,1.0519,0.6865,1.7089,1.4161,2.0396,0.3991,0.4828,0.2997,0.0016,0.0594,0.3461,0.6699,0.5994,-0.0261,0.4253,1.2073,-0.0614,2.1669,1.2702,0.1879,-0.1393,1.4291,1.2641,1.3011,1.9093,1.8758,1.0584,1.211,1.1034,-0.0146,0.6958,0.4604,1.8238,0.6279,0.7917,0.5956,0.5095,0.0321,0.6243,-0.0143,0.1973,Control
Utah__A04,0.8542,0.5587,1.6942,1.2536,2.0529,0.3502,0.4015,0.2493,0.0644,0.2053,0.3725,0.6114,0.5572,0.0434,0.2721,1.3091,0.0035,1.8624,1.212,0.1389,-0.0782,1.383,1.2342,1.4673,1.7856,1.7145,1.0435,0.9665,1.064,-0.0052,0.6518,0.3807,1.7883,0.5001,0.7946,0.3996,0.5557,0.0011,0.564,0.1051,0.104,Control
Utah__A05,1.0679,0.6241,1.7835,1.4082,2.185,0.53,0.7109,0.2763,0.0511,0.1641,0.4351,0.7362,0.6381,0.0382,0.4482,1.2428,0.0493,2.1879,1.3174,0.0988,-0.0785,1.5208,1.3448,1.3057,1.8523,1.9408,1.1978,1.1192,1.1345,-0.0161,0.7144,0.4661,1.7933,0.5851,0.89,0.6218,0.6029,0.0095,0.6934,0.0375,0.2297,Control
Utah__A06,0.9009,0.5326,1.6261,1.3394,1.9498,0.3291,0.6225,0.1745,-0.0937,-0.1453,0.3874,0.6349,0.5587,-0.0986,0.3223,0.8136,-0.0494,2.2086,1.2662,0.1011,-0.122,1.4163,1.2303,1.3466,1.7223,1.8446,0.9874,1.1521,0.9999,-0.0265,0.5537,0.4744,1.6432,0.575,0.7604,0.4104,0.4936,-0.0508,0.5795,-0.0334,0.1625,Control
Utah__A07,0.951,0.7815,1.8447,1.4397,2.0703,0.3756,0.4487,0.1654,-0.0381,-0.0275,0.2834,0.5857,0.5438,-0.0638,0.8825,1.2402,-0.0162,2.2054,1.4455,0.1623,-0.1366,1.6368,1.2868,1.6128,1.7594,1.882,0.9702,1.3691,1.0948,-0.0107,0.5012,0.516,1.9955,0.7805,0.7917,0.3471,0.6968,-0.0597,0.6684,-0.0377,0.2715,Control
Utah__A08,0.8348,0.8484,1.9244,1.5649,1.7352,0.2695,0.2103,0.0613,-0.05,-0.087,0.3073,0.5257,0.5407,-0.0069,1.0342,0.8862,-0.0749,1.9503,1.2063,0.0849,-0.129,1.8021,1.3083,1.7107,1.6963,1.9122,0.9939,1.4969,1.2356,-0.0431,0.4817,0.6002,1.9428,0.967,0.777,0.3367,0.8646,-0.0326,0.4653,0.0362,0.2078,Control
Utah__A09,0.9741,0.6699,1.7073,1.4149,2.0118,0.3212,0.3273,0.1243,-0.057,0.0074,0.3567,0.5517,0.4746,0.0085,0.861,0.9959,-0.0677,2.1515,1.3663,0.1777,-0.113,1.4941,1.2311,1.5301,1.833,1.8315,0.99,1.3676,0.9917,-0.0155,0.5112,0.4408,1.9167,0.7254,0.7709,0.4405,0.677,-0.1031,0.5153,-0.0493,0.237,Control
Utah__A10,0.9451,0.7409,1.9621,1.4738,1.9851,0.3419,1.492,0.7571,0.2132,0.006,0.3201,0.5517,0.5589,-0.0059,0.8051,1.3751,0.1257,2.0336,1.3076,0.1032,-0.0953,1.743,1.2585,1.6455,1.7627,1.9225,0.9237,1.2269,1.1887,-6e-04,0.5635,0.5,1.7865,0.8418,0.7829,0.4233,0.7838,0.0202,0.4522,-0.0017,0.3346,Control
Utah__A11,0.923,0.616,1.3787,1.2954,1.9019,0.1877,0.3704,0.2335,-0.0149,-0.0768,0.307,0.5283,0.3967,-0.0758,0.5011,1.0715,-0.029,1.838,1.3333,0.0488,-0.0949,1.2242,0.9645,1.2045,1.7239,1.8048,0.9765,1.1557,0.8994,-0.0066,0.4688,0.4071,1.6868,0.6083,0.5757,0.2131,0.4684,0.069,0.5421,0.062,0.1021,Control
Utah__A12,0.6237,0.2737,1.2041,0.7447,1.4738,0.1687,0.387,-0.0347,-0.2636,-0.1199,0.1436,0.3826,0.2735,-0.1634,0.0799,0.7127,0.037,1.6622,0.9125,0.2491,-0.1454,0.9277,0.7457,0.9724,1.2389,1.2884,0.6537,0.6947,0.889,0.0022,0.2095,0.2448,1.2042,0.2659,0.5602,0.1246,0.3617,-0.1343,0.8223,0.0397,0.1196,Control
Utah__B01,0.7031,0.6951,1.6376,1.2657,1.4403,0.2563,0.4581,0.0381,-0.3501,-0.3752,0.1758,0.3787,0.4162,-0.2198,0.5459,0.9621,-0.0918,1.876,1.116,0.1293,-0.1725,1.4936,1.0602,1.579,1.7535,1.5393,0.7649,1.4678,1.0989,-0.0215,0.2865,0.5505,1.6935,0.5919,0.5727,0.1548,0.5194,-0.3447,0.7182,-0.1363,0.1496,Control
Utah__B02,1.0417,0.5922,1.7428,1.3037,1.9308,0.3809,0.8219,0.4551,0.0796,0.0259,0.3923,0.6586,0.6404,-0.0393,0.2957,1.3562,-0.0517,2.1795,1.2594,0.1495,-0.0984,1.4558,1.3465,1.7588,2.0338,1.7139,1.0793,1.2677,1.2179,-0.0218,0.6416,0.4639,1.7893,0.5649,0.8993,0.4023,0.503,0.0367,0.5272,-0.0497,0.0637,Control
Utah__B03,0.8799,0.5816,1.7274,1.2732,1.7595,0.289,0.9497,0.3932,0.0209,-0.1291,0.3166,0.5588,0.5661,-0.0441,0.4204,1.1569,-0.0576,2.1116,1.2457,0.1138,-0.1206,1.5497,1.119,1.9606,1.958,1.7231,0.9322,1.2757,1.1503,-0.034,0.497,0.5275,1.7773,0.6194,0.7096,0.2613,0.5507,-0.0085,0.588,0.0046,0.1334,BRCACancer
Utah__B04,0.6452,0.6971,1.7233,1.501,1.6126,0.3739,0.4393,0.0191,-0.1153,-0.0969,0.2218,0.5084,0.5755,-0.0649,1.0499,0.8223,-0.0263,1.6998,0.949,0.1396,-0.131,1.609,1.2478,1.5843,1.4245,1.892,0.7103,1.1452,1.1443,-0.0073,0.4032,0.6234,1.7897,0.7505,0.7034,0.3358,0.8243,-0.1049,0.5957,0.037,0.2271,BRCACancer
Utah__B05,0.6755,0.4277,1.3547,1.3143,1.6936,0.2038,0.6532,0.1703,-0.1127,-0.027,0.1931,0.4305,0.4713,-0.1027,0.2189,0.6881,0.0289,2.1978,0.9936,0.1809,-0.1677,1.1758,0.9807,1.6637,1.6606,1.7712,0.8091,1.0222,0.9502,0.0088,0.4422,0.3737,1.5845,0.52,0.7378,0.2762,0.4555,-0.1004,0.6614,0.0358,0.103,BRCACancer
Utah__B06,0.4548,0.4462,1.416,0.9236,1.2557,0.1592,0.2643,-0.2903,-0.5892,-0.3266,-0.0943,0.1636,0.2858,-0.3031,0.2931,0.3086,-0.1002,1.7149,0.748,0.0587,-0.1447,1.137,0.7105,1.3797,1.389,1.2783,0.5053,0.9729,0.8584,0.0728,0.1049,0.4064,1.3938,0.4002,0.4776,-0.0629,0.3236,-0.3506,0.9013,-0.157,0.2189,BRCACancer
Utah__B07,1.0009,0.664,1.8168,1.4043,1.991,0.3271,0.4748,0.1009,-0.062,-0.0017,0.2699,0.6203,0.6532,-0.0213,0.3195,1.0713,-0.0114,1.9314,1.3215,0.1946,-0.0915,1.5902,1.3477,1.5748,2.0332,1.792,1.0321,1.4186,1.2765,-0.0018,0.5956,0.4293,1.8335,0.6667,0.879,0.3509,0.5811,0.0522,0.915,0.0375,0.1685,BRCACancer
Utah__B08,0.9206,0.5736,1.5686,1.1935,2.1418,0.2654,0.381,0.2428,0.0121,0.0151,0.3521,0.6297,0.5345,0.0064,0.2425,1.1173,-0.0193,2.0258,1.4643,0.1142,-0.0797,1.3514,1.0552,1.132,1.8257,1.6981,1.0572,1.0803,0.9295,0.0215,0.5798,0.423,1.7098,0.4788,0.7952,0.5257,0.3902,0.1251,0.5256,0.053,0.0714,Control
Utah__B09,0.5751,0.724,1.4345,1.3839,1.6838,0.2145,0.2171,0.1649,-0.0842,-0.0869,0.1412,0.4484,0.5683,-0.0931,0.9171,0.8029,-0.0717,1.8435,0.6153,0.0761,-0.11,1.4071,1.0407,1.491,1.6138,1.8255,0.6103,1.0942,0.8686,-0.0231,0.4622,0.7033,1.727,0.8406,0.6547,0.3141,0.7376,-0.057,0.5402,-0.0816,0.1477,Control
Utah__B10,0.5893,0.5776,1.5664,1.1843,1.6986,0.251,0.2974,0.0761,-0.1417,-0.0368,0.1651,0.3712,0.3519,-0.0119,0.6751,0.8277,-0.0531,1.7474,0.8556,0.1377,-0.1082,1.4557,1.0392,1.4619,1.3618,1.7394,0.6316,0.9202,0.9729,-0.0554,0.3403,0.3825,1.5017,0.5586,0.7099,0.2267,0.6824,-0.0247,0.5383,-0.0166,0.2077,Control
Utah__B11,0.8415,0.5602,1.4935,1.305,2.0848,0.2981,0.3519,0.1865,0.0649,0.0396,0.2253,0.4509,0.4675,-0.0374,0.4736,0.9367,-0.0391,1.8749,1.1084,0.1376,-0.0673,1.4217,1.0564,1.24,1.499,1.6375,0.9134,0.9405,0.96,0.015,0.376,0.3893,1.558,0.5536,0.7097,0.4117,0.5422,-0.0427,0.5831,0.0099,0.2218,Control
Utah__B12,0.1712,0.4671,1.2122,1.2458,1.1924,0.1557,0.2908,-0.0013,0.0152,0.0566,0.1298,0.3638,0.4839,-0.0341,0.8003,0.4094,-0.0684,1.3081,0.3847,0.141,-0.1126,1.1501,0.9981,1.1456,1.1212,1.4211,0.4982,0.7469,0.6759,-0.0057,0.2893,0.3487,1.3388,0.4809,0.5071,0.208,0.6069,-0.0723,0.5313,0.0071,0.2366,Control
Utah__C01,1.0252,0.6561,1.6227,1.511,1.8504,0.3682,0.5417,0.1458,-0.1018,0.0069,0.3028,0.6847,0.7636,-0.0314,0.702,1.2058,5e-04,2.0197,1.1459,0.1793,-0.1379,1.3664,1.3215,1.2568,1.5922,1.903,1.0379,1.167,0.9902,0.0114,0.6366,0.4644,1.6252,0.6277,0.7971,0.576,0.5683,-0.033,0.5748,-0.0578,0.3121,BRCACancer
Utah__C02,0.9645,0.51,1.6381,1.2063,1.9463,0.4842,0.4104,0.1895,0.0968,0.0871,0.4252,0.7019,0.6677,0.005,0.2034,1.0213,0.0654,1.7913,1.1652,0.2093,-0.1156,1.4157,1.3841,1.2932,1.6925,1.6208,1.072,0.9944,1.0013,0.0668,0.6791,0.3541,1.5747,0.4751,0.8402,0.4904,0.551,0.0601,0.5315,0.0308,0.1084,BRCACancer
