@relation data

@attribute id string
@attribute 10057 numeric
@attribute 10058 numeric
@attribute 10060 numeric
@attribute 10257 numeric
@attribute 10347 numeric
@attribute 10349 numeric
@attribute 10350 numeric
@attribute 10351 numeric
@attribute 1080 numeric
@attribute 11194 numeric
@attribute 1244 numeric
@attribute 154664 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 215 numeric
@attribute 22 numeric
@attribute 225 numeric
@attribute 23456 numeric
@attribute 23457 numeric
@attribute 23460 numeric
@attribute 23461 numeric
@attribute 24 numeric
@attribute 26154 numeric
@attribute 340273 numeric
@attribute 368 numeric
@attribute 4363 numeric
@attribute 5243 numeric
@attribute 5825 numeric
@attribute 5826 numeric
@attribute 64137 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6833 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 85320 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 89845 numeric
@attribute 94160 numeric
@attribute 9429 numeric
@attribute 9619 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6306,0.2452,-0.1461,0.2428,0.7477,-0.0231,-0.1038,-0.19,-0.1223,0.3218,0.1669,-0.0547,0.8534,0.5678,0.0553,0.3222,1.0297,2.1137,0.3961,0.0127,-0.026,0.8482,-0.0809,-0.1342,-0.1336,-0.0693,1.0204,0.5752,0.9303,0.5551,-0.0201,-0.0992,-0.0258,-0.0548,2.0672,1.6749,-0.114,-0.0859,0.3998,0.6663,-0.0845,0.2616,0.3871,Control
Utah__A02,0.4478,0.1002,-0.1852,0.1802,0.5073,-0.0899,-0.1404,-0.2074,-0.0543,0.2472,-0.0416,-0.025,0.3528,0.5621,0.0321,0.2509,0.6924,1.4173,0.333,-0.0066,-0.0744,0.4919,-0.0143,-0.0927,-0.0754,-0.179,0.717,0.814,0.7376,0.3038,-0.1055,-0.0379,0.0654,-0.031,2.1787,1.6356,-0.0602,-0.0764,0.357,0.4832,-0.0976,0.0056,0.1311,Control
Utah__A03,0.4865,0.2206,-0.1769,0.3765,0.6774,-0.1649,-0.1414,-0.2412,-0.0409,0.3379,0.0426,-0.0365,0.6808,0.7651,0.0946,0.3081,0.8607,1.7005,0.3975,0.0361,-0.057,0.4784,-0.0342,-0.1183,-0.0675,-0.0785,0.9289,0.6727,0.8983,0.4348,-0.0236,0.0365,0.0317,-0.072,2.3912,1.9026,-0.1069,-0.0732,0.5461,0.6649,-0.0925,0.2968,0.1859,Control
Utah__A04,0.5096,0.1494,-0.1253,0.2966,0.5096,-0.0579,-0.1327,-0.1327,-0.0613,0.3503,0.0107,9e-04,0.3649,0.6792,0.0746,0.2462,0.7051,1.2932,0.3461,-0.026,-0.0296,0.4502,-0.0415,-0.1163,-0.0486,-0.0652,0.7861,0.7514,0.7584,0.3583,-0.0645,-0.0062,0.0131,-0.0635,2.0927,1.6614,-0.0977,-0.0748,0.4183,0.5949,-0.0956,0.1665,0.1542,Control
Utah__A05,0.5982,0.3142,-0.0804,0.3362,0.7633,-0.035,-0.0661,-0.1179,-0.0775,0.3457,0.015,-0.0104,0.4372,0.6855,0.1371,0.3236,0.8987,1.0839,0.4427,-0.0104,0.1003,0.4716,-0.067,-0.0941,-0.0798,0.0094,0.9057,0.6402,1.0103,0.4472,-0.0109,-0.0267,-0.0207,-0.0634,2.1858,1.764,-0.092,-0.0456,0.8461,0.6787,-0.1112,0.0931,0.1833,Control
Utah__A06,0.5509,0.0927,-0.1404,0.3145,0.4285,-0.0711,-0.1058,-0.1712,-0.0416,0.2995,0.0184,-0.0365,0.5253,0.6195,0.0723,0.2684,0.9155,0.8905,0.3372,-0.05,-0.0171,0.4654,-0.0245,-0.1253,-0.1015,-0.0679,0.8275,0.8713,0.828,0.402,-0.0656,-0.0858,-0.001,-0.0549,1.8454,1.4762,-0.1062,-0.0914,0.711,0.5516,-0.03,0.039,0.157,Control
Utah__A07,0.5982,0.2006,-0.1437,0.3857,0.5641,-0.0511,-0.1177,-0.1672,-0.0569,0.3436,0.0274,-0.0295,0.4823,0.4803,0.0022,0.2173,1.0671,1.3292,0.4902,0.0025,-0.0363,0.7185,-0.0187,-0.1009,-0.1005,-0.046,0.8845,0.7074,0.917,0.4439,-0.055,0.0547,0.0148,-0.0678,2.0043,1.5039,-0.1148,-0.0763,0.4133,0.6325,-0.0796,0.0831,0.1224,Control
Utah__A08,0.535,0.1429,-0.1018,0.4183,0.5113,0.0671,-0.1703,-0.2026,-0.0982,0.3169,0.1263,-0.0912,0.6281,0.51,0.034,0.2018,1.053,1.5122,0.4592,-0.0525,-0.0022,0.9992,-0.0396,-0.1524,-0.1001,-0.0596,0.9562,0.6841,0.9623,0.5429,9e-04,-0.0663,-0.0796,-0.0435,1.8894,1.5807,-0.0868,-0.067,0.5159,0.639,-0.0837,0.0319,0.2386,Control
Utah__A09,0.5253,0.17,-0.0861,0.3625,0.415,-0.0225,-0.0899,-0.1677,-0.0465,0.2995,0.0324,-0.0359,0.6484,0.4574,0.0318,0.2599,0.8737,1.86,0.3842,-0.0888,-0.0685,0.6211,-0.0116,-0.0997,-0.1064,-0.06,0.9007,0.4931,0.7913,0.4143,-0.0385,0.0018,-0.0066,-0.0359,1.9495,1.379,-0.1085,-0.054,0.6115,0.575,-0.0932,0.1498,0.1994,Control
Utah__A10,0.5913,0.1416,-0.1436,0.4922,0.5724,0.0388,-0.0771,-0.1459,-0.0731,0.2871,0.036,-0.0422,0.7515,0.7128,0.0906,0.2552,0.9275,1.5071,0.4449,0.0081,0.0311,0.7078,-0.0731,-0.0997,-0.1138,-0.0272,0.8528,0.65,0.9232,0.4173,-0.0906,-0.0729,-0.0576,-0.0481,2.1748,1.7097,-0.0619,-0.0986,0.539,0.6725,-0.1263,-0.0493,0.2597,Control
Utah__A11,0.2589,0.0431,-0.0939,0.2665,0.3838,-0.088,-0.1289,-0.1987,-0.0519,0.1318,-0.0044,-0.0677,0.587,0.6426,0.0613,0.2468,0.8233,1.5363,0.1874,-0.0255,-0.0371,0.5362,-0.05,-0.1776,-0.0772,-0.0948,0.7075,0.5174,0.605,0.3416,-0.0506,-0.0397,-0.0781,-0.032,1.4528,1.0707,-0.0505,-0.066,0.4518,0.3387,-0.0892,0.0523,0.2351,Control
Utah__A12,0.2689,0.1748,-0.1026,0.2415,0.0859,-0.2001,-0.2545,-0.2444,0.0119,0.2378,0.0228,0.056,0.2045,0.2549,0.0067,0.0763,0.4639,0.7881,0.1963,-0.1285,-0.2612,0.1353,0.1083,-0.0415,-0.091,-0.2064,0.4676,0.4387,0.5392,0.121,0.033,-0.0796,0.1275,0.0026,1.5405,0.9716,-0.0849,-0.0283,0.4524,0.3947,-0.0348,0.2002,0.053,Control
Utah__B01,0.5281,0.0847,-0.155,0.3107,0.34,-0.1161,-0.1594,-0.2291,-0.0568,0.214,0.2847,0.013,0.4426,0.158,-0.0993,0.0123,0.9394,1.6623,0.2974,-0.1894,-0.1761,0.7695,0.0561,-0.0894,-0.1307,-0.1355,0.7751,0.4514,0.7635,0.4373,-0.0412,-0.0619,0.0758,0.0308,1.7249,1.3772,-0.018,-0.0712,0.411,0.512,0.0605,0.2432,0.0414,Control
Utah__B02,0.5896,0.1497,-0.1373,0.2503,0.7004,-0.0636,-0.1403,-0.1556,-0.0708,0.3869,0.085,-0.0221,0.4457,0.6952,0.0404,0.2718,0.8853,1.757,0.4367,-0.0233,-0.0766,0.6538,-0.0105,-0.1098,-0.098,-2e-04,0.829,0.6832,0.8954,0.5835,-0.0434,0.0271,0.0267,-0.0298,2.2945,1.7657,-0.0539,-0.0892,0.3739,0.6699,-0.0631,0.2413,0.2404,Control
Utah__B03,0.4885,0.0056,-0.0854,0.2219,0.5212,-0.0537,-0.121,-0.1924,-0.0946,0.2841,0.1146,-0.0337,0.3587,0.6066,0.0104,0.1695,0.9097,1.63,0.3803,-0.0717,-0.1209,0.743,0.0152,-0.1102,-0.1268,-0.1085,0.8129,0.6053,0.8671,0.5158,-0.0243,-0.0695,0.0033,0.0144,1.9558,1.56,-0.0179,-0.0645,0.2566,0.5939,0.0095,0.0213,0.1833,BRCACancer
Utah__B04,0.6217,0.179,-0.1398,0.456,0.5309,-0.0885,-0.1657,-0.2258,-0.1497,0.3263,0.025,-0.0999,0.559,0.5821,0.0288,0.2699,0.777,1.1413,0.4345,-0.0586,-0.1353,0.6968,-0.0279,-0.1326,-0.0985,-0.0722,0.907,0.7031,0.899,0.4347,-0.0487,-0.0992,-0.0102,-0.0761,1.7566,1.5694,-0.1347,-0.0692,0.4112,0.6784,-0.0985,0.0537,0.1288,BRCACancer
Utah__B05,0.3761,0.1873,-0.2,0.1059,0.4029,-0.0874,-0.203,-0.2151,-0.019,0.2427,-0.0372,0.0062,0.5402,0.639,-0.0493,0.2154,0.6014,0.8938,0.3134,-0.0495,-0.1162,0.4922,0.0318,-0.0362,-0.0782,-0.1878,0.7314,0.6468,0.576,0.2409,-0.0772,-0.0567,0.0275,-0.0682,1.8351,1.3381,-0.0362,-0.0899,0.4896,0.5417,-0.0843,0.1236,0.1155,BRCACancer
Utah__B06,0.4952,0.0156,-0.044,0.2722,0.187,-0.2505,-0.1845,-0.2635,-0.0086,0.0513,0.1723,0.0951,0.5008,0.1743,-0.2699,-0.0204,0.6194,1.0187,0.2048,-0.2644,-0.1828,0.5388,0.0905,0.0302,-0.1163,-0.1976,0.5218,0.5599,0.6222,0.2754,-0.1832,-0.0349,0.1341,-0.079,1.5212,1.2761,-0.0534,-0.0168,0.2379,0.3738,-0.0141,0.2114,-0.0894,BRCACancer
Utah__B07,0.7394,0.2717,-0.0838,0.1983,0.5956,-0.0619,-0.1335,-0.1677,-0.0732,0.4069,0.0663,0.0429,0.4334,0.8447,0.092,0.2681,0.8913,1.8014,0.5105,-0.0534,0.0044,0.9551,-0.0437,-0.0618,-0.0953,-0.0065,0.8828,0.8009,0.918,0.533,-0.0512,-0.0095,-0.0183,-0.076,2.4496,1.9073,-0.094,-0.0395,0.4554,0.8262,-0.1251,0.1981,0.152,BRCACancer
Utah__B08,0.3155,0.1002,-0.0673,0.3313,0.5467,-0.0601,-0.0756,-0.1337,-0.0843,0.2836,0.0267,-0.0442,0.2383,0.5692,0.0962,0.2631,0.8111,1.2191,0.3065,-0.01,0.0435,0.5582,-0.0564,-0.1043,-0.0997,-0.0535,0.7549,0.459,0.7426,0.3468,-0.0254,-0.0204,-0.0731,-0.0256,1.9404,1.3579,0.0015,-0.086,0.8529,0.466,-0.0319,0.0636,0.1704,Control
Utah__B09,0.5135,-0.0433,-0.1431,0.4856,0.4772,-0.0397,-0.1618,-0.1615,-0.1248,0.2036,0.0837,-0.0759,0.4031,0.5964,-0.0208,0.1757,0.7746,0.9149,0.426,-0.0406,-0.0966,0.8235,-0.039,-0.1611,-0.1357,-0.1082,0.8506,0.5154,0.6663,0.4219,-0.037,-0.0854,-0.0907,-0.0269,1.4957,1.2016,0.01,-0.1414,0.5063,0.5546,-0.0913,-0.044,0.206,Control
Utah__B10,0.4055,0.0243,-0.1172,0.2034,0.3412,-0.084,-0.1603,-0.1703,-0.0669,0.1782,-0.009,-0.0434,0.4116,0.4084,-0.0636,0.0347,0.5899,1.0128,0.4492,-0.1201,-0.1002,0.5042,-0.029,-0.133,-0.0852,-0.1491,0.6353,0.5867,0.7071,0.2895,-0.0792,-0.0207,0.1256,-0.0264,1.6677,1.2648,-0.1199,-0.0619,0.2417,0.5404,-0.0583,0.0087,0.1224,Control
Utah__B11,0.4017,0.0895,-0.115,0.3416,0.455,-0.0925,-0.0781,-0.1543,-0.0702,0.19,0.0289,-0.0321,0.3995,0.4353,0.0445,0.1502,0.7367,1.11,0.3764,-0.0991,-0.0074,0.4221,-0.0419,-0.1186,-0.0587,-0.1074,0.7181,0.3621,0.7078,0.2808,0.042,0.0303,0.0234,-0.0249,1.879,1.3322,-0.1338,-0.0725,0.5345,0.4939,-0.1113,-0.1113,0.1672,Control
Utah__B12,0.4068,0.0461,-0.1793,0.1714,0.4699,-0.1245,-0.125,-0.1753,-0.0322,0.264,-0.0163,-0.0228,0.3521,0.324,-0.068,0.1496,0.4699,0.6856,0.379,-0.0966,-0.115,0.4797,-0.0036,-0.1031,-0.066,-0.0727,0.6922,0.2166,0.5419,0.3014,-0.0225,-0.0168,-0.0422,-0.0593,1.1873,0.9503,-0.1385,-0.0147,0.1268,0.5107,-0.0747,0.0019,0.1025,Control
Utah__C01,0.6413,0.2149,-0.1645,0.2858,0.6963,-0.0798,-0.1603,-0.2212,-0.0709,0.4417,0.0121,-0.0382,0.4853,0.7337,0.0538,0.4022,0.8155,0.8405,0.3482,0.0144,-0.0569,0.536,-0.0383,-0.1221,-0.0725,-0.0789,0.9678,0.6526,0.849,0.4698,0.0033,-0.0469,0.023,-0.069,2.0561,1.489,-0.1219,-0.0826,0.5843,0.7319,-0.1121,0.0357,0.1383,BRCACancer
Utah__C02,0.5139,0.2352,-0.1834,0.2578,0.7994,-0.087,-0.1328,-0.195,-0.0361,0.431,-0.0529,0.0087,0.3135,0.8698,0.0733,0.3194,0.7053,1.304,0.4404,0.0363,-0.0674,0.5104,-0.004,-0.0917,-0.0609,-0.0345,0.7865,0.7587,0.8116,0.4248,-0.0974,-0.0081,0.053,-0.063,2.3082,1.5903,-0.0933,-0.0317,0.4702,0.6839,-0.118,0.0913,0.2804,BRCACancer
