@relation data

@attribute id string
@attribute 9329 numeric
@attribute 9328 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 661 numeric
@attribute 171568 numeric
@attribute 2975 numeric
@attribute 2976 numeric
@attribute 6908 numeric
@attribute 11178 numeric
@attribute 2972 numeric
@attribute 9330 numeric
@attribute 55814 numeric
@attribute 55703 numeric
@attribute 5440 numeric
@attribute 11128 numeric
@attribute 10621 numeric
@attribute 55718 numeric
@attribute 5441 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1004,0.5801,1.1959,0.9817,0.7223,0.705,0.5981,1.0088,1.1031,1.2511,-0.0898,0.4654,1.4174,1.3125,0.5597,1.14,0.846,0.775,1.2367,0.836,Control
A02,0.8049,0.4339,0.9626,0.8539,0.3854,0.59,0.3621,0.8016,0.9217,1.0281,-0.0691,0.3848,1.0696,0.9723,0.3229,0.9461,0.5599,0.5629,0.8483,0.7074,Control
A03,1.0187,0.6118,1.0552,1.0277,0.6997,0.6568,0.5248,1.0417,0.9727,1.1738,-0.1239,0.4564,1.3244,1.1657,0.4596,1.1323,0.7761,0.7529,1.0104,0.7009,Control
A04,0.8214,0.5153,1.0876,0.9127,0.5693,0.6532,0.4543,0.8548,0.9283,1.1602,-0.0259,0.4123,1.1053,1.0823,0.341,1.143,0.6097,0.5574,0.901,0.799,Control
A05,1.0043,0.5916,1.0842,1.1475,0.7293,0.6918,0.5853,1.0331,1.0844,1.2078,-0.0285,0.4815,1.1224,1.17,0.4749,1.0415,0.8345,0.6519,0.9495,0.9498,Control
A06,1.0195,0.4954,1.0566,0.9961,0.6284,0.5859,0.5688,0.939,0.9488,1.1087,-0.0926,0.4252,1.2247,1.1655,0.5436,1.0075,0.7167,0.712,0.9508,0.8847,Control
A07,0.9495,0.5546,1.0864,0.9622,0.7287,0.6491,0.4365,0.9443,1.0329,1.1369,-0.1097,0.4625,1.3752,1.1808,0.5192,0.9531,0.7476,0.68,0.963,0.6864,Control
A08,0.8795,0.4975,0.8803,0.6375,0.5887,0.6398,0.4067,0.9378,0.9749,1.1686,-0.1381,0.4968,1.3307,1.3419,0.5998,0.9223,0.8771,0.7339,1.0288,0.6422,Control
A09,0.8979,0.5169,0.9737,0.8945,0.5617,0.5738,0.4973,0.9238,0.9036,1.0737,-0.1152,0.4238,1.2078,1.0768,0.5012,0.8756,0.738,0.6809,1.0442,0.6051,Control
A10,0.9199,0.5504,1.0401,0.9445,0.65,0.6149,0.3618,0.9706,1.0177,1.1722,-0.0437,0.4472,1.3645,1.2535,0.5533,1.0417,0.8055,0.7342,0.857,0.7454,Control
A11,1.0108,0.4927,0.7226,0.8787,0.6716,0.3684,0.397,0.8669,0.724,0.8312,-0.0446,0.4417,0.9568,0.8221,0.4164,0.8672,0.627,0.652,0.8246,0.7701,Control
A12,0.6097,0.1863,0.8087,0.6102,0.5162,0.4047,0.1622,0.444,0.6457,0.7572,-0.1762,0.1993,0.8368,0.6449,0.1061,0.9726,0.1964,0.3484,0.5798,0.5034,Control
