@relation data

@attribute id string
@attribute 1457 numeric
@attribute 7471 numeric
@attribute 1453 numeric
@attribute 1452 numeric
@attribute 2932 numeric
@attribute 8945 numeric
@attribute 11197 numeric
@attribute 1499 numeric
@attribute 8321 numeric
@attribute 5515 numeric
@attribute 51176 numeric
@attribute 1387 numeric
@attribute 7088 numeric
@attribute 595 numeric
@attribute 1487 numeric
@attribute 51701 numeric
@attribute 324 numeric
@attribute 6885 numeric
@attribute 1855 numeric
@attribute 5467 numeric
@attribute 10023 numeric
@attribute 8312 numeric
@attribute 3065 numeric
@attribute 10454 numeric
@attribute 4089 numeric
@attribute 4609 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6673,0.136,1.4362,1.6042,0.6542,0.5228,-0.1683,2.1612,0.1809,1.7155,1.8985,1.4419,0.2217,0.1429,0.6662,0.803,0.6744,1.4603,0.3595,0.6441,0.6361,0.318,1.3107,0.2804,1.5527,1.5122,Control
A02,0.3813,0.143,1.2896,1.2833,0.4588,0.2898,-0.1886,1.955,0.2691,1.5576,0.9233,1.1941,0.0486,0.1112,0.6665,0.505,0.524,1.1513,0.3645,0.4217,0.5156,0.2239,1.1606,0.1772,1.1608,1.03,Control
A03,0.4865,0.1646,1.5365,1.485,0.6001,0.4232,-0.1881,2.2554,0.3103,1.7575,0.7885,1.4161,0.124,0.132,0.7207,0.7134,0.6483,1.3066,0.3705,0.4829,0.7814,0.3962,1.2239,0.237,1.2748,0.8428,Control
A04,0.417,0.227,1.2541,1.4243,0.4958,0.367,-0.1408,2.1372,0.3443,1.7134,1.1649,1.2536,0.1771,0.2259,0.6937,0.5053,0.4394,1.2606,0.4707,0.5045,0.6769,0.2628,1.1921,0.1192,1.1546,1.4116,Control
A05,0.4751,0.1999,1.475,1.4781,0.5918,0.4,-0.1187,2.1443,0.536,1.7923,1.0277,1.4082,0.1957,0.1959,0.7144,0.7616,0.5986,1.3929,0.489,0.5518,0.9665,0.3402,1.1558,0.2521,1.2751,1.1201,Control
A06,0.4646,0.009,1.4057,1.3721,0.5257,0.3652,-0.2255,2.0873,0.1727,1.5924,1.0148,1.3394,0.1265,0.0539,0.6303,0.5403,0.5501,1.2752,0.3902,0.4278,0.6818,0.2547,1.0555,0.2171,1.248,1.2447,Control
A07,0.6805,0.1383,1.3931,1.6472,0.8174,0.5033,-0.2082,2.27,0.3995,1.7671,1.6061,1.4397,0.1989,0.1284,0.7229,0.8396,0.7132,1.5008,0.4336,0.5117,0.6717,0.3653,1.2779,0.2529,1.5493,1.1522,Control
A08,0.7164,0.1054,1.3361,1.6839,1.0598,0.6421,-0.1456,2.3026,0.1141,1.6601,2.2662,1.5649,0.3362,0.0912,0.6031,0.8944,0.8398,1.6185,0.3026,0.6037,0.5087,0.3652,1.1225,0.1911,1.68,1.1048,Control
A09,0.5674,0.0887,1.4156,1.4591,0.707,0.4988,-0.1357,2.2015,0.3721,1.6468,1.8463,1.4149,0.0451,0.1035,0.6108,0.7649,0.5787,1.3452,0.4221,0.5185,0.5727,0.2977,1.1692,0.1756,1.4807,1.1929,Control
A10,0.6018,0.1665,1.3151,1.641,0.907,0.5412,-0.1463,2.3949,0.3271,1.7121,1.2251,1.4738,0.017,0.1325,0.6473,0.8768,0.7359,1.6039,0.3399,0.5343,0.5717,0.3538,1.1755,0.2623,1.4449,0.9518,Control
A11,0.3831,0.158,1.2647,1.1976,0.4751,0.3659,-0.176,1.8848,0.0825,1.4128,0.8913,1.2954,0.0559,0.1247,0.4904,0.6223,0.379,1.0633,0.2517,0.3395,0.6478,0.2534,0.9869,0.1351,1.3018,0.9927,Control
A12,0.1663,0.0402,0.8097,0.9284,0.3882,0.1452,-0.1303,1.6147,0.072,1.3762,0.7401,0.7447,-0.0159,0.0055,0.5173,0.34,0.349,0.8197,0.2777,0.3389,0.1881,0.1319,0.8787,0.0696,0.7635,0.9269,Control
B01,0.5637,-0.1669,1.2125,1.5675,0.6682,0.4109,-0.0559,2.2548,-0.0732,1.7176,1.7721,1.2657,0.0991,-0.2002,0.5093,0.6567,0.5532,1.3462,0.1178,0.6378,0.2282,0.1456,1.02,0.093,1.5174,1.1103,Control
B02,0.4675,0.1519,1.5284,1.6148,0.5401,0.3414,-0.0956,2.3678,0.3387,1.9071,1.3407,1.3037,0.0661,0.1157,0.7563,0.5224,0.4937,1.34,0.4366,0.6369,0.6177,0.3476,1.2777,0.2473,1.3191,1.1732,Control
B03,0.4974,0.0705,1.4219,1.6103,0.647,0.336,-0.1101,2.4214,0.1219,1.8553,1.3657,1.2732,0.0748,0.0397,0.62,0.5012,0.5412,1.3737,0.272,0.5138,0.4887,0.2265,1.2216,0.1583,1.3109,1.017,BRCACancer
