@relation data

@attribute id string
@attribute 596 numeric
@attribute 2033 numeric
@attribute 3561 numeric
@attribute 3574 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 5290 numeric
@attribute 1387 numeric
@attribute 9111 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 2534 numeric
@attribute 2185 numeric
@attribute 5294 numeric
@attribute 3932 numeric
@attribute 5295 numeric
@attribute 3575 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5972,1.9196,2.5582,0.1443,1.8794,1.7342,1.5746,1.4764,1.7433,1.495,1.2133,1.6042,1.1705,1.8406,1.9358,1.4982,3.5489,Control
A02,0.7857,1.7075,2.4587,0.2406,1.6629,1.3696,1.3014,1.2354,1.666,1.0726,1.1168,1.263,0.9976,2.0413,1.6874,1.1993,3.5752,Control
A03,0.7002,1.9357,2.5504,0.0962,1.8002,1.5721,1.3967,1.4513,1.9912,1.2059,1.269,1.4626,1.1677,2.162,1.7151,1.3339,2.448,Control
A04,0.8705,1.6503,2.5504,0.087,1.964,1.63,1.353,1.2933,1.437,1.2032,1.1765,1.4429,1.0834,2.0983,1.9667,1.4882,4.0046,Control
A05,0.8938,1.9547,2.2802,0.0947,1.8971,1.5472,1.4836,1.4436,1.7722,1.2305,1.3211,1.4763,1.2327,2.0939,1.6797,1.3381,3.0209,Control
A06,0.813,1.8403,2.1881,0.0067,1.8036,1.2322,1.3845,1.3768,1.4601,1.1159,1.129,1.3895,1.1266,1.9853,1.611,1.3761,3.1373,Control
A07,1.3348,1.9418,2.3519,0.025,2.0093,1.3739,1.5934,1.4744,1.7115,1.3173,1.0809,1.8589,1.2756,1.9624,1.7129,1.6231,3.4316,Control
A08,1.9587,2.0295,2.2568,0.0524,2.2698,1.2857,1.7501,1.5962,1.5533,1.3652,1.023,1.9941,1.2823,2.0579,1.5609,1.714,3.3625,Control
A09,1.6272,1.9327,2.5254,0.0896,1.9491,1.4313,1.4582,1.4502,1.4492,1.2773,1.0927,1.7212,1.178,1.976,1.828,1.5464,3.6879,Control
A10,1.211,1.9649,2.5165,0.1313,2.0508,1.4774,1.6941,1.5075,1.6445,1.2687,1.0601,1.9662,1.4162,2.115,1.8784,1.6535,3.5962,Control
A11,1.1887,1.7953,2.3725,0.1097,1.6694,1.2358,1.2025,1.3339,1.1023,1.1274,0.8919,1.3506,0.8778,1.5981,1.6506,1.2442,3.1402,Control
A12,0.4731,1.0459,2.0609,-0.0906,1.4495,0.6995,0.9215,0.7983,1.2724,0.6719,0.6648,0.9467,0.665,1.6271,1.4307,1.0289,3.3007,Control
B01,1.3335,1.7251,2.4128,-0.0444,1.7935,1.2483,1.4577,1.305,1.6415,1.1633,0.9454,1.5006,0.9724,1.9184,1.4554,1.5918,3.5169,Control
B02,0.7824,1.784,2.6486,0.0905,1.861,1.7178,1.4219,1.342,1.7293,1.2628,1.1624,1.543,1.1045,2.0553,2.0057,1.7587,3.8379,Control
B03,1.0604,1.7618,2.5241,0.035,1.8576,1.4462,1.5109,1.3124,1.6036,1.2554,1.0886,1.6673,1.0646,1.9803,1.8247,1.9459,3.76,BRCACancer
B04,1.7255,1.9323,2.1272,0.0022,2.1389,1.2697,1.5671,1.5339,1.1501,1.3129,1.0415,2.1402,1.4373,1.9926,1.589,1.5967,3.3031,BRCACancer
B05,0.6514,1.773,2.4895,-0.0976,1.7979,1.2166,1.1566,1.3523,1.3462,0.9651,0.9612,1.5799,0.91,2.133,1.3683,1.6704,3.1824,BRCACancer
B06,0.8106,1.3562,1.9626,-0.1359,1.4884,0.8149,1.1199,0.9722,1.4074,0.8266,0.6954,1.4278,0.8459,1.4956,1.1402,1.4068,3.3383,BRCACancer
B07,1.1266,1.9229,2.6991,0.1117,1.8836,1.5622,1.5493,1.4398,1.823,1.3701,1.152,1.7729,1.2186,2.0668,2.0284,1.5879,3.5653,BRCACancer
B08,0.7055,1.6835,2.3121,0.0419,1.5898,1.4211,1.3231,1.2348,1.5355,1.2143,1.0455,1.1603,0.8992,1.8123,1.7152,1.1769,3.4758,Control
