@relation data

@attribute id string
@attribute 10451 numeric
@attribute 10725 numeric
@attribute 10870 numeric
@attribute 11261 numeric
@attribute 135250 numeric
@attribute 1437 numeric
@attribute 154064 numeric
@attribute 2185 numeric
@attribute 2207 numeric
@attribute 2214 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 25759 numeric
@attribute 259197 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3133 numeric
@attribute 3135 numeric
@attribute 3265 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 353091 numeric
@attribute 355 numeric
@attribute 356 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 369 numeric
@attribute 3802 numeric
@attribute 3804 numeric
@attribute 3805 numeric
@attribute 3809 numeric
@attribute 3811 numeric
@attribute 3812 numeric
@attribute 3823 numeric
@attribute 3824 numeric
@attribute 3845 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 399694 numeric
@attribute 4068 numeric
@attribute 4277 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 5058 numeric
@attribute 51744 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 53358 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5551 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 6452 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6850 numeric
@attribute 7124 numeric
@attribute 7305 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7535 numeric
@attribute 79465 numeric
@attribute 80328 numeric
@attribute 80329 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 8743 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 919 numeric
@attribute 9436 numeric
@attribute 9437 numeric
@attribute 962 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7425,1.265,1.8961,1.0959,-0.1482,0.1205,0.0163,1.1705,2.3872,1.0697,1.4389,1.6042,-0.1669,0.5008,1.6604,1.6355,3.4708,0.2695,0.4236,0.8029,1.5794,-0.0978,-0.4006,-0.1045,0.629,1.8546,1.8776,-0.059,0.7042,2.0903,1.3871,0.1748,1.2188,0.3799,2.111,2.2463,1.3732,0.0045,-0.3848,0.168,0.762,-0.1898,0.3843,0.7775,1.7746,1.5967,1.9358,2.2185,-0.0245,2.0631,1.2813,0.454,0.6032,1.3973,0.0341,2.7938,1.1544,0.9955,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,1.7307,-0.0759,0.6199,0.7429,1.2926,1.379,1.3074,2.1925,0.5534,1.0586,-0.0574,1.76,1.0952,0.7341,0.4307,1.8033,0.5566,0.6575,1.5732,0.0321,1.7841,0.8571,-0.1833,1.2586,0.7565,1.1256,1.3471,0.5978,1.0836,0.4149,1.4768,1.4581,0.2058,1.0187,-0.2232,0.1924,0.0081,1.208,0.0818,1.8092,0.7903,0.9819,1.1855,1.2366,0.8229,-0.0487,0.5777,2.3459,Control
A02,0.6141,0.9015,1.741,1.2156,-0.0719,0.1793,0.0937,0.9976,2.7273,1.7616,1.1486,1.263,-0.1382,0.4433,1.2534,1.481,3.5774,0.6941,0.3716,0.9718,1.2424,-0.1114,-0.416,0.0423,0.6933,1.6998,1.5115,-0.1975,1.5545,2.007,1.4009,0.2326,1.1728,0.5183,2.2735,2.3816,1.136,0.2438,-0.3094,0.102,0.5095,-0.263,0.6737,1.8664,2.6661,1.3547,1.6874,2.1072,-0.0738,1.6965,1.1995,0.3831,0.4413,1.1321,0.0767,2.9993,1.1633,1.2668,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,1.247,-0.064,0.6094,0.6208,0.9495,1.0794,1.0986,3.0505,0.2001,0.7032,-0.1301,1.6579,1.0379,0.48,0.3006,1.8803,0.4031,0.5148,1.4654,-0.0202,1.5394,0.8402,-0.162,1.316,0.8046,0.9005,1.2046,0.4645,0.9151,0.4378,1.3882,1.3267,0.1294,0.9277,-0.1561,0.4904,0.0171,1.1875,0.0895,1.928,0.558,0.6077,0.9965,0.81,0.553,0.1227,1.2077,2.4731,Control
A03,0.7071,1.1474,2.001,1.2948,-0.1904,0.2377,0.2404,1.1677,2.7848,2.1053,1.5932,1.4626,-0.1701,0.4441,1.4936,1.7658,3.4461,0.5087,0.3757,1.1922,1.3956,-0.1935,-0.3469,-0.0143,0.5847,1.7278,1.907,-0.2531,2.0921,1.992,1.5925,0.203,1.7579,0.7143,2.5078,2.5068,1.4067,0.1792,-0.3682,0.1973,0.9947,0.0636,0.4342,1.2185,2.6639,1.6527,1.7151,2.3283,-0.0703,2.0921,1.4822,0.4227,0.7027,1.3502,0.0349,3.0903,1.4142,1.3116,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,1.3323,-0.0992,0.8192,0.7759,1.2205,1.157,1.2768,3.1792,0.1966,0.9762,-0.1328,1.9065,1.0752,0.7059,0.4986,1.95,0.48,0.7441,1.5812,0.052,1.7337,0.9951,-0.1684,1.5868,0.7989,1.1275,1.3774,0.5178,1.1936,0.5438,1.5911,1.5584,0.2767,0.9848,-0.1819,0.6324,-0.0322,1.3243,0.2042,2.1833,0.5893,0.6102,1.188,0.8111,0.729,0.0416,1.093,2.2777,Control
A04,0.6626,0.9037,1.9875,1.2501,-0.108,0.1648,0.1305,1.0834,2.965,1.4676,1.374,1.4429,-0.0427,0.4923,1.4892,1.4795,3.997,0.5846,0.3609,0.8309,1.4036,-0.1827,-0.1293,0.0072,0.4194,1.563,1.6053,-0.1922,0.6554,1.866,1.097,0.1933,1.1105,0.4295,2.1956,2.4299,1.2239,0.1352,-0.2308,0.0758,0.3794,0.1124,0.3923,1.1938,2.2548,1.1951,1.9667,2.0788,-0.0232,1.7375,1.2497,0.4964,0.4953,1.1975,0.0412,3.0364,1.0138,1.0963,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,1.3202,-0.0951,0.503,0.692,0.9394,1.2377,1.2271,2.9768,0.3061,0.82,0.0051,1.7434,1.0602,0.5113,0.4277,1.8859,0.3995,0.4666,1.5576,0.1357,1.6705,0.9376,-0.123,1.1894,0.8019,1.028,1.2203,0.5636,0.88,0.3481,1.3387,1.2953,0.1457,1.0408,-0.1857,0.3936,-0.0309,1.1111,0.0407,1.49,0.5763,0.657,0.9267,0.95,0.7673,0.1344,0.7909,2.5809,Control
A05,0.8422,1.1153,2.1194,1.4293,-0.1174,0.1998,0.055,1.2327,3.0979,1.9238,1.5816,1.4763,-0.049,0.6314,1.4734,1.8562,3.7597,0.5526,0.4772,1.2318,1.5791,-0.1619,-0.2426,0.0292,0.5525,1.8005,1.8479,-0.0891,0.6132,2.2635,1.5675,0.2397,1.3166,0.4764,2.2154,2.5987,1.3362,0.5186,-0.0957,0.1802,1.4932,0.3327,0.35,1.45,2.2792,1.4096,1.6797,2.1474,-0.0117,1.5782,1.4141,0.4674,0.5023,1.2615,0.06,3.3113,1.356,1.3489,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,1.2108,-0.0728,0.7744,0.7965,1.0923,1.1578,1.3083,3.0195,0.3059,0.9512,-0.0102,1.9721,1.2157,0.726,0.5021,2.0105,0.4857,0.6929,1.5776,0.0025,1.8077,0.9553,-0.0599,1.5618,0.8988,1.0464,1.3739,0.6105,1.2241,0.3701,1.74,1.5629,0.2226,0.9256,-0.0746,0.3003,-0.0063,1.4127,0.1426,2.0004,0.648,0.908,1.1726,0.9656,0.7984,0.0031,1.0473,2.4811,Control
A06,0.7814,1.066,1.9382,1.3792,-0.1649,0.1793,-0.0181,1.1266,2.8274,1.5783,1.4575,1.3895,-0.1671,0.4808,1.2048,1.5705,3.5756,0.46,0.2467,0.9087,1.2989,-0.3673,-0.4509,0.0323,0.564,1.6346,1.7394,-0.1403,0.085,2.1594,1.4364,0.267,1.1905,0.5191,2.0424,2.4549,1.3004,0.0777,-0.0551,0.3312,1.2523,0.0499,0.4107,1.5492,2.5453,1.4336,1.611,2.0222,-0.0366,1.7076,1.2212,0.3325,0.4665,1.1902,0.0137,2.8748,1.2821,1.3617,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,1.2063,-0.111,0.6376,0.6451,0.9526,0.9225,1.1683,3.2279,0.296,0.9045,-0.1858,1.8749,1.0037,0.6824,0.3564,1.823,0.4941,0.5468,1.518,0.0266,1.7479,0.8535,-0.0916,1.3655,0.7671,0.8852,1.3309,0.5021,1.146,0.4186,1.6779,1.4198,0.1567,0.9177,-0.2086,0.3595,-0.0691,1.1328,0.0877,1.5868,0.6434,0.7083,1.0358,0.8943,0.7589,0.072,1.3499,2.3282,Control
A07,0.9221,1.256,1.906,1.3022,-0.1519,0.2155,0.1689,1.2756,2.6925,1.7985,1.4083,1.8589,-0.1573,0.5536,1.3664,1.8609,3.4491,0.3411,0.364,0.8975,1.4823,-0.1783,-0.1853,-8e-04,0.5528,1.6646,2.2039,-0.0051,0.9455,2.1762,1.3999,0.196,1.1215,0.6059,2.2211,2.3516,1.2829,0.682,-0.3829,0.2506,1.4406,0.3794,0.372,0.7383,2.3818,1.7064,1.7129,2.2689,-0.0995,1.9049,1.3321,0.3693,0.6422,1.3738,0.0071,2.9085,1.3527,1.2841,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,1.2924,-0.1254,0.7028,1.0466,1.3272,1.1807,1.5577,3.1708,0.5102,1.3099,-0.1581,1.9127,0.9863,0.8669,0.4096,1.8362,0.5361,0.7206,1.6586,0.0042,1.7697,0.9925,-0.1397,1.4337,0.7989,1.1765,1.4837,0.7036,1.4117,0.4733,1.6074,1.4343,0.213,0.9472,-0.123,0.3987,0.0336,1.3997,0.1594,1.7954,0.7866,0.705,1.1309,1.0397,1.1167,0.105,1.1794,2.5431,Control
A08,1.0787,1.3488,1.3871,1.1024,-0.203,0.1379,0.1568,1.2823,2.4222,1.5404,1.3564,1.9941,-0.1806,0.4461,1.3395,1.7198,3.2872,0.4355,0.2967,0.8417,1.2725,-0.2066,-0.2312,0.0635,0.6594,1.5376,2.2359,-0.2383,0.7944,1.8153,1.3678,0.1742,1.1471,0.5321,2.2537,2.0859,1.2091,0.2589,-0.2175,0.0734,1.4467,0.1053,0.447,2.1438,2.1806,1.6216,1.5609,2.3938,-0.0733,1.9003,1.0005,0.4111,0.8832,1.5498,0.0676,2.6904,1.1951,1.2297,1.7501,1.5683,1.321,2.0579,1.714,0.168,1.4821,-0.1016,0.8279,1.1754,1.4644,1.5305,1.735,2.7722,0.8364,1.4137,-0.1612,1.9432,1.0102,0.8829,0.3414,1.6778,0.621,0.8123,1.3993,-0.0309,1.7375,0.8703,-0.2384,1.3218,0.784,1.467,1.4271,0.87,1.2657,0.2487,1.0585,1.3268,0.2066,0.9309,-0.2604,0.2972,-0.1095,1.0162,0.1918,1.8381,0.6147,0.502,0.8623,1.0612,1.4459,0.0392,1.0221,2.2663,Control
A09,0.6469,1.1755,1.6035,1.2395,-0.039,0.1946,0.2931,1.178,2.7479,2.041,1.3804,1.7212,-0.1667,0.4,1.5342,1.8278,3.6542,0.2699,0.349,0.8461,1.4105,-0.1218,-0.3535,-0.0343,0.5188,1.7738,2.0696,-0.0413,0.7784,1.9194,1.2992,0.1824,1.2318,0.3795,2.1417,2.325,1.2521,0.0968,-0.1214,0.2278,0.6746,0.0207,0.3669,1.0571,2.4296,1.5553,1.828,2.205,-0.0509,2.0258,1.1516,0.3756,0.6233,1.2729,0.0135,2.8883,1.2691,1.0882,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,1.3752,-0.0928,0.6457,0.8882,1.2405,1.1693,1.3777,2.9496,0.5718,1.2508,-0.1546,1.8616,1.0062,0.7767,0.356,1.8256,0.4602,0.5927,1.481,-0.0055,1.637,0.891,-0.1799,1.2769,0.7778,0.9988,1.3188,0.6839,1.2705,0.3534,1.2352,1.4492,0.1954,0.847,-0.1234,0.3989,0.0978,1.0099,0.0917,1.5948,0.5883,0.4636,0.9983,0.9301,0.958,0.1356,0.8889,2.4011,Control
A10,1.017,1.2398,1.8963,1.2083,-0.1917,0.1786,0.0904,1.4162,2.6696,1.4551,1.4485,1.9662,-0.1373,0.5504,1.3913,1.802,3.6965,0.3371,0.398,1.0502,1.2603,-0.0979,-0.3127,0.035,0.4765,1.6564,1.9246,-0.0587,1.5207,2.1802,1.4044,0.1751,1.4348,0.6478,2.3524,2.3423,1.1456,0.2978,-0.2561,0.1108,1.8408,0.2918,0.335,1.5786,2.8839,1.4415,1.8784,2.489,-0.0384,2.1453,1.3462,0.3753,0.7374,1.4029,0.0178,2.9966,1.3532,1.4464,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,1.2657,-0.0523,0.7249,1.0953,1.2521,1.4239,1.6032,3.059,0.3781,1.3167,-0.0174,1.9537,0.9394,0.8171,0.4749,1.8519,0.5199,0.7228,1.5596,0.0557,1.7832,0.8758,-0.1298,1.4423,0.79,1.3316,1.3713,0.7899,1.3728,0.4561,1.4469,1.3221,0.1595,0.9689,-0.1366,0.2176,-0.0865,1.2126,0.2381,1.8714,0.6444,0.8042,1.0977,1.0019,0.9953,0.0181,0.8553,2.6017,Control
