@relation data

@attribute id string
@attribute 5330 numeric
@attribute 23236 numeric
@attribute 5331 numeric
@attribute 10681 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2782 numeric
@attribute 54331 numeric
@attribute 51764 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.7231,0.4579,0.5973,0.5839,1.0574,0.917,-0.0233,0.5434,-0.0578,0.1401,1.5828,-0.119,0.3293,1.4299,1.1149,0.0313,-0.0728,0.5015,Control
A02,1.687,0.2609,0.5059,0.2715,0.7396,1.0017,-0.0075,0.5823,0.0681,0.1733,1.3293,-0.0204,0.2552,1.392,1.0578,0.1333,-0.0023,0.2071,Control
A03,2.0214,0.3328,0.7325,0.3099,1.1743,1.1338,0.0291,0.7367,0.0188,0.281,1.4961,-0.1335,0.7692,1.4897,1.2897,0.1014,-0.0344,0.2784,Control
A04,1.6421,0.219,0.5226,0.4148,0.8395,0.9425,-0.0317,0.6755,0.0093,0.1461,1.4725,-0.0544,0.2128,1.4717,1.0142,0.1214,-0.0544,0.353,Control
A05,1.8765,0.4891,0.8434,0.4684,1.1311,1.2816,-0.0315,0.7617,0.0142,0.1174,2.2365,-0.0887,0.5169,1.5737,1.1054,0.1381,-0.0464,0.502,Control
A06,1.7549,0.3865,0.6445,0.3232,0.961,1.033,-0.0333,0.561,-0.0135,0.1159,1.2565,-0.116,0.4062,1.4137,1.3159,0.0547,0.0072,0.2656,Control
A07,1.796,0.8525,0.6633,0.3603,0.9683,1.1256,-0.021,0.6322,0.0051,0.0828,1.5907,-0.1604,0.5092,1.5236,1.4391,0.0316,0.0032,0.2371,Control
A08,1.7709,0.6443,0.4362,0.4944,0.9523,0.8725,-0.0323,0.4954,-0.0479,0.1265,1.3649,-0.0941,0.443,1.4965,1.57,0.1547,-0.0697,0.5308,Control
A09,1.6671,0.7299,0.6203,0.5019,0.7273,0.9532,-0.0661,0.5287,0.0307,0.2054,1.8345,-0.1405,0.4885,1.4111,1.436,-0.0234,-0.0302,0.1876,Control
A10,1.7443,0.9457,0.5606,0.4699,1.0513,1.0893,-0.0687,0.5533,0.0022,0.1336,2.065,-0.1499,0.5021,1.5165,1.5133,0.0774,-0.0338,0.1512,Control
A11,1.4793,0.6393,0.5867,0.3964,0.6265,0.7087,0.0107,0.3723,-0.0489,0.0339,0.9685,-0.1745,0.454,1.2608,1.3549,0.0476,-0.0209,0.1365,Control
A12,0.8977,0.1726,0.2473,0.2514,0.4115,0.6133,0.0854,0.2616,0.1394,0.3757,1.7903,-0.0473,0.1024,1.191,0.7516,0.1566,0.095,-0.0779,Control
B01,1.4475,0.3587,0.2449,0.4829,0.9723,0.6775,-0.1128,0.2732,-0.0012,0.1499,1.146,-0.1225,0.2193,1.281,1.0452,-0.12,0.0782,-0.1934,Control
B02,1.8017,0.2607,0.5812,0.4206,1.1341,1.0695,-0.0399,0.6816,8e-04,0.0361,1.4113,-0.1637,0.5787,1.5051,1.0782,0.0257,-0.0279,0.2053,Control
B03,1.6027,0.3661,0.4731,0.4381,1.1148,0.966,-0.0239,0.4854,0.0163,0.2013,0.2213,-0.2162,0.3647,1.4294,1.1925,0.0251,0.0149,0.0841,BRCACancer
B04,1.6955,0.8222,0.4117,0.361,0.8287,0.6787,-0.0164,0.4694,-0.0029,0.03,1.2394,-0.091,0.1527,1.6404,1.4998,0.0264,-3e-04,0.1028,BRCACancer
B05,1.6773,0.1639,0.4203,0.2433,0.8703,0.731,0.0079,0.5488,0.0128,0.1764,1.2338,0.0184,0.498,1.3874,1.3468,0.0217,0.0152,0.2308,BRCACancer
B06,1.3882,0.3007,0.1163,0.2756,0.6493,0.4354,-0.1567,0.0972,-0.0151,0.158,0.6675,-0.0494,-0.0243,1.1324,1.0517,-0.2604,0.1692,-0.6426,BRCACancer
B07,1.8805,0.3325,0.5681,0.4335,1.0967,0.9927,-0.0345,0.6322,-0.028,0.0456,1.2039,-0.0841,0.4957,1.5522,1.2703,-0.0141,-0.0232,-0.0036,BRCACancer
B08,1.7224,0.2795,0.7038,0.4731,0.6847,1.0682,0.0658,0.5694,-0.0375,0.1366,1.9803,-0.0815,0.2553,1.3505,0.9433,0.234,-0.0402,0.1336,Control
B09,1.5556,0.7363,0.3254,0.4962,0.9397,0.5315,-0.0079,0.3378,-0.0194,0.1868,1.6008,-0.1619,0.2334,1.3029,1.5843,0.0929,-0.0185,-6e-04,Control
B10,1.5076,0.579,0.2981,0.2487,0.4954,0.7147,-0.0174,0.3708,0.0497,0.0183,1.0643,-0.1081,0.4563,1.3645,1.3474,0.2025,0.0461,-0.0939,Control
B11,1.696,0.4488,0.6398,0.3846,0.6355,1.0235,-0.0258,0.6596,0.0752,0.028,2.2638,0.0122,0.4512,1.2939,1.0835,0.1992,-0.0296,0.2282,Control
B12,1.419,0.4228,0.2497,0.3023,0.6112,0.2404,-0.0173,0.3562,0.005,0.1299,0.6506,-0.0481,-0.1943,1.1821,0.9873,0.0183,0.0085,-0.039,Control
C01,2.065,0.6491,0.847,0.3165,1.0507,0.8786,-0.052,0.7261,-0.0159,0.0776,1.6944,0.074,0.4884,1.537,1.3751,-0.0087,-0.002,0.3143,BRCACancer
C02,1.8722,0.2937,0.6713,0.3771,0.7869,0.9686,0.0013,0.6939,0.0616,0.1717,1.9183,-0.1219,0.4597,1.4394,1.0367,0.1475,0.0321,0.4152,BRCACancer
