@relation data

@attribute id string
@attribute 1215 numeric
@attribute 1359 numeric
@attribute 1511 numeric
@attribute 1636 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 2028 numeric
@attribute 290 numeric
@attribute 4012 numeric
@attribute 4142 numeric
@attribute 4311 numeric
@attribute 5476 numeric
@attribute 57486 numeric
@attribute 59272 numeric
@attribute 5972 numeric
@attribute 7064 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1925,0.5824,-0.0308,0.0762,0.0617,-0.0517,-0.183,-0.114,1.3019,1.7379,-0.0028,0.5408,2.0614,0.3692,-0.1273,-0.1541,0.229,Control
Utah__A02,-0.2171,0.6628,-0.0518,0.0126,0.1781,0.0456,-0.2434,-0.0946,1.4996,1.555,0.0695,0.0767,2.1216,0.3684,-0.0927,-0.0918,0.055,Control
Utah__A03,-0.3063,0.4826,0.0232,0.053,0.1968,-0.0195,-0.2254,-0.078,1.4298,1.7013,-0.0417,0.2154,2.12,0.3514,-0.1121,-0.1355,0.2179,Control
Utah__A04,-0.2792,0.3528,-0.0041,0.1262,0.1228,0.0082,-0.1919,-0.0958,1.5524,1.7396,0.1321,0.108,2.2474,0.24,-0.1174,-0.0753,0.1973,Control
Utah__A05,-0.1294,0.5217,-0.0268,0.0489,0.0653,-0.027,-0.138,-0.0917,2.049,1.7082,-0.0523,0.1973,2.5606,0.4495,-0.1077,-0.0794,0.2034,Control
Utah__A06,-0.2629,0.4049,0.0644,-0.0891,0.124,-0.0261,-0.2287,-0.105,1.3535,1.5683,0.1214,0.1463,2.2007,0.4701,-0.107,-0.0962,0.1276,Control
Utah__A07,-0.293,0.2715,-0.0857,-0.0358,0.1567,4e-04,-0.2365,-0.071,1.3241,1.8608,-0.0442,0.1493,2.2691,0.3965,-0.0831,-0.0233,0.0832,Control
Utah__A08,-0.2465,0.2931,-0.1046,0.0191,0.0857,-0.0272,-0.2982,-0.1355,1.0842,2.0827,-0.069,0.1,1.7351,0.3956,-0.0774,-0.1789,0.1617,Control
Utah__A09,-0.1477,0.0966,-0.0698,0.0282,0.1352,-0.011,-0.218,-0.0978,1.5813,1.7419,0.0641,0.1042,2.2992,0.3106,-0.0982,-0.0966,0.1941,Control
Utah__A10,-0.1896,0.1416,-0.073,0.0205,0.1044,-0.0277,-0.2518,-0.0775,1.4906,1.9597,-0.1196,0.1987,2.3126,0.3488,-0.0787,-0.142,0.1634,Control
Utah__A11,-0.2514,0.0665,0.0525,-0.0157,-4e-04,0.0171,-0.1981,-0.1375,0.9067,1.4604,0.0078,0.0573,2.0852,0.2055,-0.0987,-0.1341,0.162,Control
Utah__A12,-0.1261,0.6314,0.1429,-0.0945,0.3524,0.087,-0.2405,-0.0128,0.8219,1.2606,0.219,0.2208,2.0083,0.2116,-0.1302,0.026,0.0132,Control
Utah__B01,0.1448,0.13,0.0396,-0.1538,0.2724,-0.0245,-0.2527,-0.1095,0.6699,1.739,0.209,0.1449,1.6845,0.35,-0.0078,-0.0716,-0.0724,Control
Utah__B02,-0.1172,0.1576,0.0132,0.043,0.1325,-0.0038,-0.243,-0.1077,1.0833,1.7507,-0.0195,0.1007,2.1512,0.3842,-0.0769,-0.1168,0.2034,Control
Utah__B03,-0.1169,0.0616,0.024,0.0852,0.0935,-0.0355,-0.2585,-0.1045,0.9159,1.7165,-0.0625,0.1209,1.801,0.3363,-0.0643,-0.0752,0.0796,BRCACancer
Utah__B04,-0.1766,0.1476,-0.1308,0.003,0.1213,-0.0268,-0.2718,-0.1242,1.1589,1.9815,-0.001,0.0866,1.8867,0.4274,-0.1356,-0.098,0.0455,BRCACancer
Utah__B05,-0.2525,0.2244,0.0328,0.0618,0.2669,0.0879,-0.3172,-0.0673,1.0814,1.5443,0.2449,0.1104,1.7374,0.2603,-0.187,0.0258,0.0278,BRCACancer
Utah__B06,0.096,0.1415,-0.1891,-0.2157,0.2463,0.014,-0.3106,-0.0766,0.8044,1.4073,0.011,0.1879,1.5514,0.1923,-0.0041,-0.0359,-0.1996,BRCACancer
Utah__B07,-0.2312,0.4323,0.2552,0.0543,0.1835,0.0462,-0.2316,-0.1148,1.4525,1.921,-0.1274,0.1193,2.1157,0.305,-0.0516,-0.0926,0.2148,BRCACancer
Utah__B08,-0.2018,0.0712,0.0482,0.0764,0.0907,0.0059,-0.2487,-0.0538,1.5567,1.446,0.1312,0.0244,2.6066,0.2324,-0.098,-0.0806,0.1993,Control
Utah__B09,-0.0815,0.0532,-0.0537,0.0308,0.26,-0.0018,-0.2719,-0.0906,0.9197,1.7893,0.2004,0.0548,2.0354,0.1994,-0.0307,-0.0484,0.0453,Control
