@relation data

@attribute id string
@attribute 116285 numeric
@attribute 123876 numeric
@attribute 18 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 2571 numeric
@attribute 2572 numeric
@attribute 3030 numeric
@attribute 3033 numeric
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 341392 numeric
@attribute 348158 numeric
@attribute 35 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 5019 numeric
@attribute 5160 numeric
@attribute 5161 numeric
@attribute 5162 numeric
@attribute 54988 numeric
@attribute 56898 numeric
@attribute 57016 numeric
@attribute 622 numeric
@attribute 6296 numeric
@attribute 65985 numeric
@attribute 7915 numeric
@attribute 79944 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0544,-0.1299,0.5465,0.9391,0.139,-0.0708,-0.1282,1.17,0.6132,0.8945,1.1722,-0.1063,-0.0104,0.116,0.2154,0.8086,0.576,0.6662,1.2592,0.0057,1.3996,-0.1086,0.5041,0.008,0.2912,0.6388,0.21,0.5405,0.4133,Control
A02,-0.0487,-0.2865,0.2561,0.8227,0.0603,-0.0162,-0.125,1.1626,0.4429,0.8051,1.0091,-0.043,-0.0499,0.0426,0.2169,0.5023,0.4401,0.5279,0.9986,0.0595,1.3041,-0.115,0.2277,0.0677,0.1272,0.2319,0.0863,0.373,0.197,Control
A03,-0.0644,0.0042,0.4363,1.087,0.1565,-0.0466,-0.1765,1.1782,0.4963,0.9343,1.2285,-0.0331,-0.0517,-0.0346,0.3107,0.7096,0.6247,0.4498,1.2062,0.0945,1.3098,-0.0789,0.2338,0.0427,0.0864,0.1129,0.1857,0.2688,0.206,Control
A04,-0.062,-0.0698,0.2997,0.8674,0.1201,-0.0504,-0.124,1.2097,0.5327,0.7844,1.0285,-0.0492,-0.0546,-0.0725,0.2962,0.3893,0.4975,0.6298,0.9294,0.0561,1.2814,-0.0157,0.2793,0.0059,0.1573,0.2954,0.1633,0.3555,0.1964,Control
A05,-0.0329,-0.1969,0.6089,0.984,0.1476,-0.06,-0.1326,1.2869,0.516,0.9842,1.2427,-0.0804,-0.0618,-0.0858,0.3354,0.6218,0.6695,0.5839,1.1561,-0.0196,1.4353,-0.0032,0.2707,0.0324,0.1438,0.4253,0.1893,0.3676,0.2814,Control
A06,-0.0395,-0.207,0.5094,1.0023,0.1452,-0.033,-0.1071,1.2423,0.5119,0.8085,1.0164,-0.044,-0.0238,0.0823,0.191,0.4961,0.5277,0.4607,1.1729,-0.012,1.2782,-0.0749,0.1994,0.084,0.1121,0.3579,0.1649,0.3112,0.3028,Control
A07,-0.0372,-0.3236,0.5172,0.9516,0.1345,-0.0447,-0.1755,1.2764,0.501,0.9615,1.1371,-0.0178,-0.0859,-0.1033,0.2245,0.5123,0.5519,0.6334,1.1976,0.0937,1.425,-0.0672,0.2512,0.0587,0.1981,0.4795,0.1325,0.4592,0.2717,Control
A08,-0.0465,-0.3021,0.4226,0.8123,0.0613,-0.0641,-0.1255,1.1768,0.6147,0.8198,1.0058,-0.0833,0.0452,0.0305,0.1293,0.5864,0.4848,0.784,1.0132,-0.0402,1.1572,-0.0504,0.3384,-0.0151,0.2071,0.4049,0.1668,0.4921,0.2733,Control
A09,-0.0357,-0.0517,0.524,1.0293,0.105,-0.0495,-0.1477,1.1337,0.4176,0.8217,0.8832,-0.0529,-0.1062,-0.0691,0.1921,0.5877,0.4606,0.6095,1.0736,-0.0537,1.2181,-0.1561,0.2383,0.059,0.2654,0.3527,0.1523,0.3928,0.2607,Control
A10,-0.0356,-0.1027,0.5364,0.9473,0.1281,-0.0608,-0.1098,1.2728,0.4531,0.8361,1.0535,-0.1192,-0.045,-0.0814,0.1791,0.6228,0.4892,0.7799,1.1358,0.0587,1.3028,-0.0238,0.2571,0.0033,0.1225,0.4316,0.1525,0.3386,0.2562,Control
A11,0.0319,-0.0239,0.3803,1.0288,0.1835,-0.0673,-0.1205,1.0128,0.3376,0.6616,0.8487,0.0236,0.0206,0.0777,0.2068,0.5001,0.298,0.4026,1.0297,0.1385,1.1629,0.0514,0.2663,0.013,0.0548,0.1809,0.1164,0.2218,0.2849,Control
A12,0.0542,-0.2239,0.2559,0.9123,0.099,0.0111,-0.1315,1.0392,0.3658,0.64,0.7747,0.1032,-0.0509,-0.1098,0.02,0.3895,0.3814,0.3772,0.6557,0.2215,1.1549,-0.2835,0.2939,0.091,0.11,0.2719,0.1087,0.2453,0.1472,Control
B01,0.1486,-0.2142,0.3104,0.8822,0.079,-0.0691,-0.1279,1.0536,0.6212,0.7492,0.9506,0.0622,0.009,0.0842,-0.0827,0.4792,0.5222,0.5539,1.0565,-0.1654,1.293,-0.1724,0.6133,0.1176,0.2421,0.6423,0.1384,0.4498,0.163,Control
B02,-0.0507,0.0801,0.3266,1.0606,0.1144,-0.0659,-0.136,1.1933,0.5852,0.8903,1.1786,-0.0719,-0.0786,0.0275,0.2811,0.5497,0.5858,0.5419,1.1514,0.0516,1.5621,-0.0665,0.5891,0.0361,0.2261,0.4389,0.2146,0.4659,0.1908,Control
B03,0.0604,-0.2078,0.3129,0.9115,0.0853,-0.07,-0.0639,1.1839,0.6134,0.871,1.0719,0.0027,0.0207,0.1065,0.1015,0.5568,0.5959,0.5836,1.1154,-0.1619,1.3908,-0.0552,0.5004,0.0951,0.1792,0.4088,0.169,0.3445,0.1677,BRCACancer
B04,-0.1128,-0.2636,0.3933,0.7384,0.0855,-0.0839,-0.1817,1.063,0.5526,0.7598,0.8682,-0.0208,-0.0553,-0.2164,0.1045,0.3439,0.3401,0.6389,0.9076,0.0683,0.9692,-0.0635,0.2151,0.0375,0.2115,0.0914,0.1367,0.2842,0.1951,BRCACancer
B05,-0.0633,-0.1166,0.2312,1.1931,0.0752,-0.0085,-0.1948,0.9893,0.5374,0.7186,0.774,0.021,-0.1102,0.03,0.1611,0.3959,0.4715,0.4054,0.9635,0.0392,1.2225,-0.0262,0.3371,0.0879,0.126,0.2137,0.0999,0.2197,0.1696,BRCACancer
B06,0.1749,-0.0895,0.1601,0.4847,0.0915,0.0041,-0.0972,1.04,0.4196,0.6597,0.8059,0.232,0.0302,0.1791,-0.1775,0.1923,0.3056,0.399,0.9665,-0.0901,0.9155,-0.1165,0.3836,0.1917,-0.03,0.3024,-0.0641,0.1167,0.054,BRCACancer
B07,-0.0744,-0.021,0.4209,0.9359,0.1078,-0.0355,-0.1194,1.2897,0.5604,0.9881,1.0528,-0.0419,-0.1111,-0.0088,0.1754,0.6339,0.6223,0.619,1.1985,0.0094,1.5064,-0.1473,0.578,0.06,0.2106,0.3072,0.1222,0.4105,0.2611,BRCACancer
B08,-0.0528,-0.0936,0.6196,1.0035,0.1418,-0.0753,-0.0908,1.1434,0.4191,0.8433,1.0334,-0.055,-0.0282,-0.0914,0.3108,0.5628,0.4566,0.3722,1.1412,-0.1069,1.2847,-0.0134,0.3309,0.0346,0.0451,0.3066,0.1927,0.2679,0.3535,Control
B09,0.0424,-0.1525,0.3785,0.588,0.0192,-0.0884,-0.0909,0.8169,0.4297,0.5518,0.6003,-0.012,-0.0686,-0.273,0.1139,0.3171,0.365,0.5416,0.9084,-0.1644,0.7099,-0.1122,0.0917,-0.0484,0.0608,0.0654,0.0922,0.1994,0.147,Control
B10,-0.0772,-0.273,0.232,0.6916,0.1042,-0.0809,-0.1076,1.0354,0.3329,0.6945,0.8729,-8e-04,0.0247,-0.0479,-0.0337,0.2389,0.2996,0.5003,0.8205,-0.236,1.0615,-0.0144,0.1516,-0.0185,0.0576,0.1115,0.0738,0.257,0.0903,Control
B11,-0.0117,-0.182,0.373,1.3288,0.0453,-0.0196,-0.1434,1.0439,0.3694,0.6834,0.7511,-0.0181,0.0241,-0.0437,0.0792,0.4648,0.5585,0.3895,0.9763,0.0917,1.4109,-0.0568,0.2062,-0.028,-0.0205,0.2086,0.1266,0.3165,0.1937,Control
B12,-0.0273,-0.3436,0.2629,0.2802,0.0317,-0.0695,-0.1612,0.701,0.2235,0.4044,0.4418,0.022,-0.0054,-0.199,-0.0145,-0.0505,0.1232,0.3625,0.735,0.0687,0.5246,-0.0908,0.1134,-0.0302,0.1653,0.0063,0.0124,0.1734,0.1852,Control
C01,-0.025,-0.285,0.552,1.0111,0.0879,-0.0183,-0.1824,1.148,0.54,0.9303,0.938,-0.012,-0.024,-0.0992,0.243,0.5701,0.5056,0.3897,1.0928,0.0556,1.2483,-0.1564,0.2555,0.0275,0.2049,0.2542,0.138,0.3384,0.173,BRCACancer
C02,-0.072,-0.2863,0.4106,0.8194,0.1587,0.0045,-0.1443,1.1655,0.5096,0.9254,0.9202,-0.0343,-0.039,-0.0981,0.2383,0.4487,0.5393,0.4776,1.0791,0.1006,1.4918,-0.0194,0.3873,0.0201,0.2588,0.3503,0.1565,0.5281,0.2593,BRCACancer
C03,-0.0861,-0.1736,0.4792,0.8596,0.1472,-0.0306,-0.1681,1.2195,0.5435,1.0246,0.9727,-0.026,-0.1304,0.0217,0.5276,0.6445,0.546,0.6004,1.3031,0.2,1.347,-0.055,0.3212,0.0014,0.2661,0.3259,0.2118,0.3979,0.2521,BRCACancer
C04,-0.0525,-0.3282,0.3747,0.6042,0.0114,-0.0327,-0.1007,0.906,0.2209,0.5186,0.4525,0.0319,0.0088,0.03,0.1883,0.1803,0.2559,0.2978,0.7726,0.2243,0.7463,0.1277,0.0101,0.0554,0.1412,0.0931,0.116,0.2012,0.2797,Control
C05,-0.102,-0.0899,0.2026,0.6491,0.1093,-0.0339,-0.1183,1.1652,0.1487,0.6004,0.5665,-0.027,0.0491,0.0171,0.2357,0.2537,0.2344,0.3447,0.6941,0.0452,0.8147,0.0276,0.1339,-0.0143,0.0691,0.07,0.0934,0.27,0.0125,BRCACancer
C06,0.0336,-0.3269,0.0817,0.279,-0.0241,-0.0511,-0.1146,0.3544,0.0575,0.3383,0.2068,-0.0306,0.1135,0.0614,0.0836,-0.1505,0.0397,0.0242,0.5551,-0.0472,0.3015,-0.0936,-0.1101,-0.1117,-0.0481,-0.0506,0.0949,0.0948,0.0388,Control
C07,-0.0729,-0.2073,0.257,0.6698,0.1099,-0.0437,-0.1297,1.0793,0.386,0.7059,0.6079,-0.05,0.0336,-0.0641,0.1927,0.2984,0.3664,0.431,0.8867,0.0236,0.9933,-0.0305,0.0848,-2e-04,0.1245,0.0676,0.1061,0.2377,0.1997,Control
C08,-0.017,-0.1551,0.3523,0.9837,0.112,-0.0216,-0.1253,1.0948,0.413,0.8643,0.8275,-0.012,-0.0158,-0.084,0.2245,0.5012,0.4664,0.429,1.0893,0.0394,1.2563,-0.0791,0.2713,0.1291,0.1769,0.4058,0.185,0.5134,0.3114,Control
C09,-0.0275,-0.2788,0.2668,0.6831,0.0672,-0.0852,-0.1116,1.1017,0.2902,0.7193,0.6978,-0.0695,-0.0091,-0.019,0.2325,0.2805,0.4044,0.3003,0.8594,-0.0374,1.0971,-0.0355,0.1075,-0.0444,0.0456,0.1345,0.1533,0.2683,0.1286,Control
C10,-0.0781,-0.0799,0.2421,0.6273,0.1058,-0.0276,-0.1401,1.1846,0.3772,0.7124,0.7807,-0.0514,-0.091,-0.0505,0.1486,0.2994,0.4409,0.3259,0.8045,0.0779,1.3001,-0.0621,0.087,0.0906,0.1702,0.1629,0.1437,0.3691,0.1273,BRCACancer
C11,-0.0519,-0.2527,0.3091,0.8951,0.1134,-0.042,-0.0873,1.0376,0.3741,0.7047,0.8171,-0.0817,-0.07,-0.0601,0.1731,0.4636,0.4646,0.4267,1.1648,0.2011,1.1022,-0.1245,0.1629,-0.0034,0.1743,0.3431,0.2129,0.3895,0.2074,Control
C12,-0.0656,-0.2004,0.3131,0.5185,0.0583,-0.0464,-0.094,0.8185,0.2313,0.4868,0.5588,-0.0358,0.0253,0.0115,0.1019,0.1521,0.2661,0.2141,0.7302,-0.1364,0.7554,-0.0338,0.021,-3e-04,0.0902,-0.0354,0.0878,0.1991,0.1114,BRCACancer
D01,0.0187,-0.1231,0.3748,0.6063,-0.029,-0.069,-0.092,0.892,0.4347,0.6681,0.6057,-0.0626,-0.0548,-0.0578,0.0505,0.3231,0.3045,0.5084,1.0123,-0.1249,0.9841,-0.0593,0.031,0.092,0.1699,0.1424,0.1609,0.1705,0.114,BRCACancer
D02,-0.0607,-0.1092,0.299,0.7204,0.0392,-0.0798,-0.0694,1.0092,0.3326,0.6338,0.6826,-0.0675,0.0269,0.0802,0.2475,0.3746,0.3249,0.4078,0.8787,0.0495,1.1091,0.0232,0.1207,0.0033,0.15,0.1513,0.1007,0.2757,0.0943,BRCACancer
D03,-0.0719,-0.1581,0.3409,0.6272,0.0375,-0.0719,-0.109,1.0205,0.2874,0.6721,0.6309,-0.0699,-0.0799,-0.0158,0.2208,0.2809,0.2595,0.3349,0.8132,0.0431,0.9027,-0.0411,0.1659,-0.0333,0.063,-0.039,0.0687,0.2013,0.0825,BRCACancer
D04,-0.0273,-0.154,0.4156,0.6871,0.1229,-0.0548,-0.0783,1.1218,0.3149,0.7257,0.7525,-0.034,0.0104,0.0105,0.1614,0.4171,0.3015,0.3498,0.9454,-0.0384,1.0406,0.0458,0.0994,-0.02,0.0591,0.2313,0.1573,0.3004,0.1617,BRCACancer
D05,-0.0357,-0.109,0.3755,0.7201,0.1306,-0.0472,-0.0953,1.1843,0.3638,0.8244,0.8352,-0.0144,-0.0583,-0.0693,0.2366,0.3382,0.3937,0.374,0.941,0.1022,1.3063,-0.0605,0.1179,0.0091,0.0134,0.1168,0.1164,0.2868,0.0903,BRCACancer
D06,-0.0775,-0.0877,0.4171,0.9331,-0.0097,-0.1062,-0.1156,1.1821,0.3786,0.8213,0.8953,-0.0316,0.0036,-0.0472,0.2293,0.5429,0.491,0.4746,1.1404,0.0343,1.2663,-0.0567,0.2481,0.0107,0.1727,0.3691,0.2004,0.3639,0.2347,BRCACancer
D07,-0.023,-0.0035,0.4869,0.685,0.0425,-0.0616,-0.0577,1.1583,0.3752,0.7557,0.7862,-0.0911,-0.0187,-0.1689,0.2516,0.457,0.4616,0.4831,0.9852,-0.0517,1.1572,0.0363,0.1797,0.0255,0.1123,0.2697,0.1352,0.3062,0.1794,Control
D08,-0.065,-0.0034,0.2946,0.581,0.0871,-0.0456,-0.0897,0.9476,0.282,0.5401,0.5945,-0.0504,0.0979,0.0744,0.0699,0.2319,0.3835,0.2627,0.8043,0.0338,0.9182,-0.1552,0.118,0.0526,0.0812,0.0995,0.0359,0.2778,0.0728,Control
D09,-0.0699,-0.0824,0.3232,0.9192,0.1601,-0.0765,-0.1238,1.0605,0.3675,0.7862,0.8023,-0.0503,0.0405,-0.1609,0.1961,0.5758,0.4202,0.4602,1.0471,0.0269,1.2619,-0.1317,0.2888,-0.0977,0.2026,0.2504,0.143,0.429,0.2965,Control
