@relation data

@attribute id string
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 122706 numeric
@attribute 143471 numeric
@attribute 23198 numeric
@attribute 3458 numeric
@attribute 51371 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 7979 numeric
@attribute 9491 numeric
@attribute 9861 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.8121,0.7234,0.0226,0.0536,1.6224,0.7344,1.2501,0.8663,1.1233,1.2139,2.2982,1.4186,0.6552,1.2265,1.6352,0.4484,1.0956,2.3268,0.8279,1.9056,0.8566,2.1914,1.6371,1.0703,0.6012,0.951,1.109,1.2321,1.0175,0.992,1.214,1.0912,1.0895,0.3665,1.6407,1.2688,1.3823,1.3742,1.1133,0.9384,0.8762,0.6366,1.2032,1.7341,Control
Utah__A02,1.7681,0.6107,-0.1537,-0.0149,1.425,1.6345,1.0221,0.5139,1.0138,0.8336,2.4645,1.2416,0.4073,1.1423,1.4143,0.334,0.907,2.066,0.6061,1.6593,0.6406,2.1007,1.5864,1.0174,0.3311,0.7897,0.9803,0.9808,0.8013,0.72,1.0943,0.953,0.9086,0.3194,1.5733,1.1232,1.1669,1.2639,0.8341,0.9476,0.7827,0.4857,0.9159,1.5313,Control
Utah__A03,1.938,0.7765,-0.1272,-0.0337,1.6026,2.2035,1.4429,0.6621,1.0881,1.1472,2.4968,1.3625,0.504,1.302,1.6234,0.4735,1.1424,2.2537,0.8469,2.1119,0.8523,2.3082,1.881,1.2313,0.5001,0.8883,1.3051,1.2007,1.0423,0.9684,1.2654,1.154,1.0877,0.3334,1.6827,1.3227,1.406,1.4213,1.018,1.0974,1.1476,0.5022,1.1483,1.6871,Control
Utah__A04,1.7923,0.6675,-0.1435,-0.047,1.4997,0.6827,0.9548,0.5829,0.9277,0.7185,2.417,1.2078,0.4138,1.1339,1.5414,0.3461,0.906,2.3152,0.6312,2.0061,0.6416,2.226,1.5672,1.137,0.4307,0.8466,1.0549,1.1138,0.8629,0.6452,1.1264,1.0742,0.9535,0.317,1.6038,1.0891,1.1701,1.0445,0.8025,1.0933,0.5664,0.4287,1.0165,1.6433,Control
Utah__A05,2.0018,0.6574,-0.0183,0.0054,1.6636,0.6381,1.1006,0.6514,1.1503,0.9064,2.4938,1.3103,0.5214,1.2451,1.5851,0.379,1.142,2.4241,0.8479,2.2065,0.7655,2.4723,1.5351,1.3327,0.3614,0.8353,1.2814,1.2123,0.9684,0.7277,1.2243,1.1768,1.1276,0.354,1.6408,1.1893,1.3429,1.281,1.0486,1.1844,0.8052,0.5112,1.1756,1.7126,Control
Utah__A06,1.8369,0.6113,-0.0562,-0.0799,1.5125,0.0789,1.0857,0.6162,0.9824,0.865,2.3922,1.1901,0.4704,1.2104,1.4288,0.3876,1.0835,2.2275,0.6214,1.9301,0.7785,2.057,1.4612,1.1196,0.392,0.7436,1.203,1.1495,0.8961,0.6522,1.1406,1.0422,1.0198,0.3467,1.5203,1.2214,1.2926,1.1782,1.0152,0.9662,0.623,0.4644,1.1131,1.6238,Control
Utah__A07,1.8008,0.7554,-0.1222,-0.1394,1.6453,0.9899,1.1469,0.7606,1.1097,1.1147,2.3334,1.3241,0.5465,1.2423,1.6433,0.4058,1.0939,2.1641,0.8988,2.0329,0.8842,2.1721,1.7392,1.0742,0.4655,0.9311,1.1259,1.1368,0.9815,0.9273,1.2712,1.0428,1.0368,0.4835,1.5739,1.1919,1.313,1.4433,0.9307,0.9058,0.8558,0.7317,1.3498,1.7202,Control
Utah__A08,1.5886,0.7401,-0.1,-0.0624,1.8289,0.8299,1.0436,0.8175,0.9988,1.099,2.0155,1.442,0.5173,1.0201,1.4835,0.5134,0.8061,1.9213,0.6251,1.4822,0.9812,1.7611,1.6311,0.9394,0.5512,0.8655,0.9127,0.9344,0.7982,1.0049,1.2126,0.9271,0.9096,0.3213,1.3631,1.0969,1.2983,1.2859,0.9021,0.9038,0.8432,0.8159,1.3178,1.5961,Control
Utah__A09,1.7255,0.6261,-0.1068,-0.0297,1.5308,0.813,0.9702,0.6968,0.9249,1.0359,2.3658,1.1721,0.5346,1.1143,1.4037,0.372,0.9274,2.1252,0.6542,1.7399,0.9066,1.9921,1.5377,1.0572,0.4156,0.7242,1.0698,1.1377,0.9123,0.7704,1.1029,0.9476,0.9418,0.337,1.518,1.2249,1.2611,1.3823,0.739,0.9756,0.7515,0.531,1.2728,1.5204,Control
Utah__A10,1.672,0.6818,0.0062,0.0173,1.7189,1.5987,1.0316,0.6827,1.1331,0.9547,2.2109,1.2813,0.4936,1.1347,1.5263,0.4125,1.0467,2.1266,0.6101,1.9372,0.9365,2.0849,1.7943,1.1243,0.4725,0.9087,1.0808,1.0993,0.9179,0.7893,1.3877,1.0272,0.9013,0.38,1.523,1.2028,1.3191,1.24,0.8211,0.9567,0.8228,0.7063,1.3289,1.7987,Control
