@relation data

@attribute id string
@attribute 9530 numeric
@attribute 841 numeric
@attribute 8772 numeric
@attribute 7186 numeric
@attribute 8737 numeric
@attribute 7124 numeric
@attribute 330 numeric
@attribute 7133 numeric
@attribute 8717 numeric
@attribute 7132 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5781,1.465,0.8721,0.2448,1.4069,0.4095,2.5287,1.1674,1.2781,1.2525,Control
A02,0.6084,1.1745,0.7017,0.1827,1.2491,0.4322,2.0638,1.3119,0.9188,1.1877,Control
A03,0.6132,1.4136,0.7949,0.2495,1.4813,0.5375,1.9886,1.4649,1.0092,1.399,Control
A04,0.6013,1.297,0.7321,0.2383,1.3259,0.3432,2.3516,1.4707,1.1988,1.102,Control
A05,0.7024,1.3513,0.9607,0.2226,1.4854,0.365,2.052,1.5415,1.1025,1.3902,Control
A06,0.6226,1.2326,0.8172,0.1497,1.4059,0.4132,1.6263,1.4167,0.9259,1.2785,Control
A07,0.5807,1.4514,0.9145,0.221,1.4578,0.4675,2.0648,1.5234,1.0883,1.4729,Control
A08,0.5394,1.533,0.5589,0.1806,1.4416,0.2445,1.9854,1.223,0.8238,1.1343,Control
A09,0.5027,1.2306,0.7888,0.2206,1.3374,0.3484,2.3026,1.3942,1.0496,1.1571,Control
A10,0.6025,1.3767,0.712,0.2134,1.4147,0.4505,1.7943,1.3297,0.8903,1.3434,Control
A11,0.4129,0.999,0.8053,0.2149,1.0851,0.1872,1.9084,1.041,0.881,1.2239,Control
A12,0.2022,0.9414,0.3738,0.0179,0.9064,0.0949,1.4403,0.9706,0.4303,0.7465,Control
B01,0.4618,1.3439,0.4426,-0.0292,1.2248,0.221,2.3823,0.952,0.7183,0.9247,Control
B02,0.7091,1.362,0.9088,0.2439,1.3491,0.4265,2.0671,1.5186,1.2002,1.3104,Control
B03,0.5864,1.5046,0.7568,0.1441,1.3596,0.1629,2.2276,1.2624,1.1464,1.1844,BRCACancer
B04,0.5702,1.4123,0.4285,0.184,1.2711,0.3204,1.4179,1.3357,0.6804,1.1507,BRCACancer
B05,0.4834,1.1158,0.5029,0.1159,1.1351,0.3651,1.7732,1.4015,0.6909,1.0748,BRCACancer
B06,0.1933,1.4129,0.2917,-0.169,1.0197,0.0826,1.7299,0.709,0.4486,0.82,BRCACancer
B07,0.658,1.7409,0.8924,0.2551,1.5135,0.1916,2.1866,1.2968,1.2031,1.4214,BRCACancer
B08,0.5715,1.156,1.0596,0.218,1.1911,0.1785,1.9806,1.2517,1.1586,1.4299,Control
B09,0.41,1.1372,0.3824,0.1315,1.1683,0.0635,1.8549,1.1122,0.7425,0.9505,Control
B10,0.5227,1.2173,0.5897,0.0985,1.2365,0.0864,1.6229,1.2545,0.6592,0.9694,Control
B11,0.5254,0.9041,0.6935,0.1268,1.1771,0.1554,1.8065,1.2899,0.8388,1.4468,Control
B12,0.3718,0.873,0.1636,0.1258,0.7665,0.2909,1.5154,0.9915,0.6716,0.7334,Control
C01,0.6317,1.2504,0.8345,0.229,1.3942,0.4812,1.6928,1.6893,1.1134,1.5586,BRCACancer
C02,0.575,1.2754,0.7667,0.2922,1.3934,0.4151,2.012,1.5631,1.2914,1.2953,BRCACancer
C03,0.6029,1.5651,0.9745,0.3394,1.5355,0.5511,1.812,1.6917,1.4113,1.6263,BRCACancer
C04,0.361,0.7261,0.4934,0.1785,0.6827,0.1199,1.353,1.2667,0.9885,0.9798,Control
C05,0.4097,0.7437,0.5168,0.2137,0.8304,0.1511,1.3136,1.5588,0.8132,1.0947,BRCACancer
C06,-0.0212,0.3994,0.187,0.052,0.2507,-0.1027,0.5233,0.4427,0.3521,0.4127,Control
C07,0.4023,1.0345,0.5992,0.1324,1.1256,0.2303,1.3924,1.3614,0.8728,1.0294,Control
C08,0.5249,1.1049,0.7599,0.197,1.2783,0.3332,1.9742,1.3967,0.9335,1.1972,Control
C09,0.4889,1.082,0.7114,0.2475,1.2052,0.4021,1.6854,1.5708,0.9378,1.1444,Control
C10,0.4436,1.0331,0.7099,0.1387,1.2282,0.1714,1.5928,1.6086,0.9455,1.0457,BRCACancer
C11,0.5579,1.1971,0.7909,0.2482,1.312,0.2264,1.883,1.4327,1.0792,1.3094,Control
C12,0.2963,0.6705,0.4734,0.1698,0.7467,0.0849,1.8727,0.9932,0.6138,0.8568,BRCACancer
D01,0.325,1.1883,0.3475,0.2047,1.2063,0.2647,1.8307,1.2711,1.0408,1.073,BRCACancer
D02,0.4284,0.9414,0.6322,0.2151,1.1146,0.3772,2.3171,1.4194,0.9522,1.0647,BRCACancer
D03,0.4122,0.8951,0.5568,0.1764,0.9005,0.2993,2.0967,1.4426,0.9977,1.0235,BRCACancer
D04,0.5302,1.0007,0.597,0.2043,1.0554,0.226,2.0163,1.4942,1.0876,1.3483,BRCACancer
D05,0.476,1.1412,0.5267,0.1835,1.1657,0.2075,1.2367,1.7099,0.8858,1.259,BRCACancer
D06,0.445,1.2533,0.7765,0.2539,1.3382,0.3893,2.1187,1.5167,1.2644,1.3593,BRCACancer
D07,0.4909,1.0738,0.7527,0.2037,1.2966,0.2291,1.796,1.5758,1.0257,1.3419,Control
D08,0.4017,0.9083,0.516,0.1036,0.9566,0.3031,1.6968,1.2083,0.7886,0.9651,Control
D09,0.4871,1.0111,0.7766,0.169,1.1954,0.4885,1.8712,1.5384,1.021,1.1337,Control
D10,0.3994,0.8465,0.6854,0.1668,0.9318,0.1295,1.8904,1.2796,0.7545,1.2826,Control
D11,0.0865,0.5856,0.4188,0.0616,0.4683,-0.1943,1.2117,0.6312,0.3595,0.5459,Control
D12,0.2928,0.6882,0.6026,0.1474,0.8016,0.1703,1.8485,1.1447,0.8124,1.058,Control
E01,0.4618,0.7874,0.4869,0.0944,0.9971,0.1688,1.5224,1.376,0.8835,0.9103,BRCACancer
E02,0.6309,1.2355,0.9179,0.2403,1.3864,0.2333,2.017,1.4631,0.9732,1.0573,Control
E03,0.5935,0.8755,0.7315,0.2489,1.2268,0.2006,1.8304,1.5017,1.0605,1.2517,Control
E04,0.5501,1.2493,0.8193,0.2924,1.4113,0.3956,2.0326,1.4494,1.2867,1.3282,Control
E05,0.5144,1.202,0.5892,0.0982,1.2194,0.0373,1.9342,1.1027,0.7463,0.8781,Control
E06,0.3368,0.982,0.3246,-0.0429,1.0053,0.1274,1.3336,1.3008,0.4301,0.9082,BRCACancer
E07,0.5173,1.1701,0.5857,0.2352,1.1898,0.1492,1.8676,1.4562,1.0786,1.3046,BRCACancer
E08,0.4793,1.1612,0.8201,0.2354,1.4077,0.425,2.0745,1.5477,1.2014,1.338,Control
E09,0.4129,1.0066,0.7978,0.2577,1.151,0.321,1.8367,1.382,1.0203,1.3632,BRCACancer
E10,0.6158,1.4025,0.637,0.1481,1.4462,0.3837,1.8853,1.4626,0.9172,1.2563,BRCACancer
E11,0.2846,0.9127,0.6478,0.1461,1.1454,0.2328,1.8801,1.2764,0.8729,0.9858,Control
E12,0.3088,0.9007,0.3304,0.0888,0.9369,-0.0139,1.3534,1.2705,0.646,0.8448,BRCACancer
F01,0.5109,1.2749,0.804,0.2352,1.331,0.5481,2.3752,1.3546,1.243,1.2451,Control
F02,0.6263,1.3861,0.8455,0.3185,1.4811,0.3605,2.2251,1.4161,1.1639,1.3257,Control
F03,0.533,1.1933,0.7983,0.1525,1.2449,0.6282,1.6017,1.483,0.8414,1.2983,Control
F04,0.3429,1.3031,0.5961,0.1921,1.2616,0.3249,2.2862,1.2752,1.0159,1.3895,Control
F05,0.4828,1.2396,0.6884,0.2381,1.3793,0.3144,1.9008,1.4321,0.9698,1.179,Control
F06,0.4353,0.7671,0.6164,0.078,1.0019,0.1912,1.3949,1.3737,0.6177,1.1221,Control
F07,0.5066,1.4055,0.7781,0.3211,1.3362,0.3925,2.1081,1.2411,1.0151,1.0895,Control
F09,0.8073,1.3329,0.9353,0.2063,1.4971,0.3958,1.7868,1.6184,1.1045,1.4863,Control
F10,0.636,1.4136,0.8654,0.2562,1.5515,0.5159,1.7858,1.7482,1.1718,1.5042,Control
F11,0.4461,1.0748,0.9206,0.2401,1.2516,0.4831,1.7021,1.5622,1.0154,1.5034,Control
F12,0.457,1.3256,0.6197,0.1963,1.3446,0.3158,1.7599,1.3271,0.7709,1.2501,Control
G01,0.5267,1.1365,0.6225,0.2221,1.1896,0.4839,1.2947,1.5668,0.6701,1.322,Control
G02,0.4265,0.9574,0.645,0.2133,1.0589,0.3321,1.6722,1.335,0.9086,1.1579,Control
G03,0.7392,1.416,0.7557,0.158,1.5556,0.4811,1.9395,1.373,1.0659,1.3614,Control
G04,0.6017,1.2307,0.8405,0.2484,1.4125,0.1992,1.9297,1.7354,1.0714,1.1461,BRCACancer
G05,0.143,0.7108,0.3595,0.0639,0.7399,-0.1007,1.4517,0.8591,0.6166,0.8822,BRCACancer
G06,0.6943,1.2669,0.6068,0.2135,1.2972,0.2833,1.3685,1.5475,0.876,1.0724,BRCACancer
G07,0.3871,1.1116,0.5787,0.1253,1.1148,-0.0248,2.295,1.001,0.8785,1.0328,Control
G08,0.6404,1.1833,0.7978,0.1425,1.3719,0.6001,1.7685,1.5009,0.8524,1.3387,Control
G09,0.4227,1.043,0.5585,0.1598,0.9335,-0.0075,1.2842,1.2243,0.7406,1.2123,Control
G10,0.3411,1.1662,0.4452,0.0592,1.2773,0.3039,1.2061,1.1606,0.524,0.8607,BRCACancer
G11,0.3728,0.5297,0.4509,9e-04,0.5398,0.0095,1.4257,0.6194,0.495,0.7037,BRCACancer
G12,0.5437,1.2817,0.5179,0.1821,1.0024,0.3204,1.4285,1.3277,0.8337,0.9825,BRCACancer
H01,0.4172,0.8742,0.4302,0.1164,0.856,0.3353,1.7085,1.11,0.586,0.9293,Control
H02,0.4318,0.7446,0.6382,0.1842,0.8688,0.16,1.8646,1.3005,0.9118,1.2258,Control
H03,0.3014,1.0236,0.654,0.1611,1.1332,0.27,2.2356,0.938,0.7824,1.0122,Control
H04,0.5594,1.2082,0.7856,0.1724,1.1768,0.2261,1.9901,1.1705,1.1679,1.3244,Control
H06,0.4736,1.073,0.673,0.2083,1.0991,0.443,1.6402,1.4252,0.853,1.3991,Control
H07,0.4131,1.1456,0.6651,0.0873,1.0391,0.2008,1.8946,1.1223,0.9288,1.0858,BRCACancer
H08,0.2864,0.8804,0.2915,0.073,1.0159,0.1152,1.0427,1.3578,0.5361,1.2105,BRCACancer
H09,0.3545,0.7795,0.183,0.1336,0.786,-0.0169,0.8762,0.8168,0.3688,0.5185,BRCACancer
H10,0.3907,1.0632,0.2897,0.0525,0.8968,0.2931,1.4281,1.1725,0.4741,0.9031,BRCACancer
H11,0.4827,1.2622,0.3619,0.0713,1.1898,-0.0702,1.2887,1.4638,0.6787,0.8681,BRCACancer
H12,0.5219,1.3969,0.6747,0.1473,1.5362,0.5272,1.9044,1.4478,0.9969,1.3356,BRCACancer
I01,0.6066,1.4264,0.7402,0.2231,1.4516,0.199,1.7617,1.3499,0.7718,1.1089,Control
I02,0.3035,1.0678,0.3308,0.0649,1.0077,0.3262,1.8497,1.0725,0.6999,0.897,Control
I03,0.2474,0.8066,0.4877,0.1342,0.9391,0.1627,1.6192,1.1141,0.7045,0.6897,Control
I04,0.6359,1.073,0.9036,0.278,1.3849,0.4538,1.6552,1.6259,1.0446,1.3463,Control
I05,0.5541,0.906,0.7335,0.2503,1.157,0.3241,1.676,1.4869,1.0923,1.307,Control
I06,0.5223,0.9956,0.6817,0.1821,1.2018,0.1236,1.6449,1.5606,0.9927,1.1129,Control
I07,0.717,1.401,0.761,0.3135,1.5369,0.6284,1.9736,1.7419,1.3248,1.6486,Control
I08,0.6664,1.3958,0.7402,0.1466,1.5956,0.3183,1.7038,1.497,1.0133,1.1685,Control
I09,0.2681,0.9951,0.5493,0.1086,0.9186,0.2846,1.5278,1.2034,0.798,1.112,Control
I10,0.6127,1.4011,0.6667,0.2436,1.4437,0.4822,1.9767,1.3276,0.9662,1.3078,Control
I11,0.3079,0.958,0.2587,0.0618,0.9801,0.304,1.3855,1.1492,0.5245,0.7164,Control
I12,0.4435,1.1084,0.5005,0.1216,1.2139,0.3041,1.979,1.1042,0.9856,1.0792,Control
I13,0.45,1.0968,0.6609,0.2071,1.289,0.136,1.7701,1.3411,0.9834,1.2459,Control
J01,0.4115,0.856,0.4899,0.1733,0.8678,0.2941,1.4923,1.181,0.7672,1.1289,Control
J02,0.549,1.0109,0.6372,0.217,1.0036,0.3689,1.9577,1.4475,1.0596,1.0164,Control
J03,0.6071,1.2502,0.7893,0.2476,1.6001,0.2639,1.6976,1.5538,0.8828,1.1908,Control
J04,0.5679,1.1406,0.626,0.2059,1.3148,0.2358,2.2092,1.4663,1.0313,1.1977,Control
J05,0.5131,1.0324,0.3272,0.1296,1.0075,0.3478,1.7083,1.2358,0.8045,1.1748,Control
J06,0.2945,1.3956,0.2557,0.1591,1.15,0.2695,1.6853,1.2563,0.8912,1.0496,Control
J07,0.7351,1.3061,0.8617,0.1988,1.4382,0.6959,1.9773,1.6383,1.0896,1.3276,Control
J08,0.5038,1.2241,0.7643,0.23,1.0789,0.3952,1.8817,1.4325,1.0705,1.2699,Control
J09,0.2613,1.1776,0.3676,0.115,1.0265,0.0117,1.7088,1.0116,0.7473,0.7728,Control
J10,0.6419,1.3156,0.6704,0.2038,1.4067,0.3134,1.9364,1.2784,1.0459,1.1781,Control
J11,0.394,1.0991,0.525,0.2246,1.2117,0.1965,1.9256,1.2912,0.8804,1.1571,Control
J12,0.3568,1.2814,0.2825,0.161,1.2301,0.1526,2.0633,0.9797,0.8467,0.7715,Control
K01,0.7668,1.4631,0.7212,0.1794,1.6532,0.9391,1.8348,1.7775,1.0051,1.4758,BRCACancer
K02,0.68,1.2547,0.7214,0.2065,1.4626,0.344,2.012,1.4227,0.9342,1.2191,BRCACancer
K03,0.3949,1.3692,0.5118,0.1596,1.3876,0.4194,2.0387,1.0054,0.7729,1.0101,BRCACancer
K04,0.6105,1.4796,0.7917,0.3337,1.4441,0.5282,1.8383,1.4286,1.03,1.4607,BRCACancer
K05,0.6141,1.0443,0.6192,0.225,1.0026,0.3108,1.9117,1.2959,0.9128,1.1966,Control
AA_RR-849,0.4174,1.3097,0.566,0.1352,1.3884,0.1441,1.9958,1.5399,0.9651,1.4503,BRCACancer
AE_RR-3300,0.4737,1.4184,0.6579,0.1188,1.1897,0.4777,2.2405,1.2706,0.774,0.9235,Control
AF_RR-3276,0.1862,0.7949,0.6055,0.1802,0.7469,0.4102,1.6429,1.166,0.8836,1.1898,Control
AG_RR-3298,0.4694,1.2066,0.6428,0.1221,1.1396,0.3986,1.825,1.3441,0.7565,1.0233,Control
AH_RR-3295,0.5692,1.1761,0.7374,0.1358,1.3324,0.1495,2.1163,1.3563,0.7134,1.1769,Control
AI_RR-3291,0.5545,1.379,0.6467,0.1434,1.2433,0.284,1.7882,1.4122,1.1425,1.2054,Control
AJ_RR-3296,0.4928,1.2619,0.4551,0.2143,1.2622,0.0254,1.9173,1.3771,0.8991,1.1826,Control
AM_RR-1949,0.334,1.4081,0.7063,0.1687,1.3458,0.1487,1.9665,1.4446,0.8814,1.2502,Control
AN_RR-3297,0.7044,1.4706,0.998,0.1806,1.3974,0.445,1.9934,1.5274,0.909,1.4,Control
AO_RR-3288,0.6649,1.116,0.552,0.1144,1.3901,0.1962,1.8148,1.2637,0.9675,0.8641,Control
AP_RR-3280,0.2337,1.1723,0.5753,0.1113,1.0895,0.6215,1.8646,1.6301,0.6021,1.4212,Control
AR_RR-3278,0.5719,1.2059,0.7763,0.1096,1.2491,0.2822,1.221,1.192,1.0876,1.0457,Control
AS_RR-3277,0.5973,1.3084,0.7483,0.164,1.4853,0.0657,1.8561,1.5953,0.6773,1.4564,Control
A_RR96-12,0.4683,1.4051,0.6209,0.2476,1.4549,-0.0763,2.1919,1.0821,1.3712,1.0868,BRCACancer
B_RR-1519,0.3237,0.497,0.7255,0.3731,0.4896,0.5671,1.7375,0.6111,0.9751,0.6146,BRCACancer
C_RR-3293,0.2823,0.4042,0.8539,0.3838,0.5292,0.4894,1.6632,0.6115,1.0516,0.4948,BRCACancer
D_RR-3301,0.595,1.1687,0.5768,0.1211,1.065,0.2397,1.5172,1.3956,0.8099,1.1255,BRCACancer
E_RR-2070,0.5225,1.1725,0.6827,0.3011,1.4278,0.1371,1.8664,1.2851,1.1703,1.2147,BRCACancer
J_RR-1226,0.2708,1.1545,0.3772,0.0988,1.3372,0.749,2.0831,1.2883,0.4351,0.9592,BRCACancer
K_RR-3290,0.611,1.0695,0.4034,0.1449,1.121,0.2228,1.232,1.462,0.8211,1.0749,Control
L_RR-3286,0.5511,1.0818,0.373,0.122,1.32,0.1759,1.5406,1.1572,0.934,1.0562,Control
N_RR-3294,0.4548,1.1833,0.6093,0.1211,1.1176,0.2298,2.0765,1.4758,0.9294,1.1835,Control
O_RR-3285,0.4539,1.3024,0.7091,0.1417,1.329,0.295,1.465,1.6276,0.7566,1.3488,Control
P_RR-3274,0.4207,1.0933,0.314,0.1724,1.0118,0.5041,2.0102,1.4014,0.8069,1.0579,Control
Q_RR-3283,0.6563,0.8805,0.3396,0.1867,1.3044,0.1204,1.042,1.3447,0.6127,0.9528,Control
RR-3275,0.674,1.2803,0.8897,0.2539,1.5948,0.8203,1.9381,1.2685,0.8178,1.2677,Control
RR-3281,0.3614,0.9794,0.3157,0.0783,1.2019,-2e-04,1.6035,1.3726,0.6417,1.4447,Control
RR-3287,0.6825,1.3801,0.5288,0.134,1.3715,0.1337,1.9435,1.2907,0.7211,1.138,BRCACancer
RR-3289,0.6486,1.258,0.7831,0.1354,1.2585,0.3133,1.9226,1.3534,1.1192,1.0566,Control
RR-3299,0.6221,1.2708,0.8612,0.1789,1.1189,0.2063,2.3464,1.084,0.7226,1.0458,BRCACancer
T_RR-3292,0.4229,1.1736,0.5243,0.0959,1.3203,0.3407,1.6944,1.6513,0.6306,1.4584,Control
U_RR-2236,0.6138,1.0598,0.5495,0.1789,1.2708,0.3919,2.0609,1.2774,1.3713,1.0325,BRCACancer
V_RR-1455,0.5566,0.6295,0.9997,0.4332,0.6326,0.7354,1.9048,0.7399,1.2148,0.6247,BRCACancer
W_RR-922,0.6676,0.9566,0.3949,0.1105,1.1327,0.4115,1.0886,1.728,0.9576,1.3108,BRCACancer
X_RR-1083,0.4482,1.1687,0.5849,0.1533,1.2568,0.1953,1.7598,1.6162,1.018,1.3868,BRCACancer
Y_RR-841,0.273,1.1703,0.6146,0.1074,0.9051,0.2897,1.813,1.5086,0.5972,1.3449,BRCACancer
Z_RR-778,0.7241,1.3307,0.8464,0.1963,1.1963,0.201,1.5493,1.2644,0.8256,1.2943,BRCACancer
