@relation data

@attribute id string
@attribute 8540 numeric
@attribute 215 numeric
@attribute 3295 numeric
@attribute 6342 numeric
@attribute 26061 numeric
@attribute 1384 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 23600 numeric
@attribute 10005 numeric
@attribute 30 numeric
@attribute 11001 numeric
@attribute 10478 numeric
@attribute 55711 numeric
@attribute 51 numeric
@attribute 3417 numeric
@attribute 5264 numeric
@attribute 8443 numeric
@attribute 54677 numeric
@attribute 84188 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4531,0.3222,1.1842,1.047,1.2963,0.4922,-0.0631,0.4105,0.5027,0.639,0.8196,0.1697,0.5995,0.5295,1.0978,0.6119,0.5466,1.1165,0.9816,1.6354,Control
A02,1.2887,0.2509,0.9598,1.1734,1.1033,0.4306,-0.0229,0.3231,0.4213,0.4486,0.7973,-0.0396,0.3743,0.2865,0.8618,0.501,0.3772,0.8414,0.7144,1.3813,Control
A03,1.5497,0.3081,1.012,1.2545,1.1895,0.6232,-0.0348,0.412,0.5152,0.6827,0.9243,0.2886,0.4648,0.6024,0.9809,0.6414,0.473,0.9986,0.757,1.7014,Control
A04,1.3139,0.2462,1.0179,0.9502,1.2373,0.5534,0.008,0.3521,0.4238,0.5065,0.8454,-0.0442,0.2873,0.3123,0.7471,0.4196,0.3166,0.9037,0.7274,1.1891,Control
A05,1.5959,0.3236,1.2487,0.9183,1.201,0.9122,-0.027,0.4006,0.6294,0.6647,1.0141,0.0258,0.3592,0.6203,1.1826,0.7847,0.5272,1.1023,0.6617,1.592,Control
A06,1.4113,0.2684,1.1149,0.9973,1.0451,0.5619,-0.0294,0.3809,0.6256,0.5168,0.8844,-0.0364,0.319,0.4602,1.0742,0.5587,0.4105,0.9331,0.6492,1.4675,Control
A07,1.5709,0.2173,1.2804,0.7753,1.207,0.5568,-0.0111,0.4376,0.6331,0.5786,0.9729,-0.0441,0.4086,0.5383,1.1013,0.6371,0.4267,1.1068,0.7964,1.9228,Control
A08,1.6037,0.2018,1.1103,1.1891,1.2255,0.4262,-0.0828,0.4452,0.5336,0.5822,0.7354,-0.061,0.4933,0.5199,0.9711,0.5315,0.3802,1.1231,0.8737,1.827,Control
A09,1.5019,0.2599,1.0307,0.8535,1.0702,0.5432,0.0182,0.4093,0.5825,0.4927,0.731,0.0191,0.3426,0.5099,0.9471,0.4498,0.3842,0.8719,0.6336,1.6999,Control
A10,1.6283,0.2552,1.2866,1.2374,1.2887,0.6695,-0.0438,0.3574,0.5016,0.5928,0.8359,-0.0215,0.4451,0.6271,1.0432,0.5691,0.396,1.114,0.8907,1.8514,Control
A11,1.1791,0.2468,0.7824,1.1113,0.9246,0.4442,-0.0822,0.2193,0.5189,0.537,0.5711,0.1042,0.3364,0.3333,0.9394,0.2938,0.3323,0.7167,0.5692,1.5214,Control
A12,0.9405,0.0763,0.759,0.9238,0.991,0.2838,0.0814,0.3636,0.5154,0.3789,0.6283,-0.0331,0.1743,0.183,0.4859,0.2692,0.3182,0.6494,0.5017,0.7818,Control
B01,1.3558,0.0123,0.925,1.0731,1.1312,0.1969,0.1002,0.2812,0.4251,0.4872,0.6999,0.0145,0.2817,0.3195,0.7649,0.3469,0.4717,1.0001,0.6766,1.5249,Control
B02,1.5055,0.2718,1.124,1.1266,1.3443,0.475,0.0038,0.3811,0.5447,0.7099,1.0334,0.04,0.296,0.3461,0.9757,0.5318,0.4564,1.0675,0.804,1.3755,Control
