@relation data

@attribute id string
@attribute 4313 numeric
@attribute 2147 numeric
@attribute 4312 numeric
@attribute 5069 numeric
@attribute 60676 numeric
@attribute 3489 numeric
@attribute 3479 numeric
@attribute 3488 numeric
@attribute 3487 numeric
@attribute 5340 numeric
@attribute 1514 numeric
@attribute 354 numeric
@attribute 3483 numeric
@attribute 3484 numeric
@attribute 3485 numeric
@attribute 3486 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1545,-0.087,0.1911,-0.0822,-0.0817,0.1281,-0.0909,-0.0681,0.0259,0.0104,0.3855,0.0455,-0.1264,0.1591,-0.1381,-0.0752,Control
A02,-0.2149,-0.0712,-0.0556,-0.0772,-0.0135,0.1145,-0.0973,0.058,0.04,0.0276,0.3889,0.0135,-0.1048,0.2423,-0.0179,0.0748,Control
A03,-0.177,-0.102,0.1433,-0.1025,-0.0537,0.1094,-0.0919,0.0336,0.0158,0.0307,0.6855,0.0249,-0.1146,0.1617,-0.1418,-0.1401,Control
A04,-0.1674,-0.0358,0.0912,-0.1005,-0.0531,0.2286,-0.0847,-0.0563,0.0562,-0.0493,0.3368,0.0344,0.0733,0.2821,0.0174,0.152,Control
A05,-0.1226,-0.0619,0.383,-0.0841,-0.0692,0.2218,-0.034,-0.0357,0.0503,-0.0789,0.5401,-0.072,0.0509,0.2339,-0.0693,0.1017,Control
A06,-0.1747,-0.0855,-0.0779,-0.1152,-0.0447,0.1622,-0.0936,0.0065,0.0492,0.0064,0.3539,0.0197,-0.0777,0.176,-0.1562,-0.0992,Control
A07,-0.2058,-0.1015,-0.0582,-0.1397,-0.0633,0.1529,-0.0679,-0.0209,0.0098,-0.0114,0.4939,-0.0461,-0.0435,0.2826,-0.1098,0.0138,Control
A08,-0.1389,-0.0829,-0.0119,-0.1156,-0.0808,0.0873,-0.0714,-0.1071,0.0541,-0.0232,0.5513,0.1037,-0.1394,0.1937,-0.1545,-0.018,Control
A09,-0.1538,-0.1057,0.0269,-0.1004,-0.0532,0.178,-0.0975,-0.0093,-0.0352,-0.0283,0.3358,0.0306,-0.077,0.2373,0.0076,0.0945,Control
A10,-0.1788,-0.082,0.1491,-0.1022,-0.0522,0.195,-0.0678,-0.051,0.0099,-0.0414,0.2496,0.0642,0.1324,0.1785,0.22,0.0719,Control
