@relation data

@attribute id string
@attribute 143689 numeric
@attribute 1956 numeric
@attribute 2113 numeric
@attribute 2114 numeric
@attribute 2120 numeric
@attribute 2885 numeric
@attribute 3845 numeric
@attribute 440822 numeric
@attribute 4851 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51513 numeric
@attribute 55124 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 56776 numeric
@attribute 56907 numeric
@attribute 64506 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 84501 numeric
@attribute 9271 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4248,-0.0786,3.2381,1.2895,0.8529,1.6544,1.5983,-0.1057,0.7446,-0.0105,0.104,0.1189,0.0431,1.7309,1.0783,0.718,-0.1371,0.1062,-0.1528,1.1294,1.3492,-0.0018,-0.0872,Control
Utah__A02,0.3497,0.0036,2.8949,0.9249,0.5292,1.493,1.3547,-0.0916,0.637,-0.0325,0.1517,0.1919,0.0302,1.6299,1.0214,0.4692,-0.039,0.0212,-0.1547,0.9018,1.1968,-0.0317,-0.1157,Control
Utah__A03,0.6463,-0.0126,2.6763,1.2971,0.9159,1.7906,1.6547,-0.1205,0.8488,-0.0319,0.1608,0.2465,-0.0065,1.8758,1.0584,0.6904,-0.1105,0.0822,-0.1477,1.1313,1.3816,0.0504,-0.0946,Control
Utah__A04,0.2916,-0.0237,3.143,0.8519,0.6151,1.4914,1.1941,-0.0586,0.6736,0.0952,0.1209,0.0456,0.0362,1.7145,1.0435,0.4999,-0.0709,0.0856,-0.1272,1.0307,1.2135,0.0447,-0.0978,Control
Utah__A05,0.6025,-0.0402,2.7003,1.1537,0.8746,1.8851,1.41,-0.0372,0.8755,0.0859,0.1249,0.1822,-0.0041,1.9408,1.1978,0.7099,-0.0669,0.2684,-0.0937,1.0492,1.3778,0.0448,-0.1104,Control
Utah__A06,0.5326,-0.0106,2.8651,1.5243,0.7769,1.5864,1.4342,-0.1232,0.6813,-0.0461,0.1589,0.0285,0.0127,1.8446,0.9874,0.6673,-0.0484,0.0434,-0.1777,0.8863,1.3318,-0.023,-0.12,Control
Utah__A07,0.5359,-0.0137,3.1764,1.3191,1.1764,1.89,1.7087,-0.1003,0.7044,-0.0315,0.2081,0.1372,0.011,1.882,0.9702,0.8479,-0.0644,0.0881,-0.1879,1.1809,1.4952,-0.0578,-0.1273,Control
Utah__A08,0.3963,-0.0387,3.1841,0.8555,1.2444,1.7425,1.6234,-0.0945,0.7028,-0.0865,0.1158,-0.0673,0.0312,1.9122,0.9939,0.8635,-0.0823,0.0654,-0.1762,1.4746,1.4347,-0.0281,-0.0554,Control
Utah__A09,0.4493,-0.0275,3.3744,1.0486,1.2097,1.8554,1.5566,-0.0793,0.6363,0.0096,0.1887,0.0382,-0.0291,1.8315,0.99,0.7596,-0.0959,0.0315,-0.1302,1.0011,1.3189,0.0074,-0.09,Control
Utah__A10,0.4629,-0.0564,2.8922,1.1193,1.1917,1.8284,1.4421,-0.0787,0.7747,0.0395,0.0891,0.0952,0.0095,1.9225,0.9237,0.7992,-0.0764,0.1663,-0.1488,1.3376,1.3751,0.0513,-0.1238,Control
Utah__A11,0.2921,-0.0127,3.112,0.9585,0.8232,1.5674,1.415,-0.1146,0.6389,-0.0475,0.0758,0.0349,0.0584,1.8048,0.9765,0.5921,-0.0898,0.0228,-0.1376,0.7411,1.1911,0.0348,-0.1026,Control
Utah__A12,0.116,0.1107,2.6881,0.6184,0.2873,1.1338,0.869,-0.1448,0.3286,-0.1069,0.2691,0.1142,0.1046,1.2884,0.6537,0.3092,-0.0403,-0.0776,-0.1291,0.5264,0.746,-0.0207,-0.0439,Control
Utah__B01,0.4316,0.0172,3.0105,1.0823,0.8822,1.513,1.5378,-0.0706,0.3772,-0.2827,0.1592,-0.1004,0.0484,1.5393,0.7649,0.6422,-0.1141,0.0285,-0.0234,0.9155,1.2677,-0.1926,-0.0733,Control
