@relation data

@attribute id string
@attribute 1026 numeric
@attribute 1032 numeric
@attribute 10971 numeric
@attribute 1111 numeric
@attribute 11200 numeric
@attribute 1647 numeric
@attribute 2033 numeric
@attribute 4193 numeric
@attribute 4661 numeric
@attribute 472 numeric
@attribute 545 numeric
@attribute 5591 numeric
@attribute 6195 numeric
@attribute 672 numeric
@attribute 7157 numeric
@attribute 7465 numeric
@attribute 7533 numeric
@attribute 891 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute 997 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.2717,0.9583,0.6347,0.544,0.3559,0.4452,1.9196,1.3662,-0.0839,2.6528,1.2072,1.7237,0.9079,0.2142,0.7493,0.384,1.2181,0.4576,0.072,-0.1142,1.5913,0.0174,0.4046,Control
Utah__A02,0.9753,0.9465,0.5377,0.2372,0.1522,0.4498,1.7075,1.1733,-0.0882,2.3316,0.924,1.325,0.9261,0.0494,0.5887,0.2358,1.4144,0.3667,-0.0215,-0.0682,1.2282,-0.0173,0.2609,Control
Utah__A03,1.692,0.9756,0.8218,0.6744,0.2564,0.523,1.9357,1.5264,-0.0507,2.2525,1.1324,1.5001,1.0247,0.1132,0.8079,0.5397,1.4116,0.5154,0.1043,-0.0145,1.4549,0.0215,0.5437,Control
Utah__A04,0.9804,1.1125,0.6471,0.259,0.1434,0.5048,1.6503,1.155,-0.088,2.1734,0.9607,1.3686,1.0075,0.0196,0.5955,0.3473,1.3626,0.328,0.0185,-0.0639,1.3892,-9e-04,0.3431,Control
Utah__A05,1.7524,1.4301,0.6667,0.5107,0.1764,0.6199,1.9547,1.345,-0.0958,2.3116,1.046,1.516,1.116,0.17,0.7673,0.4061,1.6642,0.4002,0.0873,-0.0721,1.1574,0.0346,0.5641,Control
Utah__A06,1.4036,0.9511,0.5753,0.3329,0.2171,0.3346,1.8403,1.2339,-0.0959,2.3589,0.9844,1.5167,0.9822,0.0774,0.6036,0.2677,1.1469,0.34,-0.0425,-0.0911,1.0125,-7e-04,0.297,Control
Utah__A07,1.1581,0.9586,0.7912,0.3863,0.2392,0.4976,1.9418,1.3922,-0.0979,2.7222,1.1549,1.6104,0.9873,0.1321,0.684,0.2708,1.5094,0.4597,0.0583,-0.0805,1.2451,0.0374,0.3141,Control
Utah__A08,1.1244,0.6359,0.8577,0.3564,0.1854,0.3118,2.0295,1.4066,-0.0455,2.9337,1.327,1.8121,0.8463,0.1212,0.6482,0.2177,1.0325,0.3704,-0.0392,-0.1188,1.3535,-0.0321,0.2305,Control
Utah__A09,1.3153,1.1078,0.6532,0.4262,0.2065,0.445,1.9327,1.302,-0.0902,2.7367,0.9851,1.6441,0.8276,0.0776,0.5412,0.357,1.4005,0.3483,0.0701,-0.0588,1.3059,-0.0513,0.2825,Control
Utah__A10,1.1616,1.1597,0.817,0.3868,0.159,0.4572,1.9649,1.3575,-0.0885,2.6756,1.3941,1.621,0.9696,0.1539,0.5878,0.401,1.5076,0.3207,-0.0688,-0.1079,1.4035,0.0044,0.3202,Control
Utah__A11,1.0246,0.8577,0.6212,0.3631,0.2614,0.2244,1.7953,1.2362,-0.0587,2.5129,0.7984,1.4922,0.7333,0.1022,0.5349,0.383,1.3254,0.2282,-0.0485,-0.1247,1.2111,-0.0223,0.1341,Control
Utah__A12,1.2203,0.6093,0.3424,0.1905,0.038,0.348,1.0459,0.7101,-0.0019,1.6955,0.5964,0.8741,0.6795,-0.0193,0.1924,0.0562,1.1064,0.3315,-0.0909,-0.0404,0.9017,0.0503,0.0488,Control
Utah__B01,1.2201,0.5338,0.6205,0.381,0.2571,0.1771,1.7251,1.2355,-0.1658,2.5849,1.0445,1.42,0.612,0.058,0.6532,0.188,0.9863,0.39,-0.1561,-0.0441,1.1663,0.0064,-0.0209,Control
Utah__B02,1.5659,1.0387,0.7229,0.4211,0.1831,0.5796,1.784,1.268,-0.0774,2.444,1.0728,1.3995,0.9432,0.0105,0.8116,0.3455,1.27,0.4043,-0.019,-0.0349,1.4391,0.0903,0.4049,Control
Utah__B03,1.0662,0.817,0.6191,0.3869,0.252,0.3944,1.7618,1.2046,-0.0745,2.4934,1.11,1.4137,0.8727,0.0621,0.7021,0.3476,1.0719,0.3196,0.0032,-0.062,1.2801,-0.0224,0.2113,BRCACancer
