@relation data

@attribute id string
@attribute 805 numeric
@attribute 4846 numeric
@attribute 301 numeric
@attribute 4878 numeric
@attribute 5970 numeric
@attribute 2908 numeric
@attribute 801 numeric
@attribute 2778 numeric
@attribute 207 numeric
@attribute 154 numeric
@attribute 5290 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 3320 numeric
@attribute 808 numeric
@attribute 4790 numeric
@attribute 5294 numeric
@attribute 121916 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1541,0.1139,2.2845,-0.2163,1.4383,0.921,2.327,0.7306,0.6157,0.9523,1.5746,-0.119,1.4299,0.7571,2.0788,1.6981,1.8406,-0.1275,1.4982,Control
A02,0.9777,0.1064,2.1159,-0.0965,1.258,0.6421,2.3401,0.5967,0.5686,1.5265,1.3014,-0.0204,1.392,0.6913,2.1743,1.2732,2.0413,-0.0366,1.1993,Control
A03,1.2312,0.1514,2.5599,-0.0383,1.4813,0.8445,2.5223,0.6975,0.6805,1.5596,1.3967,-0.1335,1.4897,0.8905,2.1303,1.4485,2.162,-0.0684,1.3339,Control
A04,1.025,0.15,2.2612,-0.0876,1.484,0.8517,2.6032,0.6569,0.6225,1.2037,1.353,-0.0544,1.4717,0.7697,2.2819,1.4304,2.0983,-0.1701,1.4882,Control
A05,0.9902,0.1124,2.583,-0.0514,1.5368,0.8292,2.287,0.6767,0.7463,1.5138,1.4836,-0.0887,1.5737,0.69,2.3833,1.5181,2.0939,-0.0415,1.3381,Control
A06,1.1486,0.0779,2.4961,-0.1194,1.338,0.7459,2.2428,0.5918,0.6458,1.2156,1.3845,-0.116,1.4137,0.6767,2.1363,1.3497,1.9853,-0.1184,1.3761,Control
A07,1.4495,0.1226,2.8921,-0.1225,1.2584,1.1058,2.296,0.6707,0.597,1.4657,1.5934,-0.1604,1.5236,0.5796,2.1759,1.6897,1.9624,-0.2109,1.6231,Control
A08,1.2527,0.0858,2.2831,-0.2054,1.2448,1.2649,2.2139,0.6901,0.5375,1.2874,1.7501,-0.0941,1.4965,0.7084,1.9205,1.8669,2.0579,-0.0487,1.714,Control
A09,0.951,0.1394,2.5361,-0.0837,1.3302,0.9872,2.2423,0.6175,0.5633,1.117,1.4582,-0.1405,1.4111,0.5974,2.3034,1.606,1.976,-0.1254,1.5464,Control
A10,1.2653,0.0716,3.1295,-0.034,1.3233,1.1777,2.2774,0.6986,0.5633,1.8174,1.6941,-0.1499,1.5165,0.6163,2.2451,1.641,2.115,-0.1158,1.6535,Control
A11,0.7584,0.043,2.4876,-0.2983,1.2245,0.7554,2.2562,0.6091,0.54,1.2483,1.2025,-0.1745,1.2608,0.6377,2.1908,1.1005,1.5981,-0.1132,1.2442,Control
A12,0.602,0.1116,1.6887,-0.1466,0.8238,0.5125,1.7774,0.3465,0.3955,1.0435,0.9215,-0.0473,1.191,0.5292,1.965,1.0527,1.6271,-0.1568,1.0289,Control
B01,1.5527,-0.0013,1.9453,-0.0473,1.2082,0.9417,2.4459,0.5895,0.3916,0.5699,1.4577,-0.1225,1.281,0.7447,1.8265,1.5169,1.9184,-0.1393,1.5918,Control
B02,1.4591,0.1192,2.3212,-0.0894,1.5865,0.8728,2.7299,0.704,0.6693,1.3767,1.4219,-0.1637,1.5051,0.873,2.189,1.4394,2.0553,-0.0028,1.7587,Control
B03,1.4948,0.0632,2.4694,-0.0374,1.4088,0.9359,2.6651,0.6633,0.5703,1.1036,1.5109,-0.2162,1.4294,0.9221,2.042,1.4822,1.9803,-0.0845,1.9459,BRCACancer
B04,1.4654,0.1101,2.054,-0.1236,1.1378,1.1418,2.1452,0.6721,0.5203,1.7998,1.5671,-0.091,1.6404,0.6259,1.8968,1.6554,1.9926,-0.2392,1.5967,BRCACancer
B05,1.2033,0.1003,1.7847,-0.0767,1.3013,0.8087,2.5472,0.5904,0.443,1.2367,1.1566,0.0184,1.3874,0.7698,2.0581,1.2575,2.133,-0.2179,1.6704,BRCACancer
B06,1.2894,-0.1416,2.3079,-0.0948,0.8403,0.6862,2.1772,0.3913,0.1783,0.7862,1.1199,-0.0494,1.1324,0.6535,1.5456,1.1971,1.4956,-0.0612,1.4068,BRCACancer
B07,1.3429,0.0829,2.4982,-0.0634,1.4289,0.9346,2.7059,0.7489,0.6313,1.6541,1.5493,-0.0841,1.5522,0.7891,2.1058,1.4782,2.0668,-0.1701,1.5879,BRCACancer
B08,1.1707,0.084,2.7896,-0.0151,1.2913,0.644,2.443,0.6844,0.6407,1.3407,1.3231,-0.0815,1.3505,0.6312,2.4631,1.1937,1.8123,-0.0264,1.1769,Control
B09,1.1532,0.0122,1.617,-0.2797,1.1066,1.0381,2.528,0.6796,0.4608,1.2002,1.3758,-0.1619,1.3029,0.9533,2.1245,1.3948,1.6995,-0.1141,1.5101,Control
B10,1.174,0.0123,2.2408,-0.1323,0.9814,0.9948,2.1794,0.4932,0.3842,1.3815,1.4219,-0.1081,1.3645,0.513,2.0672,1.4899,1.9994,-0.3176,1.4831,Control
B11,1.0831,0.1129,2.3103,-0.1372,1.2399,0.8287,2.1117,0.6187,0.4632,1.5269,1.3896,0.0122,1.2939,0.5689,2.2914,1.3346,1.9301,-0.0422,1.2771,Control
B12,1.0803,0.021,1.393,-0.0949,0.8164,0.7681,2.0912,0.5449,0.3769,0.9419,1.1323,-0.0481,1.1821,0.6029,1.8541,1.2785,1.2838,-0.3173,1.1896,Control
C01,1.3271,0.1542,2.7058,-0.0545,1.4533,0.96,2.28,0.6989,0.6952,1.1668,1.3372,0.074,1.537,0.5545,2.1046,1.4469,2.0178,-0.1591,1.2928,BRCACancer
C02,0.8945,0.2078,2.1762,-0.1491,1.5348,0.7115,2.3218,0.6217,0.7123,1.3395,1.3839,-0.1219,1.4394,0.5728,2.3238,1.3929,1.9151,-0.1803,1.3266,BRCACancer
C03,1.1949,0.245,2.494,-0.0762,1.7061,0.8758,2.6161,0.7864,0.9317,1.851,1.4737,-0.1468,1.4731,0.5639,2.2582,1.3899,2.1142,-0.1809,1.2561,BRCACancer
C04,0.6556,0.124,1.5952,-0.2281,1.2407,0.466,2.2155,0.6261,0.5797,0.5508,0.7962,0.0306,1.2114,0.6882,2.7034,0.8832,1.3741,-0.2735,0.8383,Control
C05,0.7229,0.1944,1.9427,-0.195,1.1552,0.4906,1.9306,0.5259,0.582,0.9461,0.9303,-0.0955,1.2582,0.5846,2.2658,1.0739,1.6573,-0.3317,0.928,BRCACancer
C06,0.2453,0.0419,0.6305,-0.065,0.5912,0.2621,0.8831,0.302,0.264,0.3733,0.2515,-0.0226,0.4976,0.5773,1.2786,0.3822,0.5143,0.1454,0.4412,Control
C07,0.4921,0.1692,2.0969,-0.1949,1.2031,0.5756,2.2026,0.5501,0.5626,1.1936,1.1545,-0.0775,1.3167,0.5294,2.3503,1.1209,1.8435,-0.0547,1.0885,Control
C08,0.6442,0.1898,2.1076,-0.0919,1.4,0.6027,2.1339,0.584,0.6256,1.1354,1.2713,-0.1783,1.2741,0.6174,2.1913,1.2493,1.8817,-0.2268,1.1859,Control
C09,0.6769,0.1282,2.0829,-0.176,1.278,0.5982,2.1377,0.5718,0.5925,1.287,1.1501,-0.1576,1.3115,0.5888,2.3378,1.196,1.9987,-0.2086,1.1108,Control
C10,0.7478,0.2216,1.802,-0.0306,1.2172,0.5771,2.0699,0.4975,0.5969,1.0019,1.2514,-0.0442,1.4762,0.4129,2.5247,1.3181,2.0775,-0.0319,1.0914,BRCACancer
C11,0.8122,0.1286,2.2634,-0.2307,1.5603,0.6248,2.521,0.7479,0.7094,1.3009,1.1799,-0.1051,1.2917,0.5583,2.4776,1.2045,1.8986,-0.013,1.1242,Control
C12,0.4887,0.1876,1.5773,-0.1517,1.1479,0.4259,2.1077,0.5255,0.5239,0.794,0.7623,0.0953,1.1446,0.4873,2.7435,0.8912,1.4002,-0.1127,0.6991,BRCACancer
D01,1.2607,0.1146,2.0971,-0.133,1.2261,0.9976,2.1885,0.6689,0.6018,1.3407,1.2857,-0.0747,1.3783,0.5782,1.8189,1.5223,1.3874,-0.137,1.3944,BRCACancer
D02,0.7122,0.0963,2.0284,-0.225,1.4141,0.5519,2.2834,0.6655,0.6343,1.189,1.1494,-0.0226,1.3525,0.4979,2.6213,1.2184,1.923,-0.0233,1.0319,BRCACancer
D03,0.7313,0.1127,1.88,-0.1643,1.2419,0.5197,2.2948,0.5709,0.6075,0.9734,1.0202,-0.0976,1.3707,0.496,2.7238,1.0942,1.8496,-0.2235,0.8686,BRCACancer
D04,0.8977,0.1429,2.6149,-0.1933,1.3386,0.609,2.2208,0.5935,0.638,0.9074,1.2215,-0.1203,1.3169,0.4971,2.4326,1.2616,1.7559,-0.1711,1.1519,BRCACancer
D05,0.901,0.1804,2.1611,-0.0266,1.3071,0.6061,2.2587,0.5039,0.7055,1.4618,1.1295,-0.052,1.5058,0.5302,2.4253,1.219,1.8809,-0.0859,1.0518,BRCACancer
D06,0.9978,0.1582,2.5201,-0.2289,1.468,0.6834,2.3602,0.7045,0.692,1.3726,1.2429,-0.0755,1.398,0.5056,2.2685,1.3989,1.8966,-0.1554,1.2257,BRCACancer
D07,0.9342,0.0981,2.64,-0.0305,1.4913,0.6234,2.4554,0.6069,0.6999,1.6027,1.2075,-0.142,1.3678,0.5469,2.5692,1.1585,1.8583,-0.0621,1.2167,Control
D08,0.6641,0.1032,2.2847,-0.1634,1.1777,0.4761,2.2106,0.5001,0.5626,0.8065,0.9695,-0.1184,1.2592,0.4991,2.3431,1.0411,1.6235,-0.1071,1.0438,Control
D09,0.6783,0.1813,1.9168,-0.1812,1.3852,0.5809,2.1715,0.5493,0.6435,1.1574,1.1314,-0.0462,1.3177,0.4684,2.2565,1.256,1.7543,-0.1194,1.1358,Control
D10,0.5251,0.0896,2.0251,-0.1022,1.2282,0.5232,1.9689,0.4839,0.4594,1.1945,1.0396,0.007,1.1759,0.5158,2.469,0.9598,1.6518,-0.0928,0.9033,Control
D11,0.3769,5e-04,0.9924,-0.0739,0.8611,0.3286,1.6044,0.3777,0.378,0.6126,0.5635,-0.1772,0.8233,0.5927,1.9583,0.6449,0.9607,0.0678,0.6526,Control
D12,0.6078,0.1024,2.2802,-0.129,1.3548,0.4224,2.1698,0.5468,0.5797,0.5815,0.8506,-0.0956,1.1398,0.6041,2.3686,0.9431,1.3328,-0.2082,0.8124,Control
E01,0.6527,0.0414,2.0428,-0.178,1.2735,0.4984,2.4746,0.4879,0.4622,0.9306,0.9334,-0.1316,1.3309,0.6374,2.2234,1.0068,1.5913,-0.1729,1.0877,BRCACancer
E02,0.7142,0.1068,1.9727,-0.0801,1.3912,0.7446,2.1628,0.5772,0.5914,1.7623,1.4187,-0.0121,1.3972,0.5436,2.4671,1.3706,2.008,-0.157,1.3123,Control
E03,0.4944,0.1118,2.3065,-0.1784,1.5076,0.5041,2.3276,0.59,0.7193,0.9319,1.0946,-0.0237,1.3865,0.6218,2.7244,1.1428,1.8502,-0.0932,1.0162,Control
E04,0.9354,0.2171,2.1136,-0.1936,1.6955,0.6594,2.4413,0.7433,0.6947,1.2379,1.2981,-0.1494,1.4297,0.5743,2.5588,1.3337,1.7236,-0.0628,1.206,Control
E05,0.7072,0.1402,1.8535,-0.1206,1.2875,0.7142,2.1386,0.4985,0.5352,1.1063,1.3184,-0.1249,1.2977,0.4914,2.309,1.3495,1.8244,-0.3033,1.3142,Control
E06,0.9359,0.0668,2.5808,-0.1764,0.9001,0.6481,1.755,0.4447,0.3489,1.0595,1.0115,-0.0837,1.2312,0.5063,1.704,1.0716,1.8507,-0.1741,1.0073,BRCACancer
E07,0.9633,0.1099,2.588,-0.0035,1.4829,0.6156,2.513,0.6973,0.6688,1.4185,1.1507,-0.0849,1.4092,0.556,2.7646,1.2172,1.9246,-0.1484,1.0966,BRCACancer
E08,0.9732,0.0923,2.3186,-0.1525,1.4912,0.6425,2.4266,0.7071,0.6699,1.2234,1.3302,-0.0595,1.3952,0.5708,2.7554,1.3232,1.9142,-0.0559,1.2404,Control
E09,0.72,0.1521,1.9848,-0.1197,1.4,0.6239,2.3559,0.6135,0.5251,1.3483,1.2287,-0.1206,1.344,0.6504,2.7085,1.1578,1.8942,0.0105,1.1152,BRCACancer
E10,0.8219,0.15,2.245,-0.0456,1.366,0.8604,2.1519,0.6057,0.5654,1.2815,1.4286,-0.1426,1.4744,0.5264,2.1796,1.4907,1.8888,-0.1915,1.3277,BRCACancer
E11,0.5502,0.1203,2.1217,-0.0851,1.3399,0.5094,2.2735,0.5108,0.5429,1.0569,1.0373,-0.1273,1.2832,0.472,2.686,1.0414,1.7533,-0.0275,1.0308,Control
E12,0.3796,-0.0052,1.9294,-0.1186,1.0812,0.4334,2.0652,0.4401,0.4688,1.1353,0.8651,-0.1314,1.1824,0.5408,2.3035,0.8968,1.7108,-0.0553,0.8782,BRCACancer
F01,0.9449,0.206,2.0832,-0.2429,1.5474,0.7485,2.2217,0.6524,0.7164,0.9919,1.4093,-0.087,1.3772,0.667,2.2117,1.5031,1.6842,-0.137,1.321,Control
F02,1.0284,0.2547,2.3879,-0.0317,1.5494,0.7314,2.3264,0.6786,0.7651,1.3862,1.3948,-0.1274,1.4447,0.5656,2.2343,1.5101,1.882,0.085,1.3576,Control
F03,0.8235,0.0975,2.2772,-0.117,1.454,0.5944,2.0819,0.5192,0.6655,1.4557,1.2505,-0.1434,1.3768,0.6212,2.2131,1.0619,1.903,0.1536,1.0568,Control
F04,1.1349,0.071,2.8561,-0.2009,1.3218,0.7958,2.4169,0.7335,0.6705,1.3943,1.203,-0.0324,1.3203,0.6251,2.0915,1.4054,1.6299,-0.1991,1.2974,Control
F05,0.6879,0.1774,2.1107,-0.1476,1.3947,0.6254,2.2838,0.5664,0.6826,1.1612,1.3085,-0.146,1.4004,0.6261,2.4926,1.3073,1.8658,-0.1226,1.2154,Control
F06,0.5224,0.1159,1.897,-0.1575,1.1519,0.5479,1.7434,0.4189,0.5984,0.9426,1.0146,-0.1202,1.277,0.5745,2.3393,1.1361,1.6519,0.0865,0.9194,Control
F07,0.8277,0.1462,1.9548,-0.2017,1.4312,0.9043,2.1798,0.6655,0.637,1.1851,1.4476,-0.0866,1.4475,0.568,2.3604,1.634,1.9002,-0.0879,1.44,Control
F09,0.9634,0.2228,2.1434,-0.1517,1.6135,0.735,2.198,0.6616,0.8316,0.9983,1.4419,-0.1196,1.4224,0.76,2.2495,1.5755,1.8495,-0.0048,1.2745,Control
